,AUOV735LIDVBE,A1NJP8CPZQER4,A4FNENGCDFSOG,AF8GOPFSTWCH8
318312,-83.0,-94.0,-100.0,-77.5
318325,-82.0,-94.0,-100.0,-77.41666666666667
318339,-81.0,-94.0,-100.0,-77.33333333333333
318352,-81.0,-94.0,-100.0,-77.25
318366,-80.0,-94.0,-100.0,-77.16666666666667
318379,-79.0,-94.0,-100.0,-77.08333333333333
318389,-78.5,-94.0,-100.0,-77.0
318392,-78.0,-94.0,-100.0,-76.85714285714286
318393,-77.66666666666667,-94.0,-100.0,-76.71428571428571
318405,-77.33333333333333,-93.0,-100.0,-76.57142857142857
318406,-77.0,-93.0,-100.0,-76.42857142857143
318419,-76.0,-93.0,-100.0,-76.28571428571429
318432,-75.0,-93.0,-100.0,-76.14285714285714
318436,-74.5,-93.0,-100.0,-76.0
318445,-74.0,-93.0,-100.0,-75.5
318459,-73.0,-93.0,-100.0,-75.0
318472,-73.0,-93.0,-100.0,-74.5
318482,-72.5,-93.0,-100.0,-74.0
318486,-72.0,-93.0,-100.0,-73.5
318499,-71.0,-93.0,-100.0,-73.0
318512,-70.0,-93.0,-100.0,-72.5
318517,-69.66666666666667,-93.0,-100.0,-72.0
318518,-69.33333333333333,-93.0,-100.0,
318525,-69.0,-93.0,-100.0,
318539,-68.0,-93.0,-100.0,
318552,-67.0,-93.0,-100.0,
318561,-66.5,-93.0,-100.0,
318566,-66.0,-92.5,-100.0,
318572,-65.5,-92.0,-100.0,
318579,-65.0,-92.0,-100.0,
318592,-65.0,-92.0,-100.0,
318594,-64.5,-92.0,-100.0,
318605,-64.0,-92.0,-100.0,
318619,-63.0,-92.0,-100.0,
318629,-63.0,-92.0,-100.0,
318645,-63.0,-92.0,-100.0,
318677,-63.0,-92.0,-100.0,
318695,-63.0,-92.0,-100.0,
318716,-63.0,-92.0,-100.0,
318727,-63.0,-91.0,-100.0,
318744,-63.0,-91.0,-100.0,
318777,-63.0,-91.0,-100.0,
318810,-63.0,-91.0,-100.0,
318819,-63.0,-91.0,-100.0,
318827,-63.5,-91.0,-100.0,
318833,-64.0,-91.0,-100.0,
318844,-64.5,-91.0,-100.0,
318846,-65.0,-91.0,-100.0,
318860,-66.0,-91.0,-100.0,
318862,-66.5,-91.0,-100.0,
318872,-67.0,-91.0,-100.0,
318874,-67.33333333333333,-91.0,-100.0,
318877,-67.66666666666667,-90.5,-100.0,
318885,-68.0,-90.0,-100.0,
318894,-68.5,-90.0,-100.0,
318899,-69.0,-90.0,-100.0,
318912,-69.0,-90.0,-100.0,
318925,-70.0,-90.0,-100.0,
318939,-71.0,-90.0,-100.0,
318944,-71.5,-90.0,-100.0,
318952,-72.0,-90.0,-100.0,
318962,-72.5,-90.0,-100.0,
318965,-73.0,-90.0,-100.0,
318977,-73.5,-90.0,-100.0,
318979,-74.0,-90.0,-100.0,
318992,-75.0,-90.0,-100.0,
318995,-75.5,-90.0,-100.0,
319005,-76.0,-90.0,-100.0,
319010,-76.5,-90.0,-100.0,
319019,-77.0,-90.0,-100.0,
319027,-77.0,-90.0,-100.0,
319032,-77.0,-90.0,-100.0,
319038,-77.33333333333333,-90.0,-100.0,
319044,-77.66666666666667,-89.66666666666667,-100.0,
319046,-78.0,-89.33333333333333,-100.0,
319048,-78.5,-89.0,-100.0,
319059,-79.0,-89.0,-100.0,
319061,-79.5,-89.0,-100.0,
319072,-80.0,-89.0,-100.0,
319079,-80.5,-89.0,-100.0,
319085,-81.0,-89.0,-100.0,
319095,-81.5,-89.0,-100.0,
319099,-82.0,-89.0,-100.0,
319111,-82.5,-89.0,-100.0,
319112,-83.0,-89.0,-100.0,
319126,-84.0,-89.0,-100.0,
319127,-84.5,-89.0,-100.0,
319139,-85.0,-89.0,-100.0,
319144,-85.0,-89.0,-100.0,
319152,-85.0,-89.0,-100.0,
319163,-85.5,-89.0,-100.0,
319165,-86.0,-89.0,-100.0,
319177,-86.5,-89.0,-100.0,
319179,-87.0,-89.0,-100.0,
319192,-88.0,-89.0,-100.0,
319195,-88.33333333333333,-89.0,-100.0,
319196,-88.66666666666667,-89.0,-100.0,
319205,-89.0,-88.5,-100.0,
319207,-89.33333333333333,-88.0,-100.0,
319213,-89.66666666666667,-88.0,-100.0,
319219,-90.0,-88.0,-100.0,
319227,-90.5,-88.0,-100.0,
319232,-91.0,-88.0,-100.0,
319245,-92.0,-88.0,-100.0,
319246,-92.5,-88.0,-100.0,
319259,-93.0,-88.0,-100.0,
319260,-93.0,-88.0,-100.0,
319272,-93.0,-88.0,-100.0,
319277,-93.5,-88.0,-100.0,
319285,-94.0,-88.0,-100.0,
319294,-94.5,-88.0,-100.0,
319299,-95.0,-88.0,-100.0,
319312,-96.0,-88.0,-100.0,
319325,-97.0,-88.0,-100.0,
319340,-98.0,-88.0,-100.0,
319352,-99.0,-88.0,-100.0,
319357,-99.5,-88.0,-100.0,
319365,-100.0,-87.5,-100.0,
319367,-100.0,-87.0,-100.0,
319522,-100.0,-87.0,-100.0,
319532,-100.0,-86.0,-100.0,
319642,-100.0,-86.0,-100.0,
319643,-100.0,-86.0,-100.0,-73.0
319690,-100.0,-86.0,-100.0,-74.0
319724,-100.0,-86.0,-100.0,-76.0
319772,-100.0,-86.0,-100.0,-76.66666666666667
319781,-100.0,-87.0,-100.0,-77.33333333333333
319852,-100.0,-87.0,-100.0,-78.0
319899,-100.0,-87.0,-100.0,-79.0
319933,-100.0,-87.0,-100.0,-81.0
319943,-100.0,-88.0,-100.0,-82.5
319968,-100.0,-88.0,-100.0,-84.0
320096,-100.0,-88.0,-100.0,-86.0
320109,-100.0,-88.0,-100.0,-86.33333333333333
320120,-100.0,-89.0,-100.0,-86.66666666666667
320142,-100.0,-89.0,-100.0,-87.0
320224,-100.0,-89.0,-100.0,-88.0
320269,-100.0,-89.0,-100.0,-88.5
320270,-100.0,-89.5,-100.0,-89.0
320280,-100.0,-90.0,-100.0,-90.0
320317,-100.0,-90.0,-100.0,-91.0
320351,-100.0,-90.0,-100.0,-93.0
320409,-100.0,-90.0,-100.0,-93.4
320431,-100.0,-90.0,-100.0,-93.8
320435,-100.0,-90.0,-100.0,-94.2
320449,-100.0,-91.0,-100.0,-94.6
320514,-100.0,-91.0,-100.0,-95.0
320560,-100.0,-91.0,-100.0,-96.0
320576,-100.0,-91.0,-100.0,-97.0
320595,-100.0,-91.0,-100.0,-98.0
320614,-100.0,-91.0,-100.0,-98.0
320622,-100.0,-91.5,-100.0,-98.0
320626,-100.0,-92.0,-100.0,-98.0
320640,-100.0,-92.0,-100.0,-98.0
320651,-100.0,-92.0,-100.0,-98.0
320665,-100.0,-92.0,-100.0,-98.0
320724,-100.0,-92.0,-100.0,-98.0
320746,-100.0,-92.0,-100.0,-98.0
320780,-100.0,-92.0,-100.0,-98.0
320787,-100.0,-92.5,-100.0,-98.0
320791,-100.0,-93.0,-100.0,-98.0
320805,-100.0,-93.0,-100.0,-98.0
320832,-100.0,-93.0,-100.0,-98.0
320848,-100.0,-93.0,-100.0,-98.0
320938,-100.0,-93.0,-100.0,-98.0
320950,-100.0,-93.0,-100.0,-98.0
320957,-100.0,-93.5,-100.0,-98.0
320961,-100.0,-94.0,-100.0,-98.0
320993,-100.0,-94.0,-100.0,-98.0
321016,-100.0,-94.0,-100.0,-98.0
321024,-100.0,-94.0,-100.0,-98.0
321039,-100.0,-94.0,-100.0,-98.0
321119,-100.0,-94.0,-100.0,-98.0
321130,-100.0,-95.0,-100.0,-98.0
321175,-100.0,-95.0,-100.0,-98.0
321194,-100.0,-95.0,-100.0,-98.0
321220,-100.0,-95.0,-100.0,-98.0
321237,-100.0,-95.0,-100.0,-98.0
321287,-100.0,-95.0,-100.0,-98.0
321297,-100.0,-96.0,-100.0,-98.0
321456,-100.0,-96.0,-100.0,-98.0
321468,-100.0,-97.0,-100.0,-98.0
321595,-100.0,-97.0,-100.0,-98.0
321617,-100.0,-97.0,-100.0,-98.0
321643,-100.0,-97.0,-100.0,-98.0
321655,-100.0,-98.0,-100.0,-98.0
321703,-100.0,-98.0,-100.0,-98.0
321723,-100.0,-98.0,-100.0,-98.0
321767,-100.0,-98.0,-100.0,-98.0
321798,-100.0,-98.0,-100.0,-98.0
321829,-100.0,-98.0,-100.0,-98.0
321840,-100.0,-99.0,-100.0,-98.0
322010,-100.0,-99.0,-100.0,-98.0
322022,-100.0,-100.0,-100.0,-98.0
335554,-100.0,-100.0,-100.0,-98.0
335572,-100.0,-100.0,-99.0,-98.0
335620,-100.0,-100.0,-96.0,-98.0
335653,-100.0,-100.0,-94.0,-98.0
335671,-100.0,-100.0,-93.0,-98.0
335754,-100.0,-100.0,-93.0,-98.0
335787,-100.0,-100.0,-92.0,-98.0
335819,-100.0,-100.0,-90.0,-98.0
335837,-100.0,-100.0,-88.0,-98.0
335869,-100.0,-100.0,-86.0,-98.0
335878,-100.0,-100.0,-85.75,-98.0
335894,-100.0,-100.0,-85.5,-98.0
335900,-100.0,-100.0,-85.25,-98.0
335903,-100.0,-100.0,-85.0,-98.0
335911,-100.0,-100.0,-85.0,-98.0
335915,-100.0,-100.0,-85.0,-98.0
335927,-100.0,-100.0,-85.0,-98.0
335931,-100.0,-100.0,-85.0,-98.0
335944,-100.0,-100.0,-85.0,-98.0
335948,-100.0,-100.0,-85.0,-98.0
335961,-100.0,-100.0,-85.0,-98.0
335964,-100.0,-100.0,-85.0,-98.0
335969,-100.0,-100.0,-85.0,-98.0
335977,-100.0,-100.0,-84.66666666666667,-98.0
335981,-100.0,-100.0,-84.33333333333333,-98.0
335987,-100.0,-100.0,-84.0,-98.0
335994,-100.0,-100.0,-83.5,-98.0
335998,-100.0,-100.0,-83.0,-98.0
336011,-100.0,-100.0,-82.5,-98.0
336019,-100.0,-100.0,-82.0,-98.0
336037,-100.0,-100.0,-81.0,-98.0
336053,-100.0,-100.0,-80.0,-98.0
336090,-100.0,-100.0,-77.0,-98.0
336229,-100.0,-100.0,-77.0,-98.0
336244,-100.0,-100.0,-77.0,-98.0
336248,-100.0,-100.0,-77.0,-98.0
336261,-100.0,-100.0,-77.0,-98.0
336264,-100.0,-100.0,-77.0,-98.0
336277,-100.0,-100.0,-77.0,-98.0
336282,-100.0,-100.0,-77.0,-98.0
336294,-100.0,-100.0,-77.0,-98.0
336297,-100.0,-100.0,-77.0,-98.0
336311,-100.0,-100.0,-77.0,-98.0
336314,-100.0,-100.0,-77.0,-98.0
336327,-100.0,-100.0,-77.0,-98.0
336332,-100.0,-100.0,-77.0,-98.0
336344,-100.0,-100.0,-77.0,-98.0
336347,-100.0,-100.0,-77.0,-98.0
336361,-100.0,-100.0,-77.0,-98.0
336364,-100.0,-100.0,-77.0,-98.0
336377,-100.0,-100.0,-77.0,-98.0
336381,-100.0,-100.0,-77.0,-98.0
336394,-100.0,-100.0,-77.0,-98.0
337545,-100.0,-100.0,-77.0,-98.0
337563,-100.0,-100.0,-77.0,-98.0
337566,-100.0,-100.0,-77.0,-98.0
337577,-100.0,-100.0,-77.0,-98.0
337581,-100.0,-100.0,-77.0,-98.0
337594,-100.0,-100.0,-77.0,-98.0
337597,-100.0,-100.0,-77.0,-98.0
337611,-100.0,-100.0,-77.0,-98.0
337615,-100.0,-100.0,-77.0,-98.0
337627,-100.0,-100.0,-77.0,-98.0
337631,-100.0,-100.0,-77.0,-98.0
337644,-100.0,-100.0,-77.0,-98.0
337648,-100.0,-100.0,-77.0,-98.0
337661,-100.0,-100.0,-77.0,-98.0
337665,-100.0,-100.0,-77.0,-98.0
337677,-100.0,-100.0,-77.0,-98.0
337681,-100.0,-100.0,-77.0,-98.0
337694,-100.0,-100.0,-77.0,-98.0
337700,-100.0,-100.0,-77.0,-98.0
337712,-100.0,-100.0,-77.0,-98.0
337842,-100.0,-100.0,-77.0,-98.0
337861,-100.0,-100.0,-77.0,-98.0
337894,-100.0,-100.0,-77.0,-98.0
337909,-100.0,-100.0,-77.0,-98.0
337927,-100.0,-100.0,-77.0,-98.0
337959,-100.0,-100.0,-77.0,-98.0
338092,-100.0,-100.0,-77.0,-98.0
338127,-100.0,-100.0,-77.0,-98.0
338159,-100.0,-100.0,-77.0,-98.0
338177,-100.0,-100.0,-77.0,-98.0
338192,-100.0,-100.0,-77.0,-98.0
338211,-100.0,-100.0,-77.0,-98.0
338335,-100.0,-100.0,-77.0,-98.0
338355,-100.0,-100.0,-78.0,-98.0
338387,-100.0,-100.0,-80.0,-98.0
338437,-100.0,-100.0,-84.0,-98.0
338488,-100.0,-100.0,-87.0,-98.0
338519,-100.0,-100.0,-89.0,-98.0
338552,-100.0,-100.0,-91.0,-98.0
338570,-100.0,-100.0,-92.0,-98.0
338586,-100.0,-100.0,-94.0,-98.0
338602,-100.0,-100.0,-95.0,-98.0
338635,-100.0,-100.0,-97.0,-98.0
338645,-100.0,-100.0,-97.5,-98.0
338653,-100.0,-100.0,-98.0,-98.0
338664,-100.0,-100.0,-98.33333333333333,-98.0
338666,-100.0,-100.0,-98.66666666666667,-98.0
338670,-100.0,-100.0,-99.0,-98.0
338677,-100.0,-100.0,-99.33333333333333,-98.0
338680,-100.0,-100.0,-99.66666666666667,-98.0
338689,-100.0,-100.0,-100.0,-98.0
338694,-100.0,-100.0,-100.0,-98.0
338698,-100.0,-100.0,-100.0,-98.0
338711,-100.0,-100.0,-100.0,-98.0
338715,-100.0,-100.0,-100.0,-98.0
338727,-100.0,-100.0,-100.0,-98.0
338731,-100.0,-100.0,-100.0,-98.0
338744,-100.0,-100.0,-100.0,-98.0
338747,-100.0,-100.0,-100.0,-98.0
338761,-100.0,-100.0,-100.0,-98.0
338764,-100.0,-100.0,-100.0,-98.0
338777,-100.0,-100.0,-100.0,-98.0
338781,-100.0,-100.0,-100.0,-98.0
338794,-100.0,-100.0,-100.0,-98.0
338797,-100.0,-100.0,-100.0,-98.0
338811,-100.0,-100.0,-100.0,-98.0
338815,-100.0,-100.0,-100.0,-98.0
338827,-100.0,-100.0,-100.0,-98.0
338831,-100.0,-100.0,-100.0,-98.0
338844,-100.0,-100.0,-100.0,-98.0
339612,-100.0,-100.0,-100.0,-98.0
339631,-100.0,-100.0,-100.0,-98.0
339634,-100.0,-100.0,-100.0,-98.0
339644,-100.0,-100.0,-100.0,-98.0
339647,-100.0,-100.0,-100.0,-98.0
339660,-100.0,-100.0,-100.0,-98.0
339666,-100.0,-100.0,-100.0,-98.0
339677,-100.0,-100.0,-100.0,-98.0
339681,-100.0,-100.0,-100.0,-98.0
339692,-100.0,-100.0,-100.0,-98.0
339694,-100.0,-100.0,-100.0,-98.0
339698,-100.0,-100.0,-100.0,-98.0
339711,-100.0,-100.0,-100.0,-98.0
339714,-100.0,-100.0,-100.0,-98.0
339727,-100.0,-100.0,-100.0,-98.0
339730,-100.0,-100.0,-100.0,-98.0
339742,-100.0,-100.0,-100.0,-98.0
339744,-100.0,-100.0,-100.0,-98.0
339747,-100.0,-100.0,-100.0,-98.0
339759,-100.0,-100.0,-100.0,-98.0
339761,-100.0,-100.0,-100.0,-98.0
339764,-100.0,-100.0,-100.0,-98.0
339777,-100.0,-100.0,-100.0,-98.0
339781,-100.0,-100.0,-100.0,-98.0
339792,-100.0,-100.0,-100.0,-98.0
339797,-100.0,-100.0,-100.0,-98.0
339809,-100.0,-100.0,-100.0,-98.0
339826,-100.0,-100.0,-100.0,-98.0
339844,-100.0,-100.0,-100.0,-98.0
339877,-100.0,-100.0,-100.0,-98.0
339893,-100.0,-100.0,-100.0,-98.0
339927,-100.0,-100.0,-100.0,-98.0
339959,-100.0,-100.0,-100.0,-98.0
339976,-100.0,-100.0,-100.0,-98.0
339993,-100.0,-100.0,-100.0,-98.0
340009,-100.0,-100.0,-100.0,-98.0
340043,-100.0,-100.0,-100.0,-98.0
340192,-100.0,-100.0,-100.0,-98.0
340211,-100.0,-100.0,-100.0,-98.0
340230,-100.0,-100.0,-100.0,-98.0
340242,-100.0,-100.0,-100.0,-98.0
340259,-100.0,-100.0,-100.0,-98.0
340276,-100.0,-100.0,-100.0,-98.0
340292,-100.0,-100.0,-100.0,-98.0
340311,-100.0,-100.0,-100.0,-98.0
340326,-100.0,-100.0,-100.0,-98.0
340343,-100.0,-100.0,-100.0,-98.0
340361,-100.0,-100.0,-100.0,-98.0
340376,-100.0,-100.0,-100.0,-98.0
340393,-100.0,-100.0,-100.0,-98.0
340410,-100.0,-100.0,-100.0,-98.0
340427,-100.0,-100.0,-100.0,-98.0
340442,-100.0,-100.0,-100.0,-98.0
340459,-100.0,-100.0,-100.0,-98.0
340476,-100.0,-100.0,-100.0,-98.0
340493,-100.0,-100.0,-100.0,-98.0
340509,-100.0,-100.0,-100.0,-98.0
340526,-100.0,-100.0,-100.0,-98.0
340542,-100.0,-100.0,-100.0,-98.0
340559,-100.0,-100.0,-100.0,-98.0
340576,-100.0,-100.0,-100.0,-98.0
340695,-100.0,-100.0,-100.0,-98.0
340716,-100.0,-100.0,-100.0,-98.0
340762,-100.0,-100.0,-100.0,-98.0
340780,-100.0,-100.0,-100.0,-98.0
340897,-100.0,-100.0,-100.0,-98.0
340915,-100.0,-100.0,-100.0,-98.0
340947,-100.0,-100.0,-100.0,-98.0
340965,-100.0,-100.0,-100.0,-98.0
340980,-100.0,-100.0,-100.0,-98.0
340997,-100.0,-100.0,-100.0,-98.0
341081,-100.0,-100.0,-100.0,-98.0
341102,-100.0,-100.0,-100.0,-98.0
341131,-100.0,-100.0,-100.0,-98.0
341148,-100.0,-100.0,-100.0,-98.0
341168,-100.0,-100.0,-100.0,-98.0
341549,-100.0,-100.0,-100.0,-98.0
341567,-100.0,-100.0,-100.0,-98.0
341600,-100.0,-100.0,-100.0,-98.0
341733,-100.0,-100.0,-100.0,-98.0
341753,-100.0,-100.0,-100.0,-98.0
341779,-100.0,-100.0,-100.0,-98.0
341787,-100.0,-100.0,-100.0,-98.0
342202,-100.0,-100.0,-100.0,-98.0
342220,-100.0,-100.0,-100.0,-98.0
342242,-100.0,-100.0,-100.0,-98.0
342255,-100.0,-100.0,-100.0,-98.0
342282,-100.0,-100.0,-100.0,-98.0
342290,-100.0,-100.0,-100.0,-98.0
342368,-100.0,-100.0,-100.0,-98.0
342387,-100.0,-100.0,-100.0,-98.0
342407,-100.0,-100.0,-100.0,-98.0
342418,-100.0,-100.0,-100.0,-98.0
342436,-100.0,-100.0,-100.0,-98.0
342502,-100.0,-100.0,-100.0,-98.0
342521,-100.0,-100.0,-100.0,-98.0
342543,-100.0,-100.0,-100.0,-98.0
342557,-100.0,-100.0,-100.0,-98.0
342574,-100.0,-100.0,-100.0,-98.0
342586,-100.0,-100.0,-100.0,-98.0
349964,-100.0,-100.0,-100.0,-98.0
349983,-100.0,-100.0,-100.0,-98.0
350022,-100.0,-100.0,-100.0,-98.0
350042,-100.0,-100.0,-100.0,-98.0
350067,-100.0,-100.0,-100.0,-98.0
350084,-100.0,-100.0,-100.0,-98.0
350162,-100.0,-100.0,-100.0,-98.0
350181,-100.0,-100.0,-100.0,-98.0
350216,-100.0,-100.0,-100.0,-98.0
350230,-100.0,-100.0,-100.0,-98.0
350239,-100.0,-100.0,-100.0,-98.0
350259,-100.0,-100.0,-100.0,-98.0
350267,-100.0,-100.0,-100.0,-98.0
350292,-100.0,-100.0,-100.0,-98.0
350351,-100.0,-100.0,-100.0,-98.0
350391,-100.0,-100.0,-100.0,-98.0
350427,-100.0,-100.0,-100.0,-98.0
350443,-100.0,-100.0,-100.0,-98.0
350611,-100.0,-100.0,-100.0,-98.0
350631,-100.0,-100.0,-100.0,-98.0
350666,-100.0,-100.0,-100.0,-98.0
350685,-100.0,-100.0,-100.0,-98.0
350817,-100.0,-100.0,-100.0,-98.0
350840,-100.0,-100.0,-100.0,-98.0
350866,-100.0,-100.0,-100.0,-98.0
350882,-100.0,-100.0,-100.0,-98.0
350893,-100.0,-100.0,-100.0,-98.0
350915,-100.0,-100.0,-100.0,-98.0
350994,-100.0,-100.0,-100.0,-98.0
351015,-100.0,-100.0,-100.0,-98.0
351048,-100.0,-100.0,-100.0,-98.0
351065,-100.0,-100.0,-100.0,-98.0
351093,-100.0,-100.0,-100.0,-98.0
351106,-100.0,-100.0,-100.0,-98.0
351301,-100.0,-100.0,-100.0,-98.0
351319,-100.0,-100.0,-100.0,-98.0
351348,-100.0,-100.0,-100.0,-98.0
351369,-100.0,-100.0,-100.0,-98.0
351394,-100.0,-100.0,-100.0,-98.0
351412,-100.0,-100.0,-100.0,-98.0
351486,-100.0,-100.0,-100.0,-98.0
351508,-100.0,-100.0,-100.0,-98.0
351534,-100.0,-100.0,-100.0,-98.0
351548,-100.0,-100.0,-100.0,-98.0
351579,-100.0,-100.0,-100.0,-98.0
351597,-100.0,-100.0,-100.0,-98.0
351607,-100.0,-100.0,-100.0,-98.0
351623,-100.0,-100.0,-100.0,-98.0
351686,-100.0,-100.0,-100.0,-98.0
351709,-100.0,-100.0,-100.0,-98.0
351745,-100.0,-100.0,-100.0,-98.0
351769,-100.0,-100.0,-100.0,-98.0
351780,-100.0,-100.0,-100.0,-98.0
351796,-100.0,-100.0,-100.0,-98.0
351806,-100.0,-100.0,-100.0,-98.0
351821,-100.0,-100.0,-100.0,-98.0
351851,-100.0,-100.0,-100.0,-98.0
351863,-100.0,-100.0,-100.0,-98.0
351893,-100.0,-100.0,-100.0,-98.0
351912,-100.0,-100.0,-100.0,-98.0
352120,-100.0,-100.0,-100.0,-98.0
352147,-100.0,-100.0,-100.0,-98.0
352180,-100.0,-100.0,-100.0,-98.0
352204,-100.0,-100.0,-100.0,-98.0
352354,-100.0,-100.0,-100.0,-98.0
352375,-100.0,-100.0,-100.0,-98.0
352398,-100.0,-100.0,-100.0,-98.0
352421,-100.0,-100.0,-100.0,-98.0
352450,-100.0,-100.0,-100.0,-98.0
352464,-100.0,-100.0,-100.0,-98.0
352611,-100.0,-100.0,-100.0,-98.0
352630,-100.0,-100.0,-100.0,-98.0
352658,-100.0,-100.0,-100.0,-98.0
352676,-100.0,-100.0,-100.0,-98.0
352840,-100.0,-100.0,-100.0,-98.0
352860,-100.0,-100.0,-100.0,-98.0
352901,-100.0,-100.0,-100.0,-98.0
352938,-100.0,-100.0,-100.0,-98.0
353074,-100.0,-100.0,-100.0,-98.0
353095,-100.0,-100.0,-100.0,-98.0
353272,-100.0,-100.0,-100.0,-98.0
353290,-100.0,-100.0,-100.0,-98.0
353321,-100.0,-100.0,-100.0,-98.0
353338,-100.0,-100.0,-100.0,-98.0
353487,-100.0,-100.0,-100.0,-98.0
353510,-100.0,-100.0,-100.0,-98.0
353541,-100.0,-100.0,-100.0,-98.0
353560,-100.0,-100.0,-100.0,-98.0
353591,-100.0,-100.0,-100.0,-98.0
353608,-100.0,-100.0,-100.0,-98.0
353741,-100.0,-100.0,-100.0,-98.0
353776,-100.0,-100.0,-100.0,-98.0
353808,-100.0,-100.0,-100.0,-98.0
353830,-100.0,-100.0,-100.0,-98.0
353984,-100.0,-100.0,-100.0,-98.0
354009,-100.0,-100.0,-100.0,-98.0
354035,-100.0,-100.0,-100.0,-98.0
354051,-100.0,-100.0,-100.0,-98.0
354079,-100.0,-100.0,-100.0,-98.0
354094,-100.0,-100.0,-100.0,-98.0
354226,-100.0,-100.0,-100.0,-98.0
354245,-100.0,-100.0,-100.0,-98.0
354274,-100.0,-100.0,-100.0,-98.0
354293,-100.0,-100.0,-100.0,-98.0
354330,-100.0,-100.0,-100.0,-98.0
354345,-100.0,-100.0,-100.0,-98.0
354470,-100.0,-100.0,-100.0,-98.0
354495,-100.0,-100.0,-100.0,-98.0
354527,-100.0,-100.0,-100.0,-98.0
354553,-100.0,-100.0,-100.0,-98.0
354690,-100.0,-100.0,-100.0,-98.0
354711,-100.0,-100.0,-100.0,-98.0
354742,-100.0,-100.0,-100.0,-98.0
354766,-100.0,-100.0,-100.0,-98.0
354966,-100.0,-100.0,-100.0,-98.0
354988,-100.0,-100.0,-100.0,-98.0
355017,-100.0,-100.0,-100.0,-98.0
355036,-100.0,-100.0,-100.0,-98.0
355044,-100.0,-100.0,-100.0,-98.0
355066,-100.0,-100.0,-100.0,-98.0
355189,-100.0,-100.0,-100.0,-98.0
355210,-100.0,-100.0,-100.0,-98.0
355239,-100.0,-100.0,-100.0,-98.0
355255,-100.0,-100.0,-100.0,-98.0
355454,-100.0,-100.0,-100.0,-98.0
355475,-100.0,-100.0,-100.0,-98.0
356463,-100.0,-100.0,-100.0,-98.0
356488,-100.0,-100.0,-100.0,-98.0
356524,-100.0,-100.0,-100.0,-98.0
356547,-100.0,-100.0,-100.0,-98.0
356691,-100.0,-100.0,-100.0,-98.0
356711,-100.0,-100.0,-100.0,-98.0
356752,-100.0,-100.0,-100.0,-98.0
356777,-100.0,-100.0,-100.0,-98.0
356923,-100.0,-100.0,-100.0,-98.0
356940,-100.0,-100.0,-100.0,-98.0
356961,-100.0,-100.0,-100.0,-98.0
356971,-100.0,-100.0,-100.0,-98.0
356993,-100.0,-100.0,-100.0,-98.0
357005,-100.0,-100.0,-100.0,-98.0
357029,-100.0,-100.0,-100.0,-98.0
357038,-100.0,-100.0,-100.0,-98.0
357060,-100.0,-100.0,-100.0,-98.0
357064,-100.0,-100.0,-100.0,-98.0
357072,-100.0,-100.0,-100.0,-98.0
357081,-100.0,-100.0,-100.0,-98.0
357093,-100.0,-100.0,-100.0,-98.0
357105,-100.0,-100.0,-100.0,-98.0
357111,-100.0,-100.0,-100.0,-98.0
357126,-100.0,-100.0,-100.0,-98.0
357129,-100.0,-100.0,-100.0,-98.0
357139,-100.0,-100.0,-100.0,-98.0
357145,-100.0,-100.0,-100.0,-98.0
357154,-100.0,-100.0,-100.0,-98.0
357155,-100.0,-100.0,-100.0,-98.0
357163,-100.0,-100.0,-100.0,-98.0
357173,-100.0,-100.0,-100.0,-98.0
357176,-100.0,-100.0,-100.0,-98.0
357342,-100.0,-100.0,-100.0,-98.0
357343,-100.0,-100.0,-100.0,-98.0
357357,-100.0,-100.0,-100.0,-98.0
357367,-100.0,-100.0,-100.0,-98.0
357380,-100.0,-100.0,-100.0,-98.0
357388,-100.0,-100.0,-100.0,-98.0
357394,-100.0,-100.0,-100.0,-98.0
357409,-100.0,-100.0,-100.0,-98.0
357418,-100.0,-100.0,-100.0,-98.0
357422,-100.0,-100.0,-100.0,-98.0
357430,-100.0,-100.0,-100.0,-98.0
357439,-100.0,-100.0,-100.0,-98.0
357452,-100.0,-100.0,-100.0,-98.0
357458,-100.0,-100.0,-100.0,-98.0
357469,-100.0,-100.0,-100.0,-98.0
357472,-100.0,-100.0,-100.0,-98.0
357495,-100.0,-100.0,-100.0,-98.0
357511,-100.0,-100.0,-100.0,-98.0
357525,-100.0,-100.0,-100.0,-98.0
357538,-100.0,-100.0,-100.0,-98.0
357544,-100.0,-100.0,-100.0,-98.0
357555,-100.0,-100.0,-100.0,-98.0
357557,-100.0,-100.0,-100.0,-98.0
357572,-100.0,-100.0,-100.0,-98.0
357615,-100.0,-100.0,-100.0,-98.0
357631,-100.0,-100.0,-100.0,-98.0
357656,-100.0,-100.0,-100.0,-98.0
357673,-100.0,-100.0,-100.0,-98.0
357872,-100.0,-100.0,-100.0,-98.0
357893,-100.0,-100.0,-100.0,-98.0
357934,-100.0,-100.0,-100.0,-98.0
357954,-100.0,-100.0,-100.0,-98.0
357966,-100.0,-100.0,-100.0,-98.0
357982,-100.0,-100.0,-100.0,-98.0
358103,-100.0,-100.0,-100.0,-98.0
358126,-100.0,-100.0,-100.0,-98.0
358165,-100.0,-100.0,-100.0,-98.0
358199,-100.0,-100.0,-100.0,-98.0
358236,-100.0,-100.0,-100.0,-98.0
358258,-100.0,-100.0,-100.0,-98.0
358433,-100.0,-100.0,-100.0,-98.0
358453,-100.0,-100.0,-100.0,-98.0
