,A3UTSRN8QLKWE,A3ST8XFT4X93K,A2YN6Z2DAW88X,A6PO7JT39QQGP
231491,-22.5,12.0,-100.0,-100.0
231498,-24.0,12.333333333333334,-100.0,-100.0
231502,-24.0,12.666666666666666,-100.0,-100.0
231513,-24.5,13.0,-100.0,-100.0
231514,-25.0,13.0,-100.0,-100.0
231517,-28.0,13.0,-100.0,-100.0
231520,-28.0,13.0,-100.0,-100.0
231522,-28.0,13.666666666666666,-100.0,-100.0
231534,-29.0,14.333333333333334,-100.0,-100.0
231540,-29.0,15.0,-100.0,-100.0
231546,-29.5,15.0,-100.0,-100.0
231553,-30.0,15.666666666666666,-100.0,-100.0
231561,-30.0,16.333333333333332,-100.0,-100.0
231565,-31.0,17.0,-100.0,-100.0
231572,-32.0,17.0,-100.0,-100.0
231573,-32.0,17.0,-100.0,-100.0
231579,-32.0,17.25,-100.0,-100.0
231586,-33.0,17.5,-100.0,-100.0
231593,-33.0,17.75,-100.0,-100.0
231596,-33.5,18.0,-100.0,-100.0
231605,-34.0,18.0,-100.0,-100.0
231614,-34.0,18.0,-100.0,-100.0
231623,-35.0,18.0,-100.0,-100.0
231629,-35.0,18.0,-100.0,-100.0
231640,-36.0,18.0,-100.0,-100.0
231668,-36.0,18.0,-100.0,-100.0
231678,-36.0,19.0,-100.0,-100.0
231684,-36.0,19.0,-100.0,-100.0
231700,-36.0,20.0,-100.0,-100.0
231705,-36.5,21.0,-100.0,-100.0
231706,-37.0,21.0,-100.0,-100.0
231711,-37.0,21.0,-100.0,-100.0
231714,-37.0,21.25,-100.0,-100.0
231724,-38.0,21.5,-100.0,-100.0
231731,-38.0,21.75,-100.0,-100.0
231737,-38.5,22.0,-100.0,-100.0
231743,-39.0,22.0,-100.0,-100.0
231748,-39.0,22.2,-100.0,-100.0
231758,-40.0,22.4,-100.0,-100.0
231764,-40.0,22.6,-100.0,-100.0
231770,-41.0,22.8,-100.0,-100.0
231771,-41.0,23.0,-100.0,-100.0
231778,-41.0,23.0,-100.0,-100.0
231786,-42.0,23.0,-100.0,-100.0
231795,-42.0,23.0,-100.0,-100.0
231811,-43.0,23.0,-100.0,-100.0
231819,-43.0,23.0,-100.0,-100.0
231828,-44.0,23.0,-100.0,-100.0
231833,-44.0,23.0,-100.0,-100.0
231843,-44.0,23.5,-100.0,-100.0
231847,-44.5,24.0,-100.0,-100.0
231856,-45.0,24.0,-100.0,-100.0
231858,-45.0,24.0,-100.0,-100.0
231866,-45.0,24.666666666666668,-100.0,-100.0
231873,-47.0,25.333333333333332,-100.0,-100.0
231879,-47.0,26.0,-100.0,-100.0
231885,-47.0,26.0,-100.0,-100.0
231895,-47.0,26.333333333333332,-100.0,-100.0
231898,-49.0,26.666666666666668,-100.0,-100.0
231899,-49.0,27.0,-100.0,-100.0
231903,-49.0,27.0,-100.0,-100.0
231905,-49.333333333333336,27.0,-100.0,-100.0
231910,-49.666666666666664,28.0,-100.0,-100.0
231914,-50.0,28.0,-100.0,-100.0
231919,-50.0,28.0,-100.0,-100.0
231922,-50.0,28.333333333333332,-100.0,-100.0
231933,-51.0,28.666666666666668,-100.0,-100.0
231945,-51.0,29.0,-100.0,-100.0
231954,-51.0,29.0,-100.0,-100.0
231963,-52.0,29.0,-100.0,-100.0
231970,-52.0,29.0,-100.0,-100.0
231978,-53.0,29.0,-100.0,-100.0
231996,-53.0,29.0,-100.0,-100.0
232003,-53.5,29.0,-100.0,-100.0
232006,-54.0,29.2,-100.0,-100.0
232012,-54.0,29.4,-100.0,-100.0
232024,-55.0,29.6,-100.0,-100.0
232032,-55.0,29.8,-100.0,-100.0
232038,-55.5,30.0,-100.0,-100.0
232040,-56.0,30.0,-100.0,-100.0
232042,-56.0,30.0,-100.0,-100.0
232049,-56.0,30.5,-100.0,-100.0
232059,-56.333333333333336,31.0,-100.0,-100.0
232064,-56.666666666666664,31.0,-100.0,-100.0
232068,-57.0,31.666666666666668,-100.0,-100.0
232074,-57.0,32.333333333333336,-100.0,-100.0
232080,-57.5,33.0,-100.0,-100.0
232082,-58.0,33.0,-100.0,-100.0
232083,-58.0,33.0,-100.0,-100.0
232089,-58.0,33.333333333333336,-100.0,-100.0
232100,-60.0,33.666666666666664,-100.0,-100.0
232101,-60.0,34.0,-100.0,-100.0
232107,-60.0,34.0,-100.0,-100.0
232114,-61.0,34.0,-100.0,-100.0
232121,-61.0,34.0,-100.0,-100.0
232136,-62.0,34.0,-100.0,-100.0
232144,-62.0,34.0,-100.0,-100.0
232152,-63.0,34.0,-100.0,-100.0
232157,-63.0,34.0,-100.0,-100.0
232167,-64.0,34.0,-100.0,-100.0
232173,-64.0,34.0,-100.0,-100.0
232176,-64.5,34.0,-100.0,-100.0
232186,-65.0,34.333333333333336,-100.0,-100.0
232193,-65.0,34.666666666666664,-100.0,-100.0
232194,-65.33333333333333,35.0,-100.0,-100.0
232198,-65.66666666666667,35.0,-100.0,-100.0
232203,-66.0,35.5,-100.0,-100.0
232208,-66.0,36.0,-100.0,-100.0
232209,-66.0,36.0,-100.0,-100.0
232211,-66.5,36.0,-100.0,-100.0
232228,-67.0,37.0,-100.0,-100.0
232234,-67.0,37.0,-100.0,-100.0
232235,-67.33333333333333,37.0,-100.0,-100.0
232243,-67.66666666666667,38.0,-100.0,-100.0
232244,-68.0,38.0,-100.0,-100.0
232249,-68.0,38.0,-100.0,-100.0
232251,-68.0,38.333333333333336,-100.0,-100.0
232259,-69.0,38.666666666666664,-100.0,-100.0
232263,-69.0,39.0,-100.0,-100.0
232265,-69.0,39.0,-100.0,-100.0
232269,-69.5,39.0,-100.0,-100.0
232274,-70.0,39.5,-100.0,-100.0
232278,-70.0,40.0,-100.0,-100.0
232282,-70.0,40.0,-100.0,-100.0
232293,-71.0,40.0,-100.0,-100.0
232299,-71.0,40.0,-100.0,-100.0
232315,-72.0,40.0,-100.0,-100.0
232322,-72.0,40.0,-100.0,-100.0
232331,-73.0,40.0,-100.0,-100.0
232339,-74.0,40.0,-100.0,-100.0
232340,-74.0,40.0,-100.0,-100.0
232344,-74.0,40.333333333333336,-100.0,-100.0
232351,-75.0,40.666666666666664,-100.0,-100.0
232355,-75.0,41.0,-100.0,-100.0
232357,-75.0,41.0,-100.0,-100.0
232359,-75.5,41.0,-100.0,-100.0
232367,-76.0,41.5,-100.0,-100.0
232372,-76.0,42.0,-100.0,-100.0
232374,-76.0,42.0,-100.0,-100.0
232376,-76.33333333333333,42.0,-100.0,-100.0
232393,-76.66666666666667,43.0,-100.0,-100.0
232394,-77.0,43.0,-100.0,-100.0
232400,-77.0,43.0,-100.0,-100.0
232402,-77.0,43.5,-100.0,-100.0
232409,-77.5,44.0,-100.0,-100.0
232410,-78.0,44.0,-100.0,-100.0
232412,-78.0,44.0,-100.0,-100.0
232425,-78.0,44.5,-100.0,-100.0
232429,-78.33333333333333,45.0,-100.0,-100.0
232437,-78.66666666666667,45.0,-100.0,-100.0
232440,-79.0,45.5,-100.0,-100.0
232444,-79.0,46.0,-100.0,-100.0
232447,-79.0,46.0,-100.0,-100.0
232457,-80.0,46.0,-100.0,-100.0
232474,-80.0,46.0,-100.0,-100.0
232488,-82.0,46.0,-100.0,-100.0
232496,-82.0,46.0,-100.0,-100.0
232506,-83.0,46.0,-100.0,-100.0
232512,-83.0,46.0,-100.0,-100.0
232525,-84.0,46.0,-100.0,-100.0
232530,-84.5,46.0,-100.0,-100.0
232533,-85.0,46.5,-100.0,-100.0
232537,-85.33333333333333,47.0,-100.0,-100.0
232542,-85.66666666666667,47.0,-100.0,-100.0
232548,-86.0,47.5,-100.0,-100.0
232554,-86.0,48.0,-100.0,-100.0
232555,-86.0,48.0,-100.0,-100.0
232559,-86.5,48.0,-100.0,-100.0
232565,-87.0,48.333333333333336,-100.0,-100.0
232571,-87.0,48.666666666666664,-100.0,-100.0
232573,-87.33333333333333,49.0,-100.0,-100.0
232576,-87.66666666666667,49.0,-100.0,-100.0
232583,-88.0,49.5,-100.0,-100.0
232590,-88.0,50.0,-100.0,-100.0
232591,-88.0,50.0,-100.0,-100.0
232597,-88.5,50.0,-100.0,-100.0
232600,-89.0,50.5,-100.0,-100.0
232606,-89.0,51.0,-100.0,-100.0
232607,-89.0,51.0,-100.0,-100.0
232620,-90.0,51.0,-100.0,-100.0
232627,-90.0,51.0,-100.0,-100.0
232642,-91.0,51.0,-100.0,-100.0
232648,-91.0,51.0,-100.0,-100.0
232660,-92.0,51.0,-100.0,-100.0
232667,-92.0,51.0,-100.0,-100.0
232677,-93.0,51.0,-100.0,-100.0
232683,-93.0,51.0,-100.0,-100.0
232695,-94.0,51.0,-100.0,-100.0
232698,-94.0,51.0,-100.0,-100.0
232703,-94.0,51.333333333333336,-100.0,-100.0
232711,-95.0,51.666666666666664,-100.0,-100.0
232713,-95.0,52.0,-100.0,-100.0
232716,-95.0,52.0,-100.0,-100.0
232717,-95.0,52.25,-100.0,-100.0
232730,-97.0,52.5,-100.0,-100.0
232739,-97.0,52.75,-100.0,-100.0
232744,-97.33333333333333,53.0,-100.0,-100.0
232749,-97.66666666666667,53.0,-100.0,-100.0
232751,-98.0,54.0,-100.0,-100.0
232756,-98.5,55.0,-100.0,-100.0
232758,-99.0,55.0,-100.0,-100.0
232760,-99.5,55.0,-100.0,-100.0
232765,-100.0,55.5,-100.0,-100.0
232776,-100.0,56.0,-100.0,-100.0
232780,-100.0,56.0,-100.0,-100.0
232819,-100.0,57.0,-100.0,-100.0
232878,-100.0,57.0,-100.0,-100.0
232896,-100.0,58.0,-100.0,-100.0
232900,-100.0,58.0,-100.0,-100.0
232914,-100.0,59.0,-100.0,-100.0
232919,-100.0,59.0,-100.0,-100.0
232935,-100.0,60.0,-100.0,-100.0
232941,-100.0,60.0,-100.0,-100.0
232948,-100.0,61.0,-100.0,-100.0
232952,-100.0,61.0,-100.0,-100.0
232959,-100.0,62.0,-100.0,-100.0
233042,-100.0,62.0,-100.0,-100.0
233060,-100.0,63.0,-100.0,-100.0
233065,-100.0,63.0,-100.0,-100.0
233075,-100.0,64.0,-100.0,-100.0
233080,-100.0,64.0,-100.0,-100.0
233094,-100.0,65.0,-100.0,-100.0
233099,-100.0,65.0,-100.0,-100.0
233111,-100.0,67.0,-100.0,-100.0
233115,-100.0,67.0,-100.0,-100.0
233128,-100.0,68.0,-100.0,-100.0
233191,-100.0,68.0,-100.0,-100.0
233206,-100.0,69.0,-100.0,-100.0
233211,-100.0,69.0,-100.0,-100.0
233225,-100.0,70.0,-100.0,-100.0
233230,-100.0,70.0,-100.0,-100.0
233242,-100.0,71.0,-100.0,-100.0
233245,-100.0,71.0,-100.0,-100.0
233266,-100.0,72.0,-100.0,-100.0
233273,-100.0,72.0,-100.0,-100.0
233278,-100.0,73.0,-100.0,-100.0
233283,-100.0,73.0,-100.0,-100.0
233298,-100.0,74.0,-100.0,-100.0
233381,-100.0,74.0,-100.0,-100.0
233389,-100.0,75.0,-100.0,-100.0
233394,-100.0,75.0,-100.0,-100.0
233405,-100.0,76.0,-100.0,-100.0
233425,-100.0,76.0,-100.0,-100.0
233438,-100.0,77.0,-100.0,-100.0
233443,-100.0,77.0,-100.0,-100.0
233456,-100.0,78.0,-100.0,-100.0
233460,-100.0,78.0,-100.0,-100.0
233475,-100.0,79.0,-100.0,-100.0
233581,-100.0,79.0,-100.0,-100.0
233601,-100.0,80.0,-100.0,-100.0
233606,-100.0,81.0,-100.0,-100.0
233620,-100.0,82.0,-100.0,-100.0
233625,-100.0,82.0,-100.0,-100.0
233639,-100.0,83.0,-100.0,-100.0
233644,-100.0,83.0,-100.0,-100.0
233649,-100.0,83.5,-100.0,-100.0
233659,-100.0,84.0,-100.0,-100.0
233671,-100.0,84.0,-100.0,-100.0
233712,-100.0,84.0,-100.0,-100.0
233733,-100.0,84.0,-100.0,-100.0
233745,-100.0,84.0,-100.0,-100.0
233754,-100.0,84.5,-100.0,-100.0
233764,-100.0,85.0,-100.0,-100.0
233768,-100.0,85.0,-100.0,-100.0
233775,-100.0,85.5,-100.0,-100.0
233779,-100.0,86.0,-100.0,-100.0
233783,-100.0,86.0,-100.0,-100.0
233785,-100.0,86.5,-100.0,-100.0
233796,-100.0,87.0,-100.0,-100.0
233802,-100.0,87.0,-100.0,-100.0
233804,-100.0,88.0,-100.0,-100.0
233807,-100.0,88.0,-100.0,-100.0
233808,-100.0,88.0,-100.0,-100.0
233823,-100.0,89.0,-100.0,-100.0
233829,-100.0,89.0,-100.0,-100.0
233849,-100.0,89.0,-100.0,-100.0
233869,-100.0,89.0,-100.0,-100.0
233891,-100.0,89.0,-100.0,-100.0
233908,-100.0,89.0,-100.0,-100.0
233911,-100.0,89.5,-100.0,-100.0
233927,-100.0,90.0,-100.0,-100.0
233932,-100.0,90.0,-100.0,-100.0
233943,-100.0,91.0,-100.0,-100.0
233946,-100.0,91.0,-100.0,-100.0
233954,-100.0,91.5,-100.0,-100.0
233960,-100.0,92.0,-100.0,-100.0
233964,-100.0,92.0,-100.0,-100.0
233975,-100.0,92.5,-100.0,-100.0
233980,-100.0,93.0,-100.0,-100.0
233984,-100.0,93.0,-100.0,-100.0
233994,-100.0,94.0,-100.0,-100.0
234000,-100.0,95.0,-100.0,-100.0
234005,-100.0,95.0,-100.0,-100.0
234026,-100.0,95.0,-100.0,-100.0
234047,-100.0,95.0,-100.0,-100.0
234059,-100.0,95.0,-100.0,-100.0
234068,-100.0,95.5,-100.0,-100.0
234074,-100.0,96.0,-100.0,-100.0
234089,-100.0,96.0,-100.0,-100.0
234095,-100.0,96.0,-100.0,-100.0
234107,-100.0,98.0,-100.0,-100.0
234110,-100.0,98.0,-100.0,-100.0
234111,-100.0,98.0,-100.0,-100.0
234124,-100.0,99.0,-100.0,-100.0
234128,-100.0,99.0,-100.0,-100.0
234131,-100.0,99.5,-100.0,-100.0
234143,-100.0,100.0,-100.0,-100.0
234173,-100.0,100.0,-100.0,-100.0
234194,-100.0,100.0,-100.0,-100.0
234215,-100.0,100.0,-100.0,-100.0
234227,-100.0,100.0,-100.0,-100.0
234246,-100.0,100.0,-100.0,-100.0
234268,-100.0,100.0,-100.0,-100.0
234289,-100.0,100.0,-100.0,-100.0
234310,-100.0,100.0,-100.0,-100.0
234330,-100.0,100.0,-100.0,-100.0
234353,-100.0,100.0,-100.0,-100.0
234372,-100.0,100.0,-100.0,-100.0
234394,-100.0,100.0,-100.0,-100.0
234415,-100.0,100.0,-100.0,-100.0
234426,-100.0,100.0,-100.0,-100.0
234446,-100.0,100.0,-100.0,-100.0
234469,-100.0,100.0,-100.0,-100.0
234489,-100.0,100.0,-100.0,-100.0
234510,-100.0,100.0,-100.0,-100.0
234530,-100.0,100.0,-100.0,-100.0
234552,-100.0,100.0,-100.0,-100.0
234572,-100.0,100.0,-100.0,-100.0
234593,-100.0,100.0,-100.0,-100.0
234614,-100.0,100.0,-100.0,-100.0
234635,-100.0,100.0,-100.0,-100.0
234646,-100.0,100.0,-100.0,-100.0
234687,-100.0,100.0,-100.0,-100.0
234708,-100.0,100.0,-100.0,-100.0
234729,-100.0,100.0,-100.0,-100.0
234750,-100.0,100.0,-100.0,-100.0
234771,-100.0,100.0,-100.0,-100.0
234793,-100.0,100.0,-100.0,-100.0
234813,-100.0,100.0,-100.0,-100.0
234834,-100.0,100.0,-100.0,-100.0
234845,-100.0,100.0,-100.0,-100.0
234866,-100.0,100.0,-100.0,-100.0
234887,-100.0,100.0,-100.0,-100.0
234908,-100.0,100.0,-100.0,-100.0
234929,-100.0,100.0,-100.0,-100.0
234950,-100.0,100.0,-100.0,-100.0
234971,-100.0,100.0,-100.0,-100.0
234993,-100.0,100.0,-100.0,-100.0
235013,-100.0,100.0,-100.0,-100.0
235034,-100.0,100.0,-100.0,-100.0
235055,-100.0,100.0,-100.0,-100.0
235065,-100.0,100.0,-100.0,-100.0
235087,-100.0,100.0,-100.0,-100.0
235108,-100.0,100.0,-100.0,-100.0
235129,-100.0,100.0,-100.0,-100.0
235149,-100.0,100.0,-100.0,-100.0
235172,-100.0,100.0,-100.0,-100.0
235191,-100.0,100.0,-100.0,-100.0
235212,-100.0,100.0,-100.0,-100.0
235232,-100.0,100.0,-100.0,-100.0
235256,-100.0,100.0,-100.0,-100.0
235275,-100.0,100.0,-100.0,-100.0
235285,-100.0,100.0,-100.0,-100.0
235306,-100.0,100.0,-100.0,-100.0
236407,-100.0,100.0,-100.0,-100.0
236424,-100.0,99.0,-100.0,-100.0
236430,-100.0,99.0,-100.0,-100.0
236441,-100.0,98.0,-100.0,-100.0
236445,-100.0,98.0,-100.0,-100.0
236456,-100.0,97.0,-100.0,-100.0
236460,-100.0,97.0,-100.0,-100.0
236476,-100.0,95.0,-100.0,-100.0
236482,-100.0,95.0,-100.0,-100.0
236493,-100.0,94.0,-100.0,-100.0
236497,-100.0,94.0,-100.0,-100.0
236510,-100.0,93.0,-100.0,-100.0
236591,-100.0,93.0,-100.0,-100.0
236605,-100.0,92.0,-100.0,-100.0
236610,-100.0,92.0,-100.0,-100.0
236621,-100.0,91.0,-100.0,-100.0
236645,-100.0,91.0,-100.0,-100.0
236659,-100.0,89.0,-100.0,-100.0
236663,-100.0,89.0,-100.0,-100.0
236681,-100.0,88.0,-100.0,-100.0
236798,-100.0,88.0,-100.0,-100.0
236806,-100.0,87.0,-100.0,-100.0
236812,-100.0,87.0,-100.0,-100.0
236822,-100.0,86.0,-100.0,-100.0
236826,-100.0,86.0,-100.0,-100.0
236838,-100.0,85.0,-100.0,-100.0
236842,-100.0,85.0,-100.0,-100.0
236860,-100.0,83.0,-100.0,-100.0
236983,-100.0,83.0,-100.0,-100.0
236997,-100.0,82.0,-100.0,-100.0
237017,-100.0,82.0,-100.0,-100.0
237022,-100.0,81.0,-100.0,-100.0
237028,-100.0,81.0,-100.0,-100.0
237038,-100.0,80.0,-100.0,-100.0
237413,-100.0,80.0,-100.0,-100.0
237432,-100.0,79.0,-100.0,-100.0
237438,-100.0,79.0,-100.0,-100.0
237448,-100.0,78.0,-100.0,-100.0
237450,-100.0,78.0,-100.0,-100.0
237453,-100.0,77.0,-100.0,-100.0
237457,-100.0,77.0,-100.0,-100.0
237475,-100.0,76.0,-100.0,-100.0
237479,-100.0,76.0,-100.0,-100.0
237496,-100.0,75.0,-100.0,-100.0
237601,-100.0,75.0,-100.0,-100.0
237613,-100.0,74.0,-100.0,-100.0
237618,-100.0,74.0,-100.0,-100.0
237629,-100.0,73.0,-100.0,-100.0
237634,-100.0,73.0,-100.0,-100.0
237648,-100.0,72.0,-100.0,-100.0
237656,-100.0,72.0,-100.0,-100.0
237672,-100.0,70.0,-100.0,-100.0
238076,-100.0,70.0,-100.0,-100.0
238090,-100.0,71.0,-100.0,-100.0
238096,-100.0,71.0,-100.0,-100.0
238107,-100.0,72.0,-100.0,-100.0
238111,-100.0,72.0,-100.0,-100.0
238121,-100.0,73.0,-100.0,-100.0
238126,-100.0,73.0,-100.0,-100.0
238158,-100.0,75.0,-100.0,-100.0
238159,-100.0,,-100.0,-100.0
239434,-100.0,,-100.0,-100.0
239435,-100.0,24.0,-100.0,-100.0
239455,-100.0,25.0,-100.0,-100.0
239471,-100.0,25.0,-100.0,-100.0
239484,-100.0,26.0,-100.0,-100.0
239490,-100.0,26.0,-100.0,-100.0
239513,-100.0,28.0,-100.0,-100.0
239518,-100.0,28.0,-100.0,-100.0
239527,-100.0,30.0,-100.0,-100.0
239532,-100.0,30.0,-100.0,-100.0
239544,-100.0,31.0,-100.0,-100.0
239552,-100.0,31.0,-100.0,-100.0
239562,-100.0,32.0,-100.0,-100.0
239570,-100.0,32.0,-100.0,-100.0
239579,-100.0,33.0,-100.0,-100.0
239584,-100.0,33.0,-100.0,-100.0
239599,-100.0,34.0,-100.0,-100.0
241346,-100.0,34.0,-100.0,-100.0
241347,-100.0,34.0,-100.0,-100.0
241372,-100.0,34.0,-100.0,-100.0
241377,-100.0,34.0,-100.0,-100.0
241421,-100.0,34.0,-100.0,-100.0
241429,-100.0,34.0,-100.0,-100.0
241446,-100.0,34.0,-100.0,-100.0
242200,-100.0,34.0,-100.0,-100.0
242226,-100.0,34.0,-100.0,-100.0
242232,-100.0,34.0,-100.0,-100.0
242249,-100.0,34.0,-100.0,-100.0
244940,-100.0,34.0,-100.0,-100.0
244941,-100.0,34.0,-100.0,-100.0
244997,-100.0,34.0,-100.0,-100.0
245013,-100.0,34.0,-100.0,-100.0
245016,-100.0,34.0,-100.0,-100.0
245038,-100.0,34.0,-100.0,-100.0
245048,-100.0,34.0,-100.0,-100.0
245065,-100.0,34.0,-100.0,-100.0
245079,-100.0,34.0,-100.0,-100.0
245099,-100.0,34.0,-100.0,-100.0
245112,-100.0,34.0,-100.0,-100.0
245128,-100.0,34.0,-100.0,-100.0
245139,-100.0,34.0,-100.0,-100.0
245160,-100.0,34.0,-100.0,-100.0
245167,-100.0,34.0,-100.0,-100.0
245190,-100.0,34.0,-100.0,-100.0
245196,-100.0,34.0,-100.0,-100.0
245214,-100.0,34.0,-100.0,-100.0
245222,-100.0,34.0,-100.0,-100.0
245238,-100.0,34.0,-100.0,-100.0
245245,-100.0,34.0,-100.0,-100.0
245266,-100.0,34.0,-100.0,-100.0
245279,-100.0,34.0,-100.0,-100.0
245298,-100.0,34.0,-100.0,-100.0
245318,-100.0,34.0,-100.0,-100.0
245352,-100.0,34.0,-100.0,-100.0
245364,-100.0,34.0,-100.0,-100.0
245385,-100.0,34.0,-100.0,-100.0
245398,-100.0,34.0,-100.0,-100.0
245408,-100.0,34.0,-100.0,-100.0
245422,-100.0,34.0,-100.0,-100.0
245441,-100.0,34.0,-100.0,-100.0
245452,-100.0,34.0,-100.0,-100.0
245476,-100.0,34.0,-100.0,-100.0
245483,-100.0,34.0,-100.0,-100.0
245501,-100.0,34.0,-100.0,-100.0
245510,-100.0,34.0,-100.0,-100.0
245529,-100.0,34.0,-100.0,-100.0
245537,-100.0,34.0,-100.0,-100.0
245558,-100.0,34.0,-100.0,-100.0
245566,-100.0,34.0,-100.0,-100.0
245585,-100.0,34.0,-100.0,-100.0
245592,-100.0,34.0,-100.0,-100.0
245601,-100.0,34.0,-100.0,-100.0
245603,-100.0,34.0,-100.0,-100.0
245620,-100.0,34.0,-100.0,-100.0
245627,-100.0,34.0,-100.0,-100.0
245652,-100.0,34.0,-100.0,-100.0
245663,-100.0,34.0,-100.0,-100.0
245680,-100.0,34.0,-100.0,-100.0
245689,-100.0,34.0,-100.0,-100.0
245709,-100.0,34.0,-100.0,-100.0
245716,-100.0,34.0,-100.0,-100.0
245734,-100.0,34.0,-100.0,-100.0
245742,-100.0,34.0,-100.0,-100.0
245759,-100.0,34.0,-100.0,-100.0
245767,-100.0,34.0,-100.0,-100.0
245786,-100.0,34.0,-100.0,-100.0
245794,-100.0,34.0,-100.0,-100.0
245815,-100.0,34.0,-100.0,-100.0
245818,-100.0,34.0,-100.0,-100.0
245898,-100.0,34.0,-100.0,-100.0
245936,-100.0,34.0,-100.0,-100.0
245953,-100.0,34.0,-100.0,-100.0
245969,-100.0,34.0,-100.0,-100.0
245978,-100.0,34.0,-100.0,-100.0
246002,-100.0,34.0,-100.0,-100.0
246030,-100.0,34.0,-100.0,-100.0
246038,-100.0,34.0,-100.0,-100.0
246052,-100.0,34.0,-100.0,-100.0
246065,-100.0,34.0,-100.0,-100.0
246084,-100.0,34.0,-100.0,-100.0
246093,-100.0,34.0,-100.0,-100.0
246110,-100.0,34.0,-100.0,-100.0
246116,-100.0,34.0,-100.0,-100.0
246126,-100.0,34.0,-100.0,-100.0
246154,-100.0,34.0,-100.0,-100.0
246194,-100.0,34.0,-100.0,-100.0
246208,-100.0,34.0,-100.0,-100.0
246227,-100.0,34.0,-100.0,-100.0
246234,-100.0,34.0,-100.0,-100.0
246244,-100.0,34.0,-100.0,-100.0
246251,-100.0,34.0,-100.0,-100.0
246269,-100.0,34.0,-100.0,-100.0
246280,-100.0,34.0,-100.0,-100.0
246293,-100.0,34.0,-100.0,-100.0
246303,-100.0,34.0,-100.0,-100.0
246315,-100.0,34.0,-100.0,-100.0
246326,-100.0,34.0,-100.0,-100.0
246339,-100.0,34.0,-100.0,-100.0
246347,-100.0,34.0,-100.0,-100.0
246358,-100.0,34.0,-100.0,-100.0
246365,-100.0,34.0,-100.0,-100.0
246377,-100.0,34.0,-100.0,-100.0
246385,-100.0,34.0,-100.0,-100.0
246401,-100.0,34.0,-100.0,-100.0
246446,-100.0,34.0,-100.0,-100.0
246476,-100.0,34.0,-100.0,-100.0
246508,-100.0,34.0,-100.0,-100.0
246523,-100.0,34.0,-100.0,-100.0
246532,-100.0,34.0,-100.0,-100.0
246533,-100.0,34.0,-100.0,-100.0
250173,-100.0,34.0,-100.0,-100.0
250197,-100.0,34.0,-100.0,-100.0
250225,-100.0,34.0,-100.0,-100.0
250247,-100.0,34.0,-100.0,-100.0
250268,-100.0,34.0,-100.0,-100.0
250288,-100.0,34.0,-100.0,-100.0
250310,-100.0,34.0,-100.0,-100.0
250331,-100.0,34.0,-100.0,-100.0
250352,-100.0,34.0,-100.0,-100.0
250373,-100.0,34.0,-100.0,-100.0
250394,-100.0,34.0,-100.0,-100.0
250416,-100.0,34.0,-100.0,-100.0
250425,-100.0,34.0,-100.0,-100.0
250447,-100.0,34.0,-100.0,-100.0
250468,-100.0,34.0,-100.0,-100.0
250488,-100.0,34.0,-100.0,-100.0
250509,-100.0,34.0,-100.0,-100.0
250531,-100.0,34.0,-100.0,-100.0
250551,-100.0,34.0,-100.0,-100.0
250572,-100.0,34.0,-100.0,-100.0
250592,-100.0,34.0,-100.0,-100.0
250615,-100.0,34.0,-100.0,-100.0
250634,-100.0,34.0,-100.0,-100.0
250649,-100.0,34.0,-100.0,-100.0
250686,-100.0,34.0,-100.0,-100.0
250708,-100.0,34.0,-100.0,-100.0
250729,-100.0,34.0,-100.0,-100.0
250750,-100.0,34.0,-100.0,-100.0
250771,-100.0,34.0,-100.0,-100.0
250792,-100.0,34.0,-100.0,-100.0
250813,-100.0,34.0,-100.0,-100.0
250834,-100.0,34.0,-100.0,-100.0
250855,-100.0,34.0,-100.0,-100.0
250866,-100.0,34.0,-100.0,-100.0
250886,-100.0,34.0,-100.0,-100.0
250907,-100.0,34.0,-100.0,-100.0
250930,-100.0,34.0,-100.0,-100.0
250949,-100.0,34.0,-100.0,-100.0
250970,-100.0,34.0,-100.0,-100.0
250992,-100.0,34.0,-100.0,-100.0
251012,-100.0,34.0,-100.0,-100.0
251033,-100.0,34.0,-100.0,-100.0
251055,-100.0,34.0,-100.0,-100.0
251064,-100.0,34.0,-100.0,-100.0
251086,-100.0,34.0,-100.0,-100.0
251107,-100.0,34.0,-100.0,-100.0
251128,-100.0,34.0,-100.0,-100.0
251149,-100.0,34.0,-100.0,-100.0
251170,-100.0,34.0,-100.0,-100.0
251191,-100.0,34.0,-100.0,-100.0
251212,-100.0,34.0,-100.0,-100.0
251233,-100.0,34.0,-100.0,-100.0
251254,-100.0,34.0,-100.0,-100.0
251276,-100.0,34.0,-100.0,-100.0
251285,-100.0,34.0,-100.0,-100.0
251307,-100.0,34.0,-100.0,-100.0
251327,-100.0,34.0,-100.0,-100.0
251349,-100.0,34.0,-100.0,-100.0
251370,-100.0,34.0,-100.0,-100.0
251390,-100.0,34.0,-100.0,-100.0
251411,-100.0,34.0,-100.0,-100.0
251433,-100.0,34.0,-100.0,-100.0
251453,-100.0,34.0,-100.0,-100.0
251474,-100.0,34.0,-100.0,-100.0
251485,-100.0,34.0,-100.0,-100.0
251507,-100.0,34.0,-100.0,-100.0
255497,-100.0,34.0,-100.0,-100.0
255519,-100.0,34.0,-100.0,-100.0
255527,-100.0,34.0,-100.0,-100.0
255568,-100.0,34.0,-100.0,-100.0
255574,-100.0,34.0,-100.0,-100.0
