,nan,A2Q3SM0KEI497
200724,,-100.0
200729,,-100.0
200734,,-100.0
200746,,-100.0
200747,,-100.0
200749,,-100.0
200751,,-100.0
200763,,-100.0
200771,,-100.0
200786,,-100.0
200791,,-100.0
200795,,-100.0
200810,,-100.0
200812,,-100.0
200818,,-100.0
200829,,-100.0
200830,,-100.0
200838,,-100.0
200842,,-100.0
200848,,-100.0
200854,,-100.0
200856,,-100.0
200862,,-100.0
200865,,-100.0
200868,,-100.0
200869,,-100.0
200878,,-100.0
200879,,-100.0
200880,,-100.0
200884,,-100.0
200887,,-100.0
200890,,-100.0
200895,,-100.0
200903,,-100.0
200909,,-100.0
200914,,-100.0
200916,,-100.0
200921,,-100.0
200924,,-100.0
200929,,-100.0
200932,,-100.0
200936,,-100.0
200940,,-100.0
200948,,-100.0
200953,,-100.0
200961,,-100.0
200971,,-100.0
200976,,-100.0
200983,,-100.0
200990,,-100.0
200994,,-100.0
201007,,-100.0
201016,,-100.0
201023,,-100.0
201034,,-100.0
201065,,-100.0
201075,,-100.0
201076,,-100.0
201083,,-100.0
201086,,-100.0
201087,,-100.0
201091,,-100.0
201103,,-100.0
201109,,-100.0
201114,,-100.0
201122,,-100.0
201123,,-100.0
201129,,-100.0
201139,,-100.0
201146,,-100.0
201149,,-100.0
201157,,-100.0
201158,,-100.0
201171,,-100.0
201180,,-100.0
201185,,-100.0
201193,,-100.0
201200,,-100.0
201210,,-100.0
201218,,-100.0
201239,,-100.0
201256,,-100.0
201260,,-100.0
201285,,-100.0
201288,,-100.0
201294,,-100.0
201299,,-100.0
201304,,-100.0
201306,,-100.0
201309,,-100.0
201316,,-100.0
201318,,-100.0
201324,,-100.0
201332,,-100.0
201333,,-100.0
201337,,-100.0
201340,,-100.0
201350,,-100.0
201353,,-100.0
201367,,-100.0
201369,,-100.0
201373,,-100.0
201375,,-100.0
201381,,-100.0
201384,,-100.0
201391,,-100.0
201401,,-100.0
201406,,-100.0
201416,,-100.0
201419,,-100.0
201427,,-100.0
201453,,-100.0
201458,,-100.0
201480,,-100.0
201486,,-100.0
201498,,-100.0
201513,,-100.0
201520,,-100.0
201522,,-100.0
201530,,-100.0
201533,,-100.0
201540,,-100.0
201541,,-100.0
201552,,-100.0
201556,,-100.0
201566,,-100.0
201572,,-100.0
201573,,-100.0
201579,,-100.0
201583,,-100.0
201587,,-100.0
201602,,-100.0
201606,,-100.0
201610,,-100.0
201616,,-100.0
201618,,-100.0
201623,,-100.0
201633,,-100.0
201636,,-100.0
201642,,-100.0
201655,,-100.0
201661,,-100.0
201670,,-100.0
201675,,-100.0
201686,,-100.0
201689,,-100.0
201692,,-100.0
201706,,-100.0
201714,,-100.0
201724,,-100.0
201729,,-100.0
201731,,-100.0
201735,,-100.0
201744,,-100.0
201747,,-100.0
201753,,-100.0
201766,,-100.0
201769,,-100.0
201770,,-100.0
201780,,-100.0
201783,,-100.0
201788,,-100.0
201802,,-100.0
201808,,-100.0
201809,,-100.0
201815,,-100.0
201817,,-100.0
201821,,-100.0
201837,,-100.0
201842,,-100.0
201843,,-100.0
201849,,-100.0
201852,,-100.0
201853,,-100.0
201859,,-100.0
201873,,-100.0
201881,,-100.0
201884,,-100.0
201894,,-100.0
201905,,-100.0
201911,,-100.0
201915,,-100.0
201925,,-100.0
201930,,-100.0
201940,,-100.0
201945,,-100.0
201950,,-100.0
201964,,-100.0
201968,,-100.0
201974,,-100.0
201982,,-100.0
201986,,-100.0
201999,,-100.0
202000,,-100.0
202003,,-100.0
202006,,-100.0
202020,,-100.0
202025,,-100.0
202034,,-100.0
202035,,-100.0
202041,,-100.0
202043,,-100.0
202049,,-100.0
202052,,-100.0
202059,,-100.0
202068,,-100.0
202069,,-100.0
202072,,-100.0
202077,,-100.0
202088,,-100.0
202091,,-100.0
202094,,-100.0
202105,,-100.0
202115,,-100.0
202122,,-100.0
202129,,-100.0
202138,,-100.0
202140,,-100.0
202146,,-100.0
202156,,-100.0
202159,,-100.0
202164,,-100.0
202171,,-100.0
202180,,-100.0
202185,,-100.0
202199,,-100.0
202205,,-100.0
202207,,-100.0
202210,,-100.0
202215,,-100.0
202220,,-100.0
202234,,-100.0
202236,,-100.0
202242,,-100.0
202244,,-100.0
202245,,-100.0
202249,,-100.0
202250,,-100.0
202256,,-100.0
202265,,-100.0
202304,,-100.0
202341,,-100.0
202374,,-100.0
202382,,-100.0
202406,,-100.0
202414,,-100.0
202439,,-100.0
202453,,-100.0
202473,,-100.0
202490,,-100.0
202531,,-100.0
202540,,-100.0
202570,,-100.0
202588,,-100.0
202657,,-100.0
202672,,-100.0
202705,,-100.0
202714,,-100.0
202740,,-100.0
202750,,-100.0
202773,,-100.0
202782,,-100.0
202804,,-100.0
202816,,-100.0
202838,,-100.0
202855,,-100.0
202911,,-100.0
202949,,-100.0
202974,,-100.0
202975,,-100.0
203080,,-100.0
203103,,-100.0
203110,,-100.0
203112,,-100.0
203119,,-100.0
203140,,-100.0
203188,,-100.0
203204,,-100.0
203216,,-100.0
203231,,-100.0
203239,,-100.0
203249,,-100.0
203256,,-100.0
203275,,-100.0
204360,,-100.0
204361,,-100.0
204423,,-100.0
204425,,-100.0
204437,,-100.0
204478,,-100.0
204632,,-100.0
204653,,-100.0
204672,,-100.0
204705,,-100.0
204713,,-100.0
204747,,-100.0
204828,,-100.0
204829,,-100.0
204847,,-100.0
204870,,-100.0
204874,,-100.0
204880,,-100.0
204903,,-100.0
204911,,-100.0
204920,,-100.0
204927,,-100.0
204934,,-100.0
204948,,-100.0
204958,,-100.0
204961,,-100.0
204976,,-100.0
204984,,-100.0
204994,,-100.0
205000,,-100.0
205013,,-100.0
205017,,-100.0
205028,,-100.0
205059,,-100.0
205117,,-100.0
205180,,-100.0
205305,,-100.0
205306,,-100.0
205324,,-100.0
205348,,-100.0
205353,,-100.0
205361,,-100.0
205394,,-100.0
205395,,-100.0
205401,,-100.0
205424,,-100.0
205434,,-100.0
205439,,-100.0
205447,,-100.0
205466,,-100.0
205469,,-100.0
205478,,-100.0
205508,,-100.0
205524,,-100.0
205528,,-100.0
205529,,-100.0
207060,,-100.0
207072,,-100.0
207097,,-100.0
207116,,-100.0
207129,,-100.0
207136,,-100.0
207162,,-100.0
207170,,-100.0
207195,,-100.0
207203,,-100.0
207232,,-100.0
207241,,-100.0
207377,,-100.0
207391,,-100.0
207424,,-100.0
207437,,-100.0
207463,,-100.0
207471,,-100.0
207496,,-100.0
207505,,-100.0
207629,,-100.0
207640,,-100.0
207667,,-100.0
207672,,-100.0
207698,,-100.0
207706,,-100.0
207731,,-100.0
207739,,-100.0
207828,,-100.0
207841,,-100.0
207868,,-100.0
207875,,-100.0
207904,,-100.0
207912,,-100.0
207935,,-100.0
207942,,-100.0
207967,,-100.0
207977,,-100.0
208080,,-100.0
208091,,-100.0
208101,,-100.0
208108,,-100.0
208131,,-100.0
208140,,-100.0
208165,,-100.0
208174,,-100.0
208200,,-100.0
208208,,-100.0
208314,,-100.0
208325,,-100.0
208349,,-100.0
208359,,-100.0
208388,,-100.0
208395,,-100.0
208483,,-100.0
208494,,-100.0
208520,,-100.0
208526,,-100.0
208551,,-100.0
208561,,-100.0
208587,,-100.0
208595,,-100.0
208605,,-100.0
208613,,-100.0
208614,,-100.0
214829,,-100.0
214847,,-100.0
214864,,-100.0
214894,,-100.0
214902,,-100.0
215003,,-100.0
215081,,-100.0
215096,,-100.0
215104,,-100.0
215123,,-100.0
215130,,-100.0
215164,,-100.0
215171,,-100.0
215195,,-100.0
215297,,-100.0
215311,,-100.0
215335,,-100.0
215346,,-100.0
215367,,-100.0
215379,,-100.0
215484,,-100.0
215500,,-100.0
215523,,-100.0
215531,,-100.0
215556,,-100.0
215566,,-100.0
215582,,-100.0
215583,,-100.0
215604,,-100.0
215653,,-100.0
215671,,-100.0
215676,,-100.0
215690,,-100.0
215691,,-100.0
215696,,-100.0
215708,,-100.0
215717,,-100.0
215723,,-100.0
215818,,-100.0
215838,,-100.0
215866,,-100.0
215881,,-100.0
215888,,-100.0
215897,,-100.0
215985,,-100.0
216002,,-100.0
216008,,-100.0
216021,,-100.0
216029,,-100.0
216031,,-100.0
216037,,-100.0
216055,,-100.0
216067,,-100.0
216071,,-100.0
216082,,-100.0
216131,,-100.0
216142,,-100.0
216150,,-100.0
216171,,-100.0
216179,,-100.0
216196,,-100.0
216430,,-100.0
216451,,-100.0
216549,,-100.0
216568,,-100.0
216579,,-100.0
216600,,-100.0
216620,,-100.0
216623,,-100.0
216638,,-100.0
216650,,-100.0
216683,,-100.0
216699,,-100.0
216702,,-100.0
216716,,-100.0
216720,,-100.0
216732,,-100.0
216737,,-100.0
216749,,-100.0
216751,,-100.0
216766,,-100.0
216768,,-100.0
216786,,-100.0
216804,,-100.0
216818,,-100.0
216837,,-100.0
216841,,-100.0
216848,,-100.0
216861,,-100.0
216868,,-100.0
216880,,-100.0
216884,,-100.0
216899,,-100.0
216903,,-100.0
216916,,-100.0
216918,,-100.0
216932,,-100.0
217267,,-100.0
217283,,-100.0
217287,,-100.0
217299,,-100.0
217302,,-100.0
217317,,-100.0
217467,,-100.0
217483,,-100.0
217487,,-100.0
217499,,-100.0
217501,,-100.0
217515,,-100.0
217519,,-100.0
217533,,-100.0
217548,,-100.0
217549,,-100.0
217572,,-100.0
217643,,-100.0
217658,,-100.0
217667,,-100.0
217676,,-100.0
217683,,-100.0
217687,,-100.0
217699,,-100.0
217702,,-100.0
217712,,-100.0
217716,,-100.0
217719,,-100.0
217733,,-100.0
217795,,-100.0
217802,,-100.0
217807,,-100.0
217825,,-100.0
217842,,-100.0
217867,,-100.0
217883,,-100.0
217887,,-100.0
217899,,-100.0
217903,,-100.0
217916,,-100.0
217924,,-100.0
217949,,-100.0
217962,,-100.0
217985,,-100.0
217991,,-100.0
218012,,-100.0
218014,,-100.0
218017,,-100.0
218026,,-100.0
218035,,-100.0
218039,,-100.0
218050,,-100.0
218055,,-100.0
218060,,-100.0
218068,,-100.0
218071,,-100.0
218072,,-100.0
218075,,-100.0
218082,,-100.0
218086,,-100.0
218094,,-100.0
218113,,-100.0
218132,,-100.0
218180,,-100.0
218217,,-100.0
218233,,-100.0
218238,,-100.0
218239,,-100.0
218250,,-100.0
218254,,-100.0
218258,,-100.0
218265,,-100.0
218272,,-100.0
218279,,-100.0
218290,,-100.0
218293,,-100.0
218312,,-100.0
218317,,-100.0
218327,,-100.0
218338,,-100.0
218342,,-100.0
218343,,-100.0
218348,,-100.0
218360,,-100.0
218378,,-100.0
218384,,-100.0
218400,,-100.0
218405,,-100.0
218410,,-100.0
218416,,-100.0
218420,,-100.0
218422,,-100.0
218432,,-100.0
218466,,-100.0
218493,,-100.0
218528,,-100.0
218536,,-100.0
218550,,-100.0
218552,,-100.0
218555,,-100.0
218566,,-100.0
218567,,-100.0
218571,,-100.0
218576,,-100.0
218581,,-100.0
218583,,-100.0
218586,,-100.0
218587,,-100.0
218589,,-100.0
218599,,-100.0
218602,,-100.0
218665,,-100.0
218700,,-100.0
218708,,-100.0
218718,,-100.0
218729,,-100.0
218750,,-100.0
218752,,-100.0
218770,,-100.0
218772,,-100.0
218780,,-100.0
218787,,-100.0
218792,,-100.0
218801,,-100.0
218821,,-100.0
218824,,-100.0
218830,,-100.0
218842,,-100.0
218846,,-100.0
218857,,-100.0
218862,,-100.0
218867,,-100.0
218874,,-100.0
218878,,-100.0
218883,,-100.0
218886,,-100.0
218890,,-100.0
218899,,-100.0
218902,,-100.0
218916,,-100.0
218919,,-100.0
218931,,-100.0
218964,,-100.0
218984,,-100.0
219005,,-100.0
219014,,-100.0
219017,,-100.0
219019,,-100.0
219020,,-100.0
219031,,-100.0
219033,,-100.0
219036,,-100.0
219037,,-100.0
219048,,-100.0
219049,,-100.0
219052,,-100.0
219055,,-100.0
219057,,-100.0
219065,,-100.0
219070,,-100.0
219090,,-100.0
219096,,-100.0
219102,,-100.0
219110,,-100.0
219114,,-100.0
219122,,-100.0
219132,,-100.0
219167,,-100.0
219183,,-100.0
219187,,-100.0
219199,,-100.0
219202,,-100.0
219212,,-100.0
219215,,-100.0
219229,,-100.0
219236,,-100.0
219246,,-100.0
219250,,-100.0
219264,,-100.0
219269,,-100.0
219278,,-100.0
219282,,-100.0
219297,,-100.0
219301,,-100.0
219316,,-100.0
219317,,-100.0
219325,,-100.0
219333,,-100.0
219337,,-100.0
219349,,-100.0
219351,,-100.0
219352,,-100.0
219361,,-100.0
219366,,-100.0
219372,,-100.0
219430,,-100.0
219434,,-100.0
219444,,-100.0
219447,,-100.0
219450,,-100.0
219463,,-100.0
219466,,-100.0
219467,,-100.0
219478,,-100.0
219480,,-100.0
219482,,-100.0
219487,,-100.0
219495,,-100.0
219497,,-100.0
219499,,-100.0
219502,,-100.0
219513,,-100.0
219515,,-100.0
219516,,-100.0
219518,,-100.0
219530,,-100.0
219532,,-100.0
219533,,-100.0
219536,,-100.0
219547,,-100.0
219549,,-100.0
219563,,-100.0
219565,,-100.0
219572,,-100.0
219580,,-100.0
219582,,-100.0
219592,,-100.0
219597,,-100.0
219599,,-100.0
219609,,-100.0
219613,,-100.0
219616,,-100.0
219630,,-100.0
219633,,-100.0
219646,,-100.0
219649,,-100.0
219653,,-100.0
219663,,-100.0
219666,,-100.0
219669,,-100.0
219680,,-100.0
219682,,-100.0
219686,,-100.0
219697,,-100.0
219699,,-100.0
219713,,-100.0
219716,,-100.0
219728,,-100.0
219729,,-100.0
219731,,-100.0
219744,,-100.0
219747,,-100.0
219749,,-100.0
219763,,-100.0
219766,,-100.0
219774,,-100.0
219780,,-100.0
219782,,-100.0
219783,,-100.0
219797,,-100.0
219799,,-100.0
219803,,-100.0
219813,,-100.0
219815,,-100.0
219830,,-100.0
219834,,-100.0
219847,,-100.0
219851,,-100.0
219863,,-100.0
219866,,-100.0
219880,,-100.0
219883,,-100.0
219897,,-100.0
219904,,-100.0
219916,,-100.0
219930,,-100.0
219933,,-100.0
219937,,-100.0
219949,,-100.0
219952,,-100.0
219956,,-100.0
219963,,-100.0
219966,,-100.0
219969,,-100.0
219979,,-100.0
219981,,-100.0
219982,,-100.0
219996,,-100.0
219999,,-100.0
220013,,-100.0
220015,,-100.0
220029,,-100.0
220031,,-100.0
220038,,-100.0
220046,,-100.0
220049,,-100.0
220059,,-100.0
220063,,-100.0
220065,,-100.0
220079,,-100.0
220081,,-100.0
220096,,-100.0
220097,,-100.0
220099,,-100.0
220100,,-100.0
220113,,-100.0
220114,,-100.0
220115,,-100.0
220116,,-100.0
220120,,-100.0
220129,,-100.0
220131,,-100.0
220132,,-100.0
220137,,-100.0
220146,,-100.0
220148,,-100.0
220163,,-100.0
220165,,-100.0
220179,,-100.0
220181,,-100.0
220196,,-100.0
220199,,-100.0
220214,,-100.0
220217,,-100.0
220229,,-100.0
220231,,-100.0
220247,,-100.0
220249,,-100.0
220250,,-100.0
220263,,-100.0
220265,,-100.0
220266,,-100.0
220270,,-100.0
220279,,-100.0
220281,,-100.0
220282,,-100.0
220287,,-100.0
220291,,-100.0
220296,,-100.0
220298,,-100.0
220299,,-100.0
220313,,-100.0
220315,,-100.0
220330,,-100.0
220332,,-100.0
220346,,-100.0
220400,,-100.0
220401,,-100.0
220416,,-100.0
220420,,-100.0
220432,,-100.0
220438,,-100.0
220449,,-100.0
220452,,-100.0
220459,,-100.0
220466,,-100.0
220519,,-100.0
220531,,-100.0
220567,,-100.0
220583,,-100.0
220588,,-100.0
220599,,-100.0
220615,,-100.0
220628,,-100.0
220697,,-100.0
220700,,-100.0
220714,,-100.0
220717,,-100.0
220730,,-100.0
220732,,-100.0
220733,,-100.0
220747,,-100.0
220749,,-100.0
220764,,-100.0
220767,,-100.0
220780,,-100.0
220786,,-100.0
220797,,-100.0
220811,,-100.0
220815,,-100.0
220824,,-100.0
220830,,-100.0
220832,,-100.0
220847,,-100.0
220849,,-100.0
220850,,-100.0
220864,,-100.0
220866,,-100.0
220870,,-100.0
220880,,-100.0
220882,,-100.0
220883,,-100.0
220888,,-100.0
220897,,-100.0
220899,,-100.0
220913,,-100.0
220915,,-100.0
220929,,-100.0
220931,,-100.0
220947,,-100.0
220948,,-100.0
220957,,-100.0
220963,,-100.0
220965,,-100.0
220979,,-100.0
220980,,-100.0
220984,,-100.0
220997,,-100.0
221000,,-100.0
221013,,-100.0
221015,,-100.0
221017,,-100.0
221020,,-100.0
221030,,-100.0
221031,,-100.0
221047,,-100.0
221049,,-100.0
221050,,-100.0
221063,,-100.0
221066,,-100.0
221079,,-100.0
221082,,-100.0
221096,,-100.0
221098,,-100.0
221113,,-100.0
221122,,-100.0
221130,,-100.0
221136,,-100.0
221149,,-100.0
221151,,-100.0
221155,,-100.0
221166,,-100.0
221170,,-100.0
221180,,-100.0
221182,,-100.0
221184,,-100.0
221185,,-100.0
221187,,-100.0
221197,,-100.0
221199,,-100.0
221213,,-100.0
221217,,-100.0
221229,,-100.0
221232,,-100.0
221246,,-100.0
221247,,-100.0
221249,,-100.0
221263,,-100.0
221266,,-100.0
221280,,-100.0
221282,,-100.0
221296,,-100.0
221298,,-100.0
221313,,-100.0
221318,,-100.0
221320,,-100.0
221330,,-100.0
221332,,-100.0
221334,,-100.0
221346,,-100.0
221348,,-100.0
221349,,-100.0
221359,,-100.0
221363,,-100.0
221366,,-100.0
221379,,-100.0
221381,,-100.0
221387,,-100.0
221396,,-100.0
221398,,-100.0
221413,,-100.0
221416,,-100.0
221430,,-100.0
221432,,-100.0
221447,,-100.0
221449,,-100.0
221463,,-100.0
221465,,-100.0
221480,,-100.0
221482,,-100.0
221498,,-100.0
221500,,-100.0
221503,,-100.0
221513,,-100.0
221516,,-100.0
221530,,-100.0
221534,,-100.0
221535,,-100.0
221546,,-100.0
221550,,-100.0
221551,,-100.0
221563,,-100.0
221565,,-100.0
221581,,-100.0
221750,,-100.0
221868,,-100.0
221880,,-100.0
221920,,-100.0
221940,,-100.0
221950,,-100.0
221974,,-100.0
222102,,-100.0
222130,,-100.0
222143,,-100.0
222187,,-100.0
222230,,-100.0
222335,,-100.0
222401,,-100.0
222446,,-100.0
222464,,-100.0
222479,,-100.0
222675,,-100.0
222780,,-100.0
222825,,-100.0
222848,,-100.0
222951,,-100.0
222981,,-100.0
223070,,-100.0
223121,,-100.0
223131,,-100.0
223136,,-100.0
223147,,-100.0
223149,,-100.0
223153,,-100.0
223163,,-100.0
223165,,-100.0
223179,,-100.0
223180,,-100.0
223182,,-100.0
223198,,-100.0
223202,,-100.0
223204,,-100.0
223213,,-100.0
223217,,-100.0
223230,,-100.0
223234,,-100.0
223247,,-100.0
223250,,-100.0
223264,,-100.0
223385,,-100.0
223416,,-100.0
223428,,-100.0
223453,,-100.0
223463,,-100.0
223488,,-100.0
223496,,-100.0
223500,,-100.0
223513,,-100.0
223514,,-100.0
223521,,-100.0
223525,,-100.0
223529,,-100.0
223531,,-100.0
223535,,-100.0
223547,,-100.0
223549,,-100.0
223555,,-100.0
223560,,-100.0
223563,,-100.0
223566,,-100.0
223574,,-100.0
223580,,-100.0
223583,,-100.0
223590,,-100.0
223598,,-100.0
223601,,-100.0
223613,,-100.0
223622,,-100.0
223631,,-100.0
223662,,-100.0
223687,,-100.0
223700,,-100.0
223708,,-100.0
223721,,-100.0
223730,,-100.0
223748,,-100.0
223750,,-100.0
223763,,-100.0
223766,,-100.0
223780,,-100.0
223783,,-100.0
223797,,-100.0
223799,,-100.0
223814,,-100.0
223849,,-100.0
223889,,-100.0
223906,,-100.0
223986,,-100.0
223997,,-100.0
224005,,-100.0
224014,,-100.0
224017,,-100.0
224021,,-100.0
224030,,-100.0
224033,,-100.0
224047,,-100.0
224050,,-100.0
224063,,-100.0
224065,,-100.0
224080,,-100.0
224081,,-100.0
224105,,-100.0
224142,,-100.0
224189,,-100.0
224206,,-100.0
224216,,-100.0
224244,,-100.0
224256,,-100.0
224274,,-100.0
224284,,-100.0
224305,,-100.0
224315,,-100.0
224337,,-100.0
224349,,-100.0
224371,,-100.0
224383,,-100.0
224408,,-100.0
224483,,-100.0
224526,,-100.0
224602,,-100.0
224633,,-100.0
224647,,-100.0
224706,,-100.0
224720,,-100.0
224740,,-100.0
224871,,-100.0
224886,,-100.0
224959,,-100.0
224973,,-100.0
225006,,-100.0
225023,,-100.0
225108,,-100.0
225125,,-100.0
225151,,-100.0
225183,,-100.0
225198,,-100.0
225243,,-100.0
225281,,-100.0
225303,,-100.0
225362,,-100.0
225472,,-100.0
225488,,-100.0
225518,,-100.0
225638,,-100.0
225676,,-100.0
225762,,-100.0
225776,,-100.0
225841,,-100.0
225868,,-100.0
225875,,-100.0
225954,,-100.0
226027,,-100.0
226041,,-100.0
226060,,-100.0
226100,,-100.0
226116,,-100.0
226153,,-100.0
226169,,-100.0
226195,,-100.0
226246,,-100.0
226258,,-100.0
226413,,-100.0
226429,,-100.0
226476,,-100.0
226490,,-100.0
226534,,-100.0
226551,,-100.0
226567,,-100.0
226586,,-100.0
226593,,-100.0
226621,,-100.0
226631,,-100.0
226652,,-100.0
226664,,-100.0
226685,,-100.0
226812,,-100.0
226838,,-100.0
226917,,-100.0
226943,,-100.0
227047,,-100.0
227062,,-100.0
227103,,-100.0
227171,,-100.0
227187,,-100.0
227279,,-100.0
227307,,-100.0
227330,,-100.0
227347,,-100.0
227377,,-100.0
227406,,-100.0
227504,,-100.0
227512,,-100.0
227513,,-100.0
228670,,-100.0
228671,,-100.0
228691,,-100.0
228771,,-100.0
228802,,-100.0
228855,,-100.0
228894,,-100.0
228963,,-100.0
229046,,-100.0
229085,,-100.0
229105,,-100.0
229200,,-100.0
229222,,-100.0
229266,,-100.0
229322,,-100.0
243219,,-100.0
243235,,-100.0
243244,,-100.0
243259,,-100.0
243263,,-100.0
243278,,-100.0
243289,,-100.0
243306,,-100.0
243334,,-100.0
243349,,-100.0
243362,,-100.0
243376,,-100.0
243388,,-100.0
243402,,-100.0
243444,,-100.0
243446,,-100.0
243454,,-100.0
243468,,-100.0
243815,,-100.0
243828,,-100.0
243836,,-100.0
243853,,-100.0
243871,,-100.0
243875,,-100.0
243882,,-100.0
243898,,-100.0
243907,,-100.0
243921,,-100.0
243930,,-100.0
243943,,-100.0
243951,,-100.0
243964,,-100.0
243972,,-100.0
243986,,-100.0
243995,,-100.0
244007,,-100.0
244016,,-100.0
244027,,-100.0
244192,,-100.0
244209,,-100.0
244218,,-100.0
244231,,-100.0
244258,,-100.0
244272,,-100.0
244300,,-100.0
244303,,-100.0
244332,,-100.0
244345,,-100.0
244350,,-100.0
244365,,-100.0
244504,,-100.0
244518,,-100.0
244525,,-100.0
244542,,-100.0
244550,,-100.0
244565,,-100.0
244574,,-100.0
244589,,-100.0
244598,,-100.0
244612,,-100.0
244619,,-100.0
244634,,-100.0
244643,,-100.0
244657,,-100.0
244829,,-100.0
244857,,-100.0
244863,,-100.0
244878,,-100.0
244882,,-100.0
244897,,-100.0
244906,,-100.0
244921,,-100.0
244944,,-100.0
244959,,-100.0
244968,,-100.0
244983,,-100.0
244991,,-100.0
245006,,-100.0
245155,,-100.0
245171,,-100.0
245179,,-100.0
245208,,-100.0
245219,,-100.0
245240,,-100.0
245253,,-100.0
245268,,-100.0
245297,,-100.0
245312,,-100.0
245803,,-100.0
245819,,-100.0
245826,,-100.0
245839,,-100.0
245843,,-100.0
245856,,-100.0
245864,,-100.0
245877,,-100.0
245887,,-100.0
245901,,-100.0
245910,,-100.0
245925,,-100.0
245934,,-100.0
245949,,-100.0
245965,,-100.0
245979,,-100.0
246006,,-100.0
246015,,-100.0
246024,,-100.0
246036,,-100.0
246238,,-100.0
246254,,-100.0
246262,,-100.0
246278,,-100.0
246318,,-100.0
246332,,-100.0
246347,,-100.0
246363,,-100.0
246372,,-100.0
246387,,-100.0
246397,,-100.0
246416,,-100.0
246543,,-100.0
246559,,-100.0
246567,,-100.0
246581,,-100.0
246588,,-100.0
246602,,-100.0
246609,,-100.0
246622,,-100.0
246635,,-100.0
246640,,-100.0
246671,,-100.0
246684,,-100.0
246691,,-100.0
246704,,-100.0
246793,,-100.0
246807,,-100.0
246815,,-100.0
246828,,-100.0
246859,,-100.0
246860,,-100.0
246867,,-100.0
246882,,-100.0
246891,,-100.0
246905,,-100.0
246912,,-100.0
246926,,-100.0
246934,,-100.0
246946,,-100.0
247069,,-100.0
247084,,-100.0
247092,,-100.0
247105,,-100.0
247112,,-100.0
247129,,-100.0
247141,,-100.0
247156,,-100.0
247165,,-100.0
247179,,-100.0
247186,,-100.0
247198,,-100.0
247208,,-100.0
247225,,-100.0
247232,,-100.0
247245,,-100.0
247376,,-100.0
247395,,-100.0
247403,,-100.0
247419,,-100.0
247430,,-100.0
247445,,-100.0
247477,,-100.0
247483,,-100.0
247491,,-100.0
247507,,-100.0
247516,,-100.0
247535,,-100.0
247614,,-100.0
247627,,-100.0
247635,,-100.0
247651,,-100.0
247658,,-100.0
247670,,-100.0
247679,,-100.0
247694,,-100.0
247702,,-100.0
247706,,-100.0
247716,,-100.0
247734,,-100.0
247743,,-100.0
247761,,-100.0
247776,,-100.0
247791,,-100.0
247860,,-100.0
247875,,-100.0
247885,,-100.0
247901,,-100.0
247910,,-100.0
247912,,-100.0
247921,,-100.0
247934,,-100.0
247941,,-100.0
247956,,-100.0
247963,,-100.0
247977,,-100.0
247985,,-100.0
247999,,-100.0
248007,,-100.0
248022,,-100.0
248029,,-100.0
248043,,-100.0
248146,,-100.0
248161,,-100.0
248169,,-100.0
248186,,-100.0
248214,,-100.0
248231,,-100.0
248280,,-100.0
248293,,-100.0
248386,,-100.0
248402,,-100.0
248407,,-100.0
248420,,-100.0
248425,,-100.0
248436,,-100.0
248442,,-100.0
248453,,-100.0
248462,,-100.0
248472,,-100.0
248480,,-100.0
248489,,-100.0
248494,,-100.0
248507,,-100.0
248512,,-100.0
248527,,-100.0
248531,,-100.0
248541,,-100.0
248549,,-100.0
