,AA6RYE4V0IBKM,AOEGJLWFISOZQ,AJE5OG666CBAC,ACOUEGRDJO7B6,A2LV5432PV1S3
293091,-84.0,-100.0,-98.0,-100.0,-99.0
293094,-84.0,-100.0,-98.0,-100.0,-99.0
293097,-84.5,-100.0,-98.0,-100.0,-99.0
293109,-85.0,-100.0,-98.0,-100.0,-99.0
293120,-85.0,-100.0,-98.0,-100.0,-99.0
293128,-86.0,-100.0,-98.0,-100.0,-99.0
293134,-87.0,-100.0,-98.0,-100.0,-99.0
293137,-87.0,-100.0,-98.0,-100.0,-99.0
293149,-88.0,-100.0,-98.0,-100.0,-99.0
293152,-88.0,-100.0,-98.0,-100.0,-99.0
293164,-89.0,-100.0,-98.0,-100.0,-99.0
293166,-89.0,-100.0,-98.0,-100.0,-99.0
293178,-89.5,-100.0,-98.0,-100.0,-99.0
293181,-90.0,-100.0,-98.0,-100.0,-99.0
293184,-90.0,-100.0,-98.0,-100.0,-99.0
293196,-91.0,-100.0,-98.0,-100.0,-99.0
293199,-91.0,-100.0,-98.0,-100.0,-99.0
293209,-92.0,-100.0,-98.0,-100.0,-99.0
293213,-92.0,-100.0,-98.0,-100.0,-99.0
293236,-93.0,-100.0,-98.0,-100.0,-99.0
293239,-93.0,-100.0,-98.0,-100.0,-99.0
293252,-94.0,-100.0,-98.0,-100.0,-99.0
293257,-94.0,-100.0,-98.0,-100.0,-99.0
293267,-95.0,-100.0,-98.0,-100.0,-99.0
293274,-95.0,-100.0,-98.0,-100.0,-99.0
293281,-97.0,-100.0,-98.0,-100.0,-99.0
293284,-97.0,-100.0,-98.0,-100.0,-99.0
293299,-98.0,-100.0,-98.0,-100.0,-99.0
293301,-98.0,-100.0,-98.0,-100.0,-99.0
293317,-99.0,-100.0,-98.0,-100.0,-99.0
293323,-99.0,-100.0,-98.0,-100.0,-99.0
293343,-100.0,-100.0,-98.0,-100.0,-99.0
293359,-100.0,-100.0,-98.0,-100.0,-99.0
293378,-100.0,-100.0,-98.0,-100.0,-99.0
321706,-100.0,-100.0,-98.0,-100.0,-99.0
321734,-100.0,-100.0,-98.0,-100.0,-99.0
321839,-100.0,-100.0,-98.0,-100.0,-99.0
321872,-100.0,-100.0,-98.0,-100.0,-99.0
321922,-100.0,-100.0,-98.0,-100.0,-99.0
321934,-100.0,-100.0,-98.0,-100.0,-99.0
321967,-100.0,-100.0,-98.0,-100.0,-99.0
321976,-100.0,-100.0,-98.0,-100.0,-99.0
322010,-100.0,-100.0,-98.0,-100.0,-99.0
322024,-100.0,-100.0,-98.0,-100.0,-99.0
322051,-100.0,-100.0,-98.0,-100.0,-99.0
322060,-100.0,-100.0,-98.0,-100.0,-99.0
322088,-100.0,-100.0,-98.0,-100.0,-99.0
322100,-100.0,-100.0,-98.0,-100.0,-99.0
322140,-100.0,-100.0,-98.0,-100.0,-99.0
322151,-100.0,-100.0,-98.0,-100.0,-99.0
322176,-100.0,-100.0,-98.0,-100.0,-99.0
322189,-100.0,-100.0,-98.0,-100.0,-99.0
322223,-100.0,-100.0,-98.0,-100.0,-99.0
322236,-100.0,-100.0,-98.0,-100.0,-99.0
322268,-100.0,-100.0,-98.0,-100.0,-99.0
322276,-100.0,-100.0,-98.0,-100.0,-99.0
322286,-100.0,-100.0,-98.0,-100.0,-99.0
322303,-100.0,-100.0,-98.0,-100.0,-99.0
322343,-100.0,-100.0,-98.0,-100.0,-99.0
322354,-100.0,-100.0,-98.0,-100.0,-99.0
322380,-100.0,-100.0,-98.0,-100.0,-99.0
322400,-100.0,-100.0,-98.0,-100.0,-99.0
322431,-100.0,-100.0,-98.0,-100.0,-99.0
322442,-100.0,-100.0,-98.0,-100.0,-99.0
322464,-100.0,-100.0,-98.0,-100.0,-99.0
322478,-100.0,-100.0,-98.0,-100.0,-99.0
322530,-100.0,-100.0,-98.0,-100.0,-99.0
322545,-100.0,-100.0,-98.0,-100.0,-99.0
322580,-100.0,-100.0,-98.0,-100.0,-99.0
322601,-100.0,-100.0,-98.0,-100.0,-99.0
322642,-100.0,-100.0,-98.0,-100.0,-99.0
322667,-100.0,-100.0,-98.0,-100.0,-99.0
322716,-100.0,-100.0,-98.0,-100.0,-99.0
322730,-100.0,-100.0,-98.0,-100.0,-99.0
322752,-100.0,-100.0,-98.0,-100.0,-99.0
322769,-100.0,-100.0,-98.0,-100.0,-99.0
322788,-100.0,-100.0,-98.0,-100.0,-99.0
322802,-100.0,-100.0,-98.0,-100.0,-99.0
322825,-100.0,-100.0,-98.0,-100.0,-99.0
322835,-100.0,-100.0,-98.0,-100.0,-99.0
322853,-100.0,-100.0,-98.0,-100.0,-99.0
322862,-100.0,-100.0,-98.0,-100.0,-99.0
322885,-100.0,-100.0,-98.0,-100.0,-99.0
322898,-100.0,-100.0,-98.0,-100.0,-99.0
322904,-100.0,-100.0,-98.0,-100.0,-99.0
322917,-100.0,-100.0,-98.0,-100.0,-99.0
322981,-100.0,-100.0,-98.0,-100.0,-99.0
322994,-100.0,-100.0,-98.0,-100.0,-99.0
323050,-100.0,-100.0,-98.0,-100.0,-99.0
323065,-100.0,-100.0,-98.0,-100.0,-99.0
323103,-100.0,-100.0,-98.0,-100.0,-99.0
323117,-100.0,-100.0,-98.0,-100.0,-99.0
323165,-100.0,-100.0,-98.0,-100.0,-99.0
323188,-100.0,-100.0,-98.0,-100.0,-99.0
323240,-100.0,-100.0,-98.0,-100.0,-99.0
323261,-100.0,-100.0,-98.0,-100.0,-99.0
323296,-100.0,-100.0,-98.0,-100.0,-99.0
323317,-100.0,-100.0,-98.0,-100.0,-99.0
323329,-100.0,-100.0,-98.0,-100.0,-99.0
323356,-100.0,-100.0,-98.0,-100.0,-99.0
323386,-100.0,-100.0,-98.0,-100.0,-99.0
323412,-100.0,-100.0,-98.0,-100.0,-99.0
323440,-100.0,-100.0,-98.0,-100.0,-99.0
323457,-100.0,-100.0,-98.0,-100.0,-99.0
323467,-100.0,-100.0,-98.0,-100.0,-99.0
323477,-100.0,-100.0,-98.0,-100.0,-99.0
323501,-100.0,-100.0,-98.0,-100.0,-99.0
323514,-100.0,-100.0,-98.0,-100.0,-99.0
323518,-100.0,-100.0,-98.0,-100.0,-99.0
323530,-100.0,-100.0,-98.0,-100.0,-99.0
323539,-100.0,-100.0,-98.0,-100.0,-99.0
323564,-100.0,-100.0,-98.0,-100.0,-99.0
323567,-100.0,-100.0,-98.0,-100.0,-99.0
323578,-100.0,-100.0,-98.0,-100.0,-99.0
323602,-100.0,-100.0,-98.0,-100.0,-99.0
323610,-100.0,-100.0,-98.0,-100.0,-99.0
323615,-100.0,-100.0,-98.0,-100.0,-99.0
323626,-100.0,-100.0,-98.0,-100.0,-99.0
323631,-100.0,-100.0,-98.0,-100.0,-99.0
323646,-100.0,-100.0,-98.0,-100.0,-99.0
323650,-100.0,-100.0,-98.0,-100.0,-99.0
323663,-100.0,-100.0,-98.0,-100.0,-99.0
323667,-100.0,-100.0,-98.0,-100.0,-99.0
323679,-100.0,-100.0,-98.0,-100.0,-99.0
324506,-100.0,-100.0,-98.0,-100.0,-99.0
324520,-100.0,-100.0,-98.0,-100.0,-99.0
324571,-100.0,-100.0,-98.0,-100.0,-99.0
324598,-100.0,-100.0,-98.0,-100.0,-99.0
325576,-100.0,-100.0,-98.0,-100.0,-99.0
325597,-100.0,-100.0,-98.0,-100.0,-99.0
325625,-100.0,-100.0,-98.0,-100.0,-99.0
325637,-100.0,-100.0,-98.0,-100.0,-99.0
325672,-100.0,-100.0,-98.0,-100.0,-99.0
325701,-100.0,-100.0,-98.0,-100.0,-99.0
325729,-100.0,-100.0,-98.0,-100.0,-99.0
325739,-100.0,-100.0,-98.0,-100.0,-99.0
325749,-100.0,-100.0,-98.0,-100.0,-99.0
325770,-100.0,-100.0,-98.0,-100.0,-99.0
325809,-100.0,-100.0,-98.0,-100.0,-99.0
325829,-100.0,-100.0,-98.0,-100.0,-99.0
325839,-100.0,-100.0,-98.0,-100.0,-99.0
325866,-100.0,-100.0,-98.0,-100.0,-99.0
325871,-100.0,-100.0,-98.0,-100.0,-99.0
325891,-100.0,-100.0,-98.0,-100.0,-99.0
325896,-100.0,-100.0,-98.0,-100.0,-99.0
325907,-100.0,-100.0,-98.0,-100.0,-99.0
325938,-100.0,-100.0,-98.0,-100.0,-99.0
325949,-100.0,-100.0,-98.0,-100.0,-99.0
325974,-100.0,-100.0,-98.0,-100.0,-99.0
325981,-100.0,-100.0,-98.0,-100.0,-99.0
325999,-100.0,-100.0,-98.0,-100.0,-99.0
326008,-100.0,-100.0,-98.0,-100.0,-99.0
326013,-100.0,-100.0,-98.0,-100.0,-99.0
326025,-100.0,-100.0,-98.0,-100.0,-99.0
326037,-100.0,-100.0,-98.0,-100.0,-99.0
326059,-100.0,-100.0,-98.0,-100.0,-99.0
326085,-100.0,-100.0,-98.0,-100.0,-99.0
326095,-100.0,-100.0,-98.0,-100.0,-99.0
326124,-100.0,-100.0,-98.0,-100.0,-99.0
326133,-100.0,-100.0,-98.0,-100.0,-99.0
326151,-100.0,-100.0,-98.0,-100.0,-99.0
326160,-100.0,-100.0,-98.0,-100.0,-99.0
326190,-100.0,-100.0,-98.0,-100.0,-99.0
326198,-100.0,-100.0,-98.0,-100.0,-99.0
326219,-100.0,-100.0,-98.0,-100.0,-99.0
326236,-100.0,-100.0,-98.0,-100.0,-99.0
326261,-100.0,-100.0,-98.0,-100.0,-99.0
326270,-100.0,-100.0,-98.0,-100.0,-99.0
326305,-100.0,-100.0,-98.0,-100.0,-99.0
326316,-100.0,-100.0,-98.0,-100.0,-99.0
326349,-100.0,-100.0,-98.0,-100.0,-99.0
326366,-100.0,-100.0,-98.0,-100.0,-99.0
326388,-100.0,-100.0,-98.0,-100.0,-99.0
326399,-100.0,-100.0,-98.0,-100.0,-99.0
326404,-100.0,-100.0,-98.0,-100.0,-99.0
326418,-100.0,-100.0,-98.0,-100.0,-99.0
326457,-100.0,-100.0,-98.0,-100.0,-99.0
326469,-100.0,-100.0,-98.0,-100.0,-99.0
326477,-100.0,-100.0,-98.0,-100.0,-99.0
326515,-100.0,-100.0,-98.0,-100.0,-99.0
326554,-100.0,-100.0,-98.0,-100.0,-99.0
326566,-100.0,-100.0,-98.0,-100.0,-99.0
326617,-100.0,-100.0,-98.0,-100.0,-99.0
326640,-100.0,-100.0,-98.0,-100.0,-99.0
326649,-100.0,-100.0,-98.0,-100.0,-99.0
326676,-100.0,-100.0,-98.0,-100.0,-99.0
326710,-100.0,-100.0,-98.0,-100.0,-99.0
326726,-100.0,-100.0,-98.0,-100.0,-99.0
326758,-100.0,-100.0,-98.0,-100.0,-99.0
326774,-100.0,-100.0,-98.0,-100.0,-99.0
326788,-100.0,-100.0,-98.0,-100.0,-99.0
326802,-100.0,-100.0,-98.0,-100.0,-99.0
326850,-100.0,-100.0,-98.0,-100.0,-99.0
326882,-100.0,-100.0,-98.0,-100.0,-99.0
326890,-100.0,-100.0,-98.0,-100.0,-99.0
326906,-100.0,-100.0,-98.0,-100.0,-99.0
327479,-100.0,-100.0,-98.0,-100.0,-99.0
327500,-100.0,-100.0,-98.0,-100.0,-99.0
327534,-100.0,-100.0,-98.0,-100.0,-99.0
327545,-100.0,-100.0,-98.0,-100.0,-99.0
327568,-100.0,-100.0,-98.0,-100.0,-99.0
327586,-100.0,-100.0,-98.0,-100.0,-99.0
327615,-100.0,-100.0,-98.0,-100.0,-99.0
327626,-100.0,-100.0,-98.0,-100.0,-99.0
327631,-100.0,-100.0,-98.0,-100.0,-99.0
327646,-100.0,-100.0,-98.0,-100.0,-99.0
327670,-100.0,-100.0,-98.0,-100.0,-99.0
327687,-100.0,-100.0,-98.0,-100.0,-99.0
327741,-100.0,-100.0,-98.0,-100.0,-99.0
327758,-100.0,-100.0,-98.0,-100.0,-99.0
327807,-100.0,-100.0,-98.0,-100.0,-99.0
327819,-100.0,-100.0,-98.0,-100.0,-99.0
327838,-100.0,-100.0,-98.0,-100.0,-99.0
327861,-100.0,-100.0,-98.0,-100.0,-99.0
327905,-100.0,-100.0,-98.0,-100.0,-99.0
327916,-100.0,-100.0,-98.0,-100.0,-99.0
327926,-100.0,-100.0,-98.0,-100.0,-99.0
327946,-100.0,-100.0,-98.0,-100.0,-99.0
327974,-100.0,-100.0,-98.0,-100.0,-99.0
328007,-100.0,-100.0,-98.0,-100.0,-99.0
328016,-100.0,-100.0,-98.0,-100.0,-99.0
328045,-100.0,-100.0,-98.0,-100.0,-99.0
328157,-100.0,-100.0,-98.0,-100.0,-99.0
328172,-100.0,-100.0,-98.0,-100.0,-99.0
328199,-100.0,-100.0,-98.0,-100.0,-99.0
328246,-100.0,-100.0,-98.0,-100.0,-99.0
328354,-100.0,-100.0,-98.0,-100.0,-99.0
328366,-100.0,-100.0,-98.0,-100.0,-99.0
328451,-100.0,-100.0,-98.0,-100.0,-99.0
328468,-100.0,-100.0,-98.0,-100.0,-99.0
328522,-100.0,-100.0,-98.0,-100.0,-99.0
328541,-100.0,-100.0,-98.0,-100.0,-99.0
328645,-100.0,-100.0,-98.0,-100.0,-99.0
328663,-100.0,-100.0,-98.0,-100.0,-99.0
329059,-100.0,-100.0,-98.0,-100.0,-99.0
329081,-100.0,-100.0,-98.0,-100.0,-99.0
329122,-100.0,-100.0,-98.0,-100.0,-99.0
329130,-100.0,-100.0,-98.0,-100.0,-99.0
329155,-100.0,-100.0,-98.0,-100.0,-99.0
329172,-100.0,-100.0,-98.0,-100.0,-99.0
329202,-100.0,-100.0,-98.0,-100.0,-99.0
329212,-100.0,-100.0,-98.0,-100.0,-99.0
329240,-100.0,-100.0,-98.0,-100.0,-99.0
329259,-100.0,-100.0,-98.0,-100.0,-99.0
329266,-100.0,-100.0,-98.0,-100.0,-99.0
329286,-100.0,-100.0,-98.0,-100.0,-99.0
329310,-100.0,-100.0,-98.0,-100.0,-99.0
329327,-100.0,-100.0,-98.0,-100.0,-99.0
329347,-100.0,-100.0,-98.0,-100.0,-99.0
329355,-100.0,-100.0,-98.0,-100.0,-99.0
329360,-100.0,-100.0,-98.0,-100.0,-99.0
329373,-100.0,-100.0,-98.0,-100.0,-99.0
329378,-100.0,-100.0,-98.0,-100.0,-99.0
329389,-100.0,-100.0,-98.0,-100.0,-99.0
329396,-100.0,-100.0,-98.0,-100.0,-99.0
329412,-100.0,-100.0,-98.0,-100.0,-99.0
329426,-100.0,-100.0,-98.0,-100.0,-99.0
329436,-100.0,-100.0,-98.0,-100.0,-99.0
329442,-100.0,-100.0,-98.0,-100.0,-99.0
329453,-100.0,-100.0,-98.0,-100.0,-99.0
329461,-100.0,-100.0,-98.0,-100.0,-99.0
329480,-100.0,-100.0,-98.0,-100.0,-99.0
329505,-100.0,-100.0,-98.0,-100.0,-99.0
329514,-100.0,-100.0,-98.0,-100.0,-99.0
329530,-100.0,-100.0,-98.0,-100.0,-99.0
329539,-100.0,-100.0,-98.0,-100.0,-99.0
329544,-100.0,-100.0,-98.0,-100.0,-99.0
329556,-100.0,-100.0,-98.0,-100.0,-99.0
329562,-100.0,-100.0,-98.0,-100.0,-99.0
329572,-100.0,-100.0,-98.0,-100.0,-99.0
329600,-100.0,-100.0,-98.0,-100.0,-99.0
329626,-100.0,-100.0,-98.0,-100.0,-99.0
329643,-100.0,-100.0,-98.0,-100.0,-99.0
329653,-100.0,-100.0,-98.0,-100.0,-99.0
329658,-100.0,-100.0,-98.0,-100.0,-99.0
329673,-100.0,-100.0,-98.0,-100.0,-99.0
329694,-100.0,-100.0,-98.0,-100.0,-99.0
329704,-100.0,-100.0,-98.0,-100.0,-99.0
329710,-100.0,-100.0,-98.0,-100.0,-99.0
329722,-100.0,-100.0,-98.0,-100.0,-99.0
331121,-100.0,-100.0,-98.0,-100.0,-99.0
331140,-100.0,-100.0,-98.0,-100.0,-99.0
331147,-100.0,-100.0,-98.0,-100.0,-99.0
331159,-100.0,-100.0,-98.0,-100.0,-99.0
331176,-100.0,-100.0,-98.0,-100.0,-99.0
331191,-100.0,-100.0,-98.0,-100.0,-99.0
331195,-100.0,-100.0,-98.0,-100.0,-99.0
331207,-100.0,-100.0,-98.0,-100.0,-99.0
331217,-100.0,-100.0,-98.0,-100.0,-99.0
331226,-100.0,-100.0,-98.0,-100.0,-99.0
331241,-100.0,-100.0,-98.0,-100.0,-99.0
331255,-100.0,-100.0,-98.0,-100.0,-99.0
331257,-100.0,-100.0,-98.0,-100.0,-99.0
331264,-100.0,-100.0,-98.0,-100.0,-99.0
331344,-100.0,-100.0,-98.0,-100.0,-99.0
331376,-100.0,-100.0,-98.0,-100.0,-99.0
331407,-100.0,-100.0,-98.0,-100.0,-99.0
331425,-100.0,-100.0,-98.0,-100.0,-99.0
331474,-100.0,-100.0,-98.0,-100.0,-99.0
331740,-100.0,-100.0,-98.0,-100.0,-99.0
331760,-100.0,-100.0,-98.0,-100.0,-99.0
331791,-100.0,-100.0,-98.0,-100.0,-99.0
331823,-100.0,-100.0,-98.0,-100.0,-99.0
331841,-100.0,-100.0,-98.0,-100.0,-99.0
331877,-100.0,-100.0,-98.0,-100.0,-99.0
334068,-100.0,-100.0,-98.0,-100.0,-99.0
334086,-100.0,-100.0,-98.0,-100.0,-99.0
334103,-100.0,-100.0,-98.0,-100.0,-99.0
334125,-100.0,-100.0,-98.0,-100.0,-99.0
334151,-100.0,-100.0,-98.0,-100.0,-99.0
334156,-100.0,-100.0,-98.0,-100.0,-99.0
334173,-100.0,-100.0,-98.0,-100.0,-99.0
334185,-100.0,-100.0,-98.0,-100.0,-99.0
334218,-100.0,-100.0,-98.0,-100.0,-99.0
334224,-100.0,-100.0,-98.0,-100.0,-99.0
334242,-100.0,-100.0,-98.0,-100.0,-99.0
334252,-100.0,-100.0,-98.0,-100.0,-99.0
334375,-100.0,-100.0,-98.0,-100.0,-99.0
334393,-100.0,-100.0,-98.0,-100.0,-99.0
334424,-100.0,-100.0,-98.0,-100.0,-99.0
334790,-100.0,-100.0,-98.0,-100.0,-99.0
334810,-100.0,-100.0,-98.0,-100.0,-99.0
334841,-100.0,-100.0,-98.0,-100.0,-99.0
334892,-100.0,-100.0,-98.0,-100.0,-99.0
335107,-100.0,-100.0,-98.0,-100.0,-99.0
335126,-100.0,-100.0,-98.0,-100.0,-99.0
335156,-100.0,-100.0,-98.0,-100.0,-99.0
335174,-100.0,-100.0,-98.0,-100.0,-99.0
335208,-100.0,-100.0,-98.0,-100.0,-99.0
335308,-100.0,-100.0,-98.0,-100.0,-99.0
335343,-100.0,-100.0,-98.0,-100.0,-99.0
335373,-100.0,-100.0,-98.0,-100.0,-99.0
335391,-100.0,-100.0,-98.0,-100.0,-99.0
335407,-100.0,-100.0,-98.0,-100.0,-99.0
336267,-100.0,-100.0,-98.0,-100.0,-99.0
336281,-100.0,-100.0,-98.0,-100.0,-99.0
336310,-100.0,-100.0,-98.0,-100.0,-99.0
336323,-100.0,-100.0,-98.0,-100.0,-99.0
336357,-100.0,-100.0,-98.0,-100.0,-99.0
336376,-100.0,-100.0,-98.0,-100.0,-99.0
336404,-100.0,-100.0,-98.0,-100.0,-99.0
336423,-100.0,-100.0,-98.0,-100.0,-99.0
336463,-100.0,-100.0,-98.0,-100.0,-99.0
336488,-100.0,-100.0,-98.0,-100.0,-99.0
336495,-100.0,-100.0,-98.0,-100.0,-99.0
336508,-100.0,-100.0,-98.0,-100.0,-99.0
336525,-100.0,-100.0,-98.0,-100.0,-99.0
336534,-100.0,-100.0,-98.0,-100.0,-99.0
336548,-100.0,-100.0,-98.0,-100.0,-99.0
336563,-100.0,-100.0,-98.0,-100.0,-99.0
336568,-100.0,-100.0,-98.0,-100.0,-99.0
336579,-100.0,-100.0,-98.0,-100.0,-99.0
336606,-100.0,-100.0,-98.0,-100.0,-99.0
336614,-100.0,-100.0,-98.0,-100.0,-99.0
336638,-100.0,-100.0,-98.0,-100.0,-99.0
336659,-100.0,-100.0,-98.0,-100.0,-99.0
336667,-100.0,-100.0,-98.0,-100.0,-99.0
336679,-100.0,-100.0,-98.0,-100.0,-99.0
336710,-100.0,-100.0,-98.0,-100.0,-99.0
336721,-100.0,-100.0,-98.0,-100.0,-99.0
336745,-100.0,-100.0,-98.0,-100.0,-99.0
336752,-100.0,-100.0,-98.0,-100.0,-99.0
336779,-100.0,-100.0,-98.0,-100.0,-99.0
336796,-100.0,-100.0,-98.0,-100.0,-99.0
336821,-100.0,-100.0,-98.0,-100.0,-99.0
336831,-100.0,-100.0,-98.0,-100.0,-99.0
336873,-100.0,-100.0,-98.0,-100.0,-99.0
336890,-100.0,-100.0,-98.0,-100.0,-99.0
336913,-100.0,-100.0,-98.0,-100.0,-99.0
336946,-100.0,-100.0,-98.0,-100.0,-99.0
337019,-100.0,-100.0,-98.0,-100.0,-99.0
337036,-100.0,-100.0,-98.0,-100.0,-99.0
337076,-100.0,-100.0,-98.0,-100.0,-99.0
337089,-100.0,-100.0,-98.0,-100.0,-99.0
337127,-100.0,-100.0,-98.0,-100.0,-99.0
337146,-100.0,-100.0,-98.0,-100.0,-99.0
337173,-100.0,-100.0,-98.0,-100.0,-99.0
337182,-100.0,-100.0,-98.0,-100.0,-99.0
337217,-100.0,-100.0,-98.0,-100.0,-99.0
337236,-100.0,-100.0,-98.0,-100.0,-99.0
337285,-100.0,-100.0,-98.0,-100.0,-99.0
337295,-100.0,-100.0,-98.0,-100.0,-99.0
337317,-100.0,-100.0,-98.0,-100.0,-99.0
337328,-100.0,-100.0,-98.0,-100.0,-99.0
337332,-100.0,-100.0,-98.0,-100.0,-99.0
337345,-100.0,-100.0,-98.0,-100.0,-99.0
337350,-100.0,-100.0,-98.0,-100.0,-99.0
337363,-100.0,-100.0,-98.0,-100.0,-99.0
337367,-100.0,-100.0,-98.0,-100.0,-99.0
337379,-100.0,-100.0,-98.0,-100.0,-99.0
337401,-100.0,-100.0,-98.0,-100.0,-99.0
337410,-100.0,-100.0,-98.0,-100.0,-99.0
337415,-100.0,-100.0,-98.0,-100.0,-99.0
337427,-100.0,-100.0,-98.0,-100.0,-99.0
337432,-100.0,-100.0,-98.0,-100.0,-99.0
337445,-100.0,-100.0,-98.0,-100.0,-99.0
337449,-100.0,-100.0,-98.0,-100.0,-99.0
337461,-100.0,-100.0,-98.0,-100.0,-99.0
337466,-100.0,-100.0,-98.0,-100.0,-99.0
337479,-100.0,-100.0,-98.0,-100.0,-99.0
337488,-100.0,-100.0,-98.0,-100.0,-99.0
337501,-100.0,-100.0,-98.0,-100.0,-99.0
337522,-100.0,-100.0,-98.0,-100.0,-99.0
337528,-100.0,-100.0,-98.0,-100.0,-99.0
337536,-100.0,-100.0,-98.0,-100.0,-99.0
337546,-100.0,-100.0,-98.0,-100.0,-99.0
337567,-100.0,-100.0,-98.0,-100.0,-99.0
337583,-100.0,-100.0,-98.0,-100.0,-99.0
337586,-100.0,-100.0,-98.0,-100.0,-99.0
337596,-100.0,-100.0,-98.0,-100.0,-99.0
337603,-100.0,-100.0,-98.0,-100.0,-99.0
337611,-100.0,-100.0,-98.0,-100.0,-99.0
337631,-100.0,-100.0,-98.0,-100.0,-99.0
337643,-100.0,-100.0,-98.0,-100.0,-99.0
337649,-100.0,-100.0,-98.0,-100.0,-99.0
337660,-100.0,-100.0,-98.0,-100.0,-99.0
337689,-100.0,-100.0,-98.0,-100.0,-99.0
337695,-100.0,-100.0,-98.0,-100.0,-99.0
337698,-100.0,-100.0,-98.0,-100.0,-99.0
337711,-100.0,-100.0,-98.0,-100.0,-99.0
337715,-100.0,-100.0,-98.0,-100.0,-99.0
337728,-100.0,-100.0,-98.0,-100.0,-99.0
337752,-100.0,-100.0,-98.0,-100.0,-99.0
337763,-100.0,-100.0,-98.0,-100.0,-99.0
337767,-100.0,-100.0,-98.0,-100.0,-99.0
337779,-100.0,-100.0,-98.0,-100.0,-99.0
337797,-100.0,-100.0,-98.0,-100.0,-99.0
337811,-100.0,-100.0,-98.0,-100.0,-99.0
337817,-100.0,-100.0,-98.0,-100.0,-99.0
337827,-100.0,-100.0,-98.0,-100.0,-99.0
348417,-100.0,-100.0,-98.0,-100.0,-99.0
348432,-100.0,-100.0,-98.0,-100.0,-99.0
348470,-100.0,-100.0,-98.0,-100.0,-99.0
348517,-100.0,-100.0,-98.0,-100.0,-99.0
348523,-100.0,-100.0,-98.0,-100.0,-99.0
348552,-100.0,-100.0,-98.0,-100.0,-99.0
348585,-100.0,-100.0,-98.0,-100.0,-99.0
348617,-100.0,-100.0,-98.0,-100.0,-99.0
348648,-100.0,-100.0,-98.0,-100.0,-99.0
348668,-100.0,-100.0,-98.0,-100.0,-99.0
348716,-100.0,-100.0,-98.0,-100.0,-99.0
348758,-100.0,-100.0,-98.0,-100.0,-99.0
350218,-100.0,-100.0,-98.0,-100.0,-99.0
350232,-100.0,-100.0,-98.0,-100.0,-99.0
350257,-100.0,-100.0,-98.0,-100.0,-99.0
350272,-100.0,-100.0,-98.0,-100.0,-99.0
350317,-100.0,-100.0,-98.0,-100.0,-99.0
350330,-100.0,-100.0,-98.0,-100.0,-99.0
350353,-100.0,-100.0,-98.0,-100.0,-99.0
350374,-100.0,-100.0,-98.0,-100.0,-99.0
350409,-100.0,-100.0,-98.0,-100.0,-99.0
350420,-100.0,-100.0,-98.0,-100.0,-99.0
350449,-100.0,-100.0,-98.0,-100.0,-99.0
350464,-100.0,-100.0,-98.0,-100.0,-99.0
350531,-100.0,-100.0,-98.0,-100.0,-99.0
350546,-100.0,-100.0,-98.0,-100.0,-99.0
350583,-100.0,-100.0,-98.0,-100.0,-99.0
350595,-100.0,-100.0,-98.0,-100.0,-99.0
350661,-100.0,-100.0,-98.0,-100.0,-99.0
350676,-100.0,-100.0,-98.0,-100.0,-99.0
351931,-100.0,-100.0,-98.0,-100.0,-99.0
351947,-100.0,-100.0,-98.0,-100.0,-99.0
351978,-100.0,-100.0,-98.0,-100.0,-99.0
351986,-100.0,-100.0,-98.0,-100.0,-99.0
352000,-100.0,-100.0,-98.0,-100.0,-99.0
352021,-100.0,-100.0,-98.0,-100.0,-99.0
352050,-100.0,-100.0,-98.0,-100.0,-99.0
352065,-100.0,-100.0,-98.0,-100.0,-99.0
352104,-100.0,-100.0,-98.0,-100.0,-99.0
352137,-100.0,-100.0,-98.0,-100.0,-99.0
355226,-100.0,-100.0,-98.0,-100.0,-99.0
355242,-100.0,-100.0,-98.0,-100.0,-99.0
355273,-100.0,-100.0,-98.0,-100.0,-99.0
355286,-100.0,-100.0,-98.0,-100.0,-99.0
355296,-100.0,-100.0,-98.0,-100.0,-99.0
355312,-100.0,-100.0,-98.0,-100.0,-99.0
355349,-100.0,-100.0,-98.0,-100.0,-99.0
355361,-100.0,-100.0,-98.0,-100.0,-99.0
355383,-100.0,-100.0,-98.0,-100.0,-99.0
355399,-100.0,-100.0,-98.0,-100.0,-99.0
355428,-100.0,-100.0,-98.0,-100.0,-99.0
355436,-100.0,-100.0,-98.0,-100.0,-99.0
355465,-100.0,-100.0,-98.0,-100.0,-99.0
355478,-100.0,-100.0,-98.0,-100.0,-99.0
355507,-100.0,-100.0,-98.0,-100.0,-99.0
355519,-100.0,-100.0,-98.0,-100.0,-99.0
355564,-100.0,-100.0,-98.0,-100.0,-99.0
355575,-100.0,-100.0,-98.0,-100.0,-99.0
355628,-100.0,-100.0,-98.0,-100.0,-99.0
355660,-100.0,-100.0,-98.0,-100.0,-99.0
355677,-100.0,-100.0,-98.0,-100.0,-99.0
355705,-100.0,-100.0,-98.0,-100.0,-99.0
355761,-100.0,-100.0,-98.0,-100.0,-99.0
355775,-100.0,-100.0,-98.0,-100.0,-99.0
355840,-100.0,-100.0,-98.0,-100.0,-99.0
355876,-100.0,-100.0,-98.0,-100.0,-99.0
355979,-100.0,-100.0,-98.0,-100.0,-99.0
