,AZSSG2REHDX18,AYYSG3O9FNU15,AOEGJLWFISOZQ,AU2980AA60A2C,A93LDI16XJWI8
232341,-81.0,,-100.0,-91.0,-38.0
232357,-81.0,,-100.0,-91.0,-38.0
232374,-81.0,,-100.0,-91.0,-38.0
232392,-81.0,,-100.0,-91.0,-38.0
232465,-81.0,,-100.0,-91.0,-38.0
232483,-81.0,,-100.0,-91.0,-38.0
232499,-81.0,,-100.0,-91.0,-38.0
232515,-81.0,,-100.0,-91.0,-38.0
232532,-81.0,,-100.0,-91.0,-38.0
232549,-81.0,,-100.0,-91.0,-38.0
232565,-81.0,,-100.0,-91.0,-38.0
232582,-81.0,,-100.0,-91.0,-38.0
232599,-81.0,,-100.0,-91.0,-38.0
232808,-81.0,,-100.0,-91.0,-38.0
232830,-81.0,,-100.0,-92.0,-38.0
232860,-81.0,,-100.0,-93.0,-38.0
232882,-81.0,,-100.0,-93.0,-38.0
232900,-81.0,,-100.0,-93.0,-38.0
232915,-81.0,,-100.0,-93.0,-38.0
232932,-81.0,,-100.0,-93.0,-38.0
232949,-81.0,,-100.0,-93.0,-38.0
232959,-81.0,,-100.0,-93.0,-38.0
232965,-81.0,,-100.0,-93.5,-38.0
232977,-81.0,,-100.0,-94.0,-38.0
233010,-81.0,,-100.0,-95.0,-38.0
233026,-81.0,,-100.0,-96.0,-38.0
233045,-81.0,,-100.0,-97.0,-38.0
233127,-81.0,,-100.0,-97.0,-38.0
233145,-81.0,,-100.0,-98.0,-38.0
233171,-81.0,,-100.0,-98.0,-38.0
233193,-81.0,,-100.0,-100.0,-38.0
233441,-81.0,,-100.0,-100.0,-38.0
233458,-81.0,,-100.0,-100.0,-38.0
233474,-81.0,,-100.0,-100.0,-38.0
233490,-81.0,,-100.0,-100.0,-38.0
233507,-81.0,,-100.0,-100.0,-38.0
233524,-81.0,,-100.0,-100.0,-38.0
233540,-81.0,,-100.0,-100.0,-38.0
233557,-81.0,,-100.0,-100.0,-38.0
233573,-81.0,,-100.0,-100.0,-38.0
233590,-81.0,,-100.0,-100.0,-38.0
235899,-81.0,,-100.0,-100.0,-38.0
235916,-81.0,,-100.0,-100.0,-38.0
236050,-81.0,,-100.0,-100.0,-38.0
236051,-81.0,,-100.0,-100.0,-38.333333333333336
236066,-81.0,,-100.0,-100.0,-38.666666666666664
236067,-81.0,,-100.0,-100.0,-39.0
236083,-81.0,,-100.0,-100.0,-40.0
236100,-81.0,,-100.0,-100.0,-41.0
236116,-81.0,,-100.0,-100.0,-42.0
236134,-81.0,,-100.0,-100.0,-43.0
236150,-81.0,,-100.0,-100.0,-45.0
236166,-81.0,,-100.0,-100.0,-46.0
236183,-81.0,,-100.0,-100.0,-47.0
236184,-81.0,,-100.0,-100.0,-47.5
236199,-81.0,,-100.0,-100.0,-48.0
236216,-81.0,,-100.0,-100.0,-49.0
236222,-81.0,,-100.0,-100.0,-49.5
236233,-81.0,,-100.0,-100.0,-50.0
236250,-81.0,,-100.0,-100.0,-51.0
236266,-81.0,,-100.0,-100.0,-52.0
236284,-81.0,,-100.0,-100.0,-53.0
236300,-81.0,,-100.0,-100.0,-55.0
236316,-81.0,,-100.0,-100.0,-56.0
236333,-81.0,,-100.0,-100.0,-57.0
236350,-81.0,,-100.0,-100.0,-58.0
236366,-81.0,,-100.0,-100.0,-59.0
236383,-81.0,,-100.0,-100.0,-60.0
236400,-81.0,,-100.0,-100.0,-61.0
236416,-81.0,,-100.0,-100.0,-62.0
236433,-81.0,,-100.0,-100.0,-63.0
236450,-81.0,,-100.0,-100.0,-65.0
236466,-81.0,,-100.0,-100.0,-66.0
236483,-81.0,,-100.0,-100.0,-67.0
236500,-81.0,,-100.0,-100.0,-68.0
236516,-81.0,,-100.0,-100.0,-69.0
236534,-81.0,,-100.0,-100.0,-70.0
236550,-81.0,,-100.0,-100.0,-71.0
236567,-81.0,,-100.0,-100.0,-72.0
236583,-81.0,,-100.0,-100.0,-73.0
236600,-81.0,,-100.0,-100.0,-75.0
236616,-81.0,,-100.0,-100.0,-76.0
236633,-81.0,,-100.0,-100.0,-77.0
236649,-81.0,,-100.0,-100.0,-77.5
236650,-81.0,,-100.0,-100.0,-78.0
236666,-81.0,,-100.0,-100.0,-79.0
236667,-81.0,,-100.0,-100.0,-79.5
236683,-81.0,,-100.0,-100.0,-80.0
236699,-81.0,,-100.0,-100.0,-81.0
236701,-81.0,,-100.0,-100.0,-81.33333333333333
236710,-81.0,,-100.0,-100.0,-81.66666666666667
236716,-81.0,,-100.0,-100.0,-82.0
236733,-81.0,,-100.0,-100.0,-83.0
236744,-81.0,,-100.0,-100.0,-84.0
236750,-81.0,,-100.0,-100.0,-85.0
236757,-81.0,,-100.0,-100.0,-85.5
236766,-81.0,,-100.0,-100.0,-86.0
236783,-81.0,,-100.0,-100.0,-87.0
236799,-81.0,,-100.0,-100.0,-88.0
236816,-81.0,,-100.0,-100.0,-89.0
236834,-81.0,,-100.0,-100.0,-90.0
236850,-81.0,,-100.0,-100.0,-91.0
236867,-81.0,,-100.0,-100.0,-92.0
236883,-81.0,,-100.0,-100.0,-93.0
236899,-81.0,,-100.0,-100.0,-95.0
236916,-81.0,,-100.0,-100.0,-96.0
236933,-81.0,,-100.0,-100.0,-97.0
236950,-81.0,,-100.0,-100.0,-98.0
236966,-81.0,,-100.0,-100.0,-99.0
236983,-81.0,,-100.0,-100.0,-100.0
237124,-81.0,,-100.0,-100.0,-100.0
237143,-81.0,,-100.0,-99.0,-100.0
237176,-81.0,,-100.0,-98.0,-100.0
237192,-81.0,,-100.0,-97.0,-100.0
237209,-81.0,,-100.0,-95.0,-100.0
238480,-81.0,,-100.0,-95.0,-100.0
238498,-81.0,,-100.0,-94.0,-100.0
239134,-81.0,,-100.0,-94.0,-100.0
239150,-81.0,,-100.0,-93.0,-100.0
239183,-81.0,,-100.0,-91.0,-100.0
240270,-81.0,,-100.0,-91.0,-100.0
240288,-81.0,,-100.0,-92.0,-100.0
240554,-81.0,,-100.0,-92.0,-100.0
240574,-81.0,,-100.0,-93.0,-100.0
240607,-81.0,,-100.0,-94.0,-100.0
240622,-81.0,,-100.0,-95.0,-100.0
240655,-81.0,,-100.0,-97.0,-100.0
240690,-81.0,,-100.0,-97.0,-100.0
240705,-81.0,,-100.0,-98.0,-100.0
240738,-81.0,,-100.0,-100.0,-100.0
241649,-81.0,,-100.0,-100.0,-100.0
241666,-81.0,,-100.0,-100.0,-100.0
241683,-81.0,,-100.0,-100.0,-100.0
241717,-81.0,,-100.0,-100.0,-100.0
241734,-81.0,,-100.0,-100.0,-100.0
242807,-81.0,,-100.0,-100.0,-100.0
242823,-81.0,,-100.0,-100.0,-100.0
242840,-81.0,,-100.0,-100.0,-100.0
242857,-81.0,,-100.0,-100.0,-100.0
242874,-81.0,,-100.0,-100.0,-100.0
245011,-81.0,,-100.0,-100.0,-100.0
245025,-82.0,,-100.0,-100.0,-100.0
245040,-83.0,,-100.0,-100.0,-100.0
245057,-84.0,,-100.0,-100.0,-100.0
245081,-85.0,,-100.0,-100.0,-100.0
245097,-86.0,,-100.0,-100.0,-100.0
245112,-87.0,,-100.0,-100.0,-100.0
245128,-88.0,,-100.0,-100.0,-100.0
245144,-89.0,,-100.0,-100.0,-100.0
245874,-89.0,,-100.0,-100.0,-100.0
245890,-89.0,,-100.0,-100.0,-100.0
245922,-89.0,,-100.0,-100.0,-100.0
245958,-89.0,,-100.0,-100.0,-100.0
245989,-89.0,,-100.0,-100.0,-100.0
246008,-89.0,,-100.0,-100.0,-100.0
246040,-89.0,,-100.0,-100.0,-100.0
246073,-89.0,,-100.0,-100.0,-100.0
246090,-89.0,,-100.0,-100.0,-100.0
246122,-89.0,,-100.0,-100.0,-100.0
246138,-89.0,,-100.0,-100.0,-100.0
246158,-89.0,,-100.0,-100.0,-100.0
246173,-89.0,,-100.0,-100.0,-100.0
246192,-89.0,,-100.0,-100.0,-100.0
246223,-89.0,,-100.0,-100.0,-100.0
246240,-89.0,,-100.0,-100.0,-100.0
246258,-89.0,,-100.0,-100.0,-100.0
246290,-89.0,,-100.0,-100.0,-100.0
246322,-89.0,,-100.0,-100.0,-100.0
246340,-89.0,,-100.0,-100.0,-100.0
246374,-89.0,,-100.0,-100.0,-100.0
246407,-89.0,,-100.0,-100.0,-100.0
246424,-89.0,,-100.0,-100.0,-100.0
246823,-89.0,,-100.0,-100.0,-100.0
246841,-89.0,,-100.0,-100.0,-100.0
246873,-89.0,,-100.0,-100.0,-100.0
246889,-89.0,,-100.0,-100.0,-100.0
246906,-89.0,,-100.0,-100.0,-100.0
246925,-89.0,,-100.0,-100.0,-100.0
246940,-89.0,,-100.0,-100.0,-100.0
246959,-89.0,,-100.0,-100.0,-100.0
246975,-89.0,,-100.0,-100.0,-100.0
246990,-89.0,,-100.0,-100.0,-100.0
247008,-89.0,,-100.0,-100.0,-100.0
247388,-89.0,,-100.0,-100.0,-100.0
247408,-89.0,,-100.0,-100.0,-100.0
247424,-89.0,,-100.0,-100.0,-100.0
247439,-89.0,,-100.0,-100.0,-100.0
247457,-89.0,,-100.0,-100.0,-100.0
247473,-89.0,,-100.0,-100.0,-100.0
247485,-89.0,,-100.0,-100.0,-100.0
247486,-89.0,-87.0,-100.0,-100.0,-100.0
247490,-89.0,-87.33333333333333,-100.0,-100.0,-100.0
247510,-89.0,-87.66666666666667,-100.0,-100.0,-100.0
247526,-89.0,-88.0,-100.0,-100.0,-100.0
247540,-89.0,-89.0,-100.0,-100.0,-100.0
247559,-89.0,-90.0,-100.0,-100.0,-100.0
247566,-89.0,-91.0,-100.0,-100.0,-100.0
247574,-89.0,-92.0,-100.0,-100.0,-100.0
247607,-89.0,-93.0,-100.0,-100.0,-100.0
247648,-89.0,-96.0,-100.0,-100.0,-100.0
247674,-89.0,-96.28571428571429,-100.0,-100.0,-100.0
247691,-89.0,-96.57142857142857,-100.0,-100.0,-100.0
247707,-89.0,-96.85714285714286,-100.0,-100.0,-100.0
247724,-89.0,-97.14285714285714,-100.0,-100.0,-100.0
247740,-89.0,-97.42857142857143,-100.0,-100.0,-100.0
247757,-89.0,-97.71428571428571,-100.0,-100.0,-100.0
247770,-89.0,-98.0,-100.0,-100.0,-100.0
247774,-89.0,-98.25,-100.0,-100.0,-100.0
247790,-89.0,-98.5,-100.0,-100.0,-100.0
247808,-89.0,-98.75,-100.0,-100.0,-100.0
247811,-89.0,-99.0,-100.0,-100.0,-100.0
247812,-89.0,,-100.0,-100.0,-100.0
247825,-89.0,,-100.0,-100.0,-100.0
247841,-89.0,,-100.0,-100.0,-100.0
247858,-89.0,,-100.0,-100.0,-100.0
247875,-89.0,,-100.0,-100.0,-100.0
247890,-89.0,,-100.0,-100.0,-100.0
247907,-89.0,,-100.0,-100.0,-100.0
247924,-89.0,,-100.0,-100.0,-100.0
247940,-89.0,,-100.0,-100.0,-100.0
247958,-89.0,,-100.0,-100.0,-100.0
247972,-89.0,,-100.0,-100.0,-100.0
247974,-89.0,,-100.0,-100.0,-100.0
247991,-89.0,,-100.0,-100.0,-100.0
247992,-89.0,,-100.0,-100.0,-100.0
248007,-89.0,,-100.0,-100.0,-100.0
248009,-89.0,,-100.0,-100.0,-100.0
248022,-89.0,,-100.0,-100.0,-100.0
248024,-89.0,,-100.0,-100.0,-100.0
248040,-89.0,,-100.0,-100.0,-100.0
248056,-89.0,,-100.0,-100.0,-100.0
248071,-89.0,,-100.0,-100.0,-100.0
248074,-89.0,,-100.0,-100.0,-100.0
248090,-89.0,,-100.0,-100.0,-100.0
248091,-89.0,,-100.0,-100.0,-100.0
248106,-89.0,,-100.0,-100.0,-100.0
248107,-89.0,,-100.0,-100.0,-100.0
248124,-89.0,,-100.0,-100.0,-100.0
248126,-89.0,,-100.0,-100.0,-100.0
248141,-89.0,,-100.0,-100.0,-100.0
248143,-89.0,,-100.0,-100.0,-100.0
248157,-89.0,,-100.0,-100.0,-100.0
248172,-89.0,,-100.0,-100.0,-100.0
248174,-89.0,,-100.0,-100.0,-100.0
248190,-89.0,,-100.0,-100.0,-100.0
248191,-89.0,,-100.0,-100.0,-100.0
248207,-89.0,,-100.0,-100.0,-100.0
248208,-89.0,,-100.0,-100.0,-100.0
248222,-89.0,,-100.0,-100.0,-100.0
248225,-89.0,,-100.0,-100.0,-100.0
248240,-89.0,,-100.0,-100.0,-100.0
248241,-89.0,,-100.0,-100.0,-100.0
248257,-89.0,,-100.0,-100.0,-100.0
248274,-89.0,,-100.0,-100.0,-100.0
248291,-89.0,,-100.0,-100.0,-100.0
248308,-89.0,,-100.0,-100.0,-100.0
248325,-89.0,,-100.0,-100.0,-100.0
248340,-89.0,,-100.0,-100.0,-100.0
248357,-89.0,,-100.0,-100.0,-100.0
248707,-89.0,,-100.0,-100.0,-100.0
248725,-89.0,,-100.0,-100.0,-100.0
248740,-89.0,,-100.0,-100.0,-100.0
248757,-89.0,,-100.0,-100.0,-100.0
248773,-89.0,,-100.0,-100.0,-100.0
248791,-89.0,,-100.0,-100.0,-100.0
248807,-89.0,,-100.0,-100.0,-100.0
248823,-89.0,,-100.0,-100.0,-100.0
248840,-89.0,,-100.0,-100.0,-100.0
248861,-89.0,,-100.0,-100.0,-100.0
248874,-89.0,,-100.0,-100.0,-100.0
248890,-89.0,,-100.0,-100.0,-100.0
248909,-89.0,,-100.0,-100.0,-100.0
248924,-89.0,,-100.0,-100.0,-100.0
248939,-89.0,,-100.0,-100.0,-100.0
248959,-89.0,,-100.0,-100.0,-100.0
248974,-89.0,,-100.0,-100.0,-100.0
248989,-89.0,,-100.0,-100.0,-100.0
249007,-89.0,,-100.0,-100.0,-100.0
249023,-89.0,,-100.0,-100.0,-100.0
249039,-89.0,,-100.0,-100.0,-100.0
250606,-89.0,,-100.0,-100.0,-100.0
250623,-90.0,,-100.0,-100.0,-100.0
250637,-91.0,,-100.0,-100.0,-100.0
250653,-92.0,,-100.0,-100.0,-100.0
250667,-93.0,,-100.0,-100.0,-100.0
252607,-93.0,,-100.0,-100.0,-100.0
252623,-94.0,,-100.0,-100.0,-100.0
252638,-95.0,,-100.0,-100.0,-100.0
252653,-96.0,,-100.0,-100.0,-100.0
252669,-97.0,,-100.0,-100.0,-100.0
252695,-98.0,,-100.0,-100.0,-100.0
252710,-99.0,,-100.0,-100.0,-100.0
252726,-100.0,,-100.0,-100.0,-100.0
265222,-100.0,,-100.0,-100.0,-100.0
265241,-100.0,,-100.0,-100.0,-100.0
265274,-100.0,,-100.0,-100.0,-100.0
265322,-100.0,,-100.0,-100.0,-100.0
265356,-100.0,,-100.0,-100.0,-100.0
265388,-100.0,,-100.0,-100.0,-100.0
270305,-100.0,,-100.0,-100.0,-100.0
270324,-100.0,,-100.0,-100.0,-100.0
270355,-100.0,,-100.0,-100.0,-100.0
270406,-100.0,,-100.0,-100.0,-100.0
270438,-100.0,,-100.0,-100.0,-100.0
270489,-100.0,,-100.0,-100.0,-100.0
274298,-100.0,,-100.0,-100.0,-100.0
274299,-100.0,-98.0,-100.0,-100.0,-100.0
274340,-100.0,-97.0,-100.0,-100.0,-100.0
274380,-100.0,-95.0,-100.0,-100.0,-100.0
274421,-100.0,-93.0,-100.0,-100.0,-100.0
274461,-100.0,-90.0,-100.0,-100.0,-100.0
274502,-100.0,-88.0,-100.0,-100.0,-100.0
274542,-100.0,-85.0,-100.0,-100.0,-100.0
274583,-100.0,-83.0,-100.0,-100.0,-100.0
274584,-100.0,,-100.0,-100.0,-100.0
274724,-100.0,,-100.0,-100.0,-100.0
274742,-100.0,,-100.0,-100.0,-100.0
274757,-100.0,,-100.0,-100.0,-100.0
274775,-100.0,,-100.0,-100.0,-100.0
274790,-100.0,,-100.0,-100.0,-100.0
274808,-100.0,,-100.0,-100.0,-100.0
274825,-100.0,,-100.0,-100.0,-100.0
274841,-100.0,,-100.0,-100.0,-100.0
274857,-100.0,,-100.0,-100.0,-100.0
274875,-100.0,,-100.0,-100.0,-100.0
274891,-100.0,,-100.0,-100.0,-100.0
274908,-100.0,,-100.0,-100.0,-100.0
274925,-100.0,,-100.0,-100.0,-100.0
274942,-100.0,,-100.0,-100.0,-100.0
274956,-100.0,,-100.0,-100.0,-100.0
274958,-100.0,,-100.0,-100.0,-100.0
274972,-100.0,,-100.0,-100.0,-100.0
274974,-100.0,,-100.0,-100.0,-100.0
274992,-100.0,,-100.0,-100.0,-100.0
275004,-100.0,,-100.0,-100.0,-100.0
275008,-100.0,,-100.0,-100.0,-100.0
275021,-100.0,,-100.0,-100.0,-100.0
275025,-100.0,,-100.0,-100.0,-100.0
275039,-100.0,,-100.0,-100.0,-100.0
275040,-100.0,,-100.0,-100.0,-100.0
275054,-100.0,,-100.0,-100.0,-100.0
275058,-100.0,,-100.0,-100.0,-100.0
275070,-100.0,,-100.0,-100.0,-100.0
275075,-100.0,,-100.0,-100.0,-100.0
275086,-100.0,,-100.0,-100.0,-100.0
275091,-100.0,,-100.0,-100.0,-100.0
275105,-100.0,,-100.0,-100.0,-100.0
275108,-100.0,,-100.0,-100.0,-100.0
275124,-100.0,,-100.0,-100.0,-100.0
275137,-100.0,,-100.0,-100.0,-100.0
275141,-100.0,,-100.0,-100.0,-100.0
275158,-100.0,,-100.0,-100.0,-100.0
275174,-100.0,,-100.0,-100.0,-100.0
275188,-100.0,,-100.0,-100.0,-100.0
275191,-100.0,,-99.5,-100.0,-100.0
275205,-100.0,,-99.0,-100.0,-100.0
275208,-100.0,,-98.5,-100.0,-100.0
275222,-100.0,,-98.0,-100.0,-100.0
275239,-100.0,,-97.0,-100.0,-100.0
275255,-100.0,,-95.0,-100.0,-100.0
275272,-100.0,,-94.0,-100.0,-100.0
275288,-100.0,,-93.0,-100.0,-100.0
275305,-100.0,,-92.0,-100.0,-100.0
275322,-100.0,,-91.0,-100.0,-100.0
275338,-100.0,,-90.0,-100.0,-100.0
275355,-100.0,,-89.0,-100.0,-100.0
275372,-100.0,,-88.0,-100.0,-100.0
275389,-100.0,,-87.0,-100.0,-100.0
275405,-100.0,,-86.0,-100.0,-100.0
275422,-100.0,,-84.0,-100.0,-100.0
275439,-100.0,,-83.0,-100.0,-100.0
275455,-100.0,,-82.0,-100.0,-100.0
275468,-100.0,,-81.5,-100.0,-100.0
275472,-99.5,,-81.0,-100.0,-100.0
275483,-99.0,,-80.5,-100.0,-100.0
275489,-98.5,,-80.0,-100.0,-100.0
275499,-98.0,,-79.5,-100.0,-100.0
275505,-97.5,,-79.0,-100.0,-100.0
275514,-97.0,,-78.5,-100.0,-100.0
275522,-96.66666666666667,,-78.0,-100.0,-100.0
275539,-96.33333333333333,,-77.0,-100.0,-100.0
275540,-96.0,,-76.0,-100.0,-100.0
275555,-95.0,,-75.0,-100.0,-100.0
275571,-94.0,,-74.5,-100.0,-100.0
275572,-93.5,,-74.0,-100.0,-100.0
275586,-93.0,,-73.5,-100.0,-100.0
275589,-92.5,,-73.0,-100.0,-100.0
275600,-92.0,,-72.5,-100.0,-100.0
275605,-91.5,,-72.0,-100.0,-100.0
275618,-91.0,,-71.66666666666667,-100.0,-100.0
275621,-90.33333333333333,,-71.33333333333333,-100.0,-100.0
275622,-89.66666666666667,,-71.0,-100.0,-100.0
275631,-89.0,,-70.5,-100.0,-100.0
275639,-88.66666666666667,,-70.0,-100.0,-100.0
275655,-88.33333333333333,,-70.0,-100.0,-100.0
275658,-88.0,,-70.0,-100.0,-100.0
275672,-87.5,,-70.0,-100.0,-100.0
275673,-87.0,,-70.0,-100.0,-100.0
275675,-86.66666666666667,,-70.0,-100.0,-100.0
275688,-86.33333333333333,,-70.0,-99.66666666666667,-100.0
275689,-86.0,,-70.0,-99.33333333333333,-100.0
275693,-85.5,,-70.0,-99.0,-100.0
275704,-85.0,,-70.0,-98.77777777777777,-100.0
275705,-84.66666666666667,,-70.0,-98.55555555555556,-100.0
275712,-84.33333333333333,,-70.0,-98.33333333333333,-100.0
275719,-84.0,,-70.0,-98.11111111111111,-100.0
275724,-83.66666666666667,,-70.0,-97.88888888888889,-100.0
275725,-83.33333333333333,-82.0,-70.0,-97.66666666666667,-100.0
275736,-83.0,-82.2,-70.0,-97.44444444444444,-100.0
275737,-82.66666666666667,-82.4,-70.0,-97.22222222222223,-100.0
275745,-82.33333333333333,-82.6,-70.0,-97.0,-100.0
275751,-82.0,-82.8,-70.0,-96.33333333333333,-100.0
275765,-81.0,-83.0,-70.0,-95.66666666666667,-100.0
275774,-80.0,-83.5,-70.0,-95.0,-100.0
275791,-79.0,-84.0,-70.0,-94.0,-100.0
275792,-78.66666666666667,-84.5,-70.0,-93.0,-100.0
275806,-78.33333333333333,-85.0,-70.0,-93.0,-100.0
275807,-78.0,-85.75,-70.0,-93.0,-100.0
275822,-77.0,-86.5,-70.0,-93.0,-100.0
275837,-76.0,-87.25,-70.0,-93.0,-100.0
275846,-75.66666666666667,-88.0,-70.0,-93.0,-100.0
275847,-75.33333333333333,,-70.0,-93.0,-100.0
275853,-75.0,,-70.0,-93.0,-100.0
275868,-74.0,,-70.0,-93.0,-100.0
275883,-73.0,,-70.0,-93.0,-100.0
275902,-73.0,,-70.0,-93.0,-100.0
275977,-73.0,,-70.0,-93.0,-100.0
276011,-73.0,,-70.0,-93.0,-100.0
276077,-73.0,,-70.0,-93.0,-100.0
276094,-73.0,,-70.0,-92.0,-100.0
276150,-73.0,,-70.0,-92.0,-100.0
276184,-73.0,,-70.0,-92.0,-100.0
276274,-73.0,,-70.0,-92.0,-100.0
276314,-73.0,,-70.0,-92.0,-100.0
276451,-73.0,,-70.0,-92.0,-100.0
276480,-73.0,,-70.0,-92.0,-100.0
277858,-73.0,,-70.0,-92.0,-100.0
277875,-73.0,,-71.0,-92.0,-100.0
277891,-73.0,,-72.0,-92.0,-100.0
277908,-73.0,,-73.0,-92.0,-100.0
277925,-73.0,,-74.0,-92.0,-100.0
277942,-73.0,,-75.0,-92.0,-100.0
277955,-73.0,,-76.0,-92.0,-100.0
277958,-73.0,,-77.0,-92.0,-100.0
277972,-73.0,,-77.5,-92.0,-100.0
277975,-73.0,,-78.0,-92.0,-100.0
277992,-73.0,,-79.0,-92.0,-100.0
278003,-73.0,,-79.5,-92.0,-100.0
278008,-73.0,,-80.0,-92.0,-100.0
278022,-73.0,,-80.5,-92.0,-100.0
278025,-73.0,,-81.0,-92.0,-100.0
278038,-73.0,,-81.5,-92.0,-100.0
278042,-73.0,,-82.0,-92.0,-100.0
278058,-73.0,,-83.0,-92.0,-100.0
278071,-73.0,,-83.5,-92.0,-100.0
278075,-73.0,,-84.0,-92.0,-100.0
278088,-73.0,,-84.5,-92.0,-100.0
278092,-73.0,,-85.0,-92.0,-100.0
278108,-73.0,,-87.0,-92.0,-100.0
278123,-73.0,,-87.5,-92.0,-100.0
278125,-73.0,,-88.0,-92.0,-100.0
278142,-73.0,,-89.0,-92.0,-100.0
278153,-73.0,,-89.5,-92.0,-100.0
278158,-73.0,,-90.0,-92.0,-100.0
278171,-73.0,,-90.5,-92.0,-100.0
278175,-73.0,,-91.0,-92.0,-100.0
278188,-73.0,,-91.5,-92.0,-100.0
278192,-73.0,,-92.0,-92.0,-100.0
278206,-73.0,,-92.5,-92.0,-100.0
278208,-73.0,,-93.0,-92.0,-100.0
278226,-73.0,,-94.0,-92.0,-100.0
278242,-73.0,,-95.0,-92.0,-100.0
278258,-73.0,,-97.0,-92.0,-100.0
278275,-73.0,,-98.0,-92.0,-100.0
278292,-73.0,,-99.0,-92.0,-100.0
278309,-73.0,,-100.0,-92.0,-100.0
278766,-73.0,,-100.0,-92.0,-100.0
278767,-73.0,-89.0,-100.0,-92.0,-100.0
278808,-73.0,-90.0,-100.0,-92.0,-100.0
278849,-73.0,-92.0,-100.0,-92.0,-100.0
278891,-73.0,-95.0,-100.0,-92.0,-100.0
279080,-73.0,-95.0,-100.0,-92.0,-100.0
279095,-74.0,-95.0,-100.0,-92.0,-100.0
279109,-76.0,-95.0,-100.0,-92.0,-100.0
279126,-77.0,-95.0,-100.0,-92.0,-100.0
279141,-78.0,-95.0,-100.0,-92.0,-100.0
279155,-79.0,-95.0,-100.0,-92.0,-100.0
279171,-80.0,-95.0,-100.0,-92.0,-100.0
279188,-81.0,-95.0,-100.0,-92.0,-100.0
279213,-82.0,-95.0,-100.0,-92.0,-100.0
279227,-83.0,-95.0,-100.0,-92.0,-100.0
279245,-84.0,-95.0,-100.0,-92.0,-100.0
279259,-86.0,-95.0,-100.0,-92.0,-100.0
279273,-87.0,-95.0,-100.0,-92.0,-100.0
280761,-87.0,-95.0,-100.0,-92.0,-100.0
280780,-87.0,-95.0,-100.0,-93.0,-100.0
280812,-87.0,-95.0,-100.0,-94.0,-100.0
280845,-87.0,-95.0,-100.0,-96.0,-100.0
281480,-87.0,-95.0,-100.0,-96.0,-100.0
281496,-87.0,-95.0,-100.0,-97.0,-100.0
281529,-87.0,-95.0,-100.0,-99.0,-100.0
281546,-87.0,-95.0,-100.0,-100.0,-100.0
283659,-87.0,-95.0,-100.0,-100.0,-100.0
283676,-87.0,-95.0,-100.0,-100.0,-100.0
283691,-87.0,-95.0,-100.0,-100.0,-100.0
283708,-87.0,-95.0,-100.0,-100.0,-100.0
283724,-87.0,-95.0,-100.0,-100.0,-100.0
283741,-87.0,-95.0,-100.0,-100.0,-100.0
283758,-87.0,-95.0,-100.0,-100.0,-100.0
283775,-87.0,-95.0,-100.0,-100.0,-100.0
283792,-87.0,-95.0,-100.0,-100.0,-100.0
283808,-87.0,-95.0,-100.0,-100.0,-100.0
283824,-87.0,-95.0,-100.0,-100.0,-100.0
283841,-87.0,-95.0,-100.0,-100.0,-100.0
283857,-87.0,-95.0,-100.0,-100.0,-100.0
283875,-87.0,-95.0,-100.0,-100.0,-100.0
283892,-87.0,-95.0,-100.0,-100.0,-100.0
283908,-87.0,-95.0,-100.0,-100.0,-100.0
283925,-87.0,-95.0,-100.0,-100.0,-100.0
283942,-87.0,-95.0,-100.0,-100.0,-100.0
283959,-87.0,-95.0,-100.0,-100.0,-100.0
283974,-87.0,-95.0,-100.0,-100.0,-100.0
283991,-87.0,-95.0,-100.0,-100.0,-100.0
284008,-87.0,-95.0,-100.0,-100.0,-100.0
284025,-87.0,-95.0,-100.0,-100.0,-100.0
284041,-87.0,-95.0,-100.0,-100.0,-100.0
284059,-87.0,-95.0,-100.0,-100.0,-100.0
284075,-87.0,-95.0,-100.0,-100.0,-100.0
284091,-87.0,-95.0,-100.0,-100.0,-100.0
284108,-87.0,-95.0,-100.0,-100.0,-100.0
284124,-87.0,-95.0,-100.0,-100.0,-100.0
286432,-87.0,-95.0,-100.0,-100.0,-100.0
286472,-87.0,-96.0,-100.0,-100.0,-100.0
286513,-87.0,-98.0,-100.0,-100.0,-100.0
286514,-87.0,,-100.0,-100.0,-100.0
287419,-87.0,,-100.0,-100.0,-100.0
287436,-87.0,,-99.0,-100.0,-100.0
287452,-87.0,,-98.0,-100.0,-100.0
287719,-87.0,,-98.0,-100.0,-100.0
287736,-87.0,,-97.0,-100.0,-100.0
287752,-87.0,,-96.0,-100.0,-100.0
287769,-87.0,,-94.0,-100.0,-100.0
287785,-87.0,,-93.0,-100.0,-100.0
287802,-87.0,,-92.0,-100.0,-100.0
287820,-87.0,,-91.0,-100.0,-100.0
292474,-87.0,,-91.0,-100.0,-100.0
292487,-87.0,,-90.5,-100.0,-100.0
292491,-87.0,,-90.0,-99.5,-100.0
292505,-87.0,,-89.0,-99.0,-100.0
292508,-87.0,,-88.0,-98.5,-100.0
292524,-87.0,,-87.0,-98.0,-100.0
292541,-87.0,,-86.0,-97.5,-100.0
292556,-87.0,,-85.5,-97.0,-100.0
292558,-87.0,,-85.0,-97.0,-100.0
292574,-87.0,,-84.0,-97.0,-100.0
292591,-87.0,,-83.0,-97.0,-100.0
