,A2RJBMEEVBZ8E,A1NTYZ6IERUPC
674668,-100.0,-100.0
674678,-100.0,-100.0
674701,-100.0,-100.0
674714,-100.0,-100.0
674738,-100.0,-100.0
674749,-100.0,-100.0
674774,-100.0,-100.0
674783,-100.0,-100.0
674807,-100.0,-100.0
674817,-100.0,-100.0
674832,-100.0,-100.0
674845,-100.0,-100.0
674880,-100.0,-100.0
674887,-100.0,-100.0
674917,-100.0,-100.0
674926,-100.0,-100.0
674954,-100.0,-100.0
674963,-100.0,-100.0
674988,-100.0,-100.0
674996,-100.0,-100.0
675004,-100.0,-100.0
675018,-100.0,-100.0
675030,-100.0,-100.0
675041,-100.0,-100.0
675065,-100.0,-100.0
675075,-100.0,-100.0
675104,-100.0,-100.0
675118,-100.0,-100.0
675149,-100.0,-100.0
675159,-100.0,-100.0
675187,-100.0,-100.0
675197,-100.0,-100.0
675226,-100.0,-100.0
675240,-100.0,-100.0
675243,-100.0,-100.0
675248,-100.0,-100.0
675259,-100.0,-100.0
675272,-100.0,-100.0
675304,-100.0,-100.0
675314,-100.0,-100.0
677401,-100.0,-100.0
677418,-100.0,-100.0
677452,-100.0,-100.0
677464,-100.0,-100.0
677471,-100.0,-100.0
677477,-100.0,-100.0
677483,-100.0,-100.0
677495,-100.0,-100.0
677507,-100.0,-100.0
677513,-100.0,-100.0
677528,-100.0,-100.0
677529,-100.0,-100.0
677547,-100.0,-100.0
677556,-100.0,-100.0
677568,-100.0,-100.0
677569,-100.0,-100.0
677585,-100.0,-100.0
677595,-100.0,-100.0
677599,-100.0,-100.0
677606,-100.0,-100.0
677617,-100.0,-100.0
677620,-100.0,-100.0
677634,-100.0,-100.0
677646,-100.0,-100.0
677652,-100.0,-100.0
677666,-100.0,-100.0
677670,-100.0,-100.0
677679,-100.0,-100.0
677687,-100.0,-100.0
677690,-100.0,-100.0
677699,-100.0,-100.0
677704,-100.0,-100.0
677711,-100.0,-100.0
677712,-100.0,-100.0
677728,-100.0,-100.0
677737,-100.0,-100.0
677746,-100.0,-100.0
677748,-100.0,-100.0
677765,-100.0,-100.0
677781,-100.0,-100.0
677791,-100.0,-100.0
677798,-100.0,-100.0
677810,-100.0,-100.0
677817,-100.0,-100.0
677820,-100.0,-100.0
677834,-100.0,-100.0
677848,-100.0,-100.0
677852,-100.0,-100.0
677865,-100.0,-100.0
677869,-100.0,-100.0
677886,-100.0,-100.0
677899,-100.0,-100.0
677905,-100.0,-100.0
677908,-100.0,-100.0
677911,-100.0,-100.0
677928,-100.0,-100.0
677940,-100.0,-100.0
677946,-100.0,-100.0
677951,-100.0,-100.0
677979,-100.0,-100.0
677989,-100.0,-100.0
677999,-100.0,-100.0
678007,-100.0,-100.0
678008,-100.0,-100.0
678022,-100.0,-100.0
678052,-100.0,-100.0
678063,-100.0,-100.0
678090,-100.0,-100.0
678096,-100.0,-100.0
679949,-100.0,-100.0
679968,-100.0,-100.0
680003,-100.0,-100.0
680025,-100.0,-100.0
680044,-100.0,-100.0
680061,-100.0,-100.0
680079,-100.0,-100.0
680098,-100.0,-100.0
680131,-100.0,-100.0
680150,-100.0,-100.0
680167,-100.0,-100.0
680184,-100.0,-100.0
680202,-100.0,-100.0
680219,-100.0,-100.0
680236,-100.0,-100.0
680254,-100.0,-100.0
680261,-100.0,-100.0
680277,-100.0,-100.0
680295,-100.0,-100.0
680313,-100.0,-100.0
680331,-100.0,-100.0
680349,-100.0,-100.0
680365,-100.0,-100.0
680383,-100.0,-100.0
680401,-100.0,-100.0
680419,-100.0,-100.0
680436,-100.0,-100.0
680453,-100.0,-100.0
680460,-100.0,-100.0
680477,-100.0,-100.0
680495,-100.0,-100.0
680512,-100.0,-100.0
680530,-100.0,-100.0
680548,-100.0,-100.0
680564,-100.0,-100.0
680582,-100.0,-100.0
680600,-100.0,-100.0
680617,-100.0,-100.0
680635,-100.0,-100.0
680653,-100.0,-100.0
680669,-100.0,-100.0
680688,-100.0,-100.0
680695,-100.0,-100.0
680712,-100.0,-100.0
680730,-100.0,-100.0
680747,-100.0,-100.0
680764,-100.0,-100.0
680781,-100.0,-100.0
680800,-100.0,-100.0
680817,-100.0,-100.0
680834,-100.0,-100.0
680852,-100.0,-100.0
680870,-100.0,-100.0
680887,-100.0,-100.0
680894,-100.0,-100.0
680911,-100.0,-100.0
690426,-100.0,-100.0
690442,-100.0,-100.0
690448,-100.0,-100.0
690475,-100.0,-100.0
690483,-100.0,-100.0
690510,-100.0,-100.0
690523,-100.0,-100.0
690563,-100.0,-100.0
690572,-100.0,-100.0
690599,-100.0,-100.0
690614,-100.0,-100.0
690641,-100.0,-100.0
690663,-100.0,-100.0
690692,-100.0,-100.0
690697,-100.0,-100.0
690710,-100.0,-100.0
690734,-100.0,-100.0
690747,-100.0,-100.0
690754,-100.0,-100.0
690763,-100.0,-100.0
690784,-100.0,-100.0
690798,-100.0,-100.0
690809,-100.0,-100.0
690824,-100.0,-100.0
690829,-100.0,-100.0
690841,-100.0,-100.0
690849,-100.0,-100.0
690862,-100.0,-100.0
690884,-100.0,-100.0
690893,-100.0,-100.0
690900,-100.0,-100.0
690911,-100.0,-100.0
690917,-100.0,-100.0
690929,-100.0,-100.0
690954,-100.0,-100.0
690963,-100.0,-100.0
690971,-100.0,-100.0
690979,-100.0,-100.0
690987,-100.0,-100.0
690998,-100.0,-100.0
691005,-100.0,-100.0
691015,-100.0,-100.0
691026,-100.0,-100.0
691039,-100.0,-100.0
691047,-100.0,-100.0
691055,-100.0,-100.0
691064,-100.0,-100.0
691075,-100.0,-100.0
691095,-100.0,-100.0
691113,-100.0,-100.0
691136,-100.0,-100.0
691145,-100.0,-100.0
691167,-100.0,-100.0
691183,-100.0,-100.0
691206,-100.0,-100.0
691215,-100.0,-100.0
691232,-100.0,-100.0
691241,-100.0,-100.0
691268,-100.0,-100.0
691279,-100.0,-100.0
691303,-100.0,-100.0
691312,-100.0,-100.0
691336,-100.0,-100.0
691348,-100.0,-100.0
691372,-100.0,-100.0
691381,-100.0,-100.0
691403,-100.0,-100.0
691414,-100.0,-100.0
691441,-100.0,-100.0
691449,-100.0,-100.0
691456,-100.0,-100.0
691458,-100.0,-100.0
691483,-100.0,-100.0
691494,-100.0,-100.0
691520,-100.0,-100.0
691534,-100.0,-100.0
691562,-100.0,-100.0
691567,-100.0,-100.0
691591,-100.0,-100.0
691602,-100.0,-100.0
691625,-100.0,-100.0
691636,-100.0,-100.0
691663,-100.0,-100.0
691674,-100.0,-100.0
691698,-100.0,-100.0
691708,-100.0,-100.0
691734,-100.0,-100.0
691744,-100.0,-100.0
691769,-100.0,-100.0
691780,-100.0,-100.0
691805,-100.0,-100.0
691814,-100.0,-100.0
691836,-100.0,-100.0
691848,-100.0,-100.0
691871,-100.0,-100.0
691884,-100.0,-100.0
691892,-100.0,-100.0
691911,-100.0,-100.0
691926,-100.0,-100.0
691932,-100.0,-100.0
691947,-100.0,-100.0
691976,-100.0,-100.0
691982,-100.0,-100.0
692007,-100.0,-100.0
692016,-100.0,-100.0
692047,-100.0,-100.0
692052,-100.0,-100.0
692061,-100.0,-100.0
692080,-100.0,-100.0
692105,-100.0,-100.0
692115,-100.0,-100.0
692127,-100.0,-100.0
692140,-100.0,-100.0
692147,-100.0,-100.0
692157,-100.0,-100.0
692184,-100.0,-100.0
692195,-100.0,-100.0
692251,-100.0,-100.0
695033,-100.0,-100.0
695034,-100.0,-100.0
