,AS7D4MNIH56ND,AZSSG2REHDX18,AYYSG3O9FNU15,AU2980AA60A2C,AJE5OG666CBAC,ACM1CEGHXTKZP
252595,93.0,-92.0,53.0,-31.0,,99.0
252609,94.0,-92.0,53.0,-31.0,,99.0
252627,96.0,-92.0,53.0,-31.0,,99.0
252726,96.0,-92.0,53.0,-31.0,,99.0
252743,97.0,-92.0,53.0,-31.0,,99.0
252776,99.0,-92.0,53.0,-31.0,,99.0
252793,100.0,-92.0,53.0,-31.0,,99.0
253197,100.0,-92.0,53.0,-31.0,,99.0
253238,100.0,-92.0,52.0,-31.0,,99.0
253278,100.0,-92.0,50.0,-31.0,,99.0
253318,100.0,-92.0,48.0,-31.0,,99.0
253890,100.0,-92.0,45.0,-31.0,,99.0
253931,100.0,-92.0,44.0,-31.0,,99.0
253971,100.0,-92.0,42.0,-31.0,,99.0
253982,100.0,-92.0,41.0,-31.0,,99.0
253999,100.0,-92.0,40.0,-32.0,,99.0
254012,100.0,-92.0,39.0,-32.0,,99.0
254028,100.0,-92.0,38.0,-32.0,,99.0
254054,100.0,-92.0,37.0,-33.5,,99.0
254066,100.0,-92.0,35.5,-35.0,,99.0
254094,100.0,-92.0,34.0,-35.0,,99.0
254134,100.0,-92.0,32.0,-35.0,,99.0
254175,100.0,-92.0,29.0,-35.0,,99.0
254215,100.0,-92.0,27.0,-35.0,,99.0
254419,100.0,-92.0,25.0,-35.0,,99.0
254459,100.0,-92.0,24.0,-35.0,,99.0
254499,100.0,-92.0,21.0,-35.0,,99.0
254540,100.0,-92.0,19.0,-35.0,,99.0
254581,100.0,-92.0,16.0,-35.0,,99.0
254618,100.0,-92.0,15.0,-35.0,,99.0
254621,100.0,-92.0,14.0,-35.0,,99.0
254634,100.0,-92.0,13.88888888888889,-35.0,,99.0
254638,100.0,-92.0,13.777777777777779,-35.0,,99.0
254650,100.0,-92.0,13.666666666666666,-35.0,,99.0
254654,100.0,-92.0,13.555555555555555,-35.0,,99.0
254667,100.0,-92.0,13.444444444444445,-35.0,,99.0
254672,100.0,-92.0,13.333333333333334,-35.0,,99.0
254683,100.0,-92.0,13.222222222222221,-35.0,,99.0
254687,100.0,-92.0,13.11111111111111,-35.0,,99.0
254700,100.0,-92.0,13.0,-35.0,,99.0
254705,100.0,-92.0,12.88888888888889,-35.0,,99.0
254717,100.0,-92.0,12.777777777777779,-35.0,,99.0
255386,100.0,-92.0,12.666666666666666,-35.0,,99.0
255401,100.0,-92.0,12.555555555555555,-35.0,,99.0
255404,100.0,-92.0,12.444444444444445,-35.0,,99.0
255417,100.0,-92.0,12.333333333333334,-35.0,,99.0
255421,100.0,-92.0,12.222222222222221,-35.0,,99.0
255434,100.0,-92.0,12.11111111111111,-35.0,,99.0
255511,100.0,-92.0,12.0,-35.0,,99.0
255552,100.0,-92.0,11.0,-35.0,,99.0
255593,100.0,-92.0,9.0,-35.0,,99.0
255634,100.0,-92.0,6.0,-35.0,,99.0
255675,100.0,-92.0,4.0,-35.0,,99.0
255715,100.0,-92.0,1.0,-35.0,,99.0
255755,100.0,-92.0,-1.0,-35.0,,99.0
255795,100.0,-92.0,-3.0,-35.0,,99.0
255836,100.0,-92.0,-6.0,-35.0,,99.0
255877,100.0,-92.0,-8.0,-35.0,,99.0
256023,100.0,-92.0,-8.0,-35.0,,99.0
256040,100.0,-92.0,-8.0,-36.0,,99.0
256173,100.0,-92.0,-8.0,-36.0,,99.0
256191,100.0,-92.0,-8.0,-37.0,,99.0
256228,100.0,-92.0,-8.0,-38.0,,99.0
256257,100.0,-92.0,-8.0,-40.0,,99.0
256286,100.0,-92.0,-8.0,-40.0,,99.0
256327,100.0,-92.0,-7.0,-40.0,,99.0
256368,100.0,-92.0,-4.0,-40.0,,99.0
256393,100.0,-92.0,-3.0,-40.0,,99.0
256408,100.0,-92.0,-2.0,-40.5,,99.0
256409,100.0,-92.0,-1.0,-41.0,,99.0
256449,100.0,-92.0,0.0,-41.0,,99.0
256490,100.0,-92.0,3.0,-41.0,,99.0
256531,100.0,-92.0,5.0,-41.0,,99.0
256571,100.0,-92.0,8.0,-41.0,,99.0
256613,100.0,-92.0,10.0,-41.0,,99.0
256717,100.0,-92.0,10.0,-41.0,,99.0
256736,100.0,-92.0,10.0,-41.0,,99.0
256778,100.0,-92.0,10.0,-41.0,,99.0
256788,100.0,-92.0,10.0,-41.0,,99.0
256829,100.0,-92.0,10.0,-41.0,,99.0
256841,100.0,-92.0,10.0,-41.0,,99.0
256947,100.0,-92.0,10.0,-41.0,,99.0
256962,100.0,-92.0,10.0,-41.0,,99.0
256996,100.0,-92.0,10.0,-41.0,,99.0
257012,100.0,-92.0,10.0,-41.0,,99.0
257057,100.0,-92.0,10.0,-41.0,,99.0
257072,100.0,-92.0,10.0,-41.0,,99.0
257268,100.0,-92.0,10.0,-41.0,,99.0
257284,100.0,-92.0,10.0,-41.0,,99.0
257287,100.0,-92.0,10.0,-41.0,,99.0
257300,100.0,-92.0,10.0,-41.0,,99.0
257304,100.0,-92.0,10.0,-41.0,,99.0
257317,100.0,-92.0,10.0,-41.0,,99.0
257319,100.0,-92.0,10.0,-41.0,,99.0
257333,100.0,-92.0,10.0,-41.0,,99.0
257337,100.0,-92.0,10.0,-41.0,,99.0
257350,100.0,-92.0,10.0,-41.0,,99.0
258850,100.0,-92.0,10.0,-41.0,,99.0
258867,100.0,-92.0,10.0,-42.0,,99.0
258900,100.0,-92.0,10.0,-43.0,,99.0
259017,100.0,-92.0,10.0,-43.0,,99.0
259035,100.0,-92.0,10.0,-44.0,,99.0
259069,100.0,-92.0,10.0,-45.0,,99.0
259102,100.0,-92.0,10.0,-46.0,,99.0
259184,100.0,-92.0,10.0,-46.0,,99.0
259203,100.0,-92.0,10.0,-47.0,,99.0
259232,100.0,-92.0,10.0,-47.0,,99.0
259254,100.0,-92.0,10.0,-49.0,,99.0
259369,100.0,-92.0,10.0,-49.0,,99.0
259385,100.0,-92.0,10.0,-50.0,,99.0
259419,100.0,-92.0,10.0,-52.0,,99.0
259519,100.0,-92.0,10.0,-52.0,,99.0
259536,100.0,-92.0,10.0,-53.0,,99.0
259566,100.0,-92.0,10.0,-53.0,,99.0
259574,100.0,-92.0,10.0,-54.0,,99.0
259688,100.0,-92.0,10.0,-54.0,,99.0
259706,100.0,-92.0,10.0,-55.0,,99.0
259729,100.0,-92.0,10.0,-55.0,,99.0
259739,100.0,-92.0,10.0,-56.0,,99.0
259870,100.0,-92.0,10.0,-56.0,,99.0
259887,100.0,-92.0,10.0,-57.0,,99.0
259905,100.0,-92.0,10.0,-57.0,,99.0
259922,100.0,-92.0,10.0,-59.0,,99.0
262221,100.0,-92.0,10.0,-59.0,,99.0
262247,100.0,-92.0,10.0,-59.0,,99.0
262292,100.0,-92.0,10.0,-59.0,,99.0
262304,100.0,-92.0,10.0,-59.0,,99.0
262370,100.0,-92.0,10.0,-59.0,,99.0
262386,100.0,-92.0,10.0,-59.0,,99.0
262470,100.0,-92.0,10.0,-59.0,,99.0
262487,100.0,-92.0,10.0,-59.0,,99.0
262538,100.0,-92.0,10.0,-59.0,,99.0
262554,100.0,-92.0,10.0,-59.0,,99.0
262605,100.0,-92.0,10.0,-59.0,,99.0
262620,100.0,-92.0,10.0,-59.0,,99.0
262621,100.0,-92.0,10.0,-59.0,,99.0
266433,100.0,-92.0,10.0,-59.0,,99.0
266449,100.0,-92.0,10.0,-59.0,,98.0
266451,100.0,-92.0,10.0,-59.0,,98.0
266455,100.0,-92.0,10.0,-59.0,,97.0
266459,100.0,-92.0,10.0,-59.0,,97.0
266473,100.0,-92.0,10.0,-59.0,,96.0
266476,100.0,-92.0,10.0,-59.0,,96.0
266491,100.0,-92.0,10.0,-59.0,,95.0
266495,100.0,-92.0,10.0,-59.0,,95.0
266508,100.0,-92.0,10.0,-59.0,,93.0
266513,100.0,-92.0,10.0,-59.0,,93.0
266525,100.0,-92.0,10.0,-59.0,,92.0
266529,100.0,-92.0,10.0,-59.0,,92.0
266543,100.0,-92.0,10.0,-59.0,,91.0
266547,100.0,-92.0,10.0,-59.0,,91.0
266559,100.0,-92.0,10.0,-59.0,,90.5
266561,100.0,-92.0,10.166666666666666,-59.0,,90.0
266565,100.0,-92.0,10.333333333333334,-59.0,,90.0
266580,100.0,-92.0,10.5,-59.0,,89.0
266583,100.0,-92.0,10.666666666666666,-59.0,,89.0
266598,100.0,-92.0,10.833333333333334,-59.0,,88.0
266600,100.0,-92.0,11.0,-59.0,,88.0
266601,100.0,-92.0,,-59.0,,88.0
266615,100.0,-92.0,,-59.0,,87.0
266640,100.0,-92.0,,-59.0,,85.0
266643,100.0,-92.0,,-59.0,,85.0
266658,100.0,-92.0,,-59.0,,84.0
266662,100.0,-92.0,,-59.0,,84.0
266676,100.0,-92.0,,-59.0,,82.0
266680,100.0,-92.0,,-59.0,,82.0
266695,100.0,-92.0,,-59.0,,81.0
266698,100.0,-92.0,,-59.0,,81.0
266711,100.0,-92.0,,-59.0,,80.0
266716,100.0,-92.0,,-59.0,,80.0
266729,100.0,-92.0,,-59.0,,79.0
266732,100.0,-92.0,,-59.0,,79.0
266746,100.0,-92.0,,-59.0,,78.5
266747,100.0,-92.0,,-59.333333333333336,,78.0
266750,100.0,-92.0,,-59.666666666666664,,78.0
266763,100.0,-92.0,,-60.0,,77.5
266764,100.0,-92.0,,-60.142857142857146,,77.0
266768,100.0,-92.0,,-60.285714285714285,,77.0
266772,100.0,-92.0,,-60.42857142857143,,76.0
266779,100.0,-92.0,,-60.57142857142857,,76.0
266790,100.0,-92.0,,-60.714285714285715,,75.0
266793,100.0,-92.0,,-60.857142857142854,,75.0
266799,100.0,-92.0,,-61.0,,74.5
266806,100.0,-92.0,,-61.0,,74.0
266810,100.0,-92.0,,-61.0,,74.0
266824,100.0,-92.0,,-61.0,,72.0
266834,100.0,-92.0,,-61.0,,72.0
266862,100.0,-92.0,,-61.0,,70.0
266865,100.0,-92.0,,-61.0,,70.0
266878,100.0,-92.0,,-61.0,,69.0
266885,100.0,-92.0,,-61.0,,69.0
266897,100.0,-92.0,,-61.0,,68.0
266900,100.0,-92.0,,-61.0,,68.0
266913,100.0,-92.0,,-61.0,,67.0
266919,100.0,-92.0,,-61.0,,67.0
266931,100.0,-92.0,,-61.0,,66.0
266934,100.0,-92.0,,-61.0,,66.0
266938,100.0,-92.0,,-61.0,,65.0
266940,100.0,-92.0,,-61.0,,65.0
266956,100.0,-92.0,,-61.0,,63.0
266960,100.0,-92.0,,-61.0,,63.0
266973,100.0,-92.0,,-61.0,,62.0
266977,100.0,-92.0,,-61.0,,62.0
266991,100.0,-92.0,,-61.0,,61.0
266996,100.0,-92.0,,-61.0,,61.0
267008,100.0,-92.0,,-61.0,,60.0
267012,100.0,-92.0,,-61.0,,60.0
267026,100.0,-92.0,,-61.0,,59.0
267030,100.0,-92.0,,-61.0,,59.0
267044,100.0,-92.0,,-61.0,,58.0
267047,100.0,-92.0,,-61.0,,58.0
267063,100.0,-92.0,,-61.0,,57.0
267064,100.0,-92.0,,-61.0,,57.0
267081,100.0,-92.0,,-62.0,,57.0
267116,100.0,-92.0,,-63.0,,57.0
267160,100.0,-92.0,,-63.0,,57.0
267177,100.0,-92.0,,-63.0,,56.0
267180,100.0,-92.0,,-63.0,,56.0
267195,100.0,-92.0,,-63.0,,55.0
267197,100.0,-92.0,,-63.0,,55.0
267211,100.0,-92.0,,-63.0,,54.0
267216,100.0,-92.0,,-63.0,,54.0
267229,100.0,-92.0,,-63.0,,53.0
267233,100.0,-92.0,,-63.0,,53.0
267247,100.0,-92.0,,-63.0,,52.0
267250,100.0,-92.0,,-63.0,,52.0
267255,100.0,-92.0,,-63.0,,50.0
267259,100.0,-92.0,,-63.0,,50.0
267272,100.0,-92.0,,-63.0,,49.0
267276,100.0,-92.0,,-63.0,,49.0
267289,100.0,-92.0,,-63.0,,48.0
267293,100.0,-92.0,,-63.0,,48.0
267307,100.0,-92.0,,-63.0,,47.0
267312,100.0,-92.0,,-63.0,,47.0
267324,100.0,-92.0,,-63.0,,46.0
267328,100.0,-92.0,,-63.0,,46.0
267343,100.0,-92.0,,-63.0,,45.0
267347,100.0,-92.0,,-63.0,,45.0
267360,100.0,-92.0,,-63.0,,44.0
267364,100.0,-92.0,,-63.0,,44.0
267379,100.0,-92.0,,-63.0,,43.0
267383,100.0,-92.0,,-63.0,,43.0
267395,100.0,-92.0,,-63.0,,42.0
267400,100.0,-92.0,,-63.0,,42.0
267413,100.0,-92.0,,-63.0,,41.0
267417,100.0,-92.0,,-63.0,,41.0
267421,100.0,-92.0,,-63.0,,39.0
267425,100.0,-92.0,,-63.0,,39.0
267439,100.0,-92.0,,-63.0,,38.0
267442,100.0,-92.0,,-63.0,,38.0
267457,100.0,-92.0,,-63.0,,37.0
267461,100.0,-92.0,,-63.0,,37.0
267474,100.0,-92.0,,-63.0,,36.0
267478,100.0,-92.0,,-63.0,,36.0
267493,100.0,-92.0,,-63.0,,35.0
267496,100.0,-92.0,,-63.0,,35.0
267509,100.0,-92.0,,-63.0,,34.0
267515,100.0,-92.0,,-63.0,,34.0
267528,100.0,-92.0,,-63.0,,33.0
267531,100.0,-92.0,,-63.0,,33.0
267545,100.0,-92.0,,-63.0,,32.0
267548,100.0,-92.0,,-63.0,,32.0
267564,100.0,-92.0,,-63.0,,31.0
267567,100.0,-92.0,,-63.0,,31.0
267571,100.0,-92.0,,-63.0,,29.0
267575,100.0,-92.0,,-63.0,,29.0
267591,100.0,-92.0,,-63.0,,28.0
267698,100.0,-92.0,,-63.0,,28.0
267713,100.0,-92.0,,-63.0,,27.0
267718,100.0,-92.0,,-63.0,,27.0
267730,100.0,-92.0,,-63.5,,26.0
267733,100.0,-92.0,,-64.0,,26.0
267734,100.0,-92.0,,-64.33333333333333,,26.0
267738,100.0,-92.0,,-64.66666666666667,,25.0
267741,100.0,-92.0,,-65.0,,25.0
267755,100.0,-92.0,,-65.33333333333333,,24.0
267759,100.0,-92.0,,-65.66666666666667,,24.0
267767,100.0,-92.0,,-66.0,,23.5
267775,100.0,-92.0,,-66.0,,23.0
267778,100.0,-92.0,,-66.0,,23.0
267792,100.0,-92.0,,-66.0,,22.0
267796,100.0,-92.0,,-66.0,,22.0
267808,100.0,-92.0,,-66.0,,20.0
267811,100.0,-92.0,,-66.0,,20.0
267826,100.0,-92.0,,-66.0,,19.0
267831,100.0,-92.0,,-66.0,,19.0
267844,100.0,-92.0,,-66.0,,18.0
267901,100.0,-92.0,,-66.0,,18.0
267918,100.0,-92.0,,-67.0,,18.0
267952,100.0,-92.0,,-69.0,,18.0
268202,100.0,-92.0,,-69.0,,18.0
268218,100.0,-92.0,,-70.0,,18.0
268252,100.0,-92.0,,-72.0,,18.0
268754,100.0,-92.0,,-72.0,,18.0
268772,100.0,-92.0,,-73.0,,18.0
268804,100.0,-92.0,,-75.0,,18.0
268938,100.0,-92.0,,-75.0,,18.0
268955,100.0,-92.0,,-76.0,,18.0
268989,100.0,-92.0,,-78.0,,18.0
269122,100.0,-92.0,,-78.0,,18.0
269139,100.0,-92.0,,-79.0,,18.0
269172,100.0,-92.0,,-81.0,,18.0
269323,100.0,-92.0,,-81.0,,18.0
269338,100.0,-92.0,,-82.0,,18.0
269374,100.0,-92.0,,-84.0,,18.0
271594,100.0,-92.0,,-84.0,,18.0
271609,100.0,-93.0,,-84.0,,18.0
271625,100.0,-94.0,,-84.0,,18.0
271641,100.0,-95.0,,-84.0,,18.0
271655,100.0,-96.0,,-84.0,,18.0
271671,100.0,-97.0,,-84.0,,18.0
271686,100.0,-98.0,,-84.0,,18.0
271700,100.0,-99.0,,-84.0,,18.0
271727,100.0,-100.0,,-84.0,,18.0
272335,100.0,-100.0,,-84.0,,18.0
272351,100.0,-100.0,,-84.0,,18.0
272355,100.0,-100.0,,-84.0,,18.0
272367,100.0,-100.0,,-84.0,,18.0
272371,100.0,-100.0,,-84.0,,18.0
272383,100.0,-100.0,,-84.0,,18.0
272388,100.0,-100.0,,-84.0,,18.0
272400,100.0,-100.0,,-84.0,,18.0
272596,100.0,-100.0,,-84.0,,18.0
272597,100.0,-100.0,,-84.0,-76.0,18.0
272643,100.0,-100.0,,-84.0,-77.0,18.0
272678,100.0,-100.0,,-84.0,-79.0,18.0
272713,100.0,-100.0,,-84.0,-82.0,18.0
272751,100.0,-100.0,,-84.0,-83.0,18.0
272759,100.0,-100.0,,-84.0,-84.0,18.0
272760,100.0,-100.0,,-84.0,,18.0
272768,100.0,-100.0,,-84.0,,18.0
272772,100.0,-100.0,,-84.0,,18.0
272784,100.0,-100.0,,-84.0,,18.0
272787,100.0,-100.0,,-84.0,,18.0
272800,100.0,-100.0,,-84.0,,18.0
272804,100.0,-100.0,,-84.0,,18.0
272817,100.0,-100.0,,-84.0,,18.0
273218,100.0,-100.0,,-84.0,,18.0
273234,100.0,-100.0,,-84.0,,18.0
273237,100.0,-100.0,,-84.0,,18.0
273250,100.0,-100.0,,-84.0,,18.0
273253,100.0,-100.0,,-84.0,,18.0
273267,100.0,-100.0,,-84.0,,18.0
273271,100.0,-100.0,,-84.0,,18.0
273284,100.0,-100.0,,-84.0,,18.0
273436,100.0,-100.0,,-84.0,,18.0
273451,100.0,-100.0,,-84.0,,18.0
273454,100.0,-100.0,,-84.0,,18.0
273467,100.0,-100.0,,-84.0,,18.0
273470,100.0,-100.0,,-84.0,,18.0
273483,100.0,-100.0,,-84.0,,18.0
273487,100.0,-100.0,,-84.0,,18.0
273500,100.0,-100.0,,-84.0,,18.0
273701,100.0,-100.0,,-84.0,,18.0
273717,100.0,-100.0,,-84.0,,18.0
273721,100.0,-100.0,,-84.0,,18.0
273733,100.0,-100.0,,-84.0,,18.0
273738,100.0,-100.0,,-84.0,,18.0
273750,100.0,-100.0,,-84.0,,18.0
273753,100.0,-100.0,,-84.0,,18.0
273765,100.0,-100.0,,-84.0,,18.0
273767,100.0,-100.0,,-84.0,,18.0
273771,100.0,-100.0,,-84.0,,18.0
273780,100.0,-100.0,,-84.0,,18.0
273783,100.0,-100.0,,-84.0,,18.0
273784,100.0,-100.0,,-84.0,,18.0
273794,100.0,-100.0,,-84.0,,18.0
273796,100.0,-100.0,,-84.0,,18.0
273809,100.0,-100.0,,-84.0,,18.0
273811,100.0,-100.0,,-84.0,,18.0
273824,100.0,-100.0,,-84.0,,18.0
273827,100.0,-100.0,,-84.0,,18.0
273840,100.0,-100.0,,-84.0,,18.0
273842,100.0,-100.0,,-84.0,,18.0
273855,100.0,-100.0,,-84.0,,18.0
273858,100.0,-100.0,,-84.0,,18.0
273870,100.0,-100.0,,-84.0,,18.0
273873,100.0,-100.0,,-84.0,,18.0
273885,100.0,-100.0,,-84.0,,18.0
273888,100.0,-100.0,,-84.0,,18.0
273900,100.0,-100.0,,-84.0,,18.0
273902,100.0,-100.0,,-84.0,,18.0
273915,100.0,-100.0,,-84.0,,18.0
273918,100.0,-100.0,,-84.0,,18.0
273930,100.0,-100.0,,-84.0,,18.0
273932,100.0,-100.0,,-84.0,,18.0
273935,100.0,-100.0,,-84.0,,18.0
273946,100.0,-100.0,,-84.0,,18.0
273947,100.0,-100.0,,-84.0,,18.0
273951,100.0,-100.0,,-84.0,,18.0
273954,100.0,-100.0,,-84.0,,18.0
273961,100.0,-100.0,,-84.0,,18.0
273963,100.0,-100.0,,-84.0,,18.0
273967,100.0,-100.0,,-84.0,,18.0
273971,100.0,-100.0,,-84.0,,18.0
273976,100.0,-100.0,,-84.0,,18.0
273977,100.0,-100.0,,-84.0,,18.0
273978,100.0,-100.0,,-84.0,-87.0,18.0
273983,100.0,-100.0,,-84.0,-87.5,18.0
274013,100.0,-100.0,,-84.0,-88.0,18.0
274059,100.0,-100.0,,-84.0,-90.0,18.0
274094,100.0,-100.0,,-84.0,-93.0,18.0
274135,100.0,-100.0,,-84.0,-94.0,18.0
274141,100.0,-100.0,,-84.0,-95.0,18.0
274151,100.0,-100.0,,-84.0,-95.08333333333333,18.0
274154,100.0,-100.0,,-84.0,-95.16666666666667,18.0
274167,100.0,-100.0,,-84.0,-95.25,18.0
274171,100.0,-100.0,,-84.0,-95.33333333333333,18.0
274183,100.0,-100.0,,-84.0,-95.41666666666667,18.0
274187,100.0,-100.0,,-84.0,-95.5,18.0
274200,100.0,-100.0,,-84.0,-95.58333333333333,18.0
274204,100.0,-100.0,,-84.0,-95.66666666666667,18.0
274217,100.0,-100.0,,-84.0,-95.75,18.0
274220,100.0,-100.0,,-84.0,-95.83333333333333,18.0
274233,100.0,-100.0,,-84.0,-95.91666666666667,18.0
274303,100.0,-100.0,,-84.0,-96.0,18.0
274350,100.0,-100.0,,-84.0,-97.0,18.0
274356,100.0,-100.0,,-84.0,-97.5,18.0
274371,100.0,-100.0,,-84.0,-98.0,18.0
274375,100.0,-100.0,,-84.0,-98.5,18.0
274385,100.0,-100.0,,-84.0,-99.0,18.0
274388,100.0,-100.0,,-84.0,-99.0,18.0
274400,100.0,-100.0,,-84.0,-99.0,18.0
274403,100.0,-100.0,,-84.0,-99.0,18.0
274415,100.0,-100.0,,-84.0,-99.0,18.0
274418,100.0,-100.0,,-84.0,-99.0,18.0
274430,100.0,-100.0,,-84.0,-99.0,18.0
274432,100.0,-100.0,,-84.0,-99.0,18.0
274446,100.0,-100.0,,-84.0,-99.0,18.0
274448,100.0,-100.0,,-84.0,-99.0,18.0
274461,100.0,-100.0,,-84.0,-99.0,18.0
274463,100.0,-100.0,,-84.0,-99.0,18.0
274476,100.0,-100.0,,-84.0,-99.0,18.0
274479,100.0,-100.0,,-84.0,-99.0,18.0
274491,100.0,-100.0,,-84.0,-99.0,18.0
274635,100.0,-100.0,,-84.0,-99.0,18.0
274651,100.0,-100.0,,-84.0,-99.0,18.0
274653,100.0,-100.0,,-84.0,-99.0,18.0
274667,100.0,-100.0,,-84.0,-99.0,18.0
274671,100.0,-100.0,,-84.0,-99.0,18.0
274683,100.0,-100.0,,-84.0,-99.0,18.0
274687,100.0,-100.0,,-84.0,-99.0,18.0
274700,100.0,-100.0,,-84.0,-99.0,18.0
274703,100.0,-100.0,,-84.0,-99.0,18.0
274717,100.0,-100.0,,-84.0,-99.0,18.0
274868,100.0,-100.0,,-84.0,-99.0,18.0
274884,100.0,-100.0,,-84.0,-99.0,18.0
274887,100.0,-100.0,,-84.0,-99.0,18.0
274900,100.0,-100.0,,-84.0,-99.0,18.0
274904,100.0,-100.0,,-84.0,-99.0,18.0
274917,100.0,-100.0,,-84.0,-99.0,18.0
274921,100.0,-100.0,,-84.0,-99.0,18.0
274934,100.0,-100.0,,-84.0,-99.0,18.0
274938,100.0,-100.0,,-84.0,-99.0,18.0
274950,100.0,-100.0,,-84.0,-99.0,18.0
275135,100.0,-100.0,,-84.0,-99.0,18.0
275151,100.0,-100.0,,-84.0,-99.0,18.0
275154,100.0,-100.0,,-84.0,-99.0,18.0
275167,100.0,-100.0,,-84.0,-99.0,18.0
275171,100.0,-100.0,,-84.0,-99.0,18.0
275183,100.0,-100.0,,-84.0,-99.0,18.0
275187,100.0,-100.0,,-84.0,-99.0,18.0
275201,100.0,-100.0,,-84.0,-99.0,18.0
275206,100.0,-100.0,,-84.0,-99.0,18.0
275217,100.0,-100.0,,-84.0,-99.0,18.0
275352,100.0,-100.0,,-84.0,-99.0,18.0
275367,100.0,-100.0,,-84.0,-99.0,18.0
275371,100.0,-100.0,,-84.0,-99.0,18.0
275383,100.0,-100.0,,-84.0,-99.0,18.0
275387,100.0,-100.0,,-84.0,-99.0,18.0
275400,100.0,-100.0,,-84.0,-99.0,18.0
275404,100.0,-100.0,,-84.0,-99.0,18.0
275416,100.0,-100.0,,-84.0,-99.0,18.0
275535,100.0,-100.0,,-84.0,-99.0,18.0
275551,100.0,-100.0,,-84.0,-99.0,18.0
275553,100.0,-100.0,,-84.0,-99.0,18.0
275567,100.0,-100.0,,-84.0,-99.0,18.0
275572,100.0,-100.0,,-84.0,-99.0,18.0
275584,100.0,-100.0,,-84.0,-99.0,18.0
275587,100.0,-100.0,,-84.0,-99.0,18.0
275600,100.0,-100.0,,-84.0,-99.0,18.0
275604,100.0,-100.0,,-84.0,-99.0,18.0
275617,100.0,-100.0,,-84.0,-99.0,18.0
275619,100.0,-100.0,,-84.0,-99.0,18.0
275635,100.0,-100.0,,-84.0,-99.0,18.0
275649,100.0,-100.0,,-84.0,-99.0,18.0
275650,100.0,-100.0,12.0,-84.0,-99.0,18.0
275691,100.0,-100.0,11.0,-84.0,-99.0,18.0
275733,100.0,-100.0,9.0,-84.0,-99.0,18.0
275734,100.0,-100.0,8.666666666666666,-84.0,-99.0,18.0
275751,100.0,-100.0,8.333333333333334,-84.0,-99.0,18.0
275755,100.0,-100.0,8.0,-84.0,-99.0,18.0
275767,100.0,-100.0,7.666666666666667,-84.0,-99.0,18.0
275771,100.0,-100.0,7.333333333333334,-84.0,-99.0,18.0
275773,100.0,-100.0,7.0,-84.0,-99.0,18.0
275784,100.0,-100.0,6.25,-84.0,-99.0,18.0
275787,100.0,-100.0,5.5,-84.0,-99.0,18.0
275800,100.0,-100.0,4.75,-84.0,-99.0,18.0
275813,100.0,-100.0,4.0,-84.0,-99.0,18.0
275937,100.0,-100.0,3.0,-84.0,-99.0,18.0
275977,100.0,-100.0,2.0,-84.0,-99.0,18.0
276019,100.0,-100.0,0.0,-84.0,-99.0,18.0
276060,100.0,-100.0,-3.0,-84.0,-99.0,18.0
276101,100.0,-100.0,-5.0,-84.0,-99.0,18.0
276387,100.0,-100.0,-7.0,-84.0,-99.0,18.0
276427,100.0,-100.0,-8.0,-84.0,-99.0,18.0
276469,100.0,-100.0,-10.0,-84.0,-99.0,18.0
276511,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277265,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277266,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277289,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277333,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277346,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277368,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277420,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277895,100.0,-100.0,-13.0,-84.0,-99.0,18.0
277936,100.0,-100.0,-14.0,-84.0,-99.0,18.0
277977,100.0,-100.0,-16.0,-84.0,-99.0,18.0
278019,100.0,-100.0,-19.0,-84.0,-99.0,18.0
278055,100.0,-100.0,-20.0,-84.0,-99.0,18.0
278060,100.0,-100.0,-21.0,-84.0,-99.0,18.0
278127,100.0,-100.0,-21.333333333333332,-84.0,-99.0,18.0
278129,100.0,-100.0,-21.666666666666668,-84.0,-99.0,18.0
278140,100.0,-100.0,-22.0,-84.0,-99.0,18.0
278143,100.0,-100.0,-22.142857142857142,-84.0,-99.0,18.0
278146,100.0,-100.0,-22.285714285714285,-84.0,-99.0,18.0
278158,100.0,-100.0,-22.428571428571427,-84.0,-99.0,18.0
278160,100.0,-100.0,-22.571428571428573,-84.0,-99.0,18.0
278173,100.0,-100.0,-22.714285714285715,-84.0,-99.0,18.0
278176,100.0,-100.0,-22.857142857142858,-84.0,-99.0,18.0
278180,100.0,-100.0,-23.0,-84.0,-99.0,18.0
278188,100.0,-100.0,-24.5,-84.0,-99.0,18.0
278221,100.0,-100.0,-26.0,-84.0,-99.0,18.0
278260,100.0,-100.0,-28.0,-84.0,-99.0,18.0
278405,100.0,-100.0,-29.5,-84.0,-99.0,18.0
278424,100.0,-100.0,-31.0,-84.0,-99.0,18.0
278437,100.0,-100.0,-31.333333333333332,-84.0,-99.0,18.0
278462,100.0,-100.0,-31.666666666666668,-84.0,-99.0,18.0
278464,100.0,-100.0,-32.0,-84.0,-99.0,18.0
