,nan_x,nan_y,ASPRULQHB8B1F,AQP4PHYDXRBPI
71063,-84.0,-100.0,-100.0,-100.0
71084,-84.0,-100.0,-100.0,-100.0
71086,-84.0,-100.0,-100.0,-100.0
71091,-84.0,-100.0,-100.0,-100.0
71100,-84.0,-100.0,-100.0,-100.0
71114,-84.0,-100.0,-100.0,-100.0
71121,-84.0,-100.0,-100.0,-100.0
71124,-84.0,-100.0,-100.0,-100.0
71135,-84.0,-100.0,-100.0,-100.0
71136,-84.0,-100.0,-100.0,-100.0
71143,-84.0,-100.0,-100.0,-100.0
71154,-84.0,-100.0,-100.0,-100.0
71174,-84.0,-100.0,-100.0,-100.0
71188,-84.0,-100.0,-100.0,-100.0
71206,-84.0,-100.0,-100.0,-100.0
71217,-84.0,-100.0,-100.0,-100.0
71228,-84.0,-100.0,-100.0,-100.0
71230,-84.0,-100.0,-100.0,-100.0
71265,-84.0,-100.0,-100.0,-100.0
71269,-84.0,-100.0,-100.0,-100.0
71281,-84.0,-100.0,-100.0,-100.0
71288,-84.0,-100.0,-100.0,-100.0
71291,-84.0,-100.0,-100.0,-100.0
71300,-84.0,-100.0,-100.0,-100.0
71302,-84.0,-100.0,-100.0,-100.0
71327,-84.0,-100.0,-100.0,-100.0
71340,-84.0,-100.0,-100.0,-100.0
71356,-84.0,-100.0,-100.0,-100.0
71359,-84.0,-100.0,-100.0,-100.0
71363,-84.0,-100.0,-100.0,-100.0
71367,-84.0,-100.0,-100.0,-100.0
71378,-84.0,-100.0,-100.0,-100.0
71387,-84.0,-100.0,-100.0,-100.0
71392,-84.0,-100.0,-100.0,-100.0
71395,-84.0,-100.0,-100.0,-100.0
71419,-84.0,-100.0,-100.0,-100.0
71444,-84.0,-100.0,-100.0,-100.0
71463,-84.0,-100.0,-100.0,-100.0
71466,-84.0,-100.0,-100.0,-100.0
71486,-84.0,-100.0,-100.0,-100.0
71501,-84.0,-100.0,-100.0,-100.0
71510,-84.0,-100.0,-100.0,-100.0
71526,-84.0,-100.0,-100.0,-100.0
71560,-84.0,-100.0,-100.0,-100.0
71581,-84.0,-100.0,-100.0,-100.0
71592,-84.0,-100.0,-100.0,-100.0
71596,-84.0,-100.0,-100.0,-100.0
71612,-84.0,-100.0,-100.0,-100.0
71629,-84.0,-100.0,-100.0,-100.0
71633,-84.0,-100.0,-100.0,-100.0
71642,-84.0,-100.0,-100.0,-100.0
71647,-84.0,-100.0,-100.0,-100.0
71670,-84.0,-100.0,-100.0,-100.0
71674,-84.0,-100.0,-100.0,-100.0
71697,-84.0,-100.0,-100.0,-100.0
71735,-84.0,-100.0,-100.0,-100.0
71739,-84.0,-100.0,-100.0,-100.0
71746,-84.0,-100.0,-100.0,-100.0
71759,-84.0,-100.0,-100.0,-100.0
71806,-84.0,-100.0,-100.0,-100.0
71913,-84.0,-100.0,-100.0,-100.0
71938,-84.0,-100.0,-100.0,-100.0
71966,-84.0,-100.0,-100.0,-100.0
71967,-84.0,-100.0,-100.0,-100.0
71979,-84.0,-100.0,-100.0,-100.0
71986,-84.0,-100.0,-100.0,-100.0
72013,-84.0,-100.0,-100.0,-100.0
72023,-84.0,-100.0,-100.0,-100.0
72024,-84.0,-100.0,-100.0,-100.0
72028,-84.0,-100.0,-100.0,-100.0
72033,-84.0,-100.0,-100.0,-100.0
72047,-84.0,-100.0,-100.0,-100.0
72056,-84.0,-100.0,-100.0,-100.0
72059,-84.0,-100.0,-100.0,-100.0
72092,-84.0,-100.0,-100.0,-100.0
72097,-84.0,-100.0,-100.0,-100.0
72106,-84.0,-100.0,-100.0,-100.0
72109,-84.0,-100.0,-100.0,-100.0
72117,-84.0,-100.0,-100.0,-100.0
72131,-84.0,-100.0,-100.0,-100.0
72142,-84.0,-100.0,-100.0,-100.0
72147,-84.0,-100.0,-100.0,-100.0
72151,-84.0,-100.0,-100.0,-100.0
72161,-84.0,-100.0,-100.0,-100.0
72173,-84.0,-100.0,-100.0,-100.0
72177,-84.0,-100.0,-100.0,-100.0
72197,-84.0,-100.0,-100.0,-100.0
72208,-84.0,-100.0,-100.0,-100.0
72233,-84.0,-100.0,-100.0,-100.0
72250,-84.0,-100.0,-100.0,-100.0
72265,-84.0,-100.0,-100.0,-100.0
72266,-84.0,-100.0,-100.0,-100.0
72270,-84.0,-100.0,-100.0,-100.0
72275,-84.0,-100.0,-100.0,-100.0
72282,-84.0,-100.0,-100.0,-100.0
72317,-84.0,-100.0,-100.0,-100.0
72321,-84.0,-100.0,-100.0,-100.0
72324,-84.0,-100.0,-100.0,-100.0
72335,-84.0,-100.0,-100.0,-100.0
72337,-84.0,-100.0,-100.0,-100.0
72354,-84.0,-100.0,-100.0,-100.0
72358,-84.0,-100.0,-100.0,-100.0
72365,-84.0,-100.0,-100.0,-100.0
72392,-84.0,-100.0,-100.0,-100.0
72399,-84.0,-100.0,-100.0,-100.0
72409,-84.0,-100.0,-100.0,-100.0
72424,-84.0,-100.0,-100.0,-100.0
72442,-84.0,-100.0,-100.0,-100.0
72452,-84.0,-100.0,-100.0,-100.0
72477,-84.0,-100.0,-100.0,-100.0
72486,-84.0,-100.0,-100.0,-100.0
72502,-84.0,-100.0,-100.0,-100.0
72525,-84.0,-100.0,-100.0,-100.0
72554,-84.0,-100.0,-100.0,-100.0
72558,-84.0,-100.0,-100.0,-100.0
72567,-84.0,-100.0,-100.0,-100.0
72588,-84.0,-100.0,-100.0,-100.0
72640,-84.0,-100.0,-100.0,-100.0
72680,-84.0,-100.0,-100.0,-100.0
72709,-84.0,-100.0,-100.0,-100.0
72746,-84.0,-100.0,-100.0,-100.0
72756,-84.0,-100.0,-100.0,-100.0
72761,-84.0,-100.0,-100.0,-100.0
72773,-84.0,-100.0,-100.0,-100.0
72795,-84.0,-100.0,-100.0,-100.0
72800,-84.0,-100.0,-100.0,-100.0
72825,-84.0,-100.0,-100.0,-100.0
72830,-84.0,-100.0,-100.0,-100.0
72838,-84.0,-100.0,-100.0,-100.0
72871,-84.0,-100.0,-100.0,-100.0
72889,-84.0,-100.0,-100.0,-100.0
72899,-84.0,-100.0,-100.0,-100.0
72918,-84.0,-100.0,-100.0,-100.0
72932,-84.0,-100.0,-100.0,-100.0
72934,-84.0,-100.0,-100.0,-100.0
72940,-84.0,-100.0,-100.0,-100.0
72944,-84.0,-100.0,-100.0,-100.0
72953,-84.0,-100.0,-100.0,-100.0
72963,-84.0,-100.0,-100.0,-100.0
72973,-84.0,-100.0,-100.0,-100.0
72979,-84.0,-100.0,-100.0,-100.0
72992,-84.0,-100.0,-100.0,-100.0
73021,-84.0,-100.0,-100.0,-100.0
73029,-84.0,-100.0,-100.0,-100.0
73058,-84.0,-100.0,-100.0,-100.0
73066,-84.0,-100.0,-100.0,-100.0
73102,-84.0,-100.0,-100.0,-100.0
73106,-84.0,-100.0,-100.0,-100.0
73211,-84.0,-100.0,-100.0,-100.0
73273,-84.0,-100.0,-100.0,-100.0
73294,-84.0,-100.0,-100.0,-100.0
73295,-84.0,-100.0,-100.0,-100.0
73332,-84.0,-100.0,-100.0,-100.0
73334,-84.0,-100.0,-100.0,-100.0
73342,-84.0,-100.0,-100.0,-100.0
73380,-84.0,-100.0,-100.0,-100.0
73513,-84.0,-100.0,-100.0,-100.0
73551,-84.0,-100.0,-100.0,-100.0
73582,-84.0,-100.0,-100.0,-100.0
73621,-84.0,-100.0,-100.0,-100.0
73644,-84.0,-100.0,-100.0,-100.0
73660,-84.0,-100.0,-100.0,-100.0
73672,-84.0,-100.0,-100.0,-100.0
73694,-84.0,-100.0,-100.0,-100.0
73713,-84.0,-100.0,-100.0,-100.0
73725,-84.0,-100.0,-100.0,-100.0
73762,-84.0,-100.0,-100.0,-100.0
73809,-84.0,-100.0,-100.0,-100.0
73829,-84.0,-100.0,-100.0,-100.0
73845,-84.0,-100.0,-100.0,-100.0
73853,-84.0,-100.0,-100.0,-100.0
73896,-84.0,-100.0,-100.0,-100.0
73914,-84.0,-100.0,-100.0,-100.0
73945,-84.0,-100.0,-100.0,-100.0
73963,-84.0,-100.0,-100.0,-100.0
73998,-84.0,-100.0,-100.0,-100.0
74019,-84.0,-100.0,-100.0,-100.0
74058,-84.0,-100.0,-100.0,-100.0
74073,-84.0,-100.0,-100.0,-100.0
74084,-84.0,-100.0,-100.0,-100.0
74100,-84.0,-100.0,-100.0,-100.0
74118,-84.0,-100.0,-100.0,-100.0
74123,-84.0,-100.0,-100.0,-100.0
74130,-84.0,-100.0,-100.0,-100.0
74160,-84.0,-100.0,-100.0,-100.0
74166,-84.0,-100.0,-100.0,-100.0
74198,-84.0,-100.0,-100.0,-100.0
74266,-84.0,-100.0,-100.0,-100.0
74297,-84.0,-100.0,-100.0,-100.0
74306,-84.0,-100.0,-100.0,-100.0
74440,-84.0,-100.0,-100.0,-100.0
74525,-84.0,-100.0,-100.0,-100.0
74580,-84.0,-100.0,-100.0,-100.0
74632,-84.0,-100.0,-100.0,-100.0
74677,-84.0,-100.0,-100.0,-100.0
74690,-84.0,-100.0,-100.0,-100.0
74727,-84.0,-100.0,-100.0,-100.0
74740,-84.0,-100.0,-100.0,-100.0
74765,-84.0,-100.0,-100.0,-100.0
74783,-84.0,-100.0,-100.0,-100.0
74802,-84.0,-100.0,-100.0,-100.0
74820,-84.0,-100.0,-100.0,-100.0
74844,-84.0,-100.0,-100.0,-100.0
74890,-84.0,-100.0,-100.0,-100.0
74910,-84.0,-100.0,-100.0,-100.0
74921,-84.0,-100.0,-100.0,-100.0
74926,-84.0,-100.0,-100.0,-100.0
74948,-84.0,-100.0,-100.0,-100.0
74961,-84.0,-100.0,-100.0,-100.0
74970,-84.0,-100.0,-100.0,-100.0
74994,-84.0,-100.0,-100.0,-100.0
75016,-84.0,-100.0,-100.0,-100.0
75114,-84.0,-100.0,-100.0,-100.0
75163,-84.0,-100.0,-100.0,-100.0
75242,-84.0,-100.0,-100.0,-100.0
75260,-84.0,-100.0,-100.0,-100.0
75299,-84.0,-100.0,-100.0,-100.0
75330,-84.0,-100.0,-100.0,-100.0
75370,-84.0,-100.0,-100.0,-100.0
75430,-84.0,-100.0,-100.0,-100.0
75502,-84.0,-100.0,-100.0,-100.0
75530,-84.0,-100.0,-100.0,-100.0
75641,-84.0,-100.0,-100.0,-100.0
75706,-84.0,-100.0,-100.0,-100.0
75731,-84.0,-100.0,-100.0,-100.0
75775,-84.0,-100.0,-100.0,-100.0
75783,-84.0,-100.0,-100.0,-100.0
75814,-84.0,-100.0,-100.0,-100.0
75826,-84.0,-100.0,-100.0,-100.0
75854,-84.0,-100.0,-100.0,-100.0
75876,-84.0,-100.0,-100.0,-100.0
75933,-84.0,-100.0,-100.0,-100.0
75961,-84.0,-100.0,-100.0,-100.0
75982,-84.0,-100.0,-100.0,-100.0
75987,-84.0,-100.0,-100.0,-100.0
76017,-84.0,-100.0,-100.0,-100.0
76028,-84.0,-100.0,-100.0,-100.0
76052,-84.0,-100.0,-100.0,-100.0
76060,-84.0,-100.0,-100.0,-100.0
76062,-84.0,-100.0,-100.0,-100.0
76083,-84.0,-100.0,-100.0,-100.0
76097,-84.0,-100.0,-100.0,-100.0
76116,-84.0,-100.0,-100.0,-100.0
76126,-84.0,-100.0,-100.0,-100.0
76150,-84.0,-100.0,-100.0,-100.0
76156,-84.0,-100.0,-100.0,-100.0
76165,-84.0,-100.0,-100.0,-100.0
76181,-84.0,-100.0,-100.0,-100.0
76182,-84.0,-100.0,-100.0,-100.0
76203,-84.0,-100.0,-100.0,-100.0
76223,-84.0,-100.0,-100.0,-100.0
76224,-84.0,-100.0,-100.0,-100.0
76241,-84.0,-100.0,-100.0,-100.0
76253,-84.0,-100.0,-100.0,-100.0
76280,-84.0,-100.0,-100.0,-100.0
76290,-84.0,-100.0,-100.0,-100.0
76350,-84.0,-100.0,-100.0,-100.0
76378,-84.0,-100.0,-100.0,-100.0
76419,-84.0,-100.0,-100.0,-100.0
76428,-84.0,-100.0,-100.0,-100.0
76431,-84.0,-100.0,-100.0,-100.0
76441,-84.0,-100.0,-100.0,-100.0
76448,-84.0,-100.0,-100.0,-100.0
76466,-84.0,-100.0,-100.0,-100.0
76502,-84.0,-100.0,-100.0,-100.0
76509,-84.0,-100.0,-100.0,-100.0
76534,-84.0,-100.0,-100.0,-100.0
76546,-84.0,-100.0,-100.0,-100.0
76560,-84.0,-100.0,-100.0,-100.0
76563,-84.0,-100.0,-100.0,-100.0
76590,-84.0,-100.0,-100.0,-100.0
76600,-84.0,-100.0,-100.0,-100.0
76625,-84.0,-100.0,-100.0,-100.0
76632,-84.0,-100.0,-100.0,-100.0
76644,-84.0,-100.0,-100.0,-100.0
76674,-84.0,-100.0,-100.0,-100.0
76686,-84.0,-100.0,-100.0,-100.0
76706,-84.0,-100.0,-100.0,-100.0
76718,-84.0,-100.0,-100.0,-100.0
76741,-84.0,-100.0,-100.0,-100.0
76803,-84.0,-100.0,-100.0,-100.0
76826,-84.0,-100.0,-100.0,-100.0
76833,-84.0,-100.0,-100.0,-100.0
76854,-84.0,-100.0,-100.0,-100.0
76856,-84.0,-100.0,-100.0,-100.0
76863,-84.0,-100.0,-100.0,-100.0
76902,-84.0,-100.0,-100.0,-100.0
76912,-84.0,-100.0,-100.0,-100.0
76932,-84.0,-100.0,-100.0,-100.0
76951,-84.0,-100.0,-100.0,-100.0
76970,-84.0,-100.0,-100.0,-100.0
76994,-84.0,-100.0,-100.0,-100.0
77007,-84.0,-100.0,-100.0,-100.0
77011,-84.0,-100.0,-100.0,-100.0
77027,-84.0,-100.0,-100.0,-100.0
77069,-84.0,-100.0,-100.0,-100.0
77153,-84.0,-100.0,-100.0,-100.0
77193,-84.0,-100.0,-100.0,-100.0
77238,-84.0,-100.0,-100.0,-100.0
77360,-84.0,-100.0,-100.0,-100.0
77395,-84.0,-100.0,-100.0,-100.0
77426,-84.0,-100.0,-100.0,-100.0
77506,-84.0,-100.0,-100.0,-100.0
77550,-84.0,-100.0,-100.0,-100.0
77600,-84.0,-100.0,-100.0,-100.0
77627,-84.0,-100.0,-100.0,-100.0
77742,-84.0,-100.0,-100.0,-100.0
77779,-84.0,-100.0,-100.0,-100.0
77837,-84.0,-100.0,-100.0,-100.0
78083,-84.0,-100.0,-100.0,-100.0
78105,-84.0,-100.0,-100.0,-100.0
78193,-84.0,-100.0,-100.0,-100.0
78340,-84.0,-100.0,-100.0,-100.0
78376,-84.0,-100.0,-100.0,-100.0
78380,-84.0,-100.0,-100.0,-100.0
78407,-84.0,-100.0,-100.0,-100.0
78413,-84.0,-100.0,-100.0,-100.0
78416,-84.0,-100.0,-100.0,-100.0
78430,-84.0,-100.0,-100.0,-100.0
78469,-84.0,-100.0,-100.0,-100.0
78473,-84.0,-100.0,-100.0,-100.0
78476,-84.0,-100.0,-100.0,-100.0
78490,-84.0,-100.0,-100.0,-100.0
78495,-84.0,-100.0,-100.0,-100.0
78505,-84.0,-100.0,-100.0,-100.0
78510,-84.0,-100.0,-100.0,-100.0
78513,-84.0,-100.0,-100.0,-100.0
78514,-84.0,-100.0,-100.0,-100.0
78525,-84.0,-100.0,-100.0,-100.0
78543,-84.0,-100.0,-100.0,-100.0
78556,-84.0,-100.0,-100.0,-100.0
78573,-84.0,-100.0,-100.0,-100.0
78576,-84.0,-100.0,-100.0,-100.0
78586,-84.0,-100.0,-100.0,-100.0
78623,-84.0,-100.0,-100.0,-100.0
78646,-84.0,-100.0,-100.0,-100.0
78679,-84.0,-100.0,-100.0,-100.0
78713,-84.0,-100.0,-100.0,-100.0
78725,-84.0,-100.0,-100.0,-100.0
78729,-84.0,-100.0,-100.0,-100.0
78738,-84.0,-100.0,-100.0,-100.0
78752,-84.0,-100.0,-100.0,-100.0
78768,-84.0,-100.0,-100.0,-100.0
78776,-84.0,-100.0,-100.0,-100.0
78780,-84.0,-100.0,-100.0,-100.0
78788,-84.0,-100.0,-100.0,-100.0
78809,-84.0,-100.0,-100.0,-100.0
78835,-84.0,-100.0,-100.0,-100.0
78856,-84.0,-100.0,-100.0,-100.0
78867,-84.0,-100.0,-100.0,-100.0
78900,-84.0,-100.0,-100.0,-100.0
78946,-84.0,-100.0,-100.0,-100.0
78963,-84.0,-100.0,-100.0,-100.0
78968,-84.0,-100.0,-100.0,-100.0
78990,-84.0,-100.0,-100.0,-100.0
79010,-84.0,-100.0,-100.0,-100.0
79027,-84.0,-100.0,-100.0,-100.0
79157,-84.0,-100.0,-100.0,-100.0
79158,-84.0,-100.0,-100.0,-100.0
79193,-84.0,-100.0,-100.0,-100.0
79207,-84.0,-100.0,-100.0,-100.0
79227,-84.0,-100.0,-100.0,-100.0
79274,-84.0,-100.0,-100.0,-100.0
79287,-84.0,-100.0,-100.0,-100.0
79326,-84.0,-100.0,-100.0,-100.0
79339,-84.0,-100.0,-100.0,-100.0
79367,-84.0,-100.0,-100.0,-100.0
79395,-84.0,-100.0,-100.0,-100.0
79421,-84.0,-100.0,-100.0,-100.0
79424,-84.0,-100.0,-100.0,-100.0
79431,-84.0,-100.0,-100.0,-100.0
79467,-84.0,-100.0,-100.0,-100.0
79476,-84.0,-100.0,-100.0,-100.0
79487,-84.0,-100.0,-100.0,-100.0
79500,-84.0,-100.0,-100.0,-100.0
79513,-84.0,-100.0,-100.0,-100.0
79532,-84.0,-100.0,-100.0,-100.0
79549,-84.0,-100.0,-100.0,-100.0
79560,-84.0,-100.0,-100.0,-100.0
79628,-84.0,-100.0,-100.0,-100.0
79650,-84.0,-100.0,-100.0,-100.0
79667,-84.0,-100.0,-100.0,-100.0
79686,-84.0,-100.0,-100.0,-100.0
79723,-84.0,-100.0,-100.0,-100.0
79780,-84.0,-100.0,-100.0,-100.0
79811,-84.0,-100.0,-100.0,-100.0
79832,-84.0,-100.0,-100.0,-100.0
80028,-84.0,-100.0,-100.0,-100.0
80052,-84.0,-100.0,-100.0,-100.0
80125,-84.0,-100.0,-100.0,-100.0
80163,-84.0,-100.0,-100.0,-100.0
80177,-84.0,-100.0,-100.0,-100.0
80221,-84.0,-100.0,-100.0,-100.0
80233,-84.0,-100.0,-100.0,-100.0
80263,-84.0,-100.0,-100.0,-100.0
80272,-84.0,-100.0,-100.0,-100.0
80296,-84.0,-100.0,-100.0,-100.0
80364,-84.0,-100.0,-100.0,-100.0
80422,-84.0,-100.0,-100.0,-100.0
80500,-84.0,-100.0,-100.0,-100.0
80524,-84.0,-100.0,-100.0,-100.0
80773,-84.0,-100.0,-100.0,-100.0
80800,-84.0,-100.0,-100.0,-100.0
80947,-84.0,-100.0,-100.0,-100.0
80965,-84.0,-100.0,-100.0,-100.0
81076,-84.0,-100.0,-100.0,-100.0
81119,-84.0,-100.0,-100.0,-100.0
81269,-84.0,-100.0,-100.0,-100.0
81321,-84.0,-100.0,-100.0,-100.0
81334,-84.0,-100.0,-100.0,-100.0
81355,-84.0,-100.0,-100.0,-100.0
81384,-84.0,-100.0,-100.0,-100.0
81417,-84.0,-100.0,-100.0,-100.0
81434,-84.0,-100.0,-100.0,-100.0
81461,-84.0,-100.0,-100.0,-100.0
81487,-84.0,-100.0,-100.0,-100.0
81510,-84.0,-100.0,-100.0,-100.0
81926,-84.0,-100.0,-100.0,-100.0
81957,-84.0,-100.0,-100.0,-100.0
81985,-84.0,-100.0,-100.0,-100.0
82015,-84.0,-100.0,-100.0,-100.0
82163,-84.0,-100.0,-100.0,-100.0
82177,-84.0,-100.0,-100.0,-100.0
82222,-84.0,-100.0,-100.0,-100.0
82239,-84.0,-100.0,-100.0,-100.0
82252,-84.0,-100.0,-100.0,-100.0
82278,-84.0,-100.0,-100.0,-100.0
82403,-84.0,-100.0,-100.0,-100.0
82421,-84.0,-100.0,-100.0,-100.0
82436,-84.0,-100.0,-100.0,-100.0
82479,-84.0,-100.0,-100.0,-100.0
82507,-84.0,-100.0,-100.0,-100.0
82535,-84.0,-100.0,-100.0,-100.0
82611,-84.0,-100.0,-100.0,-100.0
82619,-84.0,-100.0,-100.0,-100.0
82645,-84.0,-100.0,-100.0,-100.0
82686,-84.0,-100.0,-100.0,-100.0
82700,-84.0,-100.0,-100.0,-100.0
82746,-84.0,-100.0,-100.0,-100.0
82762,-84.0,-100.0,-100.0,-100.0
82776,-84.0,-100.0,-100.0,-100.0
82786,-84.0,-100.0,-100.0,-100.0
82804,-84.0,-100.0,-100.0,-100.0
82860,-84.0,-100.0,-100.0,-100.0
82868,-84.0,-100.0,-100.0,-100.0
82877,-84.0,-100.0,-100.0,-100.0
82903,-84.0,-100.0,-100.0,-100.0
82904,-84.0,-100.0,-100.0,-100.0
82921,-84.0,-100.0,-100.0,-100.0
82935,-84.0,-100.0,-100.0,-100.0
82940,-84.0,-100.0,-100.0,-100.0
82952,-84.0,-100.0,-100.0,-100.0
82986,-84.0,-100.0,-100.0,-100.0
83006,-84.0,-100.0,-100.0,-100.0
83022,-84.0,-100.0,-100.0,-100.0
83023,-84.0,-100.0,-100.0,-100.0
83037,-84.0,-100.0,-100.0,-100.0
83051,-84.0,-100.0,-100.0,-100.0
83053,-84.0,-100.0,-100.0,-100.0
83073,-84.0,-100.0,-100.0,-100.0
83082,-84.0,-100.0,-100.0,-100.0
83095,-84.0,-100.0,-100.0,-100.0
83102,-84.0,-100.0,-100.0,-100.0
83136,-84.0,-100.0,-100.0,-100.0
83141,-84.0,-100.0,-100.0,-100.0
83154,-84.0,-100.0,-100.0,-100.0
83157,-84.0,-100.0,-100.0,-100.0
83169,-84.0,-100.0,-100.0,-100.0
83182,-84.0,-100.0,-100.0,-100.0
83194,-84.0,-100.0,-100.0,-100.0
83195,-84.0,-100.0,-100.0,-100.0
83205,-84.0,-100.0,-100.0,-100.0
83224,-84.0,-100.0,-100.0,-100.0
83234,-84.0,-100.0,-100.0,-100.0
83240,-84.0,-100.0,-100.0,-100.0
83256,-84.0,-100.0,-100.0,-100.0
83278,-84.0,-100.0,-100.0,-100.0
83301,-84.0,-100.0,-100.0,-100.0
83308,-84.0,-100.0,-100.0,-100.0
83315,-84.0,-100.0,-100.0,-100.0
83327,-84.0,-100.0,-100.0,-100.0
83342,-84.0,-100.0,-100.0,-100.0
83344,-84.0,-100.0,-100.0,-100.0
83355,-84.0,-100.0,-100.0,-100.0
83381,-84.0,-100.0,-100.0,-100.0
83393,-84.0,-100.0,-100.0,-100.0
83413,-84.0,-100.0,-100.0,-100.0
83415,-84.0,-100.0,-100.0,-100.0
83425,-84.0,-100.0,-100.0,-100.0
83447,-84.0,-100.0,-100.0,-100.0
83463,-84.0,-100.0,-100.0,-100.0
83484,-84.0,-100.0,-100.0,-100.0
83494,-84.0,-100.0,-100.0,-100.0
83512,-84.0,-100.0,-100.0,-100.0
83513,-84.0,-100.0,-100.0,-100.0
83523,-84.0,-100.0,-100.0,-100.0
83547,-84.0,-100.0,-100.0,-100.0
83560,-84.0,-100.0,-100.0,-100.0
83565,-84.0,-100.0,-100.0,-100.0
83571,-84.0,-100.0,-100.0,-100.0
83589,-84.0,-100.0,-100.0,-100.0
83607,-84.0,-100.0,-100.0,-100.0
83626,-84.0,-100.0,-100.0,-100.0
83637,-84.0,-100.0,-100.0,-100.0
83644,-84.0,-100.0,-100.0,-100.0
83656,-84.0,-100.0,-100.0,-100.0
83674,-84.0,-100.0,-100.0,-100.0
83676,-84.0,-100.0,-100.0,-100.0
83685,-84.0,-100.0,-100.0,-100.0
83690,-84.0,-100.0,-100.0,-100.0
83706,-84.0,-100.0,-100.0,-100.0
83724,-84.0,-100.0,-100.0,-100.0
83734,-84.0,-100.0,-100.0,-100.0
83743,-84.0,-100.0,-100.0,-100.0
83746,-84.0,-100.0,-100.0,-100.0
83759,-84.0,-100.0,-100.0,-100.0
83782,-84.0,-100.0,-100.0,-100.0
83796,-84.0,-100.0,-100.0,-100.0
83811,-84.0,-100.0,-100.0,-100.0
83835,-84.0,-100.0,-100.0,-100.0
83844,-84.0,-100.0,-100.0,-100.0
83865,-84.0,-100.0,-100.0,-100.0
83878,-84.0,-100.0,-100.0,-100.0
83893,-84.0,-100.0,-100.0,-100.0
83912,-84.0,-100.0,-100.0,-100.0
83918,-84.0,-100.0,-100.0,-100.0
83932,-84.0,-100.0,-100.0,-100.0
83933,-84.0,-100.0,-100.0,-100.0
83942,-84.0,-100.0,-100.0,-100.0
83960,-84.0,-100.0,-100.0,-100.0
83974,-84.0,-100.0,-100.0,-100.0
83979,-84.0,-100.0,-100.0,-100.0
83993,-84.0,-100.0,-100.0,-100.0
84007,-84.0,-100.0,-100.0,-100.0
84022,-84.0,-100.0,-100.0,-100.0
84024,-84.0,-100.0,-100.0,-100.0
84041,-84.0,-100.0,-100.0,-100.0
84061,-84.0,-100.0,-100.0,-100.0
84100,-84.0,-100.0,-100.0,-100.0
84122,-84.0,-100.0,-100.0,-100.0
84131,-84.0,-100.0,-100.0,-100.0
84144,-84.0,-100.0,-100.0,-100.0
84158,-84.0,-100.0,-100.0,-100.0
84169,-84.0,-100.0,-100.0,-100.0
84179,-84.0,-100.0,-100.0,-100.0
84194,-84.0,-100.0,-100.0,-100.0
84197,-84.0,-100.0,-100.0,-100.0
84215,-84.0,-100.0,-100.0,-100.0
84226,-84.0,-100.0,-100.0,-100.0
84234,-84.0,-100.0,-100.0,-100.0
84251,-84.0,-100.0,-100.0,-100.0
84260,-84.0,-100.0,-100.0,-100.0
84262,-84.0,-100.0,-100.0,-100.0
84275,-84.0,-100.0,-100.0,-100.0
84293,-84.0,-100.0,-100.0,-100.0
84303,-84.0,-100.0,-100.0,-100.0
84307,-84.0,-100.0,-100.0,-100.0
84315,-84.0,-100.0,-100.0,-100.0
84328,-84.0,-100.0,-100.0,-100.0
84329,-84.0,-100.0,-100.0,-100.0
84343,-84.0,-100.0,-100.0,-100.0
84382,-84.0,-100.0,-100.0,-100.0
84427,-84.0,-100.0,-100.0,-100.0
84460,-84.0,-100.0,-100.0,-100.0
84502,-84.0,-100.0,-100.0,-100.0
84516,-84.0,-100.0,-100.0,-100.0
84544,-84.0,-100.0,-100.0,-100.0
84598,-84.0,-100.0,-100.0,-100.0
84629,-84.0,-100.0,-100.0,-100.0
84653,-84.0,-100.0,-100.0,-100.0
84682,-84.0,-100.0,-100.0,-100.0
84707,-84.0,-100.0,-100.0,-100.0
84708,-84.0,-100.0,-100.0,-100.0
84751,-84.0,-100.0,-100.0,-100.0
84786,-84.0,-100.0,-100.0,-100.0
84815,-84.0,-100.0,-100.0,-100.0
84870,-84.0,-100.0,-100.0,-100.0
84925,-84.0,-100.0,-100.0,-100.0
84936,-84.0,-100.0,-100.0,-100.0
84945,-84.0,-100.0,-100.0,-100.0
84967,-84.0,-100.0,-100.0,-100.0
84978,-84.0,-100.0,-100.0,-100.0
84983,-84.0,-100.0,-100.0,-100.0
84990,-84.0,-100.0,-100.0,-100.0
85017,-84.0,-100.0,-100.0,-100.0
85018,-84.0,-100.0,-100.0,-100.0
85042,-84.0,-100.0,-100.0,-100.0
85067,-84.0,-100.0,-100.0,-100.0
85092,-84.0,-100.0,-100.0,-100.0
85122,-84.0,-100.0,-100.0,-100.0
85139,-84.0,-100.0,-100.0,-100.0
85158,-84.0,-100.0,-100.0,-100.0
85175,-84.0,-100.0,-100.0,-100.0
85192,-84.0,-100.0,-100.0,-100.0
85197,-84.0,-100.0,-100.0,-100.0
85215,-84.0,-100.0,-100.0,-100.0
85222,-84.0,-100.0,-100.0,-100.0
85232,-84.0,-100.0,-100.0,-100.0
85266,-84.0,-100.0,-100.0,-100.0
85276,-84.0,-100.0,-100.0,-100.0
85284,-84.0,-100.0,-100.0,-100.0
85290,-84.0,-100.0,-100.0,-100.0
85319,-84.0,-100.0,-100.0,-100.0
85331,-84.0,-100.0,-100.0,-100.0
85332,-84.0,-100.0,-100.0,-100.0
85343,-84.0,-100.0,-100.0,-100.0
85351,-84.0,-100.0,-100.0,-100.0
