,A1B2BMGBX36ZX,A2YP8M9VHFXZV,A23KB5AO13NF7,nan
466168,-100.0,-100.0,-100.0,-100.0
466173,-100.0,-100.0,-100.0,-100.0
466183,-100.0,-100.0,-100.0,-100.0
466191,-100.0,-100.0,-100.0,-100.0
466193,-100.0,-100.0,-100.0,-100.0
466202,-100.0,-100.0,-100.0,-100.0
466203,-100.0,-100.0,-100.0,-100.0
466208,-100.0,-100.0,-100.0,-100.0
466211,-100.0,-100.0,-100.0,-100.0
466222,-100.0,-100.0,-100.0,-100.0
466228,-100.0,-100.0,-100.0,-100.0
466241,-100.0,-100.0,-100.0,-100.0
466248,-100.0,-100.0,-100.0,-100.0
466260,-100.0,-100.0,-100.0,-100.0
466266,-100.0,-100.0,-100.0,-100.0
466285,-100.0,-100.0,-100.0,-100.0
466296,-100.0,-100.0,-100.0,-100.0
466307,-100.0,-100.0,-100.0,-100.0
466314,-100.0,-100.0,-100.0,-100.0
466316,-100.0,-100.0,-100.0,-100.0
466326,-100.0,-100.0,-100.0,-100.0
466332,-100.0,-100.0,-100.0,-100.0
466337,-100.0,-100.0,-100.0,-100.0
466348,-100.0,-100.0,-100.0,-100.0
466351,-100.0,-100.0,-100.0,-100.0
466354,-100.0,-100.0,-100.0,-100.0
466366,-100.0,-100.0,-100.0,-100.0
466372,-100.0,-100.0,-100.0,-100.0
466375,-100.0,-100.0,-100.0,-100.0
466380,-100.0,-100.0,-100.0,-100.0
466383,-100.0,-100.0,-100.0,-100.0
466389,-100.0,-100.0,-100.0,-100.0
466390,-100.0,-100.0,-100.0,-100.0
466401,-100.0,-100.0,-100.0,-100.0
466402,-100.0,-100.0,-100.0,-100.0
466407,-100.0,-100.0,-100.0,-100.0
466408,-100.0,-100.0,-100.0,-100.0
466417,-100.0,-100.0,-100.0,-100.0
466418,-100.0,-100.0,-100.0,-100.0
466427,-100.0,-100.0,-100.0,-100.0
466441,-100.0,-100.0,-100.0,-100.0
466449,-100.0,-100.0,-100.0,-100.0
466461,-100.0,-100.0,-100.0,-100.0
466468,-100.0,-100.0,-100.0,-100.0
466479,-100.0,-100.0,-100.0,-100.0
466485,-100.0,-100.0,-100.0,-100.0
466510,-100.0,-100.0,-100.0,-100.0
466514,-100.0,-100.0,-100.0,-100.0
466516,-100.0,-100.0,-100.0,-100.0
466527,-100.0,-100.0,-100.0,-100.0
466531,-100.0,-100.0,-100.0,-100.0
466532,-100.0,-100.0,-100.0,-100.0
466536,-100.0,-100.0,-100.0,-100.0
466544,-100.0,-100.0,-100.0,-100.0
466547,-100.0,-100.0,-100.0,-100.0
466551,-100.0,-100.0,-100.0,-100.0
466555,-100.0,-100.0,-100.0,-100.0
466563,-100.0,-100.0,-100.0,-100.0
466565,-100.0,-100.0,-100.0,-100.0
466568,-100.0,-100.0,-100.0,-100.0
466572,-100.0,-100.0,-100.0,-100.0
466579,-100.0,-100.0,-100.0,-100.0
466584,-100.0,-100.0,-100.0,-100.0
466588,-100.0,-100.0,-100.0,-100.0
466590,-100.0,-100.0,-100.0,-100.0
466598,-100.0,-100.0,-100.0,-100.0
466601,-100.0,-100.0,-100.0,-100.0
466603,-100.0,-100.0,-100.0,-100.0
466608,-100.0,-100.0,-100.0,-100.0
466609,-100.0,-100.0,-100.0,-100.0
466617,-100.0,-100.0,-100.0,-100.0
466620,-100.0,-100.0,-100.0,-100.0
466625,-100.0,-100.0,-100.0,-100.0
466638,-100.0,-100.0,-100.0,-100.0
466644,-100.0,-100.0,-100.0,-100.0
466655,-100.0,-100.0,-100.0,-100.0
466662,-100.0,-100.0,-100.0,-100.0
466673,-100.0,-100.0,-100.0,-100.0
466680,-100.0,-100.0,-100.0,-100.0
466692,-100.0,-100.0,-100.0,-100.0
466697,-100.0,-100.0,-100.0,-100.0
466714,-100.0,-100.0,-100.0,-100.0
466720,-100.0,-100.0,-100.0,-100.0
466731,-100.0,-100.0,-100.0,-100.0
466734,-100.0,-100.0,-100.0,-100.0
466747,-100.0,-100.0,-100.0,-100.0
466751,-100.0,-100.0,-100.0,-100.0
466756,-100.0,-100.0,-100.0,-100.0
466762,-100.0,-100.0,-100.0,-100.0
466768,-100.0,-100.0,-100.0,-100.0
466771,-100.0,-100.0,-100.0,-100.0
466773,-100.0,-100.0,-100.0,-100.0
466781,-100.0,-100.0,-100.0,-100.0
466784,-100.0,-100.0,-100.0,-100.0
466788,-100.0,-100.0,-100.0,-100.0
466790,-100.0,-100.0,-100.0,-100.0
466799,-100.0,-100.0,-100.0,-100.0
466801,-100.0,-100.0,-100.0,-100.0
466802,-100.0,-100.0,-100.0,-100.0
466808,-100.0,-100.0,-100.0,-100.0
466812,-100.0,-100.0,-100.0,-100.0
466816,-100.0,-100.0,-100.0,-100.0
466823,-100.0,-100.0,-100.0,-100.0
466833,-100.0,-100.0,-100.0,-100.0
466843,-100.0,-100.0,-100.0,-100.0
466855,-100.0,-100.0,-100.0,-100.0
466863,-100.0,-100.0,-100.0,-100.0
466873,-100.0,-100.0,-100.0,-100.0
466882,-100.0,-100.0,-100.0,-100.0
466892,-100.0,-100.0,-100.0,-100.0
466897,-100.0,-100.0,-100.0,-100.0
466910,-100.0,-100.0,-100.0,-100.0
466924,-100.0,-100.0,-100.0,-100.0
466925,-100.0,-100.0,-100.0,-100.0
466930,-100.0,-100.0,-100.0,-100.0
466936,-100.0,-100.0,-100.0,-100.0
466937,-100.0,-100.0,-100.0,-100.0
466946,-100.0,-100.0,-100.0,-100.0
466947,-100.0,-100.0,-100.0,-100.0
466953,-100.0,-100.0,-100.0,-100.0
466955,-100.0,-100.0,-100.0,-100.0
466962,-100.0,-100.0,-100.0,-100.0
466963,-100.0,-100.0,-100.0,-100.0
466970,-100.0,-100.0,-100.0,-100.0
466975,-100.0,-100.0,-100.0,-100.0
466980,-100.0,-100.0,-100.0,-100.0
466982,-100.0,-100.0,-100.0,-100.0
466988,-100.0,-100.0,-100.0,-100.0
466995,-100.0,-100.0,-100.0,-100.0
467000,-100.0,-100.0,-100.0,-100.0
467002,-100.0,-100.0,-100.0,-100.0
467014,-100.0,-100.0,-100.0,-100.0
467019,-100.0,-100.0,-100.0,-100.0
467029,-100.0,-100.0,-100.0,-100.0
467040,-100.0,-100.0,-100.0,-100.0
467066,-100.0,-100.0,-100.0,-100.0
467075,-100.0,-100.0,-100.0,-100.0
467086,-100.0,-100.0,-100.0,-100.0
467094,-100.0,-100.0,-100.0,-100.0
467107,-100.0,-100.0,-100.0,-100.0
467112,-100.0,-100.0,-100.0,-100.0
467123,-100.0,-100.0,-100.0,-100.0
467124,-100.0,-100.0,-100.0,-100.0
467130,-100.0,-100.0,-100.0,-100.0
467131,-100.0,-100.0,-100.0,-100.0
467136,-100.0,-100.0,-100.0,-100.0
467142,-100.0,-100.0,-100.0,-100.0
467145,-100.0,-100.0,-100.0,-100.0
467151,-100.0,-100.0,-100.0,-100.0
467153,-100.0,-100.0,-100.0,-100.0
467165,-100.0,-100.0,-100.0,-100.0
467176,-100.0,-100.0,-100.0,-100.0
467182,-100.0,-100.0,-100.0,-100.0
467186,-100.0,-100.0,-100.0,-100.0
467195,-100.0,-100.0,-100.0,-100.0
467198,-100.0,-100.0,-100.0,-100.0
467199,-100.0,-100.0,-100.0,-100.0
467204,-100.0,-100.0,-100.0,-100.0
467210,-100.0,-100.0,-100.0,-100.0
467215,-100.0,-100.0,-100.0,-100.0
467216,-100.0,-100.0,-100.0,-100.0
467227,-100.0,-100.0,-100.0,-100.0
467240,-100.0,-100.0,-100.0,-100.0
467252,-100.0,-100.0,-100.0,-100.0
467258,-100.0,-100.0,-100.0,-100.0
467270,-100.0,-100.0,-100.0,-100.0
467275,-100.0,-100.0,-100.0,-100.0
467288,-100.0,-100.0,-100.0,-100.0
467298,-100.0,-100.0,-100.0,-100.0
467310,-100.0,-100.0,-100.0,-100.0
467318,-100.0,-100.0,-100.0,-100.0
467323,-100.0,-100.0,-100.0,-100.0
467330,-100.0,-100.0,-100.0,-100.0
467342,-100.0,-100.0,-100.0,-100.0
467345,-100.0,-100.0,-100.0,-100.0
467354,-100.0,-100.0,-100.0,-100.0
467358,-100.0,-100.0,-100.0,-100.0
467361,-100.0,-100.0,-100.0,-100.0
467366,-100.0,-100.0,-100.0,-100.0
467368,-100.0,-100.0,-100.0,-100.0
467379,-100.0,-100.0,-100.0,-100.0
467387,-100.0,-100.0,-100.0,-100.0
467389,-100.0,-100.0,-100.0,-100.0
467398,-100.0,-100.0,-100.0,-100.0
467400,-100.0,-100.0,-100.0,-100.0
467406,-100.0,-100.0,-100.0,-100.0
467409,-100.0,-100.0,-100.0,-100.0
467417,-100.0,-100.0,-100.0,-100.0
467421,-100.0,-100.0,-100.0,-100.0
467432,-100.0,-100.0,-100.0,-100.0
467446,-100.0,-100.0,-100.0,-100.0
467451,-100.0,-100.0,-100.0,-100.0
467456,-100.0,-100.0,-100.0,-100.0
467457,-100.0,-100.0,-100.0,-100.0
467467,-100.0,-100.0,-100.0,-100.0
467476,-100.0,-100.0,-100.0,-100.0
467487,-100.0,-100.0,-100.0,-100.0
467496,-100.0,-100.0,-100.0,-100.0
467507,-100.0,-100.0,-100.0,-100.0
467515,-100.0,-100.0,-100.0,-100.0
467523,-100.0,-100.0,-100.0,-100.0
467526,-100.0,-100.0,-100.0,-100.0
467531,-100.0,-100.0,-100.0,-100.0
467539,-100.0,-100.0,-100.0,-100.0
467544,-100.0,-100.0,-100.0,-100.0
467545,-100.0,-100.0,-100.0,-100.0
467552,-100.0,-100.0,-100.0,-100.0
467555,-100.0,-100.0,-100.0,-100.0
467564,-100.0,-100.0,-100.0,-100.0
467565,-100.0,-100.0,-100.0,-100.0
467570,-100.0,-100.0,-100.0,-100.0
467572,-100.0,-100.0,-100.0,-100.0
467581,-100.0,-100.0,-100.0,-100.0
467584,-100.0,-100.0,-100.0,-100.0
467587,-100.0,-100.0,-100.0,-100.0
467597,-100.0,-100.0,-100.0,-100.0
467598,-100.0,-100.0,-100.0,-100.0
467611,-100.0,-100.0,-100.0,-100.0
467617,-100.0,-100.0,-100.0,-100.0
467629,-100.0,-100.0,-100.0,-100.0
467636,-100.0,-100.0,-100.0,-100.0
467649,-100.0,-100.0,-100.0,-100.0
467656,-100.0,-100.0,-100.0,-100.0
467670,-100.0,-100.0,-100.0,-100.0
467685,-100.0,-100.0,-100.0,-100.0
467706,-100.0,-100.0,-100.0,-100.0
467710,-100.0,-100.0,-100.0,-100.0
467720,-100.0,-100.0,-100.0,-100.0
467726,-100.0,-100.0,-100.0,-100.0
467727,-100.0,-100.0,-100.0,-100.0
467736,-100.0,-100.0,-100.0,-100.0
467743,-100.0,-100.0,-100.0,-100.0
467754,-100.0,-100.0,-100.0,-100.0
467762,-100.0,-100.0,-100.0,-100.0
467772,-100.0,-100.0,-100.0,-100.0
467778,-100.0,-100.0,-100.0,-100.0
467783,-100.0,-100.0,-100.0,-100.0
467784,-100.0,-100.0,-100.0,-100.0
467786,-100.0,-100.0,-100.0,-100.0
467796,-100.0,-100.0,-100.0,-100.0
467797,-100.0,-100.0,-100.0,-100.0
467806,-100.0,-100.0,-100.0,-100.0
467832,-100.0,-100.0,-100.0,-100.0
467840,-100.0,-100.0,-100.0,-100.0
467851,-100.0,-100.0,-100.0,-100.0
467869,-100.0,-100.0,-100.0,-100.0
467882,-100.0,-100.0,-100.0,-100.0
467885,-100.0,-100.0,-100.0,-100.0
467887,-100.0,-100.0,-100.0,-100.0
467891,-100.0,-100.0,-100.0,-100.0
467901,-100.0,-100.0,-100.0,-100.0
467903,-100.0,-100.0,-100.0,-100.0
467907,-100.0,-100.0,-100.0,-100.0
467920,-100.0,-100.0,-100.0,-100.0
467926,-100.0,-100.0,-100.0,-100.0
467928,-100.0,-100.0,-100.0,-100.0
467935,-100.0,-100.0,-100.0,-100.0
467942,-100.0,-100.0,-100.0,-100.0
467943,-100.0,-100.0,-100.0,-100.0
467951,-100.0,-100.0,-100.0,-100.0
467953,-100.0,-100.0,-100.0,-100.0
467960,-100.0,-100.0,-100.0,-100.0
467970,-100.0,-100.0,-100.0,-100.0
467973,-100.0,-100.0,-100.0,-100.0
467979,-100.0,-100.0,-100.0,-100.0
467988,-100.0,-100.0,-100.0,-100.0
467990,-100.0,-100.0,-100.0,-100.0
467996,-100.0,-100.0,-100.0,-100.0
468006,-100.0,-100.0,-100.0,-100.0
468014,-100.0,-100.0,-100.0,-100.0
468024,-100.0,-100.0,-100.0,-100.0
468033,-100.0,-100.0,-100.0,-100.0
468041,-100.0,-100.0,-100.0,-100.0
468048,-100.0,-100.0,-100.0,-100.0
468056,-100.0,-100.0,-100.0,-100.0
468067,-100.0,-100.0,-100.0,-100.0
468069,-100.0,-100.0,-100.0,-100.0
468076,-100.0,-100.0,-100.0,-100.0
468082,-100.0,-100.0,-100.0,-100.0
468083,-100.0,-100.0,-100.0,-100.0
468089,-100.0,-100.0,-100.0,-100.0
468092,-100.0,-100.0,-100.0,-100.0
468095,-100.0,-100.0,-100.0,-100.0
468100,-100.0,-100.0,-100.0,-100.0
468107,-100.0,-100.0,-100.0,-100.0
468108,-100.0,-100.0,-100.0,-100.0
468117,-100.0,-100.0,-100.0,-100.0
468124,-100.0,-100.0,-100.0,-100.0
468137,-100.0,-100.0,-100.0,-100.0
468140,-100.0,-100.0,-100.0,-100.0
468143,-100.0,-100.0,-100.0,-100.0
468152,-100.0,-100.0,-100.0,-100.0
468153,-100.0,-100.0,-100.0,-100.0
468160,-100.0,-100.0,-100.0,-100.0
468163,-100.0,-100.0,-100.0,-100.0
468169,-100.0,-100.0,-100.0,-100.0
468171,-100.0,-100.0,-100.0,-100.0
468176,-100.0,-100.0,-100.0,-100.0
468190,-100.0,-100.0,-100.0,-100.0
468199,-100.0,-100.0,-100.0,-100.0
468209,-100.0,-100.0,-100.0,-100.0
468216,-100.0,-100.0,-100.0,-100.0
468224,-100.0,-100.0,-100.0,-100.0
468234,-100.0,-100.0,-100.0,-100.0
468243,-100.0,-100.0,-100.0,-100.0
468251,-100.0,-100.0,-100.0,-100.0
468260,-100.0,-100.0,-100.0,-100.0
468268,-100.0,-100.0,-100.0,-100.0
468278,-100.0,-100.0,-100.0,-100.0
468282,-100.0,-100.0,-100.0,-100.0
468287,-100.0,-100.0,-100.0,-100.0
468290,-100.0,-100.0,-100.0,-100.0
468297,-100.0,-100.0,-100.0,-100.0
468298,-100.0,-100.0,-100.0,-100.0
468305,-100.0,-100.0,-100.0,-100.0
468307,-100.0,-100.0,-100.0,-100.0
468310,-100.0,-100.0,-100.0,-100.0
468317,-100.0,-100.0,-100.0,-100.0
468319,-100.0,-100.0,-100.0,-100.0
468324,-100.0,-100.0,-100.0,-100.0
468325,-100.0,-100.0,-100.0,-100.0
468334,-100.0,-100.0,-100.0,-100.0
468341,-100.0,-100.0,-100.0,-100.0
468342,-100.0,-100.0,-100.0,-100.0
468350,-100.0,-100.0,-100.0,-100.0
468351,-100.0,-100.0,-100.0,-100.0
468359,-100.0,-100.0,-100.0,-100.0
468360,-100.0,-100.0,-100.0,-100.0
468369,-100.0,-100.0,-100.0,-100.0
468370,-100.0,-100.0,-100.0,-100.0
468376,-100.0,-100.0,-100.0,-100.0
468389,-100.0,-100.0,-100.0,-100.0
468395,-100.0,-100.0,-100.0,-100.0
468404,-100.0,-100.0,-100.0,-100.0
468413,-100.0,-100.0,-100.0,-100.0
468422,-100.0,-100.0,-100.0,-100.0
468429,-100.0,-100.0,-100.0,-100.0
468441,-100.0,-100.0,-100.0,-100.0
468447,-100.0,-100.0,-100.0,-100.0
468458,-100.0,-100.0,-100.0,-100.0
468465,-100.0,-100.0,-100.0,-100.0
468468,-100.0,-100.0,-100.0,-100.0
468476,-100.0,-100.0,-100.0,-100.0
468482,-100.0,-100.0,-100.0,-100.0
468489,-100.0,-100.0,-100.0,-100.0
468493,-100.0,-100.0,-100.0,-100.0
468498,-100.0,-100.0,-100.0,-100.0
468499,-100.0,-100.0,-100.0,-100.0
468507,-100.0,-100.0,-100.0,-100.0
468508,-100.0,-100.0,-100.0,-100.0
468516,-100.0,-100.0,-100.0,-100.0
468523,-100.0,-100.0,-100.0,-100.0
468525,-100.0,-100.0,-100.0,-100.0
468533,-100.0,-100.0,-100.0,-100.0
468534,-100.0,-100.0,-100.0,-100.0
468540,-100.0,-100.0,-100.0,-100.0
468550,-100.0,-100.0,-100.0,-100.0
468558,-100.0,-100.0,-100.0,-100.0
468569,-100.0,-100.0,-100.0,-100.0
468579,-100.0,-100.0,-100.0,-100.0
468590,-100.0,-100.0,-100.0,-100.0
468596,-100.0,-100.0,-100.0,-100.0
468604,-100.0,-100.0,-100.0,-100.0
468614,-100.0,-100.0,-100.0,-100.0
468625,-100.0,-100.0,-100.0,-100.0
468635,-100.0,-100.0,-100.0,-100.0
468638,-100.0,-100.0,-100.0,-100.0
468643,-100.0,-100.0,-100.0,-100.0
468647,-100.0,-100.0,-100.0,-100.0
468649,-100.0,-100.0,-100.0,-100.0
468660,-100.0,-100.0,-100.0,-100.0
468666,-100.0,-100.0,-100.0,-100.0
468670,-100.0,-100.0,-100.0,-100.0
468676,-100.0,-100.0,-100.0,-100.0
468680,-100.0,-100.0,-100.0,-100.0
468683,-100.0,-100.0,-100.0,-100.0
468688,-100.0,-100.0,-100.0,-100.0
468693,-100.0,-100.0,-100.0,-100.0
468698,-100.0,-100.0,-100.0,-100.0
468703,-100.0,-100.0,-100.0,-100.0
468712,-100.0,-100.0,-100.0,-100.0
468720,-100.0,-100.0,-100.0,-100.0
468730,-100.0,-100.0,-100.0,-100.0
468736,-100.0,-100.0,-100.0,-100.0
468740,-100.0,-100.0,-100.0,-100.0
468748,-100.0,-100.0,-100.0,-100.0
468759,-100.0,-100.0,-100.0,-100.0
468770,-100.0,-100.0,-100.0,-100.0
468781,-100.0,-100.0,-100.0,-100.0
468789,-100.0,-100.0,-100.0,-100.0
468795,-100.0,-100.0,-100.0,-100.0
468805,-100.0,-100.0,-100.0,-100.0
468810,-100.0,-100.0,-100.0,-100.0
468820,-100.0,-100.0,-100.0,-100.0
468830,-100.0,-100.0,-100.0,-100.0
468842,-100.0,-100.0,-100.0,-100.0
468848,-100.0,-100.0,-100.0,-100.0
468850,-100.0,-100.0,-100.0,-100.0
468861,-100.0,-100.0,-100.0,-100.0
468868,-100.0,-100.0,-100.0,-100.0
468870,-100.0,-100.0,-100.0,-100.0
468879,-100.0,-100.0,-100.0,-100.0
468880,-100.0,-100.0,-100.0,-100.0
468884,-100.0,-100.0,-100.0,-100.0
468910,-100.0,-100.0,-100.0,-100.0
468914,-100.0,-100.0,-100.0,-100.0
468925,-100.0,-100.0,-100.0,-100.0
468932,-100.0,-100.0,-100.0,-100.0
468939,-100.0,-100.0,-100.0,-100.0
468948,-100.0,-100.0,-100.0,-100.0
468959,-100.0,-100.0,-100.0,-100.0
468979,-100.0,-100.0,-100.0,-100.0
468988,-100.0,-100.0,-100.0,-100.0
468990,-100.0,-100.0,-100.0,-100.0
468997,-100.0,-100.0,-100.0,-100.0
469006,-100.0,-100.0,-100.0,-100.0
469007,-100.0,-100.0,-100.0,-100.0
469013,-100.0,-100.0,-100.0,-100.0
469024,-100.0,-100.0,-100.0,-100.0
469026,-100.0,-100.0,-100.0,-100.0
469030,-100.0,-100.0,-100.0,-100.0
469037,-100.0,-100.0,-100.0,-100.0
469046,-100.0,-100.0,-100.0,-100.0
469054,-100.0,-100.0,-100.0,-100.0
469062,-100.0,-100.0,-100.0,-100.0
469072,-100.0,-100.0,-100.0,-100.0
469082,-100.0,-100.0,-100.0,-100.0
469091,-100.0,-100.0,-100.0,-100.0
469105,-100.0,-100.0,-100.0,-100.0
469118,-100.0,-100.0,-100.0,-100.0
469125,-100.0,-100.0,-100.0,-100.0
469135,-100.0,-100.0,-100.0,-100.0
469142,-100.0,-100.0,-100.0,-100.0
469153,-100.0,-100.0,-100.0,-100.0
469156,-100.0,-100.0,-100.0,-100.0
469166,-100.0,-100.0,-100.0,-100.0
469171,-100.0,-100.0,-100.0,-100.0
469173,-100.0,-100.0,-100.0,-100.0
469184,-100.0,-100.0,-100.0,-100.0
469188,-100.0,-100.0,-100.0,-100.0
469208,-100.0,-100.0,-100.0,-100.0
469212,-100.0,-100.0,-100.0,-100.0
469218,-100.0,-100.0,-100.0,-100.0
469225,-100.0,-100.0,-100.0,-100.0
469236,-100.0,-100.0,-100.0,-100.0
469244,-100.0,-100.0,-100.0,-100.0
469254,-100.0,-100.0,-100.0,-100.0
469353,-100.0,-100.0,-100.0,-100.0
469369,-100.0,-100.0,-100.0,-100.0
469391,-100.0,-100.0,-100.0,-100.0
469399,-100.0,-100.0,-100.0,-100.0
469410,-100.0,-100.0,-100.0,-100.0
469419,-100.0,-100.0,-100.0,-100.0
469535,-100.0,-100.0,-100.0,-100.0
469550,-100.0,-100.0,-100.0,-100.0
469559,-100.0,-100.0,-100.0,-100.0
469564,-100.0,-100.0,-100.0,-100.0
469573,-100.0,-100.0,-100.0,-100.0
469582,-100.0,-100.0,-100.0,-100.0
469584,-100.0,-100.0,-100.0,-100.0
469589,-100.0,-100.0,-100.0,-100.0
469591,-100.0,-100.0,-100.0,-100.0
469600,-100.0,-100.0,-100.0,-100.0
469609,-100.0,-100.0,-100.0,-100.0
469617,-100.0,-100.0,-100.0,-100.0
469633,-100.0,-100.0,-100.0,-100.0
469716,-100.0,-100.0,-100.0,-100.0
469733,-100.0,-100.0,-100.0,-100.0
469768,-100.0,-100.0,-100.0,-100.0
469782,-100.0,-100.0,-100.0,-100.0
469909,-100.0,-100.0,-100.0,-100.0
469913,-100.0,-100.0,-100.0,-100.0
469934,-100.0,-100.0,-100.0,-100.0
469945,-100.0,-100.0,-100.0,-100.0
469968,-100.0,-100.0,-100.0,-100.0
469981,-100.0,-100.0,-100.0,-100.0
470090,-100.0,-100.0,-100.0,-100.0
470105,-100.0,-100.0,-100.0,-100.0
470118,-100.0,-100.0,-100.0,-100.0
470128,-100.0,-100.0,-100.0,-100.0
470154,-100.0,-100.0,-100.0,-100.0
470167,-100.0,-100.0,-100.0,-100.0
470290,-100.0,-100.0,-100.0,-100.0
470305,-100.0,-100.0,-100.0,-100.0
470330,-100.0,-100.0,-100.0,-100.0
470337,-100.0,-100.0,-100.0,-100.0
470347,-100.0,-100.0,-100.0,-100.0
470362,-100.0,-100.0,-100.0,-100.0
470474,-100.0,-100.0,-100.0,-100.0
470487,-100.0,-100.0,-100.0,-100.0
470512,-100.0,-100.0,-100.0,-100.0
470519,-100.0,-100.0,-100.0,-100.0
470526,-100.0,-100.0,-100.0,-100.0
470537,-100.0,-100.0,-100.0,-100.0
470635,-100.0,-100.0,-100.0,-100.0
470651,-100.0,-100.0,-100.0,-100.0
470674,-100.0,-100.0,-100.0,-100.0
470683,-100.0,-100.0,-100.0,-100.0
470692,-100.0,-100.0,-100.0,-100.0
470701,-100.0,-100.0,-100.0,-100.0
470835,-100.0,-100.0,-100.0,-100.0
470850,-100.0,-100.0,-100.0,-100.0
470982,-100.0,-100.0,-100.0,-100.0
470997,-100.0,-100.0,-100.0,-100.0
471021,-100.0,-100.0,-100.0,-100.0
471029,-100.0,-100.0,-100.0,-100.0
471056,-100.0,-100.0,-100.0,-100.0
471067,-100.0,-100.0,-100.0,-100.0
471191,-100.0,-100.0,-100.0,-100.0
471196,-100.0,-100.0,-100.0,-100.0
471221,-100.0,-100.0,-100.0,-100.0
471228,-100.0,-100.0,-100.0,-100.0
471369,-100.0,-100.0,-100.0,-100.0
471388,-100.0,-100.0,-100.0,-100.0
471402,-100.0,-100.0,-100.0,-100.0
471411,-100.0,-100.0,-100.0,-100.0
471436,-100.0,-100.0,-100.0,-100.0
471446,-100.0,-100.0,-100.0,-100.0
471555,-100.0,-100.0,-100.0,-100.0
471571,-100.0,-100.0,-100.0,-100.0
471595,-100.0,-100.0,-100.0,-100.0
471602,-100.0,-100.0,-100.0,-100.0
471611,-100.0,-100.0,-100.0,-100.0
471621,-100.0,-100.0,-100.0,-100.0
471634,-100.0,-100.0,-100.0,-100.0
471645,-100.0,-100.0,-100.0,-100.0
471773,-100.0,-100.0,-100.0,-100.0
471787,-100.0,-100.0,-100.0,-100.0
471814,-100.0,-100.0,-100.0,-100.0
471826,-100.0,-100.0,-100.0,-100.0
471841,-100.0,-100.0,-100.0,-100.0
471850,-100.0,-100.0,-100.0,-100.0
471973,-100.0,-100.0,-100.0,-100.0
471986,-100.0,-100.0,-100.0,-100.0
472012,-100.0,-100.0,-100.0,-100.0
472019,-100.0,-100.0,-100.0,-100.0
472154,-100.0,-100.0,-100.0,-100.0
472173,-100.0,-100.0,-100.0,-100.0
472213,-100.0,-100.0,-100.0,-100.0
472223,-100.0,-100.0,-100.0,-100.0
472649,-100.0,-100.0,-100.0,-100.0
472664,-100.0,-100.0,-100.0,-100.0
472702,-100.0,-100.0,-100.0,-100.0
472708,-100.0,-100.0,-100.0,-100.0
472758,-100.0,-100.0,-100.0,-100.0
472777,-100.0,-100.0,-100.0,-100.0
472793,-100.0,-100.0,-100.0,-100.0
472804,-100.0,-100.0,-100.0,-100.0
472817,-100.0,-100.0,-100.0,-100.0
472836,-100.0,-100.0,-100.0,-100.0
472845,-100.0,-100.0,-100.0,-100.0
472856,-100.0,-100.0,-100.0,-100.0
472865,-100.0,-100.0,-100.0,-100.0
472881,-100.0,-100.0,-100.0,-100.0
472895,-100.0,-100.0,-100.0,-100.0
472905,-100.0,-100.0,-100.0,-100.0
472914,-100.0,-100.0,-100.0,-100.0
472919,-100.0,-100.0,-100.0,-100.0
472928,-100.0,-100.0,-100.0,-100.0
472936,-100.0,-100.0,-100.0,-100.0
472945,-100.0,-100.0,-100.0,-100.0
472952,-100.0,-100.0,-100.0,-100.0
472963,-100.0,-100.0,-100.0,-100.0
472969,-100.0,-100.0,-100.0,-100.0
472978,-100.0,-100.0,-100.0,-100.0
472985,-100.0,-100.0,-100.0,-100.0
472995,-100.0,-100.0,-100.0,-100.0
473000,-100.0,-100.0,-100.0,-100.0
473007,-100.0,-100.0,-100.0,-100.0
473017,-100.0,-100.0,-100.0,-100.0
473025,-100.0,-100.0,-100.0,-100.0
473034,-100.0,-100.0,-100.0,-100.0
473046,-100.0,-100.0,-100.0,-100.0
473054,-100.0,-100.0,-100.0,-100.0
473061,-100.0,-100.0,-100.0,-100.0
473070,-100.0,-100.0,-100.0,-100.0
473076,-100.0,-100.0,-100.0,-100.0
473084,-100.0,-100.0,-100.0,-100.0
473093,-100.0,-100.0,-100.0,-100.0
473105,-100.0,-100.0,-100.0,-100.0
473112,-100.0,-100.0,-100.0,-100.0
473123,-100.0,-100.0,-100.0,-100.0
473129,-100.0,-100.0,-100.0,-100.0
473137,-100.0,-100.0,-100.0,-100.0
473149,-100.0,-100.0,-100.0,-100.0
473159,-100.0,-100.0,-100.0,-100.0
473166,-100.0,-100.0,-100.0,-100.0
473173,-100.0,-100.0,-100.0,-100.0
473181,-100.0,-100.0,-100.0,-100.0
473196,-100.0,-100.0,-100.0,-100.0
473205,-100.0,-100.0,-100.0,-100.0
473222,-100.0,-100.0,-100.0,-100.0
473232,-100.0,-100.0,-100.0,-100.0
473242,-100.0,-100.0,-100.0,-100.0
473251,-100.0,-100.0,-100.0,-100.0
473258,-100.0,-100.0,-100.0,-100.0
473267,-100.0,-100.0,-100.0,-100.0
473275,-100.0,-100.0,-100.0,-100.0
473286,-100.0,-100.0,-100.0,-100.0
473296,-100.0,-100.0,-100.0,-100.0
473306,-100.0,-100.0,-100.0,-100.0
473314,-100.0,-100.0,-100.0,-100.0
473322,-100.0,-100.0,-100.0,-100.0
473333,-100.0,-100.0,-100.0,-100.0
473346,-100.0,-100.0,-100.0,-100.0
473355,-100.0,-100.0,-100.0,-100.0
