,AY5QB85BMBVU8,A3P9TMATWBA1Q,A8DMLATJZOF4Q,A8WWSKUYQ4X5N
238460,-100.0,-100.0,-100.0,-100.0
238467,-100.0,-100.0,-100.0,-100.0
238509,-100.0,-100.0,-100.0,-100.0
238531,-100.0,-100.0,-100.0,-100.0
238533,-100.0,-100.0,-100.0,-100.0
238538,-100.0,-100.0,-100.0,-100.0
238546,-100.0,-100.0,-100.0,-100.0
238620,-100.0,-100.0,-100.0,-100.0
238639,-100.0,-100.0,-100.0,-100.0
238645,-100.0,-100.0,-100.0,-100.0
238674,-100.0,-100.0,-100.0,-100.0
238716,-100.0,-100.0,-100.0,-100.0
238721,-100.0,-100.0,-100.0,-100.0
238760,-100.0,-100.0,-100.0,-100.0
238771,-100.0,-100.0,-100.0,-100.0
238820,-100.0,-100.0,-100.0,-100.0
238821,-100.0,-100.0,-100.0,-100.0
238828,-100.0,-100.0,-100.0,-100.0
238836,-100.0,-100.0,-100.0,-100.0
238845,-100.0,-100.0,-100.0,-100.0
238849,-100.0,-100.0,-100.0,-100.0
238873,-100.0,-100.0,-100.0,-100.0
238894,-100.0,-100.0,-100.0,-100.0
238926,-100.0,-100.0,-100.0,-100.0
238947,-100.0,-100.0,-100.0,-100.0
238969,-100.0,-100.0,-100.0,-100.0
238998,-100.0,-100.0,-100.0,-100.0
239076,-100.0,-100.0,-100.0,-100.0
239102,-100.0,-100.0,-100.0,-100.0
239156,-100.0,-100.0,-100.0,-100.0
239192,-100.0,-100.0,-100.0,-100.0
239256,-100.0,-100.0,-100.0,-100.0
239295,-100.0,-100.0,-100.0,-100.0
239380,-100.0,-100.0,-100.0,-100.0
239410,-100.0,-100.0,-100.0,-100.0
239425,-100.0,-100.0,-100.0,-100.0
239489,-100.0,-100.0,-100.0,-100.0
239552,-100.0,-100.0,-100.0,-100.0
239575,-100.0,-100.0,-100.0,-100.0
239602,-100.0,-100.0,-100.0,-100.0
239614,-100.0,-100.0,-100.0,-100.0
239623,-100.0,-100.0,-100.0,-100.0
239662,-100.0,-100.0,-100.0,-100.0
239709,-100.0,-100.0,-100.0,-100.0
239740,-100.0,-100.0,-100.0,-100.0
239780,-100.0,-100.0,-100.0,-100.0
239803,-100.0,-100.0,-100.0,-100.0
239817,-100.0,-100.0,-100.0,-100.0
239851,-100.0,-100.0,-100.0,-100.0
239866,-100.0,-100.0,-100.0,-100.0
239896,-100.0,-100.0,-100.0,-100.0
239927,-100.0,-100.0,-100.0,-100.0
239934,-100.0,-100.0,-100.0,-100.0
239940,-100.0,-100.0,-100.0,-100.0
239968,-100.0,-100.0,-100.0,-100.0
239982,-100.0,-100.0,-100.0,-100.0
240044,-100.0,-100.0,-100.0,-100.0
240059,-100.0,-100.0,-100.0,-100.0
240104,-100.0,-100.0,-100.0,-100.0
240136,-100.0,-100.0,-100.0,-100.0
240138,-100.0,-100.0,-100.0,-100.0
240143,-100.0,-100.0,-100.0,-100.0
240158,-100.0,-100.0,-100.0,-100.0
240162,-100.0,-100.0,-100.0,-100.0
240167,-100.0,-100.0,-100.0,-100.0
240168,-100.0,-100.0,-100.0,-100.0
240228,-100.0,-100.0,-100.0,-100.0
240229,-100.0,-100.0,-100.0,-100.0
240259,-100.0,-100.0,-100.0,-100.0
240269,-100.0,-100.0,-100.0,-100.0
240279,-100.0,-100.0,-100.0,-100.0
240282,-100.0,-100.0,-100.0,-100.0
240342,-100.0,-100.0,-100.0,-100.0
240369,-100.0,-100.0,-100.0,-100.0
240372,-100.0,-100.0,-100.0,-100.0
240397,-100.0,-100.0,-100.0,-100.0
240417,-100.0,-100.0,-100.0,-100.0
240437,-100.0,-100.0,-100.0,-100.0
240442,-100.0,-100.0,-100.0,-100.0
240510,-100.0,-100.0,-100.0,-100.0
240543,-100.0,-100.0,-100.0,-100.0
240601,-100.0,-100.0,-100.0,-100.0
240635,-100.0,-100.0,-100.0,-100.0
240636,-100.0,-100.0,-100.0,-100.0
240657,-100.0,-100.0,-100.0,-100.0
240733,-100.0,-100.0,-100.0,-100.0
240759,-100.0,-100.0,-100.0,-100.0
240787,-100.0,-100.0,-100.0,-100.0
240819,-100.0,-100.0,-100.0,-100.0
240922,-100.0,-100.0,-100.0,-100.0
240972,-100.0,-100.0,-100.0,-100.0
240991,-100.0,-100.0,-100.0,-100.0
241018,-100.0,-100.0,-100.0,-100.0
241033,-100.0,-100.0,-100.0,-100.0
241055,-100.0,-100.0,-100.0,-100.0
241059,-100.0,-100.0,-100.0,-100.0
241112,-100.0,-100.0,-100.0,-100.0
241179,-100.0,-100.0,-100.0,-100.0
241221,-100.0,-100.0,-100.0,-100.0
241285,-100.0,-100.0,-100.0,-100.0
241289,-100.0,-100.0,-100.0,-100.0
241299,-100.0,-100.0,-100.0,-100.0
241322,-100.0,-100.0,-100.0,-100.0
241371,-100.0,-100.0,-100.0,-100.0
241378,-100.0,-100.0,-100.0,-100.0
241393,-100.0,-100.0,-100.0,-100.0
241397,-100.0,-100.0,-100.0,-100.0
241398,-100.0,-100.0,-100.0,-100.0
241411,-100.0,-100.0,-100.0,-100.0
241414,-100.0,-100.0,-100.0,-100.0
241427,-100.0,-100.0,-100.0,-100.0
241471,-100.0,-100.0,-100.0,-100.0
241492,-100.0,-100.0,-100.0,-100.0
241503,-100.0,-100.0,-100.0,-100.0
241514,-100.0,-100.0,-100.0,-100.0
241521,-100.0,-100.0,-100.0,-100.0
241525,-100.0,-100.0,-100.0,-100.0
241557,-100.0,-100.0,-100.0,-100.0
241576,-100.0,-100.0,-100.0,-100.0
241625,-100.0,-100.0,-100.0,-100.0
241628,-100.0,-100.0,-100.0,-100.0
241631,-100.0,-100.0,-100.0,-100.0
241635,-100.0,-100.0,-100.0,-100.0
241645,-100.0,-100.0,-100.0,-100.0
241647,-100.0,-100.0,-100.0,-100.0
241654,-100.0,-100.0,-100.0,-100.0
241669,-100.0,-100.0,-100.0,-100.0
241706,-100.0,-100.0,-100.0,-100.0
241753,-100.0,-100.0,-100.0,-100.0
241765,-100.0,-100.0,-100.0,-100.0
241780,-100.0,-100.0,-100.0,-100.0
241792,-100.0,-100.0,-100.0,-100.0
241798,-100.0,-100.0,-100.0,-100.0
241819,-100.0,-100.0,-100.0,-100.0
241835,-100.0,-100.0,-100.0,-100.0
241860,-100.0,-100.0,-100.0,-100.0
241872,-100.0,-100.0,-100.0,-100.0
241878,-100.0,-100.0,-100.0,-100.0
241883,-100.0,-100.0,-100.0,-100.0
241905,-100.0,-100.0,-100.0,-100.0
241950,-100.0,-100.0,-100.0,-100.0
242010,-100.0,-100.0,-100.0,-100.0
242015,-100.0,-100.0,-100.0,-100.0
242029,-100.0,-100.0,-100.0,-100.0
242053,-100.0,-100.0,-100.0,-100.0
242060,-100.0,-100.0,-100.0,-100.0
242069,-100.0,-100.0,-100.0,-100.0
242079,-100.0,-100.0,-100.0,-100.0
242081,-100.0,-100.0,-100.0,-100.0
242097,-100.0,-100.0,-100.0,-100.0
242103,-100.0,-100.0,-100.0,-100.0
242106,-100.0,-100.0,-100.0,-100.0
242123,-100.0,-100.0,-100.0,-100.0
242130,-100.0,-100.0,-100.0,-100.0
242138,-100.0,-100.0,-100.0,-100.0
242142,-100.0,-100.0,-100.0,-100.0
242174,-100.0,-100.0,-100.0,-100.0
242236,-100.0,-100.0,-100.0,-100.0
242243,-100.0,-100.0,-100.0,-100.0
242253,-100.0,-100.0,-100.0,-100.0
242265,-100.0,-100.0,-100.0,-100.0
242319,-100.0,-100.0,-100.0,-100.0
242337,-100.0,-100.0,-100.0,-100.0
242338,-100.0,-100.0,-100.0,-100.0
242343,-100.0,-100.0,-100.0,-100.0
242360,-100.0,-100.0,-100.0,-100.0
242365,-100.0,-100.0,-100.0,-100.0
242378,-100.0,-100.0,-100.0,-100.0
242400,-100.0,-100.0,-100.0,-100.0
242420,-100.0,-100.0,-100.0,-100.0
242421,-100.0,-100.0,-100.0,-100.0
242469,-100.0,-100.0,-100.0,-100.0
242538,-100.0,-100.0,-100.0,-100.0
242597,-100.0,-100.0,-100.0,-100.0
242630,-100.0,-100.0,-100.0,-100.0
242717,-100.0,-100.0,-100.0,-100.0
242730,-100.0,-100.0,-100.0,-100.0
242862,-100.0,-100.0,-100.0,-100.0
242911,-100.0,-100.0,-100.0,-100.0
242966,-100.0,-100.0,-100.0,-100.0
242984,-100.0,-100.0,-100.0,-100.0
243030,-100.0,-100.0,-100.0,-100.0
243146,-100.0,-100.0,-100.0,-100.0
243161,-100.0,-100.0,-100.0,-100.0
243186,-100.0,-100.0,-100.0,-100.0
243243,-100.0,-100.0,-100.0,-100.0
243264,-100.0,-100.0,-100.0,-100.0
243354,-100.0,-100.0,-100.0,-100.0
243375,-100.0,-100.0,-100.0,-100.0
243495,-100.0,-100.0,-100.0,-100.0
243522,-100.0,-100.0,-100.0,-100.0
243615,-100.0,-100.0,-100.0,-100.0
243633,-100.0,-100.0,-100.0,-100.0
243689,-100.0,-100.0,-100.0,-100.0
243760,-100.0,-100.0,-100.0,-100.0
243817,-100.0,-100.0,-100.0,-100.0
243871,-100.0,-100.0,-100.0,-100.0
243892,-100.0,-100.0,-100.0,-100.0
243941,-100.0,-100.0,-100.0,-100.0
243979,-100.0,-100.0,-100.0,-100.0
244008,-100.0,-100.0,-100.0,-100.0
244122,-100.0,-100.0,-100.0,-100.0
244157,-100.0,-100.0,-100.0,-100.0
244230,-100.0,-100.0,-100.0,-100.0
244266,-100.0,-100.0,-100.0,-100.0
244395,-100.0,-100.0,-100.0,-100.0
244456,-100.0,-100.0,-100.0,-100.0
244543,-100.0,-100.0,-100.0,-100.0
244596,-100.0,-100.0,-100.0,-100.0
244793,-100.0,-100.0,-100.0,-100.0
244840,-100.0,-100.0,-100.0,-100.0
244883,-100.0,-100.0,-100.0,-100.0
244917,-100.0,-100.0,-100.0,-100.0
244933,-100.0,-100.0,-100.0,-100.0
244964,-100.0,-100.0,-100.0,-100.0
245044,-100.0,-100.0,-100.0,-100.0
245088,-100.0,-100.0,-100.0,-100.0
245159,-100.0,-100.0,-100.0,-100.0
245203,-100.0,-100.0,-100.0,-100.0
245277,-100.0,-100.0,-100.0,-100.0
245292,-100.0,-100.0,-100.0,-100.0
245322,-100.0,-100.0,-100.0,-100.0
245363,-100.0,-100.0,-100.0,-100.0
245454,-100.0,-100.0,-100.0,-100.0
245488,-100.0,-100.0,-100.0,-100.0
245542,-100.0,-100.0,-100.0,-100.0
245601,-100.0,-100.0,-100.0,-100.0
245619,-100.0,-100.0,-100.0,-100.0
245620,-100.0,-100.0,-100.0,-100.0
245628,-100.0,-100.0,-100.0,-100.0
245639,-100.0,-100.0,-100.0,-100.0
245642,-100.0,-100.0,-100.0,-100.0
245662,-100.0,-100.0,-100.0,-100.0
245665,-100.0,-100.0,-100.0,-100.0
245668,-100.0,-100.0,-100.0,-100.0
245670,-100.0,-100.0,-100.0,-100.0
245687,-100.0,-100.0,-100.0,-100.0
245691,-100.0,-100.0,-100.0,-100.0
245700,-100.0,-100.0,-100.0,-100.0
245710,-100.0,-100.0,-100.0,-100.0
245718,-100.0,-100.0,-100.0,-100.0
245726,-100.0,-100.0,-100.0,-100.0
245732,-100.0,-100.0,-100.0,-100.0
245741,-100.0,-100.0,-100.0,-100.0
245745,-100.0,-100.0,-100.0,-100.0
245767,-100.0,-100.0,-100.0,-100.0
245773,-100.0,-100.0,-100.0,-100.0
245795,-100.0,-100.0,-100.0,-100.0
245797,-100.0,-100.0,-100.0,-100.0
245802,-100.0,-100.0,-100.0,-100.0
245820,-100.0,-100.0,-100.0,-100.0
245833,-100.0,-100.0,-100.0,-100.0
245902,-100.0,-100.0,-100.0,-100.0
245913,-100.0,-100.0,-100.0,-100.0
245974,-100.0,-100.0,-100.0,-100.0
246026,-100.0,-100.0,-100.0,-100.0
246050,-100.0,-100.0,-100.0,-100.0
246056,-100.0,-100.0,-100.0,-100.0
246088,-100.0,-100.0,-100.0,-100.0
246093,-100.0,-100.0,-100.0,-100.0
246096,-100.0,-100.0,-100.0,-100.0
246097,-100.0,-100.0,-100.0,-100.0
246113,-100.0,-100.0,-100.0,-100.0
246135,-100.0,-100.0,-100.0,-100.0
246140,-100.0,-100.0,-100.0,-100.0
246151,-100.0,-100.0,-100.0,-100.0
246175,-100.0,-100.0,-100.0,-100.0
246195,-100.0,-100.0,-100.0,-100.0
246207,-100.0,-100.0,-100.0,-100.0
246266,-100.0,-100.0,-100.0,-100.0
246274,-100.0,-100.0,-100.0,-100.0
246306,-100.0,-100.0,-100.0,-100.0
246366,-100.0,-100.0,-100.0,-100.0
246384,-100.0,-100.0,-100.0,-100.0
246410,-100.0,-100.0,-100.0,-100.0
246412,-100.0,-100.0,-100.0,-100.0
246430,-100.0,-100.0,-100.0,-100.0
246512,-100.0,-100.0,-100.0,-100.0
246536,-100.0,-100.0,-100.0,-100.0
246555,-100.0,-100.0,-100.0,-100.0
246577,-100.0,-100.0,-100.0,-100.0
246624,-100.0,-100.0,-100.0,-100.0
246628,-100.0,-100.0,-100.0,-100.0
246707,-100.0,-100.0,-100.0,-100.0
246729,-100.0,-100.0,-100.0,-100.0
246748,-100.0,-100.0,-100.0,-100.0
246776,-100.0,-100.0,-100.0,-100.0
246803,-100.0,-100.0,-100.0,-100.0
246821,-100.0,-100.0,-100.0,-100.0
246851,-100.0,-100.0,-100.0,-100.0
246868,-100.0,-100.0,-100.0,-100.0
246871,-100.0,-100.0,-100.0,-100.0
246890,-100.0,-100.0,-100.0,-100.0
246947,-100.0,-100.0,-100.0,-100.0
246988,-100.0,-100.0,-100.0,-100.0
247037,-100.0,-100.0,-100.0,-100.0
247056,-100.0,-100.0,-100.0,-100.0
247063,-100.0,-100.0,-100.0,-100.0
247080,-100.0,-100.0,-100.0,-100.0
247191,-100.0,-100.0,-100.0,-100.0
247215,-100.0,-100.0,-100.0,-100.0
247235,-100.0,-100.0,-100.0,-100.0
247237,-100.0,-100.0,-100.0,-100.0
247258,-100.0,-100.0,-100.0,-100.0
247266,-100.0,-100.0,-100.0,-100.0
247288,-100.0,-100.0,-100.0,-100.0
247297,-100.0,-100.0,-100.0,-100.0
247300,-100.0,-100.0,-100.0,-100.0
247327,-100.0,-100.0,-100.0,-100.0
247343,-100.0,-100.0,-100.0,-100.0
247356,-100.0,-100.0,-100.0,-100.0
247373,-100.0,-100.0,-100.0,-100.0
247380,-100.0,-100.0,-100.0,-100.0
247428,-100.0,-100.0,-100.0,-100.0
247462,-100.0,-100.0,-100.0,-100.0
247499,-100.0,-100.0,-100.0,-100.0
247515,-100.0,-100.0,-100.0,-100.0
247539,-100.0,-100.0,-100.0,-100.0
247587,-100.0,-100.0,-100.0,-100.0
247605,-100.0,-100.0,-100.0,-100.0
247658,-100.0,-100.0,-100.0,-100.0
247706,-100.0,-100.0,-100.0,-100.0
247708,-100.0,-100.0,-100.0,-100.0
247739,-100.0,-100.0,-100.0,-100.0
247746,-100.0,-100.0,-100.0,-100.0
247760,-100.0,-100.0,-100.0,-100.0
247774,-100.0,-100.0,-100.0,-100.0
247783,-100.0,-100.0,-100.0,-100.0
247811,-100.0,-100.0,-100.0,-100.0
247823,-100.0,-100.0,-100.0,-100.0
247853,-100.0,-100.0,-100.0,-100.0
247874,-100.0,-100.0,-100.0,-100.0
247901,-100.0,-100.0,-100.0,-100.0
247908,-100.0,-100.0,-100.0,-100.0
247927,-100.0,-100.0,-100.0,-100.0
247936,-100.0,-100.0,-100.0,-100.0
247965,-100.0,-100.0,-100.0,-100.0
247973,-100.0,-100.0,-100.0,-100.0
248000,-100.0,-100.0,-100.0,-100.0
248007,-100.0,-100.0,-100.0,-100.0
248030,-100.0,-100.0,-100.0,-100.0
248035,-100.0,-100.0,-100.0,-100.0
248063,-100.0,-100.0,-100.0,-100.0
248107,-100.0,-100.0,-100.0,-100.0
248119,-100.0,-100.0,-100.0,-100.0
248212,-100.0,-100.0,-100.0,-100.0
248222,-100.0,-100.0,-100.0,-100.0
248229,-100.0,-100.0,-100.0,-100.0
248238,-100.0,-100.0,-100.0,-100.0
248245,-100.0,-100.0,-100.0,-100.0
248260,-100.0,-100.0,-100.0,-100.0
248267,-100.0,-100.0,-100.0,-100.0
248274,-100.0,-100.0,-100.0,-100.0
248294,-100.0,-100.0,-100.0,-100.0
248297,-100.0,-100.0,-100.0,-100.0
248311,-100.0,-100.0,-100.0,-100.0
248314,-100.0,-100.0,-100.0,-100.0
248325,-100.0,-100.0,-100.0,-100.0
248328,-100.0,-100.0,-100.0,-100.0
248351,-100.0,-100.0,-100.0,-100.0
248374,-100.0,-100.0,-100.0,-100.0
248511,-100.0,-100.0,-100.0,-100.0
248531,-100.0,-100.0,-100.0,-100.0
248534,-100.0,-100.0,-100.0,-100.0
248538,-100.0,-100.0,-100.0,-100.0
248561,-100.0,-100.0,-100.0,-100.0
248565,-100.0,-100.0,-100.0,-100.0
248578,-100.0,-100.0,-100.0,-100.0
248600,-100.0,-100.0,-100.0,-100.0
248610,-100.0,-100.0,-100.0,-100.0
248637,-100.0,-100.0,-100.0,-100.0
248707,-100.0,-100.0,-100.0,-100.0
248718,-100.0,-100.0,-100.0,-100.0
248741,-100.0,-100.0,-100.0,-100.0
248749,-100.0,-100.0,-100.0,-100.0
248761,-100.0,-100.0,-100.0,-100.0
248789,-100.0,-100.0,-100.0,-100.0
248802,-100.0,-100.0,-100.0,-100.0
248809,-100.0,-100.0,-100.0,-100.0
248829,-100.0,-100.0,-100.0,-100.0
248839,-100.0,-100.0,-100.0,-100.0
248855,-100.0,-100.0,-100.0,-100.0
248894,-100.0,-100.0,-100.0,-100.0
248907,-100.0,-100.0,-100.0,-100.0
248911,-100.0,-100.0,-100.0,-100.0
248915,-100.0,-100.0,-100.0,-100.0
248924,-100.0,-100.0,-100.0,-100.0
248927,-100.0,-100.0,-100.0,-100.0
248931,-100.0,-100.0,-100.0,-100.0
248960,-100.0,-100.0,-100.0,-100.0
248963,-100.0,-100.0,-100.0,-100.0
248974,-100.0,-100.0,-100.0,-100.0
248977,-100.0,-100.0,-100.0,-100.0
248978,-100.0,-100.0,-100.0,-100.0
248981,-100.0,-100.0,-100.0,-100.0
248994,-100.0,-100.0,-100.0,-100.0
249016,-100.0,-100.0,-100.0,-100.0
249018,-100.0,-100.0,-100.0,-100.0
249024,-100.0,-100.0,-100.0,-100.0
249034,-100.0,-100.0,-100.0,-100.0
249035,-100.0,-100.0,-100.0,-100.0
249106,-100.0,-100.0,-100.0,-100.0
249188,-100.0,-100.0,-100.0,-100.0
249209,-100.0,-100.0,-100.0,-100.0
249230,-100.0,-100.0,-100.0,-100.0
249259,-100.0,-100.0,-100.0,-100.0
249330,-100.0,-100.0,-100.0,-100.0
249331,-100.0,-100.0,-100.0,-100.0
249353,-100.0,-100.0,-100.0,-100.0
249365,-100.0,-100.0,-100.0,-100.0
249397,-100.0,-100.0,-100.0,-100.0
249456,-100.0,-100.0,-100.0,-100.0
249468,-100.0,-100.0,-100.0,-100.0
249521,-100.0,-100.0,-100.0,-100.0
249561,-100.0,-100.0,-100.0,-100.0
249589,-100.0,-100.0,-100.0,-100.0
249593,-100.0,-100.0,-100.0,-100.0
249611,-100.0,-100.0,-100.0,-100.0
249691,-100.0,-100.0,-100.0,-100.0
249741,-100.0,-100.0,-100.0,-100.0
249759,-100.0,-100.0,-100.0,-100.0
249814,-100.0,-100.0,-100.0,-100.0
249837,-100.0,-100.0,-100.0,-100.0
249864,-100.0,-100.0,-100.0,-100.0
249868,-100.0,-100.0,-100.0,-100.0
249888,-100.0,-100.0,-100.0,-100.0
249932,-100.0,-100.0,-100.0,-100.0
249962,-100.0,-100.0,-100.0,-100.0
250050,-100.0,-100.0,-100.0,-100.0
250071,-100.0,-100.0,-100.0,-100.0
250077,-100.0,-100.0,-100.0,-100.0
250100,-100.0,-100.0,-100.0,-100.0
250110,-100.0,-100.0,-100.0,-100.0
250135,-100.0,-100.0,-100.0,-100.0
250142,-100.0,-100.0,-100.0,-100.0
250152,-100.0,-100.0,-100.0,-100.0
250171,-100.0,-100.0,-100.0,-100.0
250190,-100.0,-100.0,-100.0,-100.0
250272,-100.0,-100.0,-100.0,-100.0
250319,-100.0,-100.0,-100.0,-100.0
250331,-100.0,-100.0,-100.0,-100.0
250342,-100.0,-100.0,-100.0,-100.0
250426,-100.0,-100.0,-100.0,-100.0
250454,-100.0,-100.0,-100.0,-100.0
250461,-100.0,-100.0,-100.0,-100.0
250489,-100.0,-100.0,-100.0,-100.0
250494,-100.0,-100.0,-100.0,-100.0
250523,-100.0,-100.0,-100.0,-100.0
250524,-100.0,-100.0,-100.0,-100.0
250589,-100.0,-100.0,-100.0,-100.0
250610,-100.0,-100.0,-100.0,-100.0
250639,-100.0,-100.0,-100.0,-100.0
250641,-100.0,-100.0,-100.0,-100.0
250645,-100.0,-100.0,-100.0,-100.0
250662,-100.0,-100.0,-100.0,-100.0
250665,-100.0,-100.0,-100.0,-100.0
250667,-100.0,-100.0,-100.0,-100.0
250678,-100.0,-100.0,-100.0,-100.0
250683,-100.0,-100.0,-100.0,-100.0
250728,-100.0,-100.0,-100.0,-100.0
250860,-100.0,-100.0,-100.0,-100.0
250893,-100.0,-100.0,-100.0,-100.0
250951,-100.0,-100.0,-100.0,-100.0
250965,-100.0,-100.0,-100.0,-100.0
251070,-100.0,-100.0,-100.0,-100.0
251141,-100.0,-100.0,-100.0,-100.0
251222,-100.0,-100.0,-100.0,-100.0
251245,-100.0,-100.0,-100.0,-100.0
251368,-100.0,-100.0,-100.0,-100.0
251423,-100.0,-100.0,-100.0,-100.0
251623,-100.0,-100.0,-100.0,-100.0
251676,-100.0,-100.0,-100.0,-100.0
251776,-100.0,-100.0,-100.0,-100.0
251797,-100.0,-100.0,-100.0,-100.0
251842,-100.0,-100.0,-100.0,-100.0
251904,-100.0,-100.0,-100.0,-100.0
251947,-100.0,-100.0,-100.0,-100.0
251977,-100.0,-100.0,-100.0,-100.0
252098,-100.0,-100.0,-100.0,-100.0
252110,-100.0,-100.0,-100.0,-100.0
252126,-100.0,-100.0,-100.0,-100.0
252179,-100.0,-100.0,-100.0,-100.0
252222,-100.0,-100.0,-100.0,-100.0
252245,-100.0,-100.0,-100.0,-100.0
252303,-100.0,-100.0,-100.0,-100.0
252342,-100.0,-100.0,-100.0,-100.0
252408,-100.0,-100.0,-100.0,-100.0
252429,-100.0,-100.0,-100.0,-100.0
252497,-100.0,-100.0,-100.0,-100.0
252558,-100.0,-100.0,-100.0,-100.0
252570,-100.0,-100.0,-100.0,-100.0
252611,-100.0,-100.0,-100.0,-100.0
252628,-100.0,-100.0,-100.0,-100.0
252660,-100.0,-100.0,-100.0,-100.0
252681,-100.0,-100.0,-100.0,-100.0
252703,-100.0,-100.0,-100.0,-100.0
252816,-100.0,-100.0,-100.0,-100.0
252860,-100.0,-100.0,-100.0,-100.0
252957,-100.0,-100.0,-100.0,-100.0
252972,-100.0,-100.0,-100.0,-100.0
253084,-100.0,-100.0,-100.0,-100.0
253107,-100.0,-100.0,-100.0,-100.0
253244,-100.0,-100.0,-100.0,-100.0
253261,-100.0,-100.0,-100.0,-100.0
253263,-100.0,-100.0,-100.0,-100.0
253274,-100.0,-100.0,-100.0,-100.0
253278,-100.0,-100.0,-100.0,-100.0
253281,-100.0,-100.0,-100.0,-100.0
253294,-100.0,-100.0,-100.0,-100.0
253296,-100.0,-100.0,-100.0,-100.0
253304,-100.0,-100.0,-100.0,-100.0
253311,-100.0,-100.0,-100.0,-100.0
253313,-100.0,-100.0,-100.0,-100.0
253327,-100.0,-100.0,-100.0,-100.0
253330,-100.0,-100.0,-100.0,-100.0
253343,-100.0,-100.0,-100.0,-100.0
253346,-100.0,-100.0,-100.0,-100.0
253359,-100.0,-100.0,-100.0,-100.0
253361,-100.0,-100.0,-100.0,-100.0
253364,-100.0,-100.0,-100.0,-100.0
253377,-100.0,-100.0,-100.0,-100.0
253380,-100.0,-100.0,-100.0,-100.0
253393,-100.0,-100.0,-100.0,-100.0
253418,-100.0,-100.0,-100.0,-100.0
253458,-100.0,-100.0,-100.0,-100.0
253478,-100.0,-100.0,-100.0,-100.0
253486,-100.0,-100.0,-100.0,-100.0
253494,-100.0,-100.0,-100.0,-100.0
253497,-100.0,-100.0,-100.0,-100.0
253510,-100.0,-100.0,-100.0,-100.0
253512,-100.0,-100.0,-100.0,-100.0
253527,-100.0,-100.0,-100.0,-100.0
253531,-100.0,-100.0,-100.0,-100.0
253544,-100.0,-100.0,-100.0,-100.0
253548,-100.0,-100.0,-100.0,-100.0
253577,-100.0,-100.0,-100.0,-100.0
253581,-100.0,-100.0,-100.0,-100.0
253595,-100.0,-100.0,-100.0,-100.0
253598,-100.0,-100.0,-100.0,-100.0
253604,-100.0,-100.0,-100.0,-100.0
253621,-100.0,-100.0,-100.0,-100.0
253628,-100.0,-100.0,-100.0,-100.0
253635,-100.0,-100.0,-100.0,-100.0
253662,-100.0,-100.0,-100.0,-100.0
253667,-100.0,-100.0,-100.0,-100.0
253677,-100.0,-100.0,-100.0,-100.0
253701,-100.0,-100.0,-100.0,-100.0
253704,-100.0,-100.0,-100.0,-100.0
253710,-100.0,-100.0,-100.0,-100.0
253729,-100.0,-100.0,-100.0,-100.0
253743,-100.0,-100.0,-100.0,-100.0
253761,-100.0,-100.0,-100.0,-100.0
253766,-100.0,-100.0,-100.0,-100.0
253776,-100.0,-100.0,-100.0,-100.0
253802,-100.0,-100.0,-100.0,-100.0
253849,-100.0,-100.0,-100.0,-100.0
253885,-100.0,-100.0,-100.0,-100.0
253901,-100.0,-100.0,-100.0,-100.0
253939,-100.0,-100.0,-100.0,-100.0
253983,-100.0,-100.0,-100.0,-100.0
254040,-100.0,-100.0,-100.0,-100.0
254050,-100.0,-100.0,-100.0,-100.0
254073,-100.0,-100.0,-100.0,-100.0
254091,-100.0,-100.0,-100.0,-100.0
254116,-100.0,-100.0,-100.0,-100.0
254132,-100.0,-100.0,-100.0,-100.0
254134,-100.0,-100.0,-100.0,-100.0
254151,-100.0,-100.0,-100.0,-100.0
254169,-100.0,-100.0,-100.0,-100.0
254171,-100.0,-100.0,-100.0,-100.0
254182,-100.0,-100.0,-100.0,-100.0
254186,-100.0,-100.0,-100.0,-100.0
254187,-100.0,-100.0,-100.0,-100.0
254209,-100.0,-100.0,-100.0,-100.0
254241,-100.0,-100.0,-100.0,-100.0
254267,-100.0,-100.0,-100.0,-100.0
254286,-100.0,-100.0,-100.0,-100.0
254312,-100.0,-100.0,-100.0,-100.0
254335,-100.0,-100.0,-100.0,-100.0
254356,-100.0,-100.0,-100.0,-100.0
254503,-100.0,-100.0,-100.0,-100.0
254542,-100.0,-100.0,-100.0,-100.0
254602,-100.0,-100.0,-100.0,-100.0
254629,-100.0,-100.0,-100.0,-100.0
254654,-100.0,-100.0,-100.0,-100.0
254672,-100.0,-100.0,-100.0,-100.0
254678,-100.0,-100.0,-100.0,-100.0
254688,-100.0,-100.0,-100.0,-100.0
254691,-100.0,-100.0,-100.0,-100.0
254694,-100.0,-100.0,-100.0,-100.0
254737,-100.0,-100.0,-100.0,-100.0
254765,-100.0,-100.0,-100.0,-100.0
254772,-100.0,-100.0,-100.0,-100.0
254789,-100.0,-100.0,-100.0,-100.0
254796,-100.0,-100.0,-100.0,-100.0
254808,-100.0,-100.0,-100.0,-100.0
254811,-100.0,-100.0,-100.0,-100.0
254830,-100.0,-100.0,-100.0,-100.0
254834,-100.0,-100.0,-100.0,-100.0
254835,-100.0,-100.0,-100.0,-100.0
254855,-100.0,-100.0,-100.0,-100.0
254859,-100.0,-100.0,-100.0,-100.0
254865,-100.0,-100.0,-100.0,-100.0
254894,-100.0,-100.0,-100.0,-100.0
254895,-100.0,-100.0,-100.0,-100.0
254899,-100.0,-100.0,-100.0,-100.0
