,A141CB4BKDYKD,AOSBRJKYSSGDA_x,AOEGJLWFISOZQ,AW62F9SMXXTFH,ACM1CEGHXTKZP
157890,-100.0,-100.0,-100.0,-100.0,-100.0
157894,-100.0,-100.0,-100.0,-100.0,-100.0
157923,-100.0,-100.0,-100.0,-100.0,-100.0
157925,-100.0,-100.0,-100.0,-100.0,-100.0
157932,-100.0,-100.0,-100.0,-100.0,-100.0
157945,-100.0,-100.0,-100.0,-100.0,-100.0
157991,-100.0,-100.0,-100.0,-100.0,-100.0
158017,-100.0,-100.0,-100.0,-100.0,-100.0
158047,-100.0,-100.0,-100.0,-100.0,-100.0
158074,-100.0,-100.0,-100.0,-100.0,-100.0
158093,-100.0,-100.0,-100.0,-100.0,-100.0
158106,-100.0,-100.0,-100.0,-100.0,-100.0
158116,-100.0,-100.0,-100.0,-100.0,-100.0
158144,-100.0,-100.0,-100.0,-100.0,-100.0
158145,-100.0,-100.0,-100.0,-100.0,-100.0
158154,-100.0,-100.0,-100.0,-100.0,-100.0
158186,-100.0,-100.0,-100.0,-100.0,-100.0
158219,-100.0,-100.0,-100.0,-100.0,-100.0
158240,-100.0,-100.0,-100.0,-100.0,-100.0
158288,-100.0,-100.0,-100.0,-100.0,-100.0
158299,-100.0,-100.0,-100.0,-100.0,-100.0
158328,-100.0,-100.0,-100.0,-100.0,-100.0
158346,-100.0,-100.0,-100.0,-100.0,-100.0
158353,-100.0,-100.0,-100.0,-100.0,-100.0
158385,-100.0,-100.0,-100.0,-100.0,-100.0
158422,-100.0,-100.0,-100.0,-100.0,-100.0
158541,-100.0,-100.0,-100.0,-100.0,-100.0
158574,-100.0,-100.0,-100.0,-100.0,-100.0
158730,-100.0,-100.0,-100.0,-100.0,-100.0
158759,-100.0,-100.0,-100.0,-100.0,-100.0
158760,-100.0,-100.0,-100.0,-100.0,-100.0
158792,-100.0,-100.0,-100.0,-100.0,-100.0
158796,-100.0,-100.0,-100.0,-100.0,-100.0
158826,-100.0,-100.0,-100.0,-100.0,-100.0
158856,-100.0,-100.0,-100.0,-100.0,-100.0
158881,-100.0,-100.0,-100.0,-100.0,-100.0
158913,-100.0,-100.0,-100.0,-100.0,-100.0
158946,-100.0,-100.0,-100.0,-100.0,-100.0
158982,-100.0,-100.0,-100.0,-100.0,-100.0
159223,-100.0,-100.0,-100.0,-100.0,-100.0
159230,-100.0,-100.0,-100.0,-100.0,-100.0
159242,-100.0,-100.0,-100.0,-100.0,-100.0
159263,-100.0,-100.0,-100.0,-100.0,-100.0
159292,-100.0,-100.0,-100.0,-100.0,-100.0
159329,-100.0,-100.0,-100.0,-100.0,-100.0
159348,-100.0,-100.0,-100.0,-100.0,-100.0
159387,-100.0,-100.0,-100.0,-100.0,-100.0
159414,-100.0,-100.0,-100.0,-100.0,-100.0
159433,-100.0,-100.0,-100.0,-100.0,-100.0
159447,-100.0,-100.0,-100.0,-100.0,-100.0
159457,-100.0,-100.0,-100.0,-100.0,-100.0
159494,-100.0,-100.0,-100.0,-100.0,-100.0
159503,-100.0,-100.0,-100.0,-100.0,-100.0
159547,-100.0,-100.0,-100.0,-100.0,-100.0
159579,-100.0,-100.0,-100.0,-100.0,-100.0
159603,-100.0,-100.0,-100.0,-100.0,-100.0
159606,-100.0,-100.0,-100.0,-100.0,-100.0
159646,-100.0,-100.0,-100.0,-100.0,-100.0
159648,-100.0,-100.0,-100.0,-100.0,-100.0
159662,-100.0,-100.0,-100.0,-100.0,-100.0
159692,-100.0,-100.0,-100.0,-100.0,-100.0
159734,-100.0,-100.0,-100.0,-100.0,-100.0
159762,-100.0,-100.0,-100.0,-100.0,-100.0
159794,-100.0,-100.0,-100.0,-100.0,-100.0
159818,-100.0,-100.0,-100.0,-100.0,-100.0
159850,-100.0,-100.0,-100.0,-100.0,-100.0
159883,-100.0,-100.0,-100.0,-100.0,-100.0
159917,-100.0,-100.0,-100.0,-100.0,-100.0
159950,-100.0,-100.0,-100.0,-100.0,-100.0
159973,-100.0,-100.0,-100.0,-100.0,-100.0
160006,-100.0,-100.0,-100.0,-100.0,-100.0
160043,-100.0,-100.0,-100.0,-100.0,-100.0
160097,-100.0,-100.0,-100.0,-100.0,-100.0
160136,-100.0,-100.0,-100.0,-100.0,-100.0
160171,-100.0,-100.0,-100.0,-100.0,-100.0
160212,-100.0,-100.0,-100.0,-100.0,-100.0
160248,-100.0,-100.0,-100.0,-100.0,-100.0
160262,-100.0,-100.0,-100.0,-100.0,-100.0
160295,-100.0,-100.0,-100.0,-100.0,-100.0
160321,-100.0,-100.0,-100.0,-100.0,-100.0
160351,-100.0,-100.0,-100.0,-100.0,-100.0
160390,-100.0,-100.0,-100.0,-100.0,-100.0
160425,-100.0,-100.0,-100.0,-100.0,-100.0
160452,-100.0,-100.0,-100.0,-100.0,-100.0
160499,-100.0,-100.0,-100.0,-100.0,-100.0
160529,-100.0,-100.0,-100.0,-100.0,-100.0
160544,-100.0,-100.0,-100.0,-100.0,-100.0
160583,-100.0,-100.0,-100.0,-100.0,-100.0
160607,-100.0,-100.0,-100.0,-100.0,-100.0
160640,-100.0,-100.0,-100.0,-100.0,-100.0
160669,-100.0,-100.0,-100.0,-100.0,-100.0
160699,-100.0,-100.0,-100.0,-100.0,-100.0
160763,-100.0,-100.0,-100.0,-100.0,-100.0
160791,-100.0,-100.0,-100.0,-100.0,-100.0
160822,-100.0,-100.0,-100.0,-100.0,-100.0
160864,-100.0,-100.0,-100.0,-100.0,-100.0
160904,-100.0,-100.0,-100.0,-100.0,-100.0
160922,-100.0,-100.0,-100.0,-100.0,-100.0
160955,-100.0,-100.0,-100.0,-100.0,-100.0
160980,-100.0,-100.0,-100.0,-100.0,-100.0
161023,-100.0,-100.0,-100.0,-100.0,-100.0
161051,-100.0,-100.0,-100.0,-100.0,-100.0
161113,-100.0,-100.0,-100.0,-100.0,-100.0
161129,-100.0,-100.0,-100.0,-100.0,-100.0
161169,-100.0,-100.0,-100.0,-100.0,-100.0
161189,-100.0,-100.0,-100.0,-100.0,-100.0
161223,-100.0,-100.0,-100.0,-100.0,-100.0
161250,-100.0,-100.0,-100.0,-100.0,-100.0
161251,-100.0,-100.0,-100.0,-100.0,-100.0
161255,-100.0,-100.0,-100.0,-100.0,-100.0
161279,-100.0,-100.0,-100.0,-100.0,-100.0
161308,-100.0,-100.0,-100.0,-100.0,-100.0
161321,-100.0,-100.0,-100.0,-100.0,-100.0
161357,-100.0,-100.0,-100.0,-100.0,-100.0
161411,-100.0,-100.0,-100.0,-100.0,-100.0
161437,-100.0,-100.0,-100.0,-100.0,-100.0
161492,-100.0,-100.0,-100.0,-100.0,-100.0
161503,-100.0,-100.0,-100.0,-100.0,-100.0
161532,-100.0,-100.0,-100.0,-100.0,-100.0
161533,-100.0,-100.0,-100.0,-100.0,-100.0
161565,-100.0,-100.0,-100.0,-100.0,-100.0
161572,-100.0,-100.0,-100.0,-100.0,-100.0
161588,-100.0,-100.0,-100.0,-100.0,-100.0
161595,-100.0,-100.0,-100.0,-100.0,-100.0
161621,-100.0,-100.0,-100.0,-100.0,-100.0
161656,-100.0,-100.0,-100.0,-100.0,-100.0
161665,-100.0,-100.0,-100.0,-100.0,-100.0
161687,-100.0,-100.0,-100.0,-100.0,-100.0
161721,-100.0,-100.0,-100.0,-100.0,-100.0
161744,-100.0,-100.0,-100.0,-100.0,-100.0
161785,-100.0,-100.0,-100.0,-100.0,-100.0
161810,-100.0,-100.0,-100.0,-100.0,-100.0
161845,-100.0,-100.0,-100.0,-100.0,-100.0
161865,-100.0,-100.0,-100.0,-100.0,-100.0
161877,-100.0,-100.0,-100.0,-100.0,-100.0
161885,-100.0,-100.0,-100.0,-100.0,-100.0
161900,-100.0,-100.0,-100.0,-100.0,-100.0
161933,-100.0,-100.0,-100.0,-100.0,-100.0
161966,-100.0,-100.0,-100.0,-100.0,-100.0
161981,-100.0,-100.0,-100.0,-100.0,-100.0
162022,-100.0,-100.0,-100.0,-100.0,-100.0
162058,-100.0,-100.0,-100.0,-100.0,-100.0
162061,-100.0,-100.0,-100.0,-100.0,-100.0
162075,-100.0,-100.0,-100.0,-100.0,-100.0
162090,-100.0,-100.0,-100.0,-100.0,-100.0
162131,-100.0,-100.0,-100.0,-100.0,-100.0
162151,-100.0,-100.0,-100.0,-100.0,-100.0
162164,-100.0,-100.0,-100.0,-100.0,-100.0
162191,-100.0,-100.0,-100.0,-100.0,-100.0
162226,-100.0,-100.0,-100.0,-100.0,-100.0
162252,-100.0,-100.0,-100.0,-100.0,-100.0
162286,-100.0,-100.0,-100.0,-100.0,-100.0
162295,-100.0,-100.0,-100.0,-100.0,-100.0
162313,-100.0,-100.0,-100.0,-100.0,-100.0
162314,-100.0,-100.0,-100.0,-100.0,-100.0
162347,-100.0,-100.0,-100.0,-100.0,-100.0
162377,-100.0,-100.0,-100.0,-100.0,-100.0
162406,-100.0,-100.0,-100.0,-100.0,-100.0
162427,-100.0,-100.0,-100.0,-100.0,-100.0
162437,-100.0,-100.0,-100.0,-100.0,-100.0
162457,-100.0,-100.0,-100.0,-100.0,-100.0
162469,-100.0,-100.0,-100.0,-100.0,-100.0
162508,-100.0,-100.0,-100.0,-100.0,-100.0
162531,-100.0,-100.0,-100.0,-100.0,-100.0
162562,-100.0,-100.0,-100.0,-100.0,-100.0
162657,-100.0,-100.0,-100.0,-100.0,-100.0
162667,-100.0,-100.0,-100.0,-100.0,-100.0
162673,-100.0,-100.0,-100.0,-100.0,-100.0
162687,-100.0,-100.0,-100.0,-100.0,-100.0
162711,-100.0,-100.0,-100.0,-100.0,-100.0
162721,-100.0,-100.0,-100.0,-100.0,-100.0
162756,-100.0,-100.0,-100.0,-100.0,-100.0
162779,-100.0,-100.0,-100.0,-100.0,-100.0
162844,-100.0,-100.0,-100.0,-100.0,-100.0
163032,-100.0,-100.0,-100.0,-100.0,-100.0
163062,-100.0,-100.0,-100.0,-100.0,-100.0
163094,-100.0,-100.0,-100.0,-100.0,-100.0
163139,-100.0,-100.0,-100.0,-100.0,-100.0
163165,-100.0,-100.0,-100.0,-100.0,-100.0
163196,-100.0,-100.0,-100.0,-100.0,-100.0
163215,-100.0,-100.0,-100.0,-100.0,-100.0
163259,-100.0,-100.0,-100.0,-100.0,-100.0
163293,-100.0,-100.0,-100.0,-100.0,-100.0
163320,-100.0,-100.0,-100.0,-100.0,-100.0
163338,-100.0,-100.0,-100.0,-100.0,-100.0
163381,-100.0,-100.0,-100.0,-100.0,-100.0
163408,-100.0,-100.0,-100.0,-100.0,-100.0
163445,-100.0,-100.0,-100.0,-100.0,-100.0
163480,-100.0,-100.0,-100.0,-100.0,-100.0
163605,-100.0,-100.0,-100.0,-100.0,-100.0
163614,-100.0,-100.0,-100.0,-100.0,-100.0
163637,-100.0,-100.0,-100.0,-100.0,-100.0
163644,-100.0,-100.0,-100.0,-100.0,-100.0
163657,-100.0,-100.0,-100.0,-100.0,-100.0
163693,-100.0,-100.0,-100.0,-100.0,-100.0
163724,-100.0,-100.0,-100.0,-100.0,-100.0
163747,-100.0,-100.0,-100.0,-100.0,-100.0
163751,-100.0,-100.0,-100.0,-100.0,-100.0
163772,-100.0,-100.0,-100.0,-100.0,-100.0
163790,-100.0,-100.0,-100.0,-100.0,-100.0
163812,-100.0,-100.0,-100.0,-100.0,-100.0
163826,-100.0,-100.0,-100.0,-100.0,-100.0
163853,-100.0,-100.0,-100.0,-100.0,-100.0
163862,-100.0,-100.0,-100.0,-100.0,-100.0
163896,-100.0,-100.0,-100.0,-100.0,-100.0
163905,-100.0,-100.0,-100.0,-100.0,-100.0
163917,-100.0,-100.0,-100.0,-100.0,-100.0
163949,-100.0,-100.0,-100.0,-100.0,-100.0
163955,-100.0,-100.0,-100.0,-100.0,-100.0
163974,-100.0,-100.0,-100.0,-100.0,-100.0
163984,-100.0,-100.0,-100.0,-100.0,-100.0
164033,-100.0,-100.0,-100.0,-100.0,-100.0
164040,-100.0,-100.0,-100.0,-100.0,-100.0
164060,-100.0,-100.0,-100.0,-100.0,-100.0
164064,-100.0,-100.0,-100.0,-100.0,-100.0
164069,-100.0,-100.0,-100.0,-100.0,-100.0
164095,-100.0,-100.0,-100.0,-100.0,-100.0
164108,-100.0,-100.0,-100.0,-100.0,-100.0
164112,-100.0,-100.0,-100.0,-100.0,-100.0
164130,-100.0,-100.0,-100.0,-100.0,-100.0
164138,-100.0,-100.0,-100.0,-100.0,-100.0
164143,-100.0,-100.0,-100.0,-100.0,-100.0
164153,-100.0,-100.0,-100.0,-100.0,-100.0
164159,-100.0,-100.0,-100.0,-100.0,-100.0
164173,-100.0,-100.0,-100.0,-100.0,-100.0
164187,-100.0,-100.0,-100.0,-100.0,-100.0
164200,-100.0,-100.0,-100.0,-100.0,-100.0
164225,-100.0,-100.0,-100.0,-100.0,-100.0
164237,-100.0,-100.0,-100.0,-100.0,-100.0
164252,-100.0,-100.0,-100.0,-100.0,-100.0
164262,-100.0,-100.0,-100.0,-100.0,-100.0
164285,-100.0,-100.0,-100.0,-100.0,-100.0
164372,-100.0,-100.0,-100.0,-100.0,-100.0
164398,-100.0,-100.0,-100.0,-100.0,-100.0
164501,-100.0,-100.0,-100.0,-100.0,-100.0
164526,-100.0,-100.0,-100.0,-100.0,-100.0
164537,-100.0,-100.0,-100.0,-100.0,-100.0
164571,-100.0,-100.0,-100.0,-100.0,-100.0
164596,-100.0,-100.0,-100.0,-100.0,-100.0
164610,-100.0,-100.0,-100.0,-100.0,-100.0
164623,-100.0,-100.0,-100.0,-100.0,-100.0
164646,-100.0,-100.0,-100.0,-100.0,-100.0
164654,-100.0,-100.0,-100.0,-100.0,-100.0
164699,-100.0,-100.0,-100.0,-100.0,-100.0
164724,-100.0,-100.0,-100.0,-100.0,-100.0
164729,-100.0,-100.0,-100.0,-100.0,-100.0
164747,-100.0,-100.0,-100.0,-100.0,-100.0
164773,-100.0,-100.0,-100.0,-100.0,-100.0
164805,-100.0,-100.0,-100.0,-100.0,-100.0
164811,-100.0,-100.0,-100.0,-100.0,-100.0
164841,-100.0,-100.0,-100.0,-100.0,-100.0
164847,-100.0,-100.0,-100.0,-100.0,-100.0
164884,-100.0,-100.0,-100.0,-100.0,-100.0
164914,-100.0,-100.0,-100.0,-100.0,-100.0
164921,-100.0,-100.0,-100.0,-100.0,-100.0
164940,-100.0,-100.0,-100.0,-100.0,-100.0
164949,-100.0,-100.0,-100.0,-100.0,-100.0
164981,-100.0,-100.0,-100.0,-100.0,-100.0
164987,-100.0,-100.0,-100.0,-100.0,-100.0
164996,-100.0,-100.0,-100.0,-100.0,-100.0
165002,-100.0,-100.0,-100.0,-100.0,-100.0
165007,-100.0,-100.0,-100.0,-100.0,-100.0
165046,-100.0,-100.0,-100.0,-100.0,-100.0
165090,-100.0,-100.0,-100.0,-100.0,-100.0
165107,-100.0,-100.0,-100.0,-100.0,-100.0
165121,-100.0,-100.0,-100.0,-100.0,-100.0
165126,-100.0,-100.0,-100.0,-100.0,-100.0
165160,-100.0,-100.0,-100.0,-100.0,-100.0
165176,-100.0,-100.0,-100.0,-100.0,-100.0
165186,-100.0,-100.0,-100.0,-100.0,-100.0
165189,-100.0,-100.0,-100.0,-100.0,-100.0
165211,-100.0,-100.0,-100.0,-100.0,-100.0
165218,-100.0,-100.0,-100.0,-100.0,-100.0
165222,-100.0,-100.0,-100.0,-100.0,-100.0
165249,-100.0,-100.0,-100.0,-100.0,-100.0
165253,-100.0,-100.0,-100.0,-100.0,-100.0
165263,-100.0,-100.0,-100.0,-100.0,-100.0
165278,-100.0,-100.0,-100.0,-100.0,-100.0
165287,-100.0,-100.0,-100.0,-100.0,-100.0
165310,-100.0,-100.0,-100.0,-100.0,-100.0
165317,-100.0,-100.0,-100.0,-100.0,-100.0
165328,-100.0,-100.0,-100.0,-100.0,-100.0
165343,-100.0,-100.0,-100.0,-100.0,-100.0
165344,-100.0,-100.0,-100.0,-100.0,-100.0
165354,-100.0,-100.0,-100.0,-100.0,-100.0
165377,-100.0,-100.0,-100.0,-100.0,-100.0
165382,-100.0,-100.0,-100.0,-100.0,-100.0
165410,-100.0,-100.0,-100.0,-100.0,-100.0
165434,-100.0,-100.0,-100.0,-100.0,-100.0
165465,-100.0,-100.0,-100.0,-100.0,-100.0
165506,-100.0,-100.0,-100.0,-100.0,-100.0
165533,-100.0,-100.0,-100.0,-100.0,-100.0
165565,-100.0,-100.0,-100.0,-100.0,-100.0
165592,-100.0,-100.0,-100.0,-100.0,-100.0
165635,-100.0,-100.0,-100.0,-100.0,-100.0
165674,-100.0,-100.0,-100.0,-100.0,-100.0
165687,-100.0,-100.0,-100.0,-100.0,-100.0
165722,-100.0,-100.0,-100.0,-100.0,-100.0
165744,-100.0,-100.0,-100.0,-100.0,-100.0
165749,-100.0,-100.0,-100.0,-100.0,-100.0
165778,-100.0,-100.0,-100.0,-100.0,-100.0
165810,-100.0,-100.0,-100.0,-100.0,-100.0
165844,-100.0,-100.0,-100.0,-100.0,-100.0
165886,-100.0,-100.0,-100.0,-100.0,-100.0
165901,-100.0,-100.0,-100.0,-100.0,-100.0
165977,-100.0,-100.0,-100.0,-100.0,-100.0
166004,-100.0,-100.0,-100.0,-100.0,-100.0
166072,-100.0,-100.0,-100.0,-100.0,-100.0
166105,-100.0,-100.0,-100.0,-100.0,-100.0
166141,-100.0,-100.0,-100.0,-100.0,-100.0
166228,-100.0,-100.0,-100.0,-100.0,-100.0
166343,-100.0,-100.0,-100.0,-100.0,-100.0
166377,-100.0,-100.0,-100.0,-100.0,-100.0
166391,-100.0,-100.0,-100.0,-100.0,-100.0
166497,-100.0,-100.0,-100.0,-100.0,-100.0
166572,-100.0,-100.0,-100.0,-100.0,-100.0
166594,-100.0,-100.0,-100.0,-100.0,-100.0
166691,-100.0,-100.0,-100.0,-100.0,-100.0
166718,-100.0,-100.0,-100.0,-100.0,-100.0
166724,-100.0,-100.0,-100.0,-100.0,-100.0
166728,-100.0,-100.0,-100.0,-100.0,-100.0
166758,-100.0,-100.0,-100.0,-100.0,-100.0
166762,-100.0,-100.0,-100.0,-100.0,-100.0
166774,-100.0,-100.0,-100.0,-100.0,-100.0
166795,-100.0,-100.0,-100.0,-100.0,-100.0
166807,-100.0,-100.0,-100.0,-100.0,-100.0
166815,-100.0,-100.0,-100.0,-100.0,-100.0
166848,-100.0,-100.0,-100.0,-100.0,-100.0
166880,-100.0,-100.0,-100.0,-100.0,-100.0
166882,-100.0,-100.0,-100.0,-100.0,-100.0
166890,-100.0,-100.0,-100.0,-100.0,-100.0
166913,-100.0,-100.0,-100.0,-100.0,-100.0
166940,-100.0,-100.0,-100.0,-100.0,-100.0
166959,-100.0,-100.0,-100.0,-100.0,-100.0
166970,-100.0,-100.0,-100.0,-100.0,-100.0
166990,-100.0,-100.0,-100.0,-100.0,-100.0
167012,-100.0,-100.0,-100.0,-100.0,-100.0
167015,-100.0,-100.0,-100.0,-100.0,-100.0
167030,-100.0,-100.0,-100.0,-100.0,-100.0
167035,-100.0,-100.0,-100.0,-100.0,-100.0
167044,-100.0,-100.0,-100.0,-100.0,-100.0
167057,-100.0,-100.0,-100.0,-100.0,-100.0
167099,-100.0,-100.0,-100.0,-100.0,-100.0
167100,-100.0,-100.0,-100.0,-100.0,-100.0
167129,-100.0,-100.0,-100.0,-100.0,-100.0
167160,-100.0,-100.0,-100.0,-100.0,-100.0
167183,-100.0,-100.0,-100.0,-100.0,-100.0
167219,-100.0,-100.0,-100.0,-100.0,-100.0
167242,-100.0,-100.0,-100.0,-100.0,-100.0
167259,-100.0,-100.0,-100.0,-100.0,-100.0
167260,-100.0,-100.0,-100.0,-100.0,-100.0
167284,-100.0,-100.0,-100.0,-100.0,-100.0
167314,-100.0,-100.0,-100.0,-100.0,-100.0
167337,-100.0,-100.0,-100.0,-100.0,-100.0
167393,-100.0,-100.0,-100.0,-100.0,-100.0
167404,-100.0,-100.0,-100.0,-100.0,-100.0
167417,-100.0,-100.0,-100.0,-100.0,-100.0
167438,-100.0,-100.0,-100.0,-100.0,-100.0
167446,-100.0,-100.0,-100.0,-100.0,-100.0
167456,-100.0,-100.0,-100.0,-100.0,-100.0
167471,-100.0,-100.0,-100.0,-100.0,-100.0
167485,-100.0,-100.0,-100.0,-100.0,-100.0
167494,-100.0,-100.0,-100.0,-100.0,-100.0
167526,-100.0,-100.0,-100.0,-100.0,-100.0
167527,-100.0,-100.0,-100.0,-100.0,-100.0
167561,-100.0,-100.0,-100.0,-100.0,-100.0
167583,-100.0,-100.0,-100.0,-100.0,-100.0
167594,-100.0,-100.0,-100.0,-100.0,-100.0
167607,-100.0,-100.0,-100.0,-100.0,-100.0
167627,-100.0,-100.0,-100.0,-100.0,-100.0
167633,-100.0,-100.0,-100.0,-100.0,-100.0
167650,-100.0,-100.0,-100.0,-100.0,-100.0
167681,-100.0,-100.0,-100.0,-100.0,-100.0
167695,-100.0,-100.0,-100.0,-100.0,-100.0
167727,-100.0,-100.0,-100.0,-100.0,-100.0
167730,-100.0,-100.0,-100.0,-100.0,-100.0
167743,-100.0,-100.0,-100.0,-100.0,-100.0
167750,-100.0,-100.0,-100.0,-100.0,-100.0
167780,-100.0,-100.0,-100.0,-100.0,-100.0
167783,-100.0,-100.0,-100.0,-100.0,-100.0
167807,-100.0,-100.0,-100.0,-100.0,-100.0
167813,-100.0,-100.0,-100.0,-100.0,-100.0
167818,-100.0,-100.0,-100.0,-100.0,-100.0
167864,-100.0,-100.0,-100.0,-100.0,-100.0
167880,-100.0,-100.0,-100.0,-100.0,-100.0
167886,-100.0,-100.0,-100.0,-100.0,-100.0
167923,-100.0,-100.0,-100.0,-100.0,-100.0
167939,-100.0,-100.0,-100.0,-100.0,-100.0
167973,-100.0,-100.0,-100.0,-100.0,-100.0
168000,-100.0,-100.0,-100.0,-100.0,-100.0
168030,-100.0,-100.0,-100.0,-100.0,-100.0
168069,-100.0,-100.0,-100.0,-100.0,-100.0
168428,-100.0,-100.0,-100.0,-100.0,-100.0
168458,-100.0,-100.0,-100.0,-100.0,-100.0
168488,-100.0,-100.0,-100.0,-100.0,-100.0
168520,-100.0,-100.0,-100.0,-100.0,-100.0
168556,-100.0,-100.0,-100.0,-100.0,-100.0
168575,-100.0,-100.0,-100.0,-100.0,-100.0
168594,-100.0,-100.0,-100.0,-100.0,-100.0
168605,-100.0,-100.0,-100.0,-100.0,-100.0
168617,-100.0,-100.0,-100.0,-100.0,-100.0
168621,-100.0,-100.0,-100.0,-100.0,-100.0
168667,-100.0,-100.0,-100.0,-100.0,-100.0
168670,-100.0,-100.0,-100.0,-100.0,-100.0
168690,-100.0,-100.0,-100.0,-100.0,-100.0
168691,-100.0,-100.0,-100.0,-100.0,-100.0
168700,-100.0,-100.0,-100.0,-100.0,-100.0
168715,-100.0,-100.0,-100.0,-100.0,-100.0
168750,-100.0,-100.0,-100.0,-100.0,-100.0
168785,-100.0,-100.0,-100.0,-100.0,-100.0
168807,-100.0,-100.0,-100.0,-100.0,-100.0
168838,-100.0,-100.0,-100.0,-100.0,-100.0
168848,-100.0,-100.0,-100.0,-100.0,-100.0
168863,-100.0,-100.0,-100.0,-100.0,-100.0
168874,-100.0,-100.0,-100.0,-100.0,-100.0
168897,-100.0,-100.0,-100.0,-100.0,-100.0
168913,-100.0,-100.0,-100.0,-100.0,-100.0
168918,-100.0,-100.0,-100.0,-100.0,-100.0
168926,-100.0,-100.0,-100.0,-100.0,-100.0
168952,-100.0,-100.0,-100.0,-100.0,-100.0
168957,-100.0,-100.0,-100.0,-100.0,-100.0
168972,-100.0,-100.0,-100.0,-100.0,-100.0
169000,-100.0,-100.0,-100.0,-100.0,-100.0
169003,-100.0,-100.0,-100.0,-100.0,-100.0
169010,-100.0,-100.0,-100.0,-100.0,-100.0
169028,-100.0,-100.0,-100.0,-100.0,-100.0
169071,-100.0,-100.0,-100.0,-100.0,-100.0
169080,-100.0,-100.0,-100.0,-100.0,-100.0
169092,-100.0,-100.0,-100.0,-100.0,-100.0
169115,-100.0,-100.0,-100.0,-100.0,-100.0
169150,-100.0,-100.0,-100.0,-100.0,-100.0
169160,-100.0,-100.0,-100.0,-100.0,-100.0
169177,-100.0,-100.0,-100.0,-100.0,-100.0
169186,-100.0,-100.0,-100.0,-100.0,-100.0
169199,-100.0,-100.0,-100.0,-100.0,-100.0
169210,-100.0,-100.0,-100.0,-100.0,-100.0
169211,-100.0,-100.0,-100.0,-100.0,-100.0
169250,-100.0,-100.0,-100.0,-100.0,-100.0
169276,-100.0,-100.0,-100.0,-100.0,-100.0
169310,-100.0,-100.0,-100.0,-100.0,-100.0
169315,-100.0,-100.0,-100.0,-100.0,-100.0
169321,-100.0,-100.0,-100.0,-100.0,-100.0
169334,-100.0,-100.0,-100.0,-100.0,-100.0
169373,-100.0,-100.0,-100.0,-100.0,-100.0
169401,-100.0,-100.0,-100.0,-100.0,-100.0
169410,-100.0,-100.0,-100.0,-100.0,-100.0
169417,-100.0,-100.0,-100.0,-100.0,-100.0
169422,-100.0,-100.0,-100.0,-100.0,-100.0
169455,-100.0,-100.0,-100.0,-100.0,-100.0
169464,-100.0,-100.0,-100.0,-100.0,-100.0
169476,-100.0,-100.0,-100.0,-100.0,-100.0
169493,-100.0,-100.0,-100.0,-100.0,-100.0
169496,-100.0,-100.0,-100.0,-100.0,-100.0
169527,-100.0,-100.0,-100.0,-100.0,-100.0
169529,-100.0,-100.0,-100.0,-100.0,-100.0
169543,-100.0,-100.0,-100.0,-100.0,-100.0
169562,-100.0,-100.0,-100.0,-100.0,-100.0
169581,-100.0,-100.0,-100.0,-100.0,-100.0
169606,-100.0,-100.0,-100.0,-100.0,-100.0
169617,-100.0,-100.0,-100.0,-100.0,-100.0
169642,-100.0,-100.0,-100.0,-100.0,-100.0
169649,-100.0,-100.0,-100.0,-100.0,-100.0
169662,-100.0,-100.0,-100.0,-100.0,-100.0
169685,-100.0,-100.0,-100.0,-100.0,-100.0
169761,-100.0,-100.0,-100.0,-100.0,-100.0
169773,-100.0,-100.0,-100.0,-100.0,-100.0
169776,-100.0,-100.0,-100.0,-100.0,-100.0
169785,-100.0,-100.0,-100.0,-100.0,-100.0
169806,-100.0,-100.0,-100.0,-100.0,-100.0
169838,-100.0,-100.0,-100.0,-100.0,-100.0
169839,-100.0,-100.0,-100.0,-100.0,-100.0
169870,-100.0,-100.0,-100.0,-100.0,-100.0
169872,-100.0,-100.0,-100.0,-100.0,-100.0
169905,-100.0,-100.0,-100.0,-100.0,-100.0
169934,-100.0,-100.0,-100.0,-100.0,-100.0
169957,-100.0,-100.0,-100.0,-100.0,-100.0
169995,-100.0,-100.0,-100.0,-100.0,-100.0
169999,-100.0,-100.0,-100.0,-100.0,-100.0
170053,-100.0,-100.0,-100.0,-100.0,-100.0
170067,-100.0,-100.0,-100.0,-100.0,-100.0
170068,-100.0,-100.0,-100.0,-100.0,-100.0
170090,-100.0,-100.0,-100.0,-100.0,-100.0
170117,-100.0,-100.0,-100.0,-100.0,-100.0
170134,-100.0,-100.0,-100.0,-100.0,-100.0
170138,-100.0,-100.0,-100.0,-100.0,-100.0
170151,-100.0,-100.0,-100.0,-100.0,-100.0
170188,-100.0,-100.0,-100.0,-100.0,-100.0
170200,-100.0,-100.0,-100.0,-100.0,-100.0
170215,-100.0,-100.0,-100.0,-100.0,-100.0
170244,-100.0,-100.0,-100.0,-100.0,-100.0
170253,-100.0,-100.0,-100.0,-100.0,-100.0
170271,-100.0,-100.0,-100.0,-100.0,-100.0
170281,-100.0,-100.0,-100.0,-100.0,-100.0
170373,-100.0,-100.0,-100.0,-100.0,-100.0
170375,-100.0,-100.0,-100.0,-100.0,-100.0
170380,-100.0,-100.0,-100.0,-100.0,-100.0
170399,-100.0,-100.0,-100.0,-100.0,-100.0
