,A23KB5AO13NF7,A1W05TSPORJPX
204269,-100.0,-100.0
204314,-100.0,-100.0
204361,-100.0,-100.0
204370,-100.0,-100.0
204391,-100.0,-100.0
204409,-100.0,-100.0
204416,-100.0,-100.0
204428,-100.0,-100.0
204469,-100.0,-100.0
204504,-100.0,-100.0
204522,-100.0,-100.0
204539,-100.0,-100.0
204550,-100.0,-100.0
204585,-100.0,-100.0
204589,-100.0,-100.0
204599,-100.0,-100.0
204613,-100.0,-100.0
204666,-100.0,-100.0
204704,-100.0,-100.0
204714,-100.0,-100.0
204721,-100.0,-100.0
204748,-100.0,-100.0
204760,-100.0,-100.0
204806,-100.0,-100.0
204860,-100.0,-100.0
204864,-100.0,-100.0
204865,-100.0,-100.0
204901,-100.0,-100.0
204914,-100.0,-100.0
204939,-100.0,-100.0
204968,-100.0,-100.0
204994,-100.0,-100.0
205044,-100.0,-100.0
205072,-100.0,-100.0
205082,-100.0,-100.0
205127,-100.0,-100.0
205135,-100.0,-100.0
205152,-100.0,-100.0
205165,-100.0,-100.0
205171,-100.0,-100.0
205209,-100.0,-100.0
205215,-100.0,-100.0
205225,-100.0,-100.0
205241,-100.0,-100.0
205257,-100.0,-100.0
205338,-100.0,-100.0
205442,-100.0,-100.0
205509,-100.0,-100.0
205514,-100.0,-100.0
205515,-100.0,-100.0
205545,-100.0,-100.0
205551,-100.0,-100.0
205564,-100.0,-100.0
205610,-100.0,-100.0
205651,-100.0,-100.0
205706,-100.0,-100.0
205714,-100.0,-100.0
205715,-100.0,-100.0
205752,-100.0,-100.0
205754,-100.0,-100.0
205763,-100.0,-100.0
205800,-100.0,-100.0
205841,-100.0,-100.0
205885,-100.0,-100.0
205911,-100.0,-100.0
205920,-100.0,-100.0
205923,-100.0,-100.0
205948,-100.0,-100.0
205957,-100.0,-100.0
206049,-100.0,-100.0
206115,-100.0,-100.0
206181,-100.0,-100.0
206206,-100.0,-100.0
206246,-100.0,-100.0
206299,-100.0,-100.0
206315,-100.0,-100.0
206318,-100.0,-100.0
206357,-100.0,-100.0
206362,-100.0,-100.0
206385,-100.0,-100.0
206446,-100.0,-100.0
206480,-100.0,-100.0
206483,-100.0,-100.0
206499,-100.0,-100.0
206520,-100.0,-100.0
206529,-100.0,-100.0
206531,-100.0,-100.0
206538,-100.0,-100.0
206548,-100.0,-100.0
206556,-100.0,-100.0
206565,-100.0,-100.0
206570,-100.0,-100.0
206572,-100.0,-100.0
206573,-100.0,-100.0
206579,-100.0,-100.0
206590,-100.0,-100.0
206609,-100.0,-100.0
206691,-100.0,-100.0
206700,-100.0,-100.0
206714,-100.0,-100.0
206721,-100.0,-100.0
206730,-100.0,-100.0
206737,-100.0,-100.0
206738,-100.0,-100.0
206747,-100.0,-100.0
206770,-100.0,-100.0
206783,-100.0,-100.0
206798,-100.0,-100.0
206841,-100.0,-100.0
206878,-100.0,-100.0
206898,-100.0,-100.0
206916,-100.0,-100.0
206936,-100.0,-100.0
206946,-100.0,-100.0
206957,-100.0,-100.0
206964,-100.0,-100.0
207040,-100.0,-100.0
207081,-100.0,-100.0
207083,-100.0,-100.0
207096,-100.0,-100.0
207119,-100.0,-100.0
207128,-100.0,-100.0
207136,-100.0,-100.0
207147,-100.0,-100.0
207162,-100.0,-100.0
207205,-100.0,-100.0
207243,-100.0,-100.0
207282,-100.0,-100.0
207285,-100.0,-100.0
207295,-100.0,-100.0
207319,-100.0,-100.0
207321,-100.0,-100.0
207329,-100.0,-100.0
207355,-100.0,-100.0
207365,-100.0,-100.0
207370,-100.0,-100.0
207428,-100.0,-100.0
207445,-100.0,-100.0
207459,-100.0,-100.0
207466,-100.0,-100.0
207475,-100.0,-100.0
207483,-100.0,-100.0
207491,-100.0,-100.0
207501,-100.0,-100.0
207510,-100.0,-100.0
207534,-100.0,-100.0
207605,-100.0,-100.0
207637,-100.0,-100.0
207642,-100.0,-100.0
207666,-100.0,-100.0
207674,-100.0,-100.0
207684,-100.0,-100.0
207692,-100.0,-100.0
207700,-100.0,-100.0
207786,-100.0,-100.0
207832,-100.0,-100.0
207839,-100.0,-100.0
207842,-100.0,-100.0
207863,-100.0,-100.0
207865,-100.0,-100.0
207873,-100.0,-100.0
207898,-100.0,-100.0
207908,-100.0,-100.0
207930,-100.0,-100.0
207954,-100.0,-100.0
207999,-100.0,-100.0
208037,-100.0,-100.0
208050,-100.0,-100.0
208078,-100.0,-100.0
208090,-100.0,-100.0
208099,-100.0,-100.0
208109,-100.0,-100.0
208110,-100.0,-100.0
208219,-100.0,-100.0
208232,-100.0,-100.0
208256,-100.0,-100.0
208266,-100.0,-100.0
208280,-100.0,-100.0
208291,-100.0,-100.0
208623,-100.0,-100.0
208636,-100.0,-100.0
208664,-100.0,-100.0
208672,-100.0,-100.0
209090,-100.0,-100.0
209109,-100.0,-100.0
209130,-100.0,-100.0
209143,-100.0,-100.0
209326,-100.0,-100.0
209366,-100.0,-100.0
209411,-100.0,-100.0
209418,-100.0,-100.0
209431,-100.0,-100.0
209439,-100.0,-100.0
209457,-100.0,-100.0
209465,-100.0,-100.0
209490,-100.0,-100.0
209491,-100.0,-100.0
209502,-100.0,-100.0
209533,-100.0,-100.0
209590,-100.0,-100.0
209653,-100.0,-100.0
209754,-100.0,-100.0
209758,-100.0,-100.0
209772,-100.0,-100.0
209780,-100.0,-100.0
209790,-100.0,-100.0
209794,-100.0,-100.0
209799,-100.0,-100.0
209808,-100.0,-100.0
209830,-100.0,-100.0
209866,-100.0,-100.0
209885,-100.0,-100.0
209985,-100.0,-100.0
210019,-100.0,-100.0
210051,-100.0,-100.0
210063,-100.0,-100.0
210071,-100.0,-100.0
210091,-100.0,-100.0
210100,-100.0,-100.0
210102,-100.0,-100.0
210125,-100.0,-100.0
210135,-100.0,-100.0
210140,-100.0,-100.0
210177,-100.0,-100.0
210212,-100.0,-100.0
210250,-100.0,-100.0
210300,-100.0,-100.0
210344,-100.0,-100.0
210377,-100.0,-100.0
210406,-100.0,-100.0
210410,-100.0,-100.0
210431,-100.0,-100.0
210437,-100.0,-100.0
210447,-100.0,-100.0
210478,-100.0,-100.0
210543,-100.0,-100.0
210581,-100.0,-100.0
210683,-100.0,-100.0
210695,-100.0,-100.0
210696,-100.0,-100.0
210728,-100.0,-100.0
210737,-100.0,-100.0
210741,-100.0,-100.0
210765,-100.0,-100.0
210775,-100.0,-100.0
210790,-100.0,-100.0
210835,-100.0,-100.0
210900,-100.0,-100.0
210909,-100.0,-100.0
210913,-100.0,-100.0
210940,-100.0,-100.0
210946,-100.0,-100.0
210986,-100.0,-100.0
210990,-100.0,-100.0
211000,-100.0,-100.0
211073,-100.0,-100.0
211112,-100.0,-100.0
211134,-100.0,-100.0
211146,-100.0,-100.0
211148,-100.0,-100.0
211159,-100.0,-100.0
211180,-100.0,-100.0
211185,-100.0,-100.0
211209,-100.0,-100.0
211218,-100.0,-100.0
211244,-100.0,-100.0
211290,-100.0,-100.0
211334,-100.0,-100.0
211367,-100.0,-100.0
211370,-100.0,-100.0
211383,-100.0,-100.0
211394,-100.0,-100.0
211411,-100.0,-100.0
211418,-100.0,-100.0
211419,-100.0,-100.0
211442,-100.0,-100.0
211445,-100.0,-100.0
211466,-100.0,-100.0
211525,-100.0,-100.0
211555,-100.0,-100.0
211601,-100.0,-100.0
211605,-100.0,-100.0
211618,-100.0,-100.0
211645,-100.0,-100.0
211654,-100.0,-100.0
211684,-100.0,-100.0
211690,-100.0,-100.0
211694,-100.0,-100.0
211723,-100.0,-100.0
211800,-100.0,-100.0
211833,-100.0,-100.0
211873,-100.0,-100.0
211895,-100.0,-100.0
211976,-100.0,-100.0
212073,-100.0,-100.0
212085,-100.0,-100.0
212116,-100.0,-100.0
212124,-100.0,-100.0
212137,-100.0,-100.0
212159,-100.0,-100.0
212190,-100.0,-100.0
212200,-100.0,-100.0
212336,-100.0,-100.0
212348,-100.0,-100.0
212389,-100.0,-100.0
212396,-100.0,-100.0
212539,-100.0,-100.0
212544,-100.0,-100.0
212589,-100.0,-100.0
212599,-100.0,-100.0
212768,-100.0,-100.0
212771,-100.0,-100.0
212805,-100.0,-100.0
212813,-100.0,-100.0
212977,-100.0,-100.0
212995,-100.0,-100.0
213036,-100.0,-100.0
213050,-100.0,-100.0
213202,-100.0,-100.0
213214,-100.0,-100.0
213247,-100.0,-100.0
213253,-100.0,-100.0
213287,-100.0,-100.0
213298,-100.0,-100.0
214494,-100.0,-100.0
214510,-100.0,-100.0
214513,-100.0,-100.0
214527,-100.0,-100.0
214528,-100.0,-100.0
214544,-100.0,-100.0
214547,-100.0,-100.0
214560,-100.0,-100.0
214562,-100.0,-100.0
214577,-100.0,-100.0
214579,-100.0,-100.0
214593,-100.0,-100.0
214811,-100.0,-100.0
214827,-100.0,-100.0
214830,-100.0,-100.0
214843,-100.0,-100.0
214846,-100.0,-100.0
214860,-100.0,-100.0
214862,-100.0,-100.0
214877,-100.0,-100.0
214881,-100.0,-100.0
214893,-100.0,-100.0
214895,-100.0,-100.0
214910,-100.0,-100.0
215217,-100.0,-100.0
215232,-100.0,-100.0
215239,-100.0,-100.0
215267,-100.0,-100.0
215274,-100.0,-100.0
215283,-100.0,-100.0
215291,-100.0,-100.0
215321,-100.0,-100.0
215417,-100.0,-100.0
215449,-100.0,-100.0
215457,-100.0,-100.0
215483,-100.0,-100.0
215494,-100.0,-100.0
215525,-100.0,-100.0
215618,-100.0,-100.0
215632,-100.0,-100.0
215645,-100.0,-100.0
215665,-100.0,-100.0
215688,-100.0,-100.0
215706,-100.0,-100.0
215819,-100.0,-100.0
215834,-100.0,-100.0
215868,-100.0,-100.0
215873,-100.0,-100.0
216018,-100.0,-100.0
216031,-100.0,-100.0
216058,-100.0,-100.0
216065,-100.0,-100.0
216090,-100.0,-100.0
216104,-100.0,-100.0
216161,-100.0,-100.0
216177,-100.0,-100.0
216179,-100.0,-100.0
216193,-100.0,-100.0
216196,-100.0,-100.0
216210,-100.0,-100.0
216216,-100.0,-100.0
216222,-100.0,-100.0
216227,-100.0,-100.0
216230,-100.0,-100.0
216236,-100.0,-100.0
216243,-100.0,-100.0
216245,-100.0,-100.0
216246,-100.0,-100.0
216254,-100.0,-100.0
216260,-100.0,-100.0
216263,-100.0,-100.0
216272,-100.0,-100.0
216277,-100.0,-100.0
216279,-100.0,-100.0
216282,-100.0,-100.0
216293,-100.0,-100.0
216297,-100.0,-100.0
216310,-100.0,-100.0
216312,-100.0,-100.0
216327,-100.0,-100.0
216330,-100.0,-100.0
216343,-100.0,-100.0
216346,-100.0,-100.0
216360,-100.0,-100.0
216362,-100.0,-100.0
216377,-100.0,-100.0
216379,-100.0,-100.0
216393,-100.0,-100.0
216397,-100.0,-100.0
216400,-100.0,-100.0
216411,-100.0,-100.0
216413,-100.0,-100.0
216417,-100.0,-100.0
216427,-100.0,-100.0
216432,-100.0,-100.0
216438,-100.0,-100.0
216443,-100.0,-100.0
216446,-100.0,-100.0
216447,-100.0,-100.0
216455,-100.0,-100.0
216460,-100.0,-100.0
216464,-100.0,-100.0
216465,-100.0,-100.0
216477,-100.0,-100.0
216479,-100.0,-100.0
216494,-100.0,-100.0
216497,-100.0,-100.0
216510,-100.0,-100.0
216512,-100.0,-100.0
216527,-100.0,-100.0
216529,-100.0,-100.0
216543,-100.0,-100.0
216547,-100.0,-100.0
216560,-100.0,-100.0
216563,-100.0,-100.0
216577,-100.0,-100.0
216579,-100.0,-100.0
216593,-100.0,-100.0
216596,-100.0,-100.0
216610,-100.0,-100.0
216614,-100.0,-100.0
216615,-100.0,-100.0
216627,-100.0,-100.0
216629,-100.0,-100.0
216630,-100.0,-100.0
216643,-100.0,-100.0
216646,-100.0,-100.0
216651,-100.0,-100.0
216660,-100.0,-100.0
216662,-100.0,-100.0
216663,-100.0,-100.0
216677,-100.0,-100.0
216679,-100.0,-100.0
216686,-100.0,-100.0
216694,-100.0,-100.0
216697,-100.0,-100.0
216699,-100.0,-100.0
216710,-100.0,-100.0
216712,-100.0,-100.0
216727,-100.0,-100.0
216730,-100.0,-100.0
216743,-100.0,-100.0
216747,-100.0,-100.0
216760,-100.0,-100.0
216763,-100.0,-100.0
216777,-100.0,-100.0
216779,-100.0,-100.0
216794,-100.0,-100.0
216802,-100.0,-100.0
216815,-100.0,-100.0
216827,-100.0,-100.0
216828,-100.0,-100.0
216835,-100.0,-100.0
216836,-100.0,-100.0
216845,-100.0,-100.0
216846,-100.0,-100.0
216848,-100.0,-100.0
216854,-100.0,-100.0
216860,-100.0,-100.0
216862,-100.0,-100.0
216863,-100.0,-100.0
216877,-100.0,-100.0
216880,-100.0,-100.0
216888,-100.0,-100.0
216893,-100.0,-100.0
216896,-100.0,-100.0
216910,-100.0,-100.0
216913,-100.0,-100.0
216922,-100.0,-100.0
216927,-100.0,-100.0
216930,-100.0,-100.0
216932,-100.0,-100.0
216944,-100.0,-100.0
216947,-100.0,-100.0
216960,-100.0,-100.0
216964,-100.0,-100.0
216977,-100.0,-100.0
216980,-100.0,-100.0
216993,-100.0,-100.0
216996,-100.0,-100.0
217010,-100.0,-100.0
217013,-100.0,-100.0
217027,-100.0,-100.0
217030,-100.0,-100.0
217033,-100.0,-100.0
217043,-100.0,-100.0
217044,-100.0,-100.0
217047,-100.0,-100.0
217060,-100.0,-100.0
217063,-100.0,-100.0
217069,-100.0,-100.0
217077,-100.0,-100.0
217078,-100.0,-100.0
217080,-100.0,-100.0
217086,-100.0,-100.0
217094,-100.0,-100.0
217096,-100.0,-100.0
217097,-100.0,-100.0
217104,-100.0,-100.0
217110,-100.0,-100.0
217113,-100.0,-100.0
217114,-100.0,-100.0
217127,-100.0,-100.0
217130,-100.0,-100.0
217143,-100.0,-100.0
217146,-100.0,-100.0
217160,-100.0,-100.0
217163,-100.0,-100.0
217177,-100.0,-100.0
217180,-100.0,-100.0
217193,-100.0,-100.0
217197,-100.0,-100.0
217210,-100.0,-100.0
217213,-100.0,-100.0
217227,-100.0,-100.0
217230,-100.0,-100.0
217237,-100.0,-100.0
217243,-100.0,-100.0
217244,-100.0,-100.0
217248,-100.0,-100.0
217260,-100.0,-100.0
217264,-100.0,-100.0
217266,-100.0,-100.0
217277,-100.0,-100.0
217278,-100.0,-100.0
217280,-100.0,-100.0
217293,-100.0,-100.0
217297,-100.0,-100.0
217305,-100.0,-100.0
217311,-100.0,-100.0
217314,-100.0,-100.0
217318,-100.0,-100.0
217344,-100.0,-100.0
217351,-100.0,-100.0
217377,-100.0,-100.0
217385,-100.0,-100.0
217395,-100.0,-100.0
217401,-100.0,-100.0
217427,-100.0,-100.0
217432,-100.0,-100.0
217444,-100.0,-100.0
217450,-100.0,-100.0
217461,-100.0,-100.0
217465,-100.0,-100.0
217473,-100.0,-100.0
217479,-100.0,-100.0
217494,-100.0,-100.0
217497,-100.0,-100.0
217502,-100.0,-100.0
217510,-100.0,-100.0
217512,-100.0,-100.0
217514,-100.0,-100.0
217522,-100.0,-100.0
217527,-100.0,-100.0
217529,-100.0,-100.0
217531,-100.0,-100.0
217544,-100.0,-100.0
217547,-100.0,-100.0
217556,-100.0,-100.0
217560,-100.0,-100.0
217563,-100.0,-100.0
217566,-100.0,-100.0
217577,-100.0,-100.0
217579,-100.0,-100.0
217594,-100.0,-100.0
217596,-100.0,-100.0
217610,-100.0,-100.0
217613,-100.0,-100.0
217627,-100.0,-100.0
217631,-100.0,-100.0
217644,-100.0,-100.0
217647,-100.0,-100.0
217660,-100.0,-100.0
217663,-100.0,-100.0
217677,-100.0,-100.0
217680,-100.0,-100.0
217684,-100.0,-100.0
217694,-100.0,-100.0
217695,-100.0,-100.0
217697,-100.0,-100.0
217710,-100.0,-100.0
217714,-100.0,-100.0
217723,-100.0,-100.0
217727,-100.0,-100.0
217729,-100.0,-100.0
217730,-100.0,-100.0
217738,-100.0,-100.0
217743,-100.0,-100.0
217747,-100.0,-100.0
217760,-100.0,-100.0
217763,-100.0,-100.0
217772,-100.0,-100.0
217777,-100.0,-100.0
217780,-100.0,-100.0
217783,-100.0,-100.0
217794,-100.0,-100.0
217797,-100.0,-100.0
217810,-100.0,-100.0
217814,-100.0,-100.0
217827,-100.0,-100.0
217830,-100.0,-100.0
217843,-100.0,-100.0
217846,-100.0,-100.0
217860,-100.0,-100.0
217863,-100.0,-100.0
217877,-100.0,-100.0
217880,-100.0,-100.0
217894,-100.0,-100.0
217897,-100.0,-100.0
217901,-100.0,-100.0
217910,-100.0,-100.0
217913,-100.0,-100.0
217914,-100.0,-100.0
217927,-100.0,-100.0
217930,-100.0,-100.0
217944,-100.0,-100.0
217947,-100.0,-100.0
217948,-100.0,-100.0
217955,-100.0,-100.0
217960,-100.0,-100.0
217964,-100.0,-100.0
217967,-100.0,-100.0
217975,-100.0,-100.0
217977,-100.0,-100.0
217980,-100.0,-100.0
217994,-100.0,-100.0
217997,-100.0,-100.0
218010,-100.0,-100.0
218014,-100.0,-100.0
218027,-100.0,-100.0
218030,-100.0,-100.0
218044,-100.0,-100.0
218047,-100.0,-100.0
218060,-100.0,-100.0
218064,-100.0,-100.0
218077,-100.0,-100.0
218080,-100.0,-100.0
218089,-100.0,-100.0
218094,-100.0,-100.0
218096,-100.0,-100.0
218097,-100.0,-100.0
218110,-100.0,-100.0
218113,-100.0,-100.0
218124,-100.0,-100.0
218127,-100.0,-100.0
218131,-100.0,-100.0
218141,-100.0,-100.0
218144,-100.0,-100.0
218147,-100.0,-100.0
218152,-100.0,-100.0
218160,-100.0,-100.0
218164,-100.0,-100.0
218173,-100.0,-100.0
218177,-100.0,-100.0
218180,-100.0,-100.0
218193,-100.0,-100.0
218196,-100.0,-100.0
218210,-100.0,-100.0
218214,-100.0,-100.0
218227,-100.0,-100.0
218230,-100.0,-100.0
218243,-100.0,-100.0
218249,-100.0,-100.0
218260,-100.0,-100.0
218267,-100.0,-100.0
218277,-100.0,-100.0
218281,-100.0,-100.0
218293,-100.0,-100.0
218297,-100.0,-100.0
218298,-100.0,-100.0
218308,-100.0,-100.0
218310,-100.0,-100.0
218314,-100.0,-100.0
218327,-100.0,-100.0
218330,-100.0,-100.0
218336,-100.0,-100.0
218343,-100.0,-100.0
218346,-100.0,-100.0
218347,-100.0,-100.0
218359,-100.0,-100.0
218360,-100.0,-100.0
218362,-100.0,-100.0
218373,-100.0,-100.0
218377,-100.0,-100.0
218380,-100.0,-100.0
218393,-100.0,-100.0
218396,-100.0,-100.0
218410,-100.0,-100.0
218414,-100.0,-100.0
218427,-100.0,-100.0
218429,-100.0,-100.0
218444,-100.0,-100.0
218446,-100.0,-100.0
218460,-100.0,-100.0
218463,-100.0,-100.0
218477,-100.0,-100.0
218479,-100.0,-100.0
218494,-100.0,-100.0
218497,-100.0,-100.0
218510,-100.0,-100.0
218513,-100.0,-100.0
218517,-100.0,-100.0
218519,-100.0,-100.0
218527,-100.0,-100.0
218530,-100.0,-100.0
218545,-100.0,-100.0
218551,-100.0,-100.0
218556,-100.0,-100.0
218561,-100.0,-100.0
218567,-100.0,-100.0
218583,-100.0,-100.0
218590,-100.0,-100.0
218594,-100.0,-100.0
218598,-100.0,-100.0
218610,-100.0,-100.0
218613,-100.0,-100.0
218627,-100.0,-100.0
218630,-100.0,-100.0
218644,-100.0,-100.0
218647,-100.0,-100.0
218660,-100.0,-100.0
218663,-100.0,-100.0
218677,-100.0,-100.0
218680,-100.0,-100.0
218694,-100.0,-100.0
218697,-100.0,-100.0
218710,-100.0,-100.0
218713,-100.0,-100.0
218714,-100.0,-100.0
218725,-100.0,-100.0
218727,-100.0,-100.0
218730,-100.0,-100.0
218743,-100.0,-100.0
218747,-100.0,-100.0
218751,-100.0,-100.0
218760,-100.0,-100.0
218763,-100.0,-100.0
218777,-100.0,-100.0
218780,-100.0,-100.0
218787,-100.0,-100.0
218794,-100.0,-100.0
218798,-100.0,-100.0
218810,-100.0,-100.0
218813,-100.0,-100.0
218819,-100.0,-100.0
218827,-100.0,-100.0
218828,-100.0,-100.0
218830,-100.0,-100.0
218844,-100.0,-100.0
218847,-100.0,-100.0
218860,-100.0,-100.0
218864,-100.0,-100.0
218877,-100.0,-100.0
218880,-100.0,-100.0
218894,-100.0,-100.0
218897,-100.0,-100.0
218910,-100.0,-100.0
218914,-100.0,-100.0
218927,-100.0,-100.0
218930,-100.0,-100.0
218931,-100.0,-100.0
218943,-100.0,-100.0
218944,-100.0,-100.0
218947,-100.0,-100.0
218957,-100.0,-100.0
218960,-100.0,-100.0
218964,-100.0,-100.0
218977,-100.0,-100.0
218980,-100.0,-100.0
218993,-100.0,-100.0
218994,-100.0,-100.0
218997,-100.0,-100.0
219001,-100.0,-100.0
219010,-100.0,-100.0
219014,-100.0,-100.0
219027,-100.0,-100.0
219030,-100.0,-100.0
219044,-100.0,-100.0
219047,-100.0,-100.0
219060,-100.0,-100.0
219064,-100.0,-100.0
219077,-100.0,-100.0
219080,-100.0,-100.0
219094,-100.0,-100.0
219097,-100.0,-100.0
219110,-100.0,-100.0
219114,-100.0,-100.0
219127,-100.0,-100.0
219131,-100.0,-100.0
219144,-100.0,-100.0
219145,-100.0,-100.0
219147,-100.0,-100.0
219156,-100.0,-100.0
219160,-100.0,-100.0
219163,-100.0,-100.0
219172,-100.0,-100.0
219177,-100.0,-100.0
219180,-100.0,-100.0
219181,-100.0,-100.0
219194,-100.0,-100.0
219210,-100.0,-100.0
219223,-100.0,-100.0
219400,-100.0,-100.0
219410,-100.0,-100.0
219452,-100.0,-100.0
219461,-100.0,-100.0
219496,-100.0,-100.0
219530,-100.0,-100.0
219590,-100.0,-100.0
219603,-100.0,-100.0
219674,-100.0,-100.0
219687,-100.0,-100.0
219839,-100.0,-100.0
219853,-100.0,-100.0
219884,-100.0,-100.0
219890,-100.0,-100.0
219926,-100.0,-100.0
219940,-100.0,-100.0
220054,-100.0,-100.0
220071,-100.0,-100.0
220087,-100.0,-100.0
220102,-100.0,-100.0
220134,-100.0,-100.0
220146,-100.0,-100.0
220253,-100.0,-100.0
220275,-100.0,-100.0
220485,-100.0,-100.0
220503,-100.0,-100.0
220509,-100.0,-100.0
220519,-100.0,-100.0
220527,-100.0,-100.0
220537,-100.0,-100.0
220544,-100.0,-100.0
220558,-100.0,-100.0
220564,-100.0,-100.0
220575,-100.0,-100.0
220581,-100.0,-100.0
220591,-100.0,-100.0
222346,-100.0,-100.0
222348,-100.0,-100.0
222370,-100.0,-100.0
222380,-100.0,-100.0
222389,-100.0,-100.0
222399,-100.0,-100.0
222422,-100.0,-100.0
222431,-100.0,-100.0
222441,-100.0,-100.0
222450,-100.0,-100.0
222579,-100.0,-100.0
222583,-100.0,-100.0
222607,-100.0,-100.0
222615,-100.0,-100.0
222624,-100.0,-100.0
222632,-100.0,-100.0
222642,-100.0,-100.0
222650,-100.0,-100.0
222777,-100.0,-100.0
222782,-100.0,-100.0
222805,-100.0,-100.0
222814,-100.0,-100.0
222842,-100.0,-100.0
222852,-100.0,-100.0
222862,-100.0,-100.0
222873,-100.0,-100.0
222977,-100.0,-100.0
222992,-100.0,-100.0
223004,-100.0,-100.0
223012,-100.0,-100.0
223023,-100.0,-100.0
223034,-100.0,-100.0
223056,-100.0,-100.0
223066,-100.0,-100.0
223210,-100.0,-100.0
223217,-100.0,-100.0
223244,-100.0,-100.0
223254,-100.0,-100.0
223279,-100.0,-100.0
223288,-100.0,-100.0
223432,-100.0,-100.0
223434,-100.0,-100.0
223472,-100.0,-100.0
223481,-100.0,-100.0
223491,-100.0,-100.0
223501,-100.0,-100.0
223633,-100.0,-100.0
223635,-100.0,-100.0
223666,-100.0,-100.0
223673,-100.0,-100.0
223703,-100.0,-100.0
223712,-100.0,-100.0
223828,-100.0,-100.0
223844,-100.0,-100.0
223856,-100.0,-100.0
223857,-100.0,-100.0
223870,-100.0,-100.0
223890,-100.0,-100.0
224018,-100.0,-100.0
224035,-100.0,-100.0
224070,-100.0,-100.0
224082,-100.0,-100.0
224231,-100.0,-100.0
224243,-100.0,-100.0
224274,-100.0,-100.0
224283,-100.0,-100.0
224442,-100.0,-100.0
224456,-100.0,-100.0
224484,-100.0,-100.0
224485,-100.0,-100.0
224523,-100.0,-100.0
224538,-100.0,-100.0
224580,-100.0,-100.0
224598,-100.0,-100.0
224603,-100.0,-100.0
224608,-100.0,-100.0
224629,-100.0,-100.0
224638,-100.0,-100.0
224643,-100.0,-100.0
224644,-100.0,-100.0
224655,-100.0,-100.0
224657,-100.0,-100.0
224660,-100.0,-100.0
224671,-100.0,-100.0
224677,-100.0,-100.0
224686,-100.0,-100.0
224693,-100.0,-100.0
224694,-100.0,-100.0
224710,-100.0,-100.0
224718,-100.0,-100.0
224724,-100.0,-100.0
224736,-100.0,-100.0
224742,-100.0,-100.0
224754,-100.0,-100.0
224760,-100.0,-100.0
224774,-100.0,-100.0
224779,-100.0,-100.0
224794,-100.0,-100.0
224798,-100.0,-100.0
224800,-100.0,-100.0
224805,-100.0,-100.0
224808,-100.0,-100.0
224817,-100.0,-100.0
224822,-100.0,-100.0
224823,-100.0,-100.0
224832,-100.0,-100.0
224838,-100.0,-100.0
224849,-100.0,-100.0
224853,-100.0,-100.0
224855,-100.0,-100.0
224863,-100.0,-100.0
224868,-100.0,-100.0
224873,-100.0,-100.0
224885,-100.0,-100.0
224890,-100.0,-100.0
224899,-100.0,-100.0
224904,-100.0,-100.0
224909,-100.0,-100.0
224920,-100.0,-100.0
224925,-100.0,-100.0
224935,-100.0,-100.0
224940,-100.0,-100.0
224954,-100.0,-100.0
224959,-100.0,-100.0
224974,-100.0,-100.0
224979,-100.0,-100.0
224997,-100.0,-100.0
225003,-100.0,-100.0
225014,-100.0,-100.0
225020,-100.0,-100.0
225023,-100.0,-100.0
225025,-100.0,-100.0
225033,-100.0,-100.0
225040,-100.0,-100.0
225050,-100.0,-100.0
225065,-100.0,-100.0
225084,-100.0,-100.0
225091,-100.0,-100.0
225095,-100.0,-100.0
225097,-100.0,-100.0
225108,-100.0,-100.0
225127,-100.0,-100.0
225136,-100.0,-100.0
225141,-100.0,-100.0
225154,-100.0,-100.0
225159,-100.0,-100.0
225171,-100.0,-100.0
225190,-100.0,-100.0
225203,-100.0,-100.0
225210,-100.0,-100.0
225220,-100.0,-100.0
225227,-100.0,-100.0
225228,-100.0,-100.0
225234,-100.0,-100.0
225246,-100.0,-100.0
225254,-100.0,-100.0
225256,-100.0,-100.0
225267,-100.0,-100.0
225275,-100.0,-100.0
225282,-100.0,-100.0
225283,-100.0,-100.0
225303,-100.0,-100.0
225317,-100.0,-100.0
225337,-100.0,-100.0
225350,-100.0,-100.0
225355,-100.0,-100.0
225367,-100.0,-100.0
225402,-100.0,-100.0
225409,-100.0,-100.0
225425,-100.0,-100.0
225441,-100.0,-100.0
225449,-100.0,-100.0
225462,-100.0,-100.0
225469,-100.0,-100.0
225479,-100.0,-100.0
225486,-100.0,-100.0
225499,-100.0,-100.0
225504,-100.0,-100.0
225516,-100.0,-100.0
225521,-100.0,-100.0
225532,-100.0,-100.0
225538,-100.0,-100.0
225552,-100.0,-100.0
225571,-100.0,-100.0
225575,-100.0,-100.0
225585,-100.0,-100.0
225586,-100.0,-100.0
225591,-100.0,-100.0
225595,-100.0,-100.0
225605,-100.0,-100.0
225611,-100.0,-100.0
225625,-100.0,-100.0
225637,-100.0,-100.0
225643,-100.0,-100.0
225652,-100.0,-100.0
225660,-100.0,-100.0
225668,-100.0,-100.0
225679,-100.0,-100.0
225685,-100.0,-100.0
225697,-100.0,-100.0
225703,-100.0,-100.0
225717,-100.0,-100.0
225722,-100.0,-100.0
225733,-100.0,-100.0
225740,-100.0,-100.0
225752,-100.0,-100.0
225758,-100.0,-100.0
225766,-100.0,-100.0
225768,-100.0,-100.0
225774,-100.0,-100.0
225786,-100.0,-100.0
225795,-100.0,-100.0
225802,-100.0,-100.0
