,AM2RT8BYNQFDR,A3TDR6MXS6UO5,A1CF1W8CP0DHB,A1CRR9EZ64R0P
542680,18.0,100.0,100.0,-87.0
542688,18.0,100.0,100.0,-87.0
542695,18.0,100.0,100.0,-87.0
542706,18.0,100.0,100.0,-87.0
542713,18.0,100.0,100.0,-87.0
542723,18.0,100.0,100.0,-87.0
542730,18.0,100.0,100.0,-87.0
542743,18.0,100.0,100.0,-87.0
542748,18.0,100.0,100.0,-87.0
542758,18.0,100.0,100.0,-87.0
542764,18.0,100.0,100.0,-87.0
542777,18.0,100.0,100.0,-87.0
542783,18.0,100.0,100.0,-87.0
542793,18.0,100.0,100.0,-87.0
542800,18.0,100.0,100.0,-87.0
542804,18.0,100.0,100.0,-87.0
542818,18.0,100.0,100.0,-87.0
542824,18.0,100.0,100.0,-87.0
542835,18.0,100.0,100.0,-87.0
542841,18.0,100.0,100.0,-87.0
542853,18.0,100.0,100.0,-87.0
542859,18.0,100.0,100.0,-87.0
542870,18.0,100.0,100.0,-87.0
542877,18.0,100.0,100.0,-87.0
542887,18.0,100.0,100.0,-87.0
542896,18.0,100.0,100.0,-87.0
542906,18.0,100.0,100.0,-87.0
542912,18.0,100.0,100.0,-87.0
542923,18.0,100.0,100.0,-87.0
542931,18.0,100.0,100.0,-87.0
542943,18.0,100.0,100.0,-87.0
542949,18.0,100.0,100.0,-87.0
542958,18.0,100.0,100.0,-87.0
542965,18.0,100.0,100.0,-87.0
542975,18.0,100.0,100.0,-87.0
542982,18.0,100.0,100.0,-87.0
542993,18.0,100.0,100.0,-87.0
543001,18.0,100.0,100.0,-87.0
543019,18.0,100.0,100.0,-87.0
543027,18.0,100.0,100.0,-87.0
543039,18.0,100.0,100.0,-87.0
543043,18.0,100.0,100.0,-87.0
543051,18.0,100.0,100.0,-87.0
543058,18.0,100.0,100.0,-87.0
543069,18.0,100.0,100.0,-87.0
543077,18.0,100.0,100.0,-87.0
543088,18.0,100.0,100.0,-87.0
543094,18.0,100.0,100.0,-87.0
543105,18.0,100.0,100.0,-87.0
543112,18.0,100.0,100.0,-87.0
543122,18.0,100.0,100.0,-87.0
543129,18.0,100.0,100.0,-87.0
543140,18.0,100.0,100.0,-87.0
543147,18.0,100.0,100.0,-87.0
543157,18.0,100.0,100.0,-87.0
543165,18.0,100.0,100.0,-87.0
543175,18.0,100.0,100.0,-87.0
543182,18.0,100.0,100.0,-87.0
543192,18.0,100.0,100.0,-87.0
543198,18.0,100.0,100.0,-87.0
543210,18.0,100.0,100.0,-87.0
543215,18.0,100.0,100.0,-87.0
543216,18.0,100.0,100.0,-87.0
543224,18.0,100.0,100.0,-87.0
543235,18.0,100.0,100.0,-87.0
543242,18.0,100.0,100.0,-87.0
543252,18.0,100.0,100.0,-87.0
543273,18.0,100.0,100.0,-87.0
543287,18.0,100.0,100.0,-87.0
543293,18.0,100.0,100.0,-87.0
543304,18.0,100.0,100.0,-87.0
543310,18.0,100.0,100.0,-87.0
543322,18.0,100.0,100.0,-87.0
543328,18.0,100.0,100.0,-87.0
543339,18.0,100.0,100.0,-87.0
543346,18.0,100.0,100.0,-87.0
543356,18.0,100.0,100.0,-87.0
543366,18.0,100.0,100.0,-87.0
543376,18.0,100.0,100.0,-87.0
543381,18.0,100.0,100.0,-87.0
543391,18.0,100.0,100.0,-87.0
543398,18.0,100.0,100.0,-87.0
543409,18.0,100.0,100.0,-87.0
543415,18.0,100.0,100.0,-87.0
543416,18.0,100.0,100.0,-87.0
543422,18.0,100.0,100.0,-87.0
543433,18.0,100.0,100.0,-87.0
543440,18.0,100.0,100.0,-87.0
543450,18.0,100.0,100.0,-87.0
543456,18.0,100.0,100.0,-87.0
543468,18.0,100.0,100.0,-87.0
543474,18.0,100.0,100.0,-87.0
543486,18.0,100.0,100.0,-87.0
543493,18.0,100.0,100.0,-87.0
543504,18.0,100.0,100.0,-87.0
543511,18.0,100.0,100.0,-87.0
543521,18.0,100.0,100.0,-87.0
543529,18.0,100.0,100.0,-87.0
543539,18.0,100.0,100.0,-87.0
543548,18.0,100.0,100.0,-87.0
543556,18.0,100.0,100.0,-87.0
543565,18.0,100.0,100.0,-87.0
543574,18.0,100.0,100.0,-87.0
543580,18.0,100.0,100.0,-87.0
543591,18.0,100.0,100.0,-87.0
543598,18.0,100.0,100.0,-87.0
543609,18.0,100.0,100.0,-87.0
543615,18.0,100.0,100.0,-87.0
543625,18.0,100.0,100.0,-87.0
543633,18.0,100.0,100.0,-87.0
543643,18.0,100.0,100.0,-87.0
543651,18.0,100.0,100.0,-87.0
543668,18.0,100.0,100.0,-87.0
543675,18.0,100.0,100.0,-87.0
543685,18.0,100.0,100.0,-87.0
543693,18.0,100.0,100.0,-87.0
543702,18.0,100.0,100.0,-87.0
543710,18.0,100.0,100.0,-87.0
543720,18.0,100.0,100.0,-87.0
543727,18.0,100.0,100.0,-87.0
543738,18.0,100.0,100.0,-87.0
543744,18.0,100.0,100.0,-87.0
543755,18.0,100.0,100.0,-87.0
543779,18.0,100.0,100.0,-87.0
543791,18.0,100.0,100.0,-87.0
543797,18.0,100.0,100.0,-87.0
543808,18.0,100.0,100.0,-87.0
543834,18.0,100.0,100.0,-87.0
543843,18.0,100.0,100.0,-87.0
543852,18.0,100.0,100.0,-87.0
543867,18.0,100.0,100.0,-87.0
543873,18.0,100.0,100.0,-87.0
543884,18.0,100.0,100.0,-87.0
543891,18.0,100.0,100.0,-87.0
543902,18.0,100.0,100.0,-87.0
543909,18.0,100.0,100.0,-87.0
543919,18.0,100.0,100.0,-87.0
543926,18.0,100.0,100.0,-87.0
543937,18.0,100.0,100.0,-87.0
543943,18.0,100.0,100.0,-87.0
543955,18.0,100.0,100.0,-87.0
543961,18.0,100.0,100.0,-87.0
543972,18.0,100.0,100.0,-87.0
543978,18.0,100.0,100.0,-87.0
543989,18.0,100.0,100.0,-87.0
543997,18.0,100.0,100.0,-87.0
544007,18.0,100.0,100.0,-87.0
544015,18.0,100.0,100.0,-87.0
544026,18.0,100.0,100.0,-87.0
544050,18.0,100.0,100.0,-87.0
544060,18.0,100.0,100.0,-87.0
544066,18.0,100.0,100.0,-87.0
544067,18.0,100.0,100.0,-87.0
544073,18.0,100.0,100.0,-87.0
544084,18.0,100.0,100.0,-87.0
544091,18.0,100.0,100.0,-87.0
544101,18.0,100.0,100.0,-87.0
544108,18.0,100.0,100.0,-87.0
544119,18.0,100.0,100.0,-87.0
544125,18.0,100.0,100.0,-87.0
544137,18.0,100.0,100.0,-87.0
544143,18.0,100.0,100.0,-87.0
544155,18.0,100.0,100.0,-87.0
544161,18.0,100.0,100.0,-87.0
544171,18.0,100.0,100.0,-87.0
544179,18.0,100.0,100.0,-87.0
544189,18.0,100.0,100.0,-87.0
544196,18.0,100.0,100.0,-87.0
544207,18.0,100.0,100.0,-87.0
544213,18.0,100.0,100.0,-87.0
544224,18.0,100.0,100.0,-87.0
544230,18.0,100.0,100.0,-87.0
544242,18.0,100.0,100.0,-87.0
544249,18.0,100.0,100.0,-87.0
544260,18.0,100.0,100.0,-87.0
544267,18.0,100.0,100.0,-87.0
544276,18.0,100.0,100.0,-87.0
544283,18.0,100.0,100.0,-87.0
544288,18.0,100.0,100.0,-87.0
544301,18.0,100.0,100.0,-87.0
544308,18.0,100.0,100.0,-87.0
544320,18.0,100.0,100.0,-87.0
544326,18.0,100.0,100.0,-87.0
544336,18.0,100.0,100.0,-87.0
544343,18.0,100.0,100.0,-87.0
544353,18.0,100.0,100.0,-87.0
544361,18.0,100.0,100.0,-87.0
544370,18.0,100.0,100.0,-87.0
544378,18.0,100.0,100.0,-87.0
544388,18.0,100.0,100.0,-87.0
544395,18.0,100.0,100.0,-87.0
544408,18.0,100.0,100.0,-87.0
544415,18.0,100.0,100.0,-87.0
544424,18.0,100.0,100.0,-87.0
544431,18.0,100.0,100.0,-87.0
544441,18.0,100.0,100.0,-87.0
544448,18.0,100.0,100.0,-87.0
544458,18.0,100.0,100.0,-87.0
544465,18.0,100.0,100.0,-87.0
544475,18.0,100.0,100.0,-87.0
544499,18.0,100.0,100.0,-87.0
544501,18.0,100.0,100.0,-87.0
544507,18.0,100.0,100.0,-87.0
544518,18.0,100.0,100.0,-87.0
544524,18.0,100.0,100.0,-87.0
544537,18.0,100.0,100.0,-87.0
544543,18.0,100.0,100.0,-87.0
544553,18.0,100.0,100.0,-87.0
544560,18.0,100.0,100.0,-87.0
544570,18.0,100.0,100.0,-87.0
544577,18.0,100.0,100.0,-87.0
544588,18.0,100.0,100.0,-87.0
544594,18.0,100.0,100.0,-87.0
544606,18.0,100.0,100.0,-87.0
544612,18.0,100.0,100.0,-87.0
544623,18.0,100.0,100.0,-87.0
544629,18.0,100.0,100.0,-87.0
544640,18.0,100.0,100.0,-87.0
544648,18.0,100.0,100.0,-87.0
544658,18.0,100.0,100.0,-87.0
544665,18.0,100.0,100.0,-87.0
544676,18.0,100.0,100.0,-87.0
544683,18.0,100.0,100.0,-87.0
544693,18.0,100.0,100.0,-87.0
544703,18.0,100.0,100.0,-87.0
544716,18.0,100.0,100.0,-87.0
544724,18.0,100.0,100.0,-87.0
544734,18.0,100.0,100.0,-87.0
544742,18.0,100.0,100.0,-87.0
544752,18.0,100.0,100.0,-87.0
544760,18.0,100.0,100.0,-87.0
544770,18.0,100.0,100.0,-87.0
544778,18.0,100.0,100.0,-87.0
544789,18.0,100.0,100.0,-87.0
544815,18.0,100.0,100.0,-87.0
544832,18.0,100.0,100.0,-87.0
544840,18.0,100.0,100.0,-87.0
544856,18.0,100.0,100.0,-87.0
555307,18.0,100.0,100.0,-87.0
555324,17.0,100.0,100.0,-87.0
555426,17.0,100.0,100.0,-87.0
555438,15.0,100.0,100.0,-87.0
555443,15.0,100.0,100.0,-87.0
555629,3.0,100.0,100.0,-87.0
555639,3.0,100.0,100.0,-87.0
555673,1.0,100.0,100.0,-87.0
555679,1.0,100.0,100.0,-87.0
555689,0.0,100.0,100.0,-87.0
555695,0.0,100.0,100.0,-87.0
555706,-1.0,100.0,100.0,-87.0
555711,-1.0,100.0,100.0,-87.0
555723,-2.0,100.0,100.0,-87.0
555727,-2.0,100.0,100.0,-87.0
555739,-4.0,100.0,100.0,-87.0
555746,-4.0,100.0,100.0,-87.0
555758,-5.0,100.0,100.0,-87.0
555764,-5.0,100.0,100.0,-87.0
555773,-6.0,100.0,100.0,-87.0
555782,-6.0,100.0,100.0,-87.0
555791,-7.0,100.0,100.0,-87.0
555799,-7.0,100.0,100.0,-87.0
555806,-8.0,100.0,100.0,-87.0
555812,-8.0,100.0,100.0,-87.0
555823,-9.0,100.0,100.0,-87.0
555845,-9.0,100.0,100.0,-87.0
555856,-10.0,100.0,100.0,-87.0
555864,-10.0,100.0,100.0,-87.0
555872,-11.0,100.0,100.0,-87.0
555879,-11.0,100.0,100.0,-87.0
555890,-13.0,100.0,100.0,-87.0
555896,-13.0,100.0,100.0,-87.0
555907,-14.0,100.0,100.0,-87.0
555916,-14.0,100.0,100.0,-87.0
555924,-15.0,100.0,100.0,-87.0
555930,-15.0,100.0,100.0,-87.0
555940,-16.0,100.0,100.0,-87.0
555946,-16.0,100.0,100.0,-87.0
555956,-17.0,100.0,100.0,-87.0
555962,-17.0,100.0,100.0,-87.0
555973,-18.0,100.0,100.0,-87.0
555978,-18.0,100.0,100.0,-87.0
555990,-19.0,100.0,100.0,-87.0
556000,-19.0,100.0,100.0,-87.0
556007,-20.0,100.0,100.0,-87.0
556013,-20.0,100.0,100.0,-87.0
556023,-21.0,100.0,100.0,-87.0
556030,-21.0,100.0,100.0,-87.0
556040,-23.0,100.0,100.0,-87.0
556046,-23.0,100.0,100.0,-87.0
556057,-24.0,100.0,100.0,-87.0
556143,-24.0,100.0,100.0,-87.0
556157,-25.0,100.0,100.0,-87.0
556161,-25.0,100.0,100.0,-87.0
556215,-29.0,100.0,100.0,-87.0
556234,-29.0,100.0,100.0,-87.0
556240,-30.0,100.0,100.0,-87.0
556245,-30.0,100.0,100.0,-87.0
556255,-31.0,100.0,100.0,-87.0
556263,-31.0,100.0,100.0,-87.0
556279,-32.0,100.0,100.0,-87.0
556833,-32.0,100.0,100.0,-87.0
556841,-33.0,100.0,100.0,-87.0
556867,-33.0,100.0,100.0,-87.0
556872,-34.0,100.0,100.0,-87.0
556900,-34.0,100.0,100.0,-87.0
556908,-35.0,100.0,100.0,-87.0
556916,-35.0,100.0,100.0,-87.0
556925,-36.0,100.0,100.0,-87.0
556933,-36.0,100.0,100.0,-87.0
556941,-37.0,100.0,100.0,-87.0
556951,-37.0,100.0,100.0,-87.0
556957,-38.0,100.0,100.0,-87.0
556965,-38.0,100.0,100.0,-87.0
556973,-39.0,100.0,100.0,-87.0
556983,-39.0,100.0,100.0,-87.0
556991,-41.0,100.0,100.0,-87.0
557000,-41.0,100.0,100.0,-87.0
557008,-42.0,100.0,100.0,-87.0
557043,-42.0,100.0,100.0,-87.0
557050,-43.0,100.0,100.0,-87.0
557066,-43.0,100.0,100.0,-87.0
557073,-44.0,100.0,100.0,-87.0
557082,-44.0,100.0,100.0,-87.0
557090,-45.0,100.0,100.0,-87.0
557097,-45.0,100.0,100.0,-87.0
557106,-46.0,100.0,100.0,-87.0
557117,-46.0,100.0,100.0,-87.0
557124,-48.0,100.0,100.0,-87.0
557132,-48.0,100.0,100.0,-87.0
557141,-49.0,100.0,100.0,-87.0
557149,-49.0,100.0,100.0,-87.0
557157,-50.0,100.0,100.0,-87.0
557165,-50.0,100.0,100.0,-87.0
557173,-51.0,100.0,100.0,-87.0
557180,-51.0,100.0,100.0,-87.0
557190,-52.0,100.0,100.0,-87.0
557200,-52.0,100.0,100.0,-87.0
557207,-53.0,100.0,100.0,-87.0
557214,-53.0,100.0,100.0,-87.0
557224,-54.0,100.0,100.0,-87.0
557230,-54.0,100.0,100.0,-87.0
557240,-55.0,100.0,100.0,-87.0
557309,-55.0,100.0,100.0,-87.0
557316,-56.0,100.0,100.0,-87.0
557346,-56.0,100.0,100.0,-87.0
557359,-57.0,100.0,100.0,-87.0
562134,-57.0,100.0,100.0,-87.0
562160,-57.0,100.0,100.0,-87.0
562238,-57.0,100.0,100.0,-87.0
562257,-57.0,100.0,100.0,-87.0
562276,-57.0,100.0,100.0,-87.0
562298,-57.0,100.0,100.0,-87.0
562367,-57.0,100.0,100.0,-87.0
562387,-57.0,100.0,100.0,-87.0
562454,-57.0,100.0,100.0,-87.0
562474,-57.0,100.0,100.0,-87.0
562531,-57.0,100.0,100.0,-87.0
562553,-57.0,100.0,100.0,-87.0
562623,-57.0,100.0,100.0,-87.0
562642,-57.0,100.0,100.0,-87.0
562702,-57.0,100.0,100.0,-87.0
562724,-57.0,100.0,100.0,-87.0
562789,-57.0,100.0,100.0,-87.0
562812,-57.0,100.0,100.0,-87.0
562875,-57.0,100.0,100.0,-87.0
562896,-57.0,100.0,100.0,-87.0
562944,-57.0,100.0,100.0,-87.0
562973,-57.0,100.0,100.0,-87.0
563002,-57.0,100.0,100.0,-87.0
563028,-57.0,100.0,100.0,-87.0
563057,-57.0,100.0,100.0,-87.0
563082,-57.0,100.0,100.0,-87.0
563145,-57.0,100.0,100.0,-87.0
563162,-57.0,100.0,100.0,-87.0
563235,-57.0,100.0,100.0,-87.0
563264,-57.0,100.0,100.0,-87.0
563358,-57.0,100.0,100.0,-87.0
563392,-57.0,100.0,100.0,-87.0
563422,-57.0,100.0,100.0,-87.0
563450,-57.0,100.0,100.0,-87.0
563525,-57.0,100.0,100.0,-87.0
563536,-57.0,100.0,100.0,-87.0
563614,-57.0,100.0,100.0,-87.0
563641,-57.0,100.0,100.0,-87.0
563668,-57.0,100.0,100.0,-87.0
563694,-57.0,100.0,100.0,-87.0
563758,-57.0,100.0,100.0,-87.0
563772,-57.0,100.0,100.0,-87.0
563813,-57.0,100.0,100.0,-87.0
563834,-57.0,100.0,100.0,-87.0
563864,-57.0,100.0,100.0,-87.0
563906,-57.0,100.0,100.0,-87.0
563972,-57.0,100.0,100.0,-87.0
563984,-57.0,100.0,100.0,-87.0
564012,-57.0,100.0,100.0,-87.0
564027,-57.0,100.0,100.0,-87.0
564058,-57.0,100.0,100.0,-87.0
564070,-57.0,100.0,100.0,-87.0
564096,-57.0,100.0,100.0,-87.0
564108,-57.0,100.0,100.0,-87.0
564134,-57.0,100.0,100.0,-87.0
564145,-57.0,100.0,100.0,-87.0
564187,-57.0,100.0,100.0,-87.0
564190,-57.0,100.0,100.0,-87.0
564220,-57.0,100.0,100.0,-87.0
564230,-57.0,100.0,100.0,-87.0
564256,-57.0,100.0,100.0,-87.0
564268,-57.0,100.0,100.0,-87.0
564301,-57.0,100.0,100.0,-87.0
564311,-57.0,100.0,100.0,-87.0
564342,-57.0,100.0,100.0,-87.0
564355,-57.0,100.0,100.0,-87.0
564382,-57.0,100.0,100.0,-87.0
564383,-57.0,100.0,100.0,-87.0
564409,-57.0,100.0,100.0,-87.0
564418,-57.0,100.0,100.0,-87.0
564448,-57.0,100.0,100.0,-87.0
564460,-57.0,100.0,100.0,-87.0
564491,-57.0,100.0,100.0,-87.0
564501,-57.0,100.0,100.0,-87.0
564526,-57.0,100.0,100.0,-87.0
564537,-57.0,100.0,100.0,-87.0
564570,-57.0,100.0,100.0,-87.0
564581,-57.0,100.0,100.0,-87.0
564616,-57.0,100.0,100.0,-87.0
564629,-57.0,100.0,100.0,-87.0
564657,-57.0,100.0,100.0,-87.0
564666,-57.0,100.0,100.0,-87.0
564698,-57.0,100.0,100.0,-87.0
564708,-57.0,100.0,100.0,-87.0
564741,-57.0,100.0,100.0,-87.0
564753,-57.0,100.0,100.0,-87.0
564769,-57.0,100.0,100.0,-87.0
564785,-57.0,100.0,100.0,-87.0
564795,-57.0,100.0,100.0,-87.0
564809,-57.0,100.0,100.0,-87.0
564828,-57.0,100.0,100.0,-87.0
564841,-57.0,100.0,100.0,-87.0
564876,-57.0,100.0,100.0,-87.0
564885,-57.0,100.0,100.0,-87.0
564911,-57.0,100.0,100.0,-87.0
564920,-57.0,100.0,100.0,-87.0
564949,-57.0,100.0,100.0,-87.0
564960,-57.0,100.0,100.0,-87.0
564992,-57.0,100.0,100.0,-87.0
565003,-57.0,100.0,100.0,-87.0
565054,-57.0,100.0,100.0,-87.0
565066,-57.0,100.0,100.0,-87.0
565090,-57.0,100.0,100.0,-87.0
565100,-57.0,100.0,100.0,-87.0
565129,-57.0,100.0,100.0,-87.0
565139,-57.0,100.0,100.0,-87.0
565164,-57.0,100.0,100.0,-87.0
565171,-57.0,100.0,100.0,-87.0
565196,-57.0,100.0,100.0,-87.0
565204,-57.0,100.0,100.0,-87.0
565217,-57.0,100.0,100.0,-87.0
565227,-57.0,100.0,100.0,-87.0
565249,-57.0,100.0,100.0,-87.0
565261,-57.0,100.0,100.0,-87.0
565285,-57.0,100.0,100.0,-87.0
565296,-57.0,100.0,100.0,-87.0
565318,-57.0,100.0,100.0,-87.0
565331,-57.0,100.0,100.0,-87.0
565358,-57.0,100.0,100.0,-87.0
565366,-57.0,100.0,100.0,-87.0
565378,-57.0,100.0,100.0,-87.0
565391,-57.0,100.0,100.0,-87.0
565412,-57.0,100.0,100.0,-87.0
565420,-57.0,100.0,100.0,-87.0
565448,-57.0,100.0,100.0,-87.0
565457,-57.0,100.0,100.0,-87.0
565482,-57.0,100.0,100.0,-87.0
565490,-57.0,100.0,100.0,-87.0
565518,-57.0,100.0,100.0,-87.0
565528,-57.0,100.0,100.0,-87.0
565562,-57.0,100.0,100.0,-87.0
565571,-57.0,100.0,100.0,-87.0
565594,-57.0,100.0,100.0,-87.0
565601,-57.0,100.0,100.0,-87.0
565625,-57.0,100.0,100.0,-87.0
565636,-57.0,100.0,100.0,-87.0
565664,-57.0,100.0,100.0,-87.0
565665,-57.0,100.0,100.0,-87.0
565692,-57.0,100.0,100.0,-87.0
565702,-57.0,100.0,100.0,-87.0
565729,-57.0,100.0,100.0,-87.0
565738,-57.0,100.0,100.0,-87.0
565761,-57.0,100.0,100.0,-87.0
565770,-57.0,100.0,100.0,-87.0
565798,-57.0,100.0,100.0,-87.0
565809,-57.0,100.0,100.0,-87.0
565836,-57.0,100.0,100.0,-87.0
565846,-57.0,100.0,100.0,-87.0
565873,-57.0,100.0,100.0,-87.0
565881,-57.0,100.0,100.0,-87.0
565909,-57.0,100.0,100.0,-87.0
565917,-57.0,100.0,100.0,-87.0
565943,-57.0,100.0,100.0,-87.0
565953,-57.0,100.0,100.0,-87.0
565980,-57.0,100.0,100.0,-87.0
565990,-57.0,100.0,100.0,-87.0
566021,-57.0,100.0,100.0,-87.0
566027,-57.0,100.0,100.0,-87.0
566060,-57.0,100.0,100.0,-87.0
566070,-57.0,100.0,100.0,-87.0
566100,-57.0,100.0,100.0,-87.0
566113,-57.0,100.0,100.0,-87.0
566142,-57.0,100.0,100.0,-87.0
566150,-57.0,100.0,100.0,-87.0
566176,-57.0,100.0,100.0,-87.0
566185,-57.0,100.0,100.0,-87.0
566221,-57.0,100.0,100.0,-87.0
566230,-57.0,100.0,100.0,-87.0
566242,-57.0,100.0,100.0,-87.0
566252,-57.0,100.0,100.0,-87.0
566266,-57.0,100.0,100.0,-87.0
566275,-57.0,100.0,100.0,-87.0
566304,-57.0,100.0,100.0,-87.0
566319,-57.0,100.0,100.0,-87.0
566323,-57.0,100.0,100.0,-87.0
566350,-57.0,100.0,100.0,-87.0
566362,-57.0,100.0,100.0,-87.0
566390,-57.0,100.0,100.0,-87.0
566399,-57.0,100.0,100.0,-87.0
566430,-57.0,100.0,100.0,-87.0
566439,-57.0,100.0,100.0,-87.0
566467,-57.0,100.0,100.0,-87.0
566477,-57.0,100.0,100.0,-87.0
566505,-57.0,100.0,100.0,-87.0
566513,-57.0,100.0,100.0,-87.0
566529,-57.0,100.0,100.0,-87.0
566537,-57.0,100.0,100.0,-87.0
566566,-57.0,100.0,100.0,-87.0
566576,-57.0,100.0,100.0,-87.0
566604,-57.0,100.0,100.0,-87.0
566615,-57.0,100.0,100.0,-87.0
566647,-57.0,100.0,100.0,-87.0
566658,-57.0,100.0,100.0,-87.0
566671,-57.0,100.0,100.0,-87.0
566681,-57.0,100.0,100.0,-87.0
566712,-57.0,100.0,100.0,-87.0
566720,-57.0,100.0,100.0,-87.0
566751,-57.0,100.0,100.0,-87.0
566762,-57.0,100.0,100.0,-87.0
566790,-57.0,100.0,100.0,-87.0
566798,-57.0,100.0,100.0,-87.0
566827,-57.0,100.0,100.0,-87.0
566836,-57.0,100.0,100.0,-87.0
566864,-57.0,100.0,100.0,-87.0
566873,-57.0,100.0,100.0,-87.0
566906,-57.0,100.0,100.0,-87.0
566915,-57.0,100.0,100.0,-87.0
566927,-57.0,100.0,100.0,-87.0
566942,-57.0,100.0,100.0,-87.0
566959,-57.0,100.0,100.0,-87.0
566971,-57.0,100.0,100.0,-87.0
567000,-57.0,100.0,100.0,-87.0
567010,-57.0,100.0,100.0,-87.0
567040,-57.0,100.0,100.0,-87.0
567049,-57.0,100.0,100.0,-87.0
567079,-57.0,100.0,100.0,-87.0
567087,-57.0,100.0,100.0,-87.0
567116,-57.0,100.0,100.0,-87.0
567125,-57.0,100.0,100.0,-87.0
567158,-57.0,100.0,100.0,-87.0
567165,-57.0,100.0,100.0,-87.0
567182,-57.0,100.0,100.0,-87.0
567193,-57.0,100.0,100.0,-87.0
567211,-57.0,100.0,100.0,-87.0
567231,-57.0,100.0,100.0,-87.0
567277,-57.0,100.0,100.0,-87.0
567288,-57.0,100.0,100.0,-87.0
567332,-57.0,100.0,100.0,-87.0
567345,-57.0,100.0,100.0,-87.0
567379,-57.0,100.0,100.0,-87.0
567391,-57.0,100.0,100.0,-87.0
567428,-57.0,100.0,100.0,-87.0
567443,-57.0,100.0,100.0,-87.0
567480,-57.0,100.0,100.0,-87.0
567492,-57.0,100.0,100.0,-87.0
567529,-57.0,100.0,100.0,-87.0
567545,-57.0,100.0,100.0,-87.0
567586,-57.0,100.0,100.0,-87.0
567595,-57.0,100.0,100.0,-87.0
567625,-57.0,100.0,100.0,-87.0
567641,-57.0,100.0,100.0,-87.0
567673,-57.0,100.0,100.0,-87.0
567684,-57.0,100.0,100.0,-87.0
567729,-57.0,100.0,100.0,-87.0
567745,-57.0,100.0,100.0,-87.0
567793,-57.0,100.0,100.0,-87.0
567801,-57.0,100.0,100.0,-87.0
567847,-57.0,100.0,100.0,-87.0
567865,-57.0,100.0,100.0,-87.0
567905,-57.0,100.0,100.0,-87.0
567913,-57.0,100.0,100.0,-87.0
567950,-57.0,100.0,100.0,-87.0
567962,-57.0,100.0,100.0,-87.0
567997,-57.0,100.0,100.0,-87.0
568006,-57.0,100.0,100.0,-87.0
568032,-57.0,100.0,100.0,-87.0
568042,-57.0,100.0,100.0,-87.0
568086,-57.0,100.0,100.0,-87.0
568100,-57.0,100.0,100.0,-87.0
568142,-57.0,100.0,100.0,-87.0
568156,-57.0,100.0,100.0,-87.0
568190,-57.0,100.0,100.0,-87.0
568200,-57.0,100.0,100.0,-87.0
568238,-57.0,100.0,100.0,-87.0
568249,-57.0,100.0,100.0,-87.0
568290,-57.0,100.0,100.0,-87.0
568301,-57.0,100.0,100.0,-87.0
568334,-57.0,100.0,100.0,-87.0
568344,-57.0,100.0,100.0,-87.0
568381,-57.0,100.0,100.0,-87.0
568396,-57.0,100.0,100.0,-87.0
568435,-57.0,100.0,100.0,-87.0
568451,-57.0,100.0,100.0,-87.0
568473,-57.0,100.0,100.0,-87.0
568484,-57.0,100.0,100.0,-87.0
568521,-57.0,100.0,100.0,-87.0
568534,-57.0,100.0,100.0,-87.0
568574,-57.0,100.0,100.0,-87.0
568583,-57.0,100.0,100.0,-87.0
572107,-57.0,100.0,100.0,-87.0
572127,-57.0,100.0,100.0,-87.0
572166,-57.0,100.0,100.0,-87.0
572201,-57.0,100.0,100.0,-87.0
572218,-57.0,100.0,100.0,-87.0
572235,-57.0,100.0,100.0,-87.0
572254,-57.0,100.0,100.0,-87.0
572271,-57.0,100.0,100.0,-87.0
572306,-57.0,100.0,100.0,-87.0
572324,-57.0,100.0,100.0,-87.0
572340,-57.0,100.0,100.0,-87.0
572365,-57.0,100.0,100.0,-87.0
572401,-57.0,100.0,100.0,-87.0
572417,-57.0,100.0,100.0,-87.0
572453,-57.0,100.0,100.0,-87.0
572488,-57.0,100.0,100.0,-87.0
572505,-57.0,100.0,100.0,-87.0
572522,-57.0,100.0,100.0,-87.0
572540,-57.0,100.0,100.0,-87.0
572564,-57.0,100.0,100.0,-87.0
572582,-57.0,100.0,100.0,-87.0
572600,-57.0,100.0,100.0,-87.0
572619,-57.0,100.0,100.0,-87.0
572634,-57.0,100.0,100.0,-87.0
572670,-57.0,100.0,100.0,-87.0
572704,-57.0,100.0,100.0,-87.0
572739,-57.0,100.0,100.0,-87.0
572757,-57.0,100.0,100.0,-87.0
572782,-57.0,100.0,100.0,-87.0
572816,-57.0,100.0,100.0,-87.0
572834,-57.0,100.0,100.0,-87.0
572851,-57.0,100.0,100.0,-87.0
572869,-57.0,100.0,100.0,-87.0
572886,-57.0,100.0,100.0,-87.0
572904,-57.0,100.0,100.0,-87.0
572922,-57.0,100.0,100.0,-87.0
572939,-57.0,100.0,100.0,-87.0
572956,-57.0,100.0,100.0,-87.0
572974,-57.0,100.0,100.0,-87.0
572991,-57.0,100.0,100.0,-87.0
573016,-57.0,100.0,100.0,-87.0
573033,-57.0,100.0,100.0,-87.0
573050,-57.0,100.0,100.0,-87.0
573068,-57.0,100.0,100.0,-87.0
573084,-57.0,100.0,100.0,-87.0
573103,-57.0,100.0,100.0,-87.0
573125,-57.0,100.0,100.0,-87.0
573139,-57.0,100.0,100.0,-87.0
573163,-57.0,100.0,100.0,-87.0
573182,-57.0,100.0,100.0,-87.0
