,A3QFK8SWWMHIW,A3BPENSX5EVJ2,A2XZXWD30F6AN
123353,100.0,61.0,35.0
123366,100.0,61.0,35.0
123369,100.0,61.0,35.0
123371,100.0,61.0,35.0
123384,100.0,61.0,35.0
123386,100.0,61.0,35.0
123401,100.0,61.0,35.0
123405,100.0,61.0,35.0
123418,100.0,61.0,35.0
123419,100.0,61.0,35.0
123423,100.0,61.0,35.0
123435,100.0,61.0,35.0
123439,100.0,61.0,35.0
123440,100.0,61.0,35.0
123442,100.0,60.75,35.0
123453,100.0,60.5,35.0
123456,100.0,60.25,35.0
123461,100.0,60.0,35.0
123472,100.0,60.0,35.0
123474,100.0,60.0,35.0
123487,100.0,60.0,35.0
123488,100.0,60.0,35.0
123490,100.0,59.666666666666664,35.0
123492,100.0,59.333333333333336,35.0
123503,100.0,59.0,35.0
123506,100.0,59.0,35.0
123507,100.0,59.0,35.0
123509,100.0,59.0,35.0
123514,100.0,59.0,35.0
123517,100.0,59.0,35.0
123521,100.0,59.0,35.0
123531,100.0,59.0,35.0
123535,100.0,59.0,35.0
123539,100.0,59.0,35.0
123542,100.0,58.888888888888886,35.0
123549,100.0,58.77777777777778,35.0
123552,100.0,58.666666666666664,35.0
123557,100.0,58.55555555555556,35.0
123566,100.0,58.44444444444444,35.0
123569,100.0,58.333333333333336,35.0
123584,100.0,58.22222222222222,35.0
123586,100.0,58.111111111111114,35.0
123589,100.0,58.0,35.0
123602,100.0,58.0,35.0
123605,100.0,58.0,35.0
123615,100.0,58.0,35.0
123620,100.0,58.0,35.0
123622,100.0,58.0,35.0
123637,100.0,58.0,35.0
123640,100.0,58.0,35.0
123654,100.0,58.0,35.0
123655,100.0,58.0,35.0
123659,100.0,58.0,35.0
123667,100.0,58.0,35.0
123674,100.0,57.75,35.0
123676,100.0,57.5,35.0
123677,100.0,57.25,35.0
123690,100.0,57.0,35.0
123691,100.0,57.0,35.0
123693,100.0,57.0,35.0
123707,100.0,57.0,35.0
123710,100.0,57.0,35.0
123711,100.0,57.0,35.0
123723,100.0,57.0,35.0
123724,100.0,57.0,35.0
123732,100.0,57.0,35.0
123734,100.0,57.0,35.0
123738,100.0,57.0,35.0
123744,100.0,56.666666666666664,35.0
123749,100.0,56.333333333333336,35.0
123751,100.0,56.0,35.0
123752,100.0,56.0,35.0
123764,100.0,56.0,35.0
123766,100.0,56.0,35.0
123771,100.0,56.0,35.0
123778,100.0,56.0,35.0
123785,100.0,56.0,35.0
123787,100.0,56.0,35.0
123797,100.0,56.0,35.0
123802,100.0,56.0,35.0
123805,100.0,56.0,35.0
123814,100.0,56.0,35.0
123819,100.0,56.0,35.0
123823,100.0,56.0,35.0
123836,100.0,56.0,35.0
123837,100.0,56.0,35.0
123840,100.0,56.0,35.0
123852,100.0,56.0,35.0
123854,100.0,56.0,35.0
123857,100.0,56.0,35.0
123872,100.0,56.0,35.0
123874,100.0,56.0,35.0
123875,100.0,56.0,35.0
123887,100.0,56.0,35.0
123890,100.0,56.0,35.0
123893,100.0,56.0,35.0
123907,100.0,56.0,35.0
123908,100.0,56.0,35.0
123911,100.0,56.0,35.0
123916,100.0,56.0,35.0
123924,100.0,55.75,35.0
123925,100.0,55.5,35.0
123929,100.0,55.25,35.0
123939,100.0,55.0,35.0
123942,100.0,54.9,35.0
123945,100.0,54.8,35.0
123950,100.0,54.7,35.0
123952,100.0,54.6,35.0
123953,100.0,54.5,35.0
123967,100.0,54.4,35.0
123968,100.0,54.3,35.0
123970,100.0,54.2,35.0
123985,100.0,54.1,35.0
123987,100.0,54.0,35.0
123988,100.0,54.0,35.0
123989,100.0,54.0,35.0
124003,100.0,54.0,35.0
124004,100.0,54.0,35.0
124005,100.0,53.833333333333336,35.0
124006,100.0,53.666666666666664,35.0
124020,100.0,53.5,35.0
124023,100.0,53.333333333333336,35.0
124030,100.0,53.166666666666664,35.0
124036,100.0,53.0,35.0
124038,100.0,53.0,35.0
124040,100.0,53.0,35.0
124042,100.0,53.0,35.0
124055,100.0,53.0,35.0
124058,100.0,53.0,35.0
124069,100.0,53.0,35.0
124074,100.0,53.0,35.0
124077,100.0,53.0,35.0
124085,100.0,53.0,35.0
124091,100.0,53.0,35.0
124094,100.0,53.0,35.0
124105,100.0,53.0,35.0
124107,100.0,53.0,35.0
124111,100.0,53.0,35.0
124119,100.0,53.0,35.0
124126,100.0,53.0,35.0
124129,100.0,53.0,35.0
124142,100.0,53.0,35.0
124143,100.0,53.0,35.0
124146,100.0,53.0,35.0
124150,100.0,52.8,35.0
124155,100.0,52.6,35.0
124157,100.0,52.4,35.0
124168,100.0,52.2,35.0
124170,100.0,52.0,35.0
124171,100.0,51.9,35.0
124177,100.0,51.8,35.0
124186,100.0,51.7,35.0
124189,100.0,51.6,35.0
124191,100.0,51.5,35.0
124203,100.0,51.4,35.0
124207,100.0,51.3,35.0
124212,100.0,51.2,35.0
124221,100.0,51.1,35.0
124222,100.0,51.0,35.0
124224,100.0,50.5,35.0
124238,100.0,50.0,35.0
124239,100.0,50.0,35.0
124242,100.0,50.0,35.0
124246,100.0,50.0,35.0
124256,100.0,50.0,35.0
124259,100.0,50.0,35.0
124273,100.0,50.0,35.0
124277,100.0,50.0,35.0
124291,100.0,50.0,35.0
124292,100.0,50.0,35.0
124295,100.0,50.0,35.0
124308,100.0,50.0,35.0
124312,100.0,50.0,35.0
124317,100.0,50.0,35.0
124326,100.0,50.0,35.0
124329,100.0,50.0,35.0
124337,100.0,50.0,35.0
124345,100.0,50.0,35.0
124347,100.0,50.0,35.0
124352,100.0,50.0,35.0
124362,100.0,50.0,35.0
124364,100.0,50.0,35.0
124369,100.0,50.0,35.0
124371,100.0,50.0,35.0
124372,100.0,50.0,35.0
124382,100.0,50.0,35.0
124385,100.0,49.75,35.0
124391,100.0,49.5,35.0
124410,100.0,49.25,35.0
124414,100.0,49.0,35.0
124424,100.0,49.0,35.0
124441,100.0,49.0,35.0
124446,100.0,48.5,35.0
124458,100.0,48.0,35.0
124460,100.0,47.8,35.0
124480,100.0,47.6,35.0
124494,100.0,47.4,35.0
124519,100.0,47.2,35.0
124521,100.0,47.0,35.0
124533,100.0,47.0,35.0
124553,100.0,47.0,35.0
124572,100.0,47.0,35.0
124586,100.0,47.0,35.0
124608,100.0,47.0,35.0
124620,100.0,47.0,35.0
124642,100.0,46.666666666666664,35.0
124657,100.0,46.333333333333336,35.0
124658,100.0,46.0,35.0
124675,100.0,46.0,35.0
124691,100.0,46.0,35.0
124696,100.0,46.0,35.0
124710,100.0,45.5,35.0
124721,100.0,45.0,35.0
124724,100.0,44.5,35.0
124744,100.0,44.0,35.0
124773,100.0,44.0,35.0
124787,100.0,44.0,35.0
124806,100.0,44.0,35.0
124824,100.0,44.0,35.0
124838,100.0,44.0,35.0
124839,100.0,44.0,35.0
124858,100.0,43.8,35.0
124872,100.0,43.6,35.0
124893,100.0,43.4,35.0
124909,100.0,43.2,35.0
124915,100.0,43.0,35.0
124928,100.0,43.0,35.0
124943,100.0,43.0,35.0
124948,100.0,43.0,35.0
124963,100.0,42.666666666666664,35.0
124975,100.0,42.333333333333336,35.0
124977,100.0,42.0,35.0
124997,100.0,41.0,35.0
125002,100.0,41.0,35.0
125019,100.0,41.0,35.0
125038,100.0,41.0,35.0
125053,100.0,41.0,35.0
125087,100.0,41.0,35.0
125103,100.0,41.0,35.0
125132,100.0,41.0,35.0
125164,100.0,41.0,35.0
125170,100.0,41.0,35.0
125180,100.0,40.0,35.0
125193,100.0,40.0,35.0
125200,100.0,40.0,35.0
125213,100.0,39.5,35.0
125214,100.0,39.0,35.0
125226,100.0,38.5,35.0
125238,100.0,38.0,35.0
125254,100.0,37.5,35.0
125267,100.0,37.0,35.0
125282,100.0,36.0,35.0
125314,100.0,36.0,35.0
125349,100.0,36.0,35.0
125365,100.0,36.0,35.0
125382,100.0,36.0,35.0
125406,100.0,36.0,35.0
125420,100.0,36.0,35.0
125442,100.0,36.0,35.0
125456,100.0,36.0,35.0
125476,100.0,36.0,35.0
125492,100.0,36.0,35.0
125520,100.0,36.0,35.0
125546,100.0,36.0,35.0
125575,100.0,36.0,35.0
125594,100.0,36.0,35.0
125619,100.0,36.0,35.0
125641,100.0,36.0,35.0
125664,100.0,36.0,35.0
125686,100.0,36.0,35.0
125712,100.0,36.0,35.0
125726,100.0,36.0,35.0
125747,100.0,36.0,35.0
125761,100.0,36.0,35.0
125782,100.0,36.0,35.0
125801,100.0,36.0,35.0
125826,100.0,36.0,35.0
125841,100.0,36.0,35.0
125865,100.0,36.0,35.0
125878,100.0,36.0,35.0
125900,100.0,36.0,35.0
125914,100.0,36.0,35.0
125937,100.0,36.0,35.0
125953,100.0,36.0,35.0
125972,100.0,36.0,35.0
125988,100.0,36.0,35.0
126006,100.0,36.0,35.0
126040,100.0,36.0,35.0
126061,100.0,36.0,35.0
126080,100.0,36.0,35.0
126094,100.0,36.0,35.0
126121,100.0,36.0,35.0
126134,100.0,36.0,35.0
126158,100.0,36.0,35.0
126172,100.0,36.0,35.0
126194,100.0,36.0,35.0
126208,100.0,36.0,35.0
126235,100.0,36.0,35.0
126251,100.0,36.0,35.0
126273,100.0,36.0,35.0
126287,100.0,36.0,35.0
126307,100.0,36.0,35.0
126327,100.0,36.0,35.0
126342,100.0,36.0,35.0
126364,100.0,36.0,35.0
126382,100.0,36.0,35.0
126406,100.0,36.0,35.0
126419,100.0,36.0,35.0
126443,100.0,36.0,35.0
126456,100.0,36.0,35.0
126481,100.0,36.0,35.0
126496,100.0,36.0,35.0
126520,100.0,36.0,35.0
126536,100.0,36.0,35.0
126559,100.0,36.0,35.0
126575,100.0,36.0,35.0
126602,100.0,36.0,35.0
126617,100.0,36.0,35.0
126640,100.0,36.0,35.0
126664,100.0,36.0,35.0
126680,100.0,36.0,35.0
126704,100.0,36.0,35.0
126717,100.0,36.0,35.0
126743,100.0,36.0,35.0
126761,100.0,36.0,35.0
126786,100.0,36.0,35.0
126807,100.0,36.0,35.0
126837,100.0,36.0,35.0
126852,100.0,36.0,35.0
126873,100.0,36.0,35.0
126888,100.0,36.0,35.0
126908,100.0,36.0,35.0
126923,100.0,36.0,35.0
126946,100.0,36.0,35.0
126960,100.0,36.0,35.0
126983,100.0,36.0,35.0
127000,100.0,36.0,35.0
127021,100.0,36.0,35.0
127035,100.0,36.0,35.0
127055,100.0,36.0,35.0
127072,100.0,36.0,35.0
127097,100.0,36.0,35.0
127114,100.0,36.0,35.0
127139,100.0,35.833333333333336,35.0
127156,100.0,35.666666666666664,35.0
127176,100.0,35.5,35.0
127192,100.0,35.333333333333336,35.0
127212,100.0,35.166666666666664,35.0
127220,100.0,35.0,35.0
127227,100.0,34.9,35.0
127250,100.0,34.8,35.0
127266,100.0,34.7,35.0
127289,100.0,34.6,35.0
127303,100.0,34.5,35.0
127327,100.0,34.4,35.0
127341,100.0,34.3,35.0
127363,100.0,34.2,35.0
127378,100.0,34.1,35.0
127386,100.0,34.0,35.0
127404,100.0,34.0,35.0
127419,100.0,34.0,35.0
127441,100.0,34.0,35.0
127456,100.0,34.0,35.0
127476,100.0,34.0,35.0
127491,100.0,34.0,35.0
127492,100.0,33.888888888888886,35.0
127512,100.0,33.77777777777778,35.0
127530,100.0,33.666666666666664,35.0
127553,100.0,33.55555555555556,35.0
127568,100.0,33.44444444444444,35.0
127592,100.0,33.333333333333336,35.0
127612,100.0,33.22222222222222,35.0
127635,100.0,33.111111111111114,35.0
127637,100.0,33.0,35.0
127652,100.0,33.0,35.0
127674,100.0,33.0,35.0
127688,100.0,33.0,35.0
127709,100.0,33.0,35.0
127722,100.0,33.0,35.0
127745,100.0,33.0,35.0
127760,100.0,33.0,35.0
127784,100.0,33.0,35.0
127799,100.0,33.0,35.0
127817,100.0,33.0,35.0
127827,100.0,32.857142857142854,35.0
127840,100.0,32.714285714285715,35.0
127870,100.0,32.57142857142857,35.0
127884,100.0,32.42857142857143,35.0
127905,100.0,32.285714285714285,35.0
127924,100.0,32.142857142857146,35.0
127931,100.0,32.0,35.0
127945,100.0,31.90909090909091,35.0
127961,100.0,31.818181818181817,35.0
127976,100.0,31.727272727272727,35.0
128002,100.0,31.636363636363637,35.0
128023,100.0,31.545454545454547,35.0
128044,100.0,31.454545454545453,35.0
128059,100.0,31.363636363636363,35.0
128080,100.0,31.272727272727273,35.0
128097,100.0,31.181818181818183,35.0
128113,100.0,31.09090909090909,35.0
128132,100.0,31.0,35.0
128137,100.0,31.0,35.0
128153,100.0,31.0,35.0
128174,100.0,31.0,35.0
128190,100.0,31.0,35.0
128212,100.0,31.0,35.0
128226,100.0,31.0,35.0
128251,100.0,31.0,35.0
128266,100.0,31.0,35.0
128295,100.0,31.0,35.0
128296,100.0,31.0,35.0
128366,100.0,30.666666666666668,35.0
128407,100.0,30.333333333333332,35.0
128433,100.0,30.0,35.0
128438,100.0,29.88888888888889,35.0
128468,100.0,29.77777777777778,35.0
128491,100.0,29.666666666666668,35.0
128505,100.0,29.555555555555557,35.0
128527,100.0,29.444444444444443,35.0
128539,100.0,29.333333333333332,35.0
128561,100.0,29.22222222222222,35.0
128577,100.0,29.11111111111111,35.0
128582,100.0,29.0,35.0
128603,100.0,29.0,35.0
128620,100.0,29.0,35.0
128642,100.0,29.0,35.0
128658,100.0,29.0,35.0
128686,100.0,29.0,35.0
128700,100.0,29.0,35.0
128701,100.0,28.833333333333332,35.0
128720,100.0,28.666666666666668,35.0
128735,100.0,28.5,35.0
128760,100.0,28.333333333333332,35.0
128775,100.0,28.166666666666668,35.0
128795,100.0,28.0,35.0
128800,100.0,28.0,35.0
128825,100.0,28.0,35.0
128845,100.0,28.0,35.0
128864,100.0,28.0,35.0
128878,100.0,28.0,35.0
128903,100.0,28.0,35.0
128916,100.0,28.0,35.0
128938,100.0,28.0,35.0
128952,100.0,28.0,35.0
128971,100.0,28.0,35.0
128986,100.0,28.0,35.0
129003,100.0,28.0,35.0
129008,100.0,27.8,35.0
129024,100.0,27.6,35.0
129045,100.0,27.4,35.0
129060,100.0,27.2,35.0
129068,100.0,27.0,35.0
129083,100.0,26.928571428571427,35.0
129107,100.0,26.857142857142858,35.0
129130,100.0,26.785714285714285,35.0
129144,100.0,26.714285714285715,35.0
129167,100.0,26.642857142857142,35.0
129196,100.0,26.571428571428573,35.0
129213,100.0,26.5,35.0
129226,100.0,26.428571428571427,35.0
129249,100.0,26.357142857142858,35.0
129267,100.0,26.285714285714285,35.0
129295,100.0,26.214285714285715,35.0
129310,100.0,26.142857142857142,35.0
129332,100.0,26.071428571428573,35.0
129333,100.0,26.0,35.0
129350,100.0,26.0,35.0
129374,100.0,26.0,35.0
129389,100.0,26.0,35.0
129409,100.0,26.0,35.0
129428,100.0,26.0,35.0
129448,100.0,26.0,35.0
129450,100.0,25.8,35.0
129470,100.0,25.6,35.0
129495,100.0,25.4,35.0
129512,100.0,25.2,35.0
129527,100.0,25.0,35.0
129547,100.0,25.0,35.0
129560,100.0,25.0,35.0
129591,100.0,25.0,35.0
129610,100.0,25.0,35.0
129634,100.0,25.0,35.0
129652,100.0,25.0,35.0
129674,100.0,25.0,35.0
129690,100.0,25.0,35.0
129691,100.0,24.875,35.0
129712,100.0,24.75,35.0
129727,100.0,24.625,35.0
129752,100.0,24.5,35.0
129769,100.0,24.375,35.0
129792,100.0,24.25,35.0
129809,100.0,24.125,35.0
129820,100.0,24.0,35.0
129833,100.0,24.0,35.0
129846,100.0,24.0,35.0
129877,100.0,24.0,35.0
129892,100.0,24.0,35.0
129920,100.0,24.0,35.0
129939,100.0,24.0,35.0
129957,100.0,24.0,35.0
129964,100.0,23.8,35.0
129990,100.0,23.6,35.0
130010,100.0,23.4,35.0
130030,100.0,23.2,35.0
130057,100.0,23.0,35.0
130202,100.0,23.0,35.0
130244,100.0,22.0,35.0
130598,100.0,22.0,35.0
130704,100.0,20.0,35.0
130953,100.0,19.0,35.0
131063,100.0,19.0,35.0
131261,100.0,18.0,35.0
131316,100.0,18.0,35.0
131431,100.0,17.0,35.0
131599,100.0,17.0,35.0
131727,100.0,16.0,35.0
131856,100.0,15.0,35.0
132024,100.0,15.0,35.0
132080,100.0,14.0,35.0
132223,100.0,14.0,35.0
132277,100.0,13.0,35.0
132519,100.0,13.0,35.0
132604,100.0,12.0,35.0
132742,100.0,12.0,35.0
132832,100.0,11.0,35.0
132896,100.0,11.0,35.0
132914,100.0,11.0,35.0
132947,100.0,11.0,35.0
132961,100.0,11.0,35.0
132965,100.0,10.9,35.0
132983,100.0,10.8,35.0
133001,100.0,10.7,35.0
133018,100.0,10.6,35.0
133034,100.0,10.5,35.0
133053,100.0,10.4,35.0
133070,100.0,10.3,35.0
133088,100.0,10.2,35.0
133095,100.0,10.1,35.0
133106,100.0,10.0,35.0
133111,100.0,10.0,35.0
133129,100.0,10.0,35.0
133147,100.0,10.0,35.0
133164,100.0,10.0,35.0
133182,100.0,10.0,35.0
133200,100.0,10.0,35.0
133216,100.0,10.0,35.0
133234,100.0,10.0,35.0
133252,100.0,10.0,35.0
133257,100.0,10.0,35.0
133269,100.0,9.8,35.0
133287,100.0,9.6,35.0
133294,100.0,9.4,35.0
133311,100.0,9.2,35.0
133319,100.0,9.0,35.0
133329,100.0,8.916666666666666,35.0
133347,100.0,8.833333333333334,35.0
133363,100.0,8.75,35.0
133382,100.0,8.666666666666666,35.0
133400,100.0,8.583333333333334,35.0
133415,100.0,8.5,35.0
133434,100.0,8.416666666666666,35.0
133451,100.0,8.333333333333334,35.0
133469,100.0,8.25,35.0
133487,100.0,8.166666666666666,35.0
133504,100.0,8.083333333333334,35.0
133511,100.0,8.0,35.0
133521,100.0,7.75,35.0
133530,100.0,7.5,35.0
133563,100.0,7.25,35.0
133570,100.0,7.0,35.0
133581,100.0,7.0,35.0
133598,100.0,7.0,35.0
133615,100.0,7.0,35.0
133633,100.0,7.0,35.0
133651,100.0,7.0,35.0
133662,100.0,7.0,35.0
133668,100.0,6.75,35.0
133686,100.0,6.5,35.0
133703,100.0,6.25,35.0
133704,100.0,6.0,35.0
133720,100.0,6.0,35.0
133728,100.0,6.0,35.0
133746,100.0,6.0,35.0
133758,100.0,6.0,35.0
133763,100.0,5.75,35.0
133779,100.0,5.5,35.0
133798,100.0,5.25,35.0
133806,100.0,5.0,35.0
133815,100.0,4.8,35.0
133833,100.0,4.6,35.0
133851,100.0,4.4,35.0
133867,100.0,4.2,35.0
133873,100.0,4.0,35.0
133885,100.0,4.0,35.0
133904,100.0,4.0,35.0
133920,100.0,4.0,35.0
133939,100.0,4.0,35.0
133949,100.0,4.0,35.0
133953,100.0,3.8333333333333335,35.0
133961,100.0,3.6666666666666665,35.0
133979,100.0,3.5,35.0
133997,100.0,3.3333333333333335,35.0
134014,100.0,3.166666666666667,35.0
134022,100.0,3.0,35.0
134032,100.0,3.0,35.0
134049,100.0,3.0,35.0
134066,100.0,3.0,35.0
134084,100.0,3.0,35.0
134103,100.0,3.0,35.0
134119,100.0,3.0,35.0
134137,100.0,3.0,35.0
134155,100.0,3.0,35.0
134160,100.0,3.0,35.0
134197,100.0,3.0,35.0
134214,100.0,3.0,35.0
134228,100.0,3.0,35.0
134232,100.0,2.8333333333333335,35.0
134249,100.0,2.6666666666666665,35.0
134266,100.0,2.5,35.0
134284,100.0,2.3333333333333335,35.0
134302,100.0,2.166666666666667,35.0
134305,100.0,2.0,35.0
134319,100.0,2.0,35.0
134336,100.0,2.0,35.0
134354,100.0,2.0,35.0
134371,100.0,2.0,35.0
134378,100.0,2.0,35.0
134396,100.0,2.0,35.0
134413,100.0,2.0,35.0
134431,100.0,2.0,35.0
134448,100.0,2.0,35.0
134465,100.0,2.0,35.0
134484,100.0,2.0,35.0
134499,100.0,2.0,35.0
134501,100.0,1.8,35.0
134518,100.0,1.6,35.0
134535,100.0,1.4,35.0
134553,100.0,1.2,35.0
134563,100.0,1.0,35.0
134571,100.0,1.0,35.0
134578,100.0,1.0,35.0
134596,100.0,1.0,35.0
134612,100.0,1.0,35.0
134630,100.0,1.0,35.0
134648,100.0,1.0,35.0
134665,100.0,1.0,35.0
134683,100.0,1.0,35.0
134700,100.0,1.0,35.0
134717,100.0,1.0,35.0
134728,100.0,1.0,35.0
134735,100.0,0.6666666666666667,35.0
134753,100.0,0.33333333333333337,35.0
134755,100.0,0.0,35.0
134791,100.0,0.0,35.0
134812,100.0,0.0,35.0
134829,100.0,0.0,35.0
134852,100.0,0.0,35.0
134883,100.0,0.0,35.0
134902,100.0,0.0,35.0
134914,100.0,0.0,35.0
134919,100.0,-0.2,35.0
134934,100.0,-0.4,35.0
134969,100.0,-0.6000000000000001,35.0
134986,100.0,-0.8,35.0
135002,100.0,-1.0,35.0
135005,100.0,-1.0,35.0
135012,100.0,-1.0,35.0
135029,100.0,-1.0,35.0
135047,100.0,-1.0,35.0
135064,100.0,-1.0,35.0
135081,100.0,-1.0,35.0
135100,100.0,-1.0,35.0
135116,100.0,-1.0,35.0
135135,100.0,-1.0,35.0
135152,100.0,-1.0,35.0
135169,100.0,-1.0,35.0
135188,100.0,-1.0,35.0
135221,100.0,-1.125,35.0
135229,100.0,-1.25,35.0
135246,100.0,-1.375,35.0
135262,100.0,-1.5,35.0
135280,100.0,-1.625,35.0
135297,100.0,-1.75,35.0
135316,100.0,-1.875,35.0
135327,100.0,-2.0,35.0
135333,100.0,-2.0,35.0
135350,100.0,-2.0,35.0
135367,100.0,-2.0,35.0
135385,100.0,-2.0,35.0
135403,100.0,-2.0,35.0
135418,100.0,-2.0,35.0
135420,100.0,-2.076923076923077,35.0
135428,100.0,-2.1538461538461537,35.0
135444,100.0,-2.230769230769231,35.0
135462,100.0,-2.3076923076923075,35.0
135480,100.0,-2.3846153846153846,35.0
135497,100.0,-2.4615384615384617,35.0
135515,100.0,-2.5384615384615383,35.0
135533,100.0,-2.6153846153846154,35.0
135549,100.0,-2.6923076923076925,35.0
135567,100.0,-2.769230769230769,35.0
135585,100.0,-2.8461538461538463,35.0
135602,100.0,-2.9230769230769234,35.0
135608,100.0,-3.0,35.0
135620,100.0,-3.1,35.0
135637,100.0,-3.2,35.0
135658,100.0,-3.3,35.0
135679,100.0,-3.4,35.0
135696,100.0,-3.5,35.0
135713,100.0,-3.6,35.0
135732,100.0,-3.7,35.0
135748,100.0,-3.8,35.0
135767,100.0,-3.9,35.0
135771,100.0,-4.0,35.0
135784,100.0,-4.0,35.0
135801,100.0,-4.0,35.0
135819,100.0,-4.0,35.0
135836,100.0,-4.0,35.0
135854,100.0,-4.0,35.0
135860,100.0,-4.0,35.0
135877,100.0,-4.0,35.0
135879,100.0,-4.142857142857143,35.0
135896,100.0,-4.285714285714286,35.0
135914,100.0,-4.428571428571429,35.0
135931,100.0,-4.571428571428571,35.0
135948,100.0,-4.714285714285714,35.0
135966,100.0,-4.857142857142857,35.0
135982,100.0,-5.0,35.0
136202,100.0,-6.0,35.0
136261,100.0,-7.0,35.0
136350,100.0,-7.0,35.0
136440,100.0,-8.0,35.0
136688,100.0,-9.0,35.0
136761,100.0,-10.0,35.0
136875,100.0,-11.0,35.0
136953,100.0,-12.0,35.0
137044,100.0,-12.0,35.0
137160,100.0,-13.0,35.0
137341,100.0,-14.0,35.0
137432,100.0,-15.0,35.0
137543,100.0,-15.0,35.0
137549,100.0,-15.25,35.0
137571,100.0,-15.5,35.0
137655,100.0,-15.75,35.0
137689,100.0,-16.0,35.0
137704,100.0,-16.2,35.0
137734,100.0,-16.4,35.0
137780,100.0,-16.6,35.0
137824,100.0,-16.8,35.0
137836,100.0,-17.0,35.0
137877,100.0,-17.25,35.0
137896,100.0,-17.5,35.0
137951,100.0,-17.75,35.0
137967,100.0,-18.0,35.0
137969,100.0,-18.0,35.0
138014,100.0,-18.0,35.0
138049,100.0,-18.0,35.0
138064,100.0,-18.333333333333332,35.0
138095,100.0,-18.666666666666668,35.0
138133,100.0,-19.0,35.0
138206,100.0,-19.25,35.0
138252,100.0,-19.5,35.0
138308,100.0,-19.75,35.0
138323,100.0,-20.0,35.0
138335,100.0,-20.333333333333332,35.0
138403,100.0,-20.666666666666668,35.0
138407,100.0,-21.0,35.0
138435,100.0,-21.0,35.0
138497,100.0,-21.0,35.0
138514,100.0,-21.0,35.0
138556,100.0,-21.2,35.0
138592,100.0,-21.4,35.0
138614,100.0,-21.6,35.0
138651,100.0,-21.8,35.0
138671,100.0,-22.0,35.0
138719,100.0,-22.333333333333332,35.0
138779,100.0,-22.666666666666668,35.0
138809,100.0,-23.0,35.0
138845,100.0,-23.0,35.0
138906,100.0,-23.0,35.0
138968,100.0,-23.0,35.0
138991,100.0,-23.0,35.0
139001,100.0,-23.5,35.0
139099,100.0,-24.0,35.0
139155,100.0,-24.0,35.0
139188,100.0,-24.0,35.0
139224,100.0,-24.0,35.0
139273,100.0,-24.0,35.0
139283,100.0,-25.0,35.0
139304,100.0,-25.0,35.0
139309,100.0,-25.5,35.0
139321,100.0,-26.0,35.0
139351,100.0,-27.0,35.0
139364,100.0,-27.0,35.0
139424,100.0,-27.0,35.0
139500,100.0,-27.0,35.0
139518,100.0,-28.0,35.0
139541,100.0,-28.0,35.0
139556,100.0,-29.0,35.0
139564,100.0,-29.5,35.0
139587,100.0,-30.0,35.0
139601,100.0,-31.0,35.0
139609,100.0,-31.0,35.0
139623,100.0,-31.0,35.0
139640,100.0,-32.0,35.0
139723,100.0,-32.0,35.0
139736,100.0,-32.0,35.0
139746,100.0,-32.5,35.0
139784,100.0,-33.0,35.0
139808,100.0,-33.0,35.0
139821,100.0,-34.0,35.0
139874,100.0,-34.0,35.0
139954,100.0,-34.0,35.0
139975,100.0,-35.0,35.0
139995,100.0,-35.5,35.0
140006,100.0,-36.0,35.0
140022,100.0,-36.0,35.0
140037,100.0,-36.0,35.0
140061,100.0,-37.0,35.0
140062,100.0,-37.5,35.0
140099,100.0,-38.0,35.0
140146,100.0,-38.0,35.0
140173,100.0,-38.0,35.0
140205,100.0,-38.0,35.0
140224,100.0,-38.0,35.0
140249,100.0,-38.5,35.0
140262,100.0,-39.0,35.0
140286,100.0,-40.0,35.0
140319,100.0,-42.0,35.0
140340,100.0,-43.0,35.0
140359,100.0,-43.0,35.0
140401,100.0,-43.0,35.0
140424,100.0,-43.0,35.0
140456,100.0,-43.5,35.0
140465,100.0,-44.0,35.0
140490,100.0,-44.0,35.0
140510,100.0,-44.0,35.0
140527,100.0,-45.0,35.0
140562,100.0,-45.0,35.0
140565,100.0,-45.0,35.0
140586,100.0,-46.0,35.0
140588,100.0,-46.0,35.0
140628,100.0,-46.0,35.0
140655,100.0,-46.0,35.0
140719,100.0,-46.0,35.0
140722,100.0,-46.5,35.0
140730,100.0,-47.0,35.0
140736,100.0,-47.0,35.0
140813,100.0,-47.25,35.0
140814,100.0,-47.5,35.0
140831,100.0,-47.75,35.0
140839,100.0,-48.0,35.0
140848,100.0,-48.0,35.0
140866,100.0,-48.0,35.0
140883,100.0,-48.0,35.0
140901,100.0,-48.0,35.0
140917,100.0,-48.0,35.0
140924,100.0,-48.0,35.0
140935,100.0,-48.0,35.0
140954,100.0,-48.0,35.0
140968,100.0,-48.0,35.0
140971,100.0,-48.333333333333336,35.0
140977,100.0,-48.666666666666664,35.0
140988,100.0,-49.0,35.0
140995,100.0,-49.25,35.0
141008,100.0,-49.5,35.0
141013,100.0,-49.75,35.0
141018,100.0,-50.0,35.0
141030,100.0,-50.5,35.0
141038,100.0,-51.0,35.0
141047,100.0,-51.0,35.0
141063,100.0,-51.0,35.0
141065,100.0,-51.5,35.0
141073,100.0,-52.0,35.0
141079,100.0,-52.0,35.0
141082,100.0,-52.0,35.0
141099,100.0,-52.0,35.0
141104,100.0,-52.0,35.0
141117,100.0,-52.0,35.0
141134,100.0,-52.0,35.0
141152,100.0,-52.0,35.0
