,A2YN6Z2DAW88X,A3KE7OXK8J5QA,A3TUMZ954ORSU
351481,,,6.0
351493,,,6.0
351498,,,6.0
351511,,,6.0
351516,,,6.0
351527,,,6.0
351534,,,6.0
351545,,,6.0
351550,,,6.0
351552,,,6.0
351622,,,6.0
351640,,,6.0
351645,,,6.0
351662,,,6.0
351672,,,6.0
351680,,,6.0
351696,,,6.0
351710,,,6.0
351715,,,6.0
351726,,,6.0
351734,,,6.0
351744,,,6.0
351749,,,6.0
351762,,,6.0
351770,,,6.0
351785,,,6.0
351790,,,6.0
351805,,,6.0
352309,,,6.0
352327,,,6.0
352332,,,6.0
352343,,,6.0
352351,,,6.0
352361,,,6.0
352367,,,6.0
352377,,,6.0
352381,,,6.0
352395,,,6.0
352400,,,6.0
352403,,,6.0
352409,,,6.0
352420,,,6.0
352425,,,6.0
352437,,,6.0
352446,,,6.0
352454,,,6.0
352460,,,6.0
352472,,,6.0
352479,,,6.0
352490,,,6.0
352778,,,6.0
352795,,,6.0
352800,,,6.0
352812,,,6.0
352819,,,6.0
352828,,,6.0
352841,,,6.0
352846,,,6.0
352854,,,6.0
352861,,,6.0
352870,,,6.0
352875,,,6.0
352888,,,6.0
352896,,,6.0
352906,,,6.0
352912,,,6.0
352926,,,6.0
352951,,,6.0
352959,,,6.0
352964,,,6.0
352975,,,6.0
352985,,,6.0
352994,,,6.0
353000,,,6.0
353010,,,6.0
353018,,,6.0
353028,,,6.0
353035,,,6.0
353045,,,6.0
353049,,,6.0
353053,,,6.0
353059,,,6.0
353070,,,6.0
353076,,,6.0
353087,,,6.0
353094,,,6.0
353105,,,6.0
353111,,,6.0
353122,,,6.0
353127,,,6.0
353140,,,6.0
353145,,,6.0
353158,,,6.0
353165,,,6.0
353176,,,6.0
353182,,,6.0
353192,,,6.0
353200,,,6.0
353211,,,6.0
353217,,,6.0
353227,,,6.0
353234,,,6.0
353245,,,6.0
353251,,,6.0
353252,,,6.0
353258,,,6.0
353270,,,6.0
353276,,,6.0
353286,,,6.0
353293,,,6.0
353304,,,6.0
353310,,,6.0
353322,,,6.0
353348,,,6.0
353358,,,6.0
353363,,,6.0
353374,,,6.0
353379,,,6.0
353391,,,6.0
353399,,,6.0
353409,,,6.0
353575,,,6.0
353593,,,6.0
353597,,,6.0
353609,,,6.0
353614,,,6.0
353627,,,6.0
353632,,,6.0
353645,,,6.0
353652,,,6.0
353661,,,6.0
353683,,,6.0
353690,,,6.0
353695,,,6.0
353704,,,6.0
353710,,,6.0
353720,,,6.0
353725,,,6.0
353740,,,6.0
353939,,,6.0
353956,,,6.0
353964,,,6.0
353972,,,6.0
353980,,,6.0
353990,,,6.0
353997,,,6.0
354009,,,6.0
354030,,,6.0
354042,,,6.0
354047,,,6.0
354060,,,6.0
354068,,,6.0
354080,,,6.0
354086,,,6.0
354097,,,6.0
354103,,,6.0
354117,,,6.0
354513,,,6.0
354531,,,6.0
354537,,,6.0
354553,,,6.0
354557,,,6.0
354569,,,6.0
354576,,,6.0
354587,,,6.0
354594,,,6.0
354606,,,6.0
354611,,,6.0
354622,,,6.0
354627,,,6.0
354641,,,6.0
354646,,,6.0
354662,,,6.0
354673,,,6.0
354695,,,6.0
354836,,,6.0
354864,,,6.0
354876,,,6.0
354894,,,6.0
354934,,,6.0
354965,,,6.0
354990,,,6.0
355016,,,6.0
355138,,,6.0
355170,,,6.0
355219,,,6.0
355250,,,6.0
355265,,,6.0
355274,,,6.0
355297,,,6.0
355312,,,6.0
355335,,,6.0
355347,,,6.0
355475,,,6.0
355494,,,6.0
355512,,,6.0
355524,,,6.0
355536,,,6.0
355545,,,6.0
355566,,,6.0
355579,,,6.0
355586,,,6.0
355597,,,6.0
355604,,,6.0
355614,,,6.0
355619,,,6.0
355632,,,6.0
355839,,,6.0
355857,,,6.0
355862,,,6.0
355873,,,6.0
355878,,,6.0
355890,,,6.0
355901,,,6.0
355914,,,6.0
355921,,,6.0
355930,,,6.0
355935,,,6.0
355946,,,6.0
355966,,,6.0
355977,,,6.0
355984,,,6.0
355995,,,6.0
356002,,,6.0
356012,,,6.0
356019,,,6.0
356029,,,6.0
356195,,,6.0
356215,,,6.0
356233,,,6.0
356239,,,6.0
356246,,,6.0
356255,,,6.0
356274,,,6.0
356288,,,6.0
356311,,,6.0
356323,,,6.0
356329,,,6.0
356340,,,6.0
356347,,,6.0
356358,,,6.0
356365,,,6.0
356376,,,6.0
356689,,,6.0
356706,,,6.0
356712,,,6.0
356721,,,6.0
356727,,,6.0
356741,,,6.0
356750,,,6.0
356763,,,6.0
356781,,,6.0
356792,,,6.0
356798,,,6.0
356808,,,6.0
356815,,,6.0
356827,,,6.0
356858,,,6.0
356872,,,6.0
356880,,,6.0
356888,,,6.0
356894,,,6.0
356899,,,6.0
356915,,,6.0
356943,,,6.0
357051,,,6.0
357097,,,6.0
357196,,,6.0
357213,,,6.0
357226,,,6.0
357241,,,6.0
357246,,,6.0
357251,,,6.0
357252,,,6.0
357277,,,6.0
357282,,,6.0
357294,,,6.0
357300,,,6.0
357312,,,6.0
357322,,,6.0
357337,,,6.0
357342,,,6.0
357346,,,6.0
357353,,,6.0
357363,,,6.0
357365,,,6.0
357371,,,6.0
357379,,,6.0
357389,,,6.0
357409,,,6.0
357424,,,6.0
357429,,,6.0
357442,,,6.0
357481,,,6.0
357515,,,6.0
357548,,,6.0
357561,,,6.0
357663,,,6.0
357680,,,6.0
357696,,,6.0
357706,,,6.0
357729,,,6.0
357741,,,6.0
357846,,,6.0
357867,,,6.0
357878,,,6.0
357886,,,6.0
357997,,,6.0
358015,,,6.0
358118,,,6.0
358128,,,6.0
358153,,,6.0
358163,,,6.0
358183,,,6.0
358194,,,6.0
358265,,,6.0
358280,,,6.0
358302,,,6.0
358311,,,6.0
358337,,,6.0
358343,,,6.0
358465,,,6.0
358481,,,6.0
358502,,,6.0
358511,,,6.0
358600,,,6.0
358616,,,6.0
358639,,,6.0
358643,,,6.0
358667,,,6.0
358681,,,6.0
358706,,,6.0
358714,,,6.0
358723,,,6.0
358737,,,6.0
358757,,,6.0
358778,,,6.0
358785,,,6.0
358795,,,6.0
358796,,,6.0
358813,,,6.0
358814,,,6.0
358827,,,6.0
358835,,,6.0
358838,,,6.0
358841,,,6.0
358842,,,6.0
358857,,,6.0
358870,,,6.0
358877,,,6.0
358879,,,6.0
358894,,,6.0
358898,,,6.0
358909,,,6.0
358911,,,6.0
358919,,,6.0
358928,,,6.0
358942,,,6.0
358960,,,6.0
358961,,,6.0
358979,,,6.0
358995,,,6.0
359003,,,6.0
359014,,,6.0
359036,,,6.0
359046,,,6.0
359052,,,6.0
359075,,,6.0
359080,,,6.0
359090,,,6.0
359095,,,6.0
359107,,,6.0
359128,,,6.0
359147,,,6.0
359162,,,6.0
359174,,,6.0
359195,,,6.0
359207,,,6.0
359221,,,6.0
359232,,,6.0
359249,,,6.0
359262,,,6.0
359284,,,6.0
359296,,,6.0
359318,,,6.0
359325,,,6.0
359337,,,6.0
359346,,,6.0
359357,,,6.0
359379,,,6.0
359399,,,6.0
359408,,,6.0
359420,,,6.0
359429,,,6.0
359438,,,6.0
359447,,,6.0
359453,,,6.0
359467,,,6.0
359489,,,6.0
359496,,,6.0
359503,,,6.0
359513,,,6.0
359535,,,6.0
359547,,,6.0
359555,,,6.0
359581,,,6.0
359588,,,6.0
359597,,,6.0
359604,,,6.0
359633,,,6.0
359654,,,6.0
359661,,,6.0
359677,,,6.0
359698,,,6.0
359721,,,6.0
359731,,,6.0
359738,,,6.0
359741,,,6.0
359751,,,6.0
359760,,,6.0
359765,,,6.0
359777,,,6.0
359783,,,6.0
359794,,,6.0
359799,,,6.0
359810,,,6.0
359817,,,6.0
359827,,,6.0
359833,,,6.0
359840,,,6.0
359845,,,6.0
359860,,,6.0
359868,,,6.0
359878,,,6.0
359884,,,6.0
359894,,,6.0
359900,,,6.0
359910,,,6.0
359918,,,6.0
359930,,,6.0
359935,,,6.0
359937,,,6.0
359942,,,6.0
359961,,,6.0
359962,,,6.0
359968,,,6.0
359973,,,6.0
359979,,,6.0
359981,,,6.0
359982,,,6.0
359992,,,6.0
359994,,,6.0
359997,,,6.0
360002,,,6.0
360010,,,6.0
360013,,,6.0
360016,,,6.0
360027,,,6.0
360037,,,6.0
360042,,,6.0
360053,,,6.0
360059,,,6.0
360061,,,6.0
360066,,,6.0
360070,,,6.0
360075,,,6.0
360095,,,6.0
360109,,,6.0
360116,,,6.0
360117,,,6.0
360122,,,6.0
360143,,,6.0
360147,,,6.0
360159,,,6.0
360169,,,6.0
360176,,,6.0
360182,,,6.0
360194,,,6.0
360199,,,6.0
360209,,,6.0
360216,,,6.0
360225,,,6.0
360230,,,6.0
360240,,,6.0
360247,,,6.0
360257,,,6.0
360262,,,6.0
360276,,,6.0
360280,,,6.0
360282,,,6.0
360293,,,6.0
360299,,,6.0
360302,,,6.0
360309,,,6.0
360310,,,6.0
360316,,,6.0
360322,,,6.0
360327,,,6.0
360331,,,6.0
360332,,,6.0
360338,,,6.0
360339,,,6.0
360344,,,6.0
360346,,,6.0
360357,,,6.0
360359,,,6.0
360363,,,6.0
360366,,,6.0
360376,,,6.0
360380,,,6.0
360385,,,6.0
360393,,,6.0
360399,,,6.0
360409,,,6.0
360415,,,6.0
360423,,,6.0
360428,,,6.0
360440,,,6.0
360444,,,6.0
360461,,,6.0
360476,,,6.0
360487,,,6.0
360608,,,6.0
360625,,,6.0
360631,,,6.0
360650,,,6.0
360655,,,6.0
360677,,,6.0
360704,,,6.0
360716,,,6.0
360878,,,6.0
360892,,,6.0
360904,,,6.0
360915,,,6.0
360938,,,6.0
360951,,,6.0
361113,,,6.0
361128,,,6.0
361135,,,6.0
361142,,,6.0
361149,,,6.0
361157,,,6.0
361165,,,6.0
361177,,,6.0
361184,,,6.0
361196,,,6.0
361364,,,6.0
361370,,,6.0
361376,,,6.0
361390,,,6.0
361395,,,6.0
361411,,,6.0
361423,,,6.0
361437,,,6.0
361447,,,6.0
361463,,,6.0
361727,,,6.0
361743,,,6.0
361750,,,6.0
361763,,,6.0
361771,,,6.0
361786,,,6.0
361793,,,6.0
361802,,,6.0
361808,,,6.0
361819,,,6.0
361964,,,6.0
361977,,,6.0
361986,,,6.0
361996,,,6.0
362005,,,6.0
362018,,,6.0
362028,,,6.0
362041,,,6.0
362048,,,6.0
362051,,,6.0
362061,,,6.0
362069,,,6.0
362077,,,6.0
362099,,,6.0
362105,,,6.0
362126,,,6.0
362140,,,6.0
362166,,,6.0
362172,,,6.0
362181,,,6.0
362194,,,6.0
362199,,,6.0
362212,,,6.0
362216,,,6.0
362218,,,6.0
362227,,,6.0
362236,,,6.0
362243,,,6.0
362253,,,6.0
362262,,,6.0
362271,,,6.0
362278,,,6.0
362288,,,6.0
362335,,,6.0
362353,,,6.0
362359,,,6.0
362383,,,6.0
362395,,,6.0
362401,,,6.0
362412,,,6.0
362416,,,6.0
362417,,,6.0
362421,,,6.0
362426,,,6.0
362430,,,6.0
362433,,,6.0
362444,,,6.0
362450,,,6.0
362452,,,6.0
362461,,,6.0
362462,,,6.0
362470,,,6.0
362483,,,6.0
362490,,,6.0
362498,,,6.0
362613,,,6.0
362636,,,6.0
362650,,,6.0
362655,,,6.0
362669,,,6.0
362683,,,6.0
362697,,,6.0
362713,,,6.0
362714,,,6.0
362749,,,6.0
362815,,,6.0
362828,,,6.0
362845,,,6.0
362852,,,6.0
362854,,,6.0
362857,,,6.0
362863,,,6.0
362873,,,6.0
362882,,,6.0
362894,,,6.0
362905,,,6.0
362916,,,6.0
362921,,,6.0
362922,,,6.0
362929,,,6.0
362936,,,6.0
362945,,,6.0
362949,,,6.0
363008,,,6.0
363028,,,6.0
363040,,,6.0
363044,,,6.0
363050,,,6.0
363054,,,6.0
363064,,,6.0
363070,,,6.0
363073,,,6.0
363078,,,6.0
363093,,,6.0
363099,,,6.0
363113,,,6.0
363122,,,6.0
363193,,,6.0
363283,,,6.0
363300,,,6.0
363306,,,6.0
363323,,,6.0
363333,,,6.0
363344,,,6.0
363356,,,6.0
363379,,,6.0
372529,,,6.0
372530,,-100.0,6.0
372545,,-99.0,6.0
372589,,-99.0,6.0
372599,,-98.0,6.0
372625,,-98.0,6.0
372650,,-97.0,6.0
372666,,-97.0,6.0
372675,,-96.0,6.0
372855,,-96.0,6.0
372867,,-95.0,6.0
372910,,-95.0,6.0
372917,,-94.0,6.0
372950,,-94.0,6.0
372958,,-93.0,6.0
373099,,-93.0,6.0
373111,,-92.0,6.0
373148,,-92.0,6.0
373153,,-91.0,6.0
373315,,-91.0,6.0
373322,,-90.0,6.0
373363,,-90.0,6.0
373369,,-89.0,6.0
373404,,-89.0,6.0
373413,,-88.0,6.0
373592,,-88.0,6.0
373602,,-87.0,6.0
373640,,-87.0,6.0
373649,,-86.0,6.0
373667,,-86.0,6.0
373678,,-85.0,6.0
373862,,-85.0,6.0
373872,,-84.0,6.0
373915,,-84.0,6.0
373921,,-83.0,6.0
373963,,-83.0,6.0
373969,,-82.0,6.0
374317,,-82.0,6.0
374332,,-81.0,6.0
374391,,-81.0,6.0
374403,,-80.0,6.0
374462,,-80.0,6.0
374475,,-79.0,6.0
374687,,-79.0,6.0
374738,,-78.0,6.0
374802,,-78.0,6.0
374811,,-77.0,6.0
375037,,-77.0,6.0
375051,,-76.0,6.0
375103,,-76.0,6.0
375114,,-75.0,6.0
375188,,-75.0,6.0
375204,,-74.0,6.0
375216,,-74.0,6.0
375229,,-74.0,6.0
375246,,-74.0,6.0
375260,,-74.0,6.0
375271,,-74.0,6.0
375294,,-74.0,6.0
375307,,-74.0,6.0
375327,,-74.0,6.0
375339,,-74.0,6.0
375360,,-74.0,6.0
375371,,-74.0,6.0
375373,,-74.0,6.0
375377,,-73.5,6.0
375389,,-73.0,6.0
375449,,-73.0,6.0
375457,,-72.0,6.0
375505,,-72.0,6.0
375513,,-71.0,6.0
375602,,-71.0,6.0
375630,,-71.0,6.0
375657,,-71.0,6.0
375673,,-71.0,6.0
375686,,-71.0,6.0
375692,,-71.0,6.0
375700,,-71.0,6.0
375712,,-70.0,6.0
375719,,-70.0,6.0
375723,,-70.0,6.0
375738,,-70.0,6.0
375745,,-70.0,6.0
375754,,-70.0,6.0
375762,,-70.0,6.0
375764,,-69.5,6.0
375769,,-69.0,6.0
375770,,-69.0,6.0
375778,,-69.0,6.0
375786,,-69.0,6.0
375794,,-69.0,6.0
375805,,-68.0,6.0
375828,,-68.0,6.0
375839,,-67.0,6.0
375965,,-67.0,6.0
375979,,-67.0,6.0
375986,,-67.0,6.0
375994,,-67.0,6.0
376004,,-67.0,6.0
376011,,-67.0,6.0
376019,,-67.0,6.0
376028,,-67.0,6.0
376037,,-67.0,6.0
376044,,-67.0,6.0
376052,,-67.0,6.0
376061,,-67.0,6.0
376069,,-67.0,6.0
376078,,-67.0,6.0
376087,,-67.0,6.0
376094,,-67.0,6.0
376102,,-67.0,6.0
376111,,-67.0,6.0
376119,,-67.0,6.0
376127,,-67.0,6.0
376136,,-67.0,6.0
376144,,-67.0,6.0
376233,,-67.0,6.0
376245,,-67.0,6.0
376254,,-67.0,6.0
376262,,-67.0,6.0
376269,,-67.0,6.0
376278,,-67.0,6.0
376288,,-67.0,6.0
376297,,-67.0,6.0
376324,,-67.0,6.0
376332,,-67.0,6.0
376339,,-67.0,6.0
376344,,-67.0,6.0
376353,,-67.0,6.0
376361,,-67.0,6.0
376368,,-67.0,6.0
376377,,-67.0,6.0
376387,,-67.0,6.0
376397,,-67.0,6.0
376398,,-66.66666666666667,6.0
376405,,-66.33333333333333,6.0
376410,,-66.0,6.0
376413,,-66.0,6.0
376433,,-66.0,6.0
376444,,-66.0,6.0
376454,,-66.0,6.0
376461,,-66.0,6.0
376463,,-66.0,6.0
376468,,-65.5,6.0
376470,,-65.0,6.0
376477,,-65.0,6.0
376485,,-65.0,6.0
376494,,-65.0,6.0
376502,,-65.0,6.0
376511,,-65.0,6.0
376516,,-65.0,6.0
376521,,-65.0,6.0
376530,,-64.0,6.0
376531,,-64.0,6.0
376537,,-64.0,6.0
376544,,-64.0,6.0
376552,,-64.0,6.0
376561,,-64.0,6.0
376569,,-64.0,6.0
376577,,-64.0,6.0
376584,,-64.0,6.0
376586,,-63.5,6.0
376593,,-63.0,6.0
376594,,-63.0,6.0
376603,,-63.0,6.0
376611,,-63.0,6.0
376619,,-63.0,6.0
376627,,-63.0,6.0
376635,,-63.0,6.0
376647,,-63.0,6.0
376654,,-63.0,6.0
376661,,-63.0,6.0
376670,,-63.0,6.0
376677,,-63.0,6.0
376686,,-63.0,6.0
376694,,-63.0,6.0
376719,,-63.0,6.0
376729,,-63.0,6.0
376738,,-63.0,6.0
376744,,-63.0,6.0
376755,,-63.0,6.0
376763,,-63.0,6.0
376771,,-63.0,6.0
376777,,-63.0,6.0
376786,,-63.0,6.0
376794,,-63.0,6.0
376805,,-63.0,6.0
376814,,-63.0,6.0
376820,,-63.0,6.0
376827,,-63.0,6.0
376837,,-62.5,6.0
376838,,-62.0,6.0
376844,,-62.0,6.0
376852,,-62.0,6.0
376861,,-62.0,6.0
376868,,-62.0,6.0
376877,,-62.0,6.0
376886,,-62.0,6.0
376894,,-62.0,6.0
376896,,-62.0,6.0
376903,,-61.5,6.0
376904,,-61.0,6.0
376911,,-61.0,6.0
376920,,-61.0,6.0
376927,,-61.0,6.0
376936,,-61.0,6.0
376944,,-61.0,6.0
376952,,-61.0,6.0
376960,,-61.0,6.0
376961,,-60.5,6.0
376967,,-60.0,6.0
376969,,-60.0,6.0
376979,,-60.0,6.0
377023,,-60.0,6.0
377032,,-59.0,6.0
377211,,-59.0,6.0
377236,,-59.0,6.0
377290,,-59.0,6.0
377314,,-59.0,6.0
377328,,-58.0,6.0
377335,,-58.0,6.0
377370,,-58.0,6.0
377384,,-58.0,6.0
377391,,-57.0,6.0
377405,,-57.0,6.0
377447,,-57.0,6.0
377454,,-56.0,6.0
377553,,-56.0,6.0
377584,,-56.0,6.0
377588,,-56.0,6.0
377595,,-56.0,6.0
377603,,-56.0,6.0
377611,,-56.0,6.0
377618,,-56.0,6.0
377634,,-56.0,6.0
377643,,-56.0,6.0
377652,,-56.0,6.0
377657,,-56.0,6.0
377660,,-56.0,6.0
377670,,-56.0,6.0
377677,,-56.0,6.0
377686,,-56.0,6.0
377690,,-56.0,6.0
377694,,-56.0,6.0
377701,,-56.0,6.0
377727,,-56.0,6.0
377728,,-56.0,6.0
377732,,-56.0,6.0
377735,,-55.666666666666664,6.0
377738,,-55.333333333333336,6.0
377744,,-55.0,6.0
377761,,-55.0,6.0
377796,,-55.0,6.0
377819,,-55.0,6.0
377834,,-54.0,6.0
377840,,-54.0,6.0
377874,,-54.0,6.0
377923,,-54.0,6.0
377970,,-54.0,6.0
378011,,-54.0,6.0
378062,,-54.0,6.0
378064,,-54.0,6.0
378082,,-53.0,6.0
378092,,-53.0,6.0
378182,,-53.0,6.0
378195,,-52.0,6.0
378434,,-52.0,6.0
378475,,-52.0,6.0
378485,,-52.0,6.0
378503,,-51.0,6.0
378515,,-51.0,6.0
378552,,-51.0,6.0
378557,,-50.5,6.0
378561,,-50.0,6.0
378587,,-50.0,6.0
378622,,-50.0,6.0
378628,,-50.0,6.0
378637,,-49.0,6.0
378675,,-49.0,6.0
378705,,-49.0,6.0
378809,,-49.0,6.0
378830,,-48.5,6.0
378857,,-48.0,6.0
378900,,-48.0,6.0
378908,,-47.5,6.0
378912,,-47.0,6.0
378941,,-47.0,6.0
378962,,-47.0,6.0
378965,,-47.0,6.0
378976,,-46.0,6.0
378980,,-46.0,6.0
378997,,-46.0,6.0
379011,,-46.0,6.0
379017,,-45.0,6.0
379090,,-45.0,6.0
379130,,-45.0,6.0
379156,,-45.0,6.0
379196,,-45.0,6.0
379204,,-45.0,6.0
379212,,-44.0,6.0
379215,,-44.0,6.0
379247,,-44.0,6.0
379254,,-43.0,6.0
379306,,-43.0,6.0
379315,,-42.0,6.0
379351,,-42.0,6.0
379362,,-41.0,6.0
379591,,-41.0,6.0
379601,,-40.0,6.0
379640,,-40.0,6.0
379650,,-39.0,6.0
379693,,-39.0,6.0
379699,,-38.0,6.0
379736,,-38.0,6.0
379747,,-37.0,6.0
379933,,-37.0,6.0
379991,,-37.0,6.0
380009,,-37.0,6.0
380018,,-36.0,6.0
380055,,-36.0,6.0
380060,,-36.0,6.0
380066,,-35.0,6.0
380108,,-35.0,6.0
380115,,-34.0,6.0
380156,,-34.0,6.0
380165,,-33.0,6.0
380399,,-33.0,6.0
380480,,-33.0,6.0
380493,,-33.0,6.0
380502,,-32.0,6.0
380516,,-32.0,6.0
380543,,-32.0,6.0
380545,,-32.0,6.0
380551,,-31.0,6.0
380594,,-31.0,6.0
380601,,-30.0,6.0
380612,,-30.0,6.0
380646,,-30.0,6.0
380652,,-29.5,6.0
380655,,-29.0,6.0
380698,,-29.0,6.0
380700,,-29.0,6.0
380708,,-28.0,6.0
380744,,-28.0,6.0
380782,,-28.0,6.0
380820,,-28.0,6.0
380913,,-28.0,6.0
380966,,-28.0,6.0
380985,,-28.0,6.0
380999,,-27.0,6.0
381001,,-27.0,6.0
381035,,-27.0,6.0
381042,,-27.0,6.0
381050,,-26.0,6.0
381055,,-26.0,6.0
381069,,-26.0,6.0
381081,,-25.0,6.0
381087,,-25.0,6.0
381125,,-25.0,6.0
381134,,-24.0,6.0
381139,,-24.0,6.0
381215,,-24.0,6.0
381290,,-24.0,6.0
381479,,-24.0,6.0
381492,,-23.0,6.0
381541,,-23.0,6.0
381552,,-22.0,6.0
381605,,-22.0,6.0
381612,,-21.0,6.0
381668,,-21.0,6.0
381677,,-20.0,6.0
382001,,-20.0,6.0
382011,,-19.0,6.0
382070,,-19.0,6.0
382077,,-18.0,6.0
382129,,-18.0,6.0
382138,,-17.0,6.0
382350,,-17.0,6.0
382383,,-17.0,6.0
382478,,-17.0,6.0
382516,,-17.0,6.0
382647,,-17.0,6.0
382716,,-17.0,6.0
383917,,-17.0,6.0
383944,,-17.0,6.0
383983,,-17.0,6.0
384005,,-17.0,6.0
384056,,-17.0,6.0
384106,,-17.0,6.0
384206,,-17.0,6.0
384423,,-17.0,6.0
384453,,-17.0,6.0
384461,,-17.0,6.0
384506,,-17.0,6.0
384654,,-17.0,6.0
384672,,-17.0,6.0
384686,,-17.0,6.0
384709,,-17.0,6.0
384872,,-17.0,6.0
384890,,-17.0,6.0
384902,,-17.0,6.0
384917,,-17.0,6.0
384927,,-17.0,6.0
384944,,-17.0,6.0
385960,,-17.0,6.0
385985,,-17.0,6.0
386019,,-17.0,6.0
386057,,-17.0,6.0
386118,,-17.0,6.0
386147,,-17.0,6.0
386216,,-17.0,6.0
386234,,-17.0,6.0
386270,,-17.0,6.0
386388,,-17.0,6.0
386406,,-17.0,6.0
386411,,-17.0,6.0
386427,,-17.0,6.0
386431,,-17.0,6.0
386455,,-17.0,6.0
386460,,-17.0,6.0
386490,,-17.0,6.0
386496,,-17.0,6.0
386512,,-17.0,6.0
386521,,-17.0,6.0
386536,,-17.0,6.0
386787,,-17.0,6.0
386803,,-17.0,6.0
386811,,-17.0,6.0
386823,,-17.0,6.0
386832,,-17.0,6.0
386840,,-17.0,6.0
386854,,-17.0,6.0
386868,,-17.0,6.0
386878,,-17.0,6.0
386884,,-17.0,6.0
386904,,-17.0,6.0
386914,,-17.0,6.0
387660,,-17.0,6.0
387677,,-17.0,6.0
387685,,-17.0,6.0
387706,,-17.0,6.0
387730,,-17.0,6.0
387744,,-17.0,6.0
387751,,-17.0,6.0
387765,,-17.0,6.0
387774,,-17.0,6.0
387788,,-17.0,6.0
387801,,-17.0,6.0
387817,,-17.0,6.0
387826,,-17.0,6.0
387833,,-17.0,6.0
387846,,-17.0,6.0
387857,,-17.0,6.0
387873,,-17.0,6.0
387881,,-17.0,6.0
387895,,-17.0,6.0
387903,,-17.0,6.0
387916,,-17.0,6.0
387923,,-17.0,6.0
387936,,-17.0,6.0
387944,,-17.0,6.0
387960,,-17.0,6.0
387971,,-17.0,6.0
387986,,-17.0,6.0
387994,,-17.0,6.0
388007,,-17.0,6.0
388035,,-17.0,6.0
388039,,-17.0,6.0
388047,,-17.0,6.0
388062,,-17.0,6.0
388070,,-17.0,6.0
388085,,-17.0,6.0
388093,,-17.0,6.0
388108,,-17.0,6.0
388116,,-17.0,6.0
388130,,-17.0,6.0
388138,,-17.0,6.0
388153,,-17.0,6.0
388162,,-17.0,6.0
388176,,-17.0,6.0
388187,,-17.0,6.0
388200,,-17.0,6.0
388209,,-17.0,6.0
388222,,-17.0,6.0
388231,,-17.0,6.0
388244,,-17.0,6.0
388252,,-17.0,6.0
388259,,-17.0,6.0
388272,,-17.0,6.0
388281,,-17.0,6.0
388294,,-17.0,6.0
388303,,-17.0,6.0
388317,,-17.0,6.0
388325,,-17.0,6.0
388337,,-17.0,6.0
388364,,-17.0,6.0
388380,,-17.0,6.0
388388,,-17.0,6.0
388401,,-17.0,6.0
388410,,-17.0,6.0
388423,,-17.0,6.0
388432,,-17.0,6.0
388445,,-17.0,6.0
388761,,-17.0,6.0
388778,,-17.0,6.0
388811,,-17.0,6.0
388826,,-17.0,6.0
388834,,-17.0,6.0
388850,,-17.0,6.0
388859,,-17.0,6.0
388872,,-17.0,6.0
388884,,-17.0,6.0
388892,,-17.0,6.0
388900,,-17.0,6.0
388914,,-17.0,6.0
388922,,-17.0,6.0
388935,,-17.0,6.0
389084,,-17.0,6.0
389096,,-17.0,6.0
389105,,-17.0,6.0
389112,,-17.0,6.0
389124,,-17.0,6.0
389132,,-17.0,6.0
389155,,-17.0,6.0
389186,,-17.0,6.0
389210,,-17.0,6.0
389230,,-17.0,6.0
389246,,-17.0,6.0
389251,,-17.0,6.0
389263,,-17.0,6.0
389268,,-17.0,6.0
389283,,-17.0,6.0
389355,,-17.0,6.0
389359,,-17.0,6.0
389370,,-17.0,6.0
389372,,-17.0,6.0
389377,,-17.0,6.0
389379,,-17.0,6.0
389391,,-17.0,6.0
389396,,-17.0,6.0
389398,,-17.0,6.0
389407,,-17.0,6.0
389411,,-17.0,6.0
389425,,-17.0,6.0
389430,,-17.0,6.0
389444,,-17.0,6.0
389449,,-17.0,6.0
389451,,-17.0,6.0
389458,,-17.0,6.0
389460,,-17.0,6.0
389467,,-17.0,6.0
389478,,-17.0,6.0
389479,,-17.0,6.0
389484,,-17.0,6.0
389494,,-17.0,6.0
389499,,-17.0,6.0
389513,,-17.0,6.0
389518,,-17.0,6.0
389520,,-17.0,6.0
389525,,-17.0,6.0
389538,,-17.0,6.0
389610,,-17.0,6.0
389623,,-17.0,6.0
389625,,-17.0,6.0
389630,,-17.0,6.0
389640,,-17.0,6.0
389644,,-17.0,6.0
389649,,-17.0,6.0
389650,,-17.0,6.0
389663,,-17.0,6.0
389665,,-17.0,6.0
389670,,-17.0,6.0
389671,,-17.0,6.0
389679,,-17.0,6.0
389686,,-17.0,6.0
389700,,-17.0,6.0
389708,,-17.0,6.0
389716,,-17.0,6.0
389720,,-17.0,6.0
389730,,-17.0,6.0
389732,,-17.0,6.0
389736,,-17.0,6.0
389747,,-17.0,6.0
389754,,-17.0,6.0
389756,,-17.0,6.0
389772,,-17.0,6.0
389861,,-17.0,6.0
389875,,-17.0,6.0
389876,,-17.0,6.0
389880,,-17.0,6.0
389891,,-17.0,6.0
389895,,-17.0,6.0
389899,,-17.0,6.0
389901,,-17.0,6.0
389913,,-17.0,6.0
389918,,-17.0,6.0
389921,,-17.0,6.0
389928,,-17.0,6.0
389930,,-17.0,6.0
389937,,-17.0,6.0
389948,,-17.0,6.0
389956,,-17.0,6.0
389959,,-17.0,6.0
389971,,-17.0,6.0
389979,,-17.0,6.0
389991,,-17.0,6.0
389997,,-17.0,6.0
