,A3BPENSX5EVJ2,A1EUJEHDI66UT,A23KB5AO13NF7
632206,96.0,100.0,
632214,96.0,100.0,
632225,96.0,100.0,
632234,96.0,100.0,
632243,96.0,100.0,
632251,96.0,100.0,
632260,96.0,100.0,
632268,96.0,100.0,
632279,96.0,100.0,
632285,96.0,100.0,
632295,96.0,100.0,
632305,96.0,100.0,
632315,96.0,100.0,
632321,96.0,100.0,
632330,96.0,100.0,
632338,96.0,100.0,
632348,96.0,100.0,
632356,96.0,100.0,
632367,96.0,100.0,
632374,96.0,100.0,
632384,96.0,100.0,
632391,96.0,100.0,
632404,96.0,100.0,
632412,96.0,100.0,
632421,96.0,100.0,
632428,96.0,100.0,
632438,96.0,100.0,
632447,96.0,100.0,
632458,96.0,100.0,
632466,96.0,100.0,
632477,96.0,100.0,
632485,96.0,100.0,
632493,96.0,100.0,
632501,96.0,100.0,
632511,96.0,100.0,
632520,96.0,100.0,
632531,96.0,100.0,
632541,96.0,100.0,
632551,96.0,100.0,
632558,96.0,100.0,
632570,96.0,100.0,
632576,96.0,100.0,
632587,96.0,100.0,
632595,96.0,100.0,
632620,96.0,100.0,
632632,96.0,100.0,
632644,96.0,100.0,
632651,96.0,100.0,
632660,96.0,100.0,
632668,96.0,100.0,
632700,96.0,100.0,
632712,96.0,100.0,
632724,96.0,100.0,
632733,96.0,100.0,
632743,96.0,100.0,
632751,96.0,100.0,
632761,96.0,100.0,
632769,96.0,100.0,
632780,96.0,100.0,
632786,96.0,100.0,
632797,96.0,100.0,
632804,96.0,100.0,
632815,96.0,100.0,
632822,96.0,100.0,
632831,96.0,100.0,
632839,96.0,100.0,
632849,96.0,100.0,
632857,96.0,100.0,
632870,96.0,100.0,
632880,96.0,100.0,
632889,96.0,100.0,
632898,96.0,100.0,
632909,96.0,100.0,
632923,96.0,100.0,
632933,96.0,100.0,
632941,96.0,100.0,
632954,96.0,100.0,
632964,96.0,100.0,
632974,96.0,100.0,
632983,96.0,100.0,
632993,96.0,100.0,
633002,96.0,100.0,
633012,96.0,100.0,
633020,96.0,100.0,
633032,96.0,100.0,
633039,96.0,100.0,
633050,96.0,100.0,
633057,96.0,100.0,
636328,96.0,100.0,
636345,96.0,100.0,
636367,96.0,100.0,
636374,96.0,100.0,
636381,96.0,100.0,
636388,96.0,100.0,
636400,96.0,100.0,
636408,96.0,100.0,
636417,96.0,100.0,
636425,96.0,100.0,
636435,96.0,100.0,
636582,96.0,100.0,
636595,96.0,100.0,
636599,96.0,100.0,
636605,96.0,100.0,
636616,96.0,100.0,
636625,96.0,100.0,
636637,96.0,100.0,
636662,96.0,100.0,
636669,96.0,100.0,
636678,96.0,100.0,
636687,96.0,100.0,
636710,96.0,100.0,
636722,96.0,100.0,
636744,96.0,100.0,
636758,96.0,100.0,
636782,96.0,100.0,
636792,96.0,100.0,
636802,96.0,100.0,
636816,96.0,100.0,
636824,96.0,100.0,
636835,96.0,100.0,
636860,96.0,100.0,
636869,96.0,100.0,
636963,96.0,100.0,
636975,96.0,100.0,
636998,96.0,100.0,
637010,96.0,100.0,
637025,96.0,100.0,
637033,96.0,100.0,
637056,96.0,100.0,
637068,96.0,100.0,
637180,96.0,100.0,
637191,96.0,100.0,
637216,96.0,100.0,
637225,96.0,100.0,
637231,96.0,100.0,
637238,96.0,100.0,
637254,96.0,100.0,
637263,96.0,100.0,
637273,96.0,100.0,
637362,96.0,100.0,
637374,96.0,100.0,
637396,96.0,100.0,
637406,96.0,100.0,
637435,96.0,100.0,
637448,96.0,100.0,
637452,96.0,100.0,
637454,96.0,100.0,
637560,96.0,100.0,
637574,96.0,100.0,
637601,96.0,100.0,
637610,96.0,100.0,
637636,96.0,100.0,
637645,96.0,100.0,
637724,96.0,100.0,
637737,96.0,100.0,
637763,96.0,100.0,
637775,96.0,100.0,
637782,96.0,100.0,
637798,96.0,100.0,
637911,96.0,100.0,
637925,96.0,100.0,
637951,96.0,100.0,
637961,96.0,100.0,
637990,96.0,100.0,
638000,96.0,100.0,
638143,96.0,100.0,
638159,96.0,100.0,
638191,96.0,100.0,
638196,96.0,100.0,
638211,96.0,100.0,
638224,96.0,100.0,
638346,96.0,100.0,
638363,96.0,100.0,
638393,96.0,100.0,
638405,96.0,100.0,
638510,96.0,100.0,
638526,96.0,100.0,
638538,96.0,100.0,
638552,96.0,100.0,
638558,96.0,100.0,
638571,96.0,100.0,
638716,96.0,100.0,
638730,96.0,100.0,
638756,96.0,100.0,
638787,96.0,100.0,
638897,96.0,100.0,
638910,96.0,100.0,
638917,96.0,100.0,
638929,96.0,100.0,
638935,96.0,100.0,
638942,96.0,100.0,
638951,96.0,100.0,
638959,96.0,100.0,
638964,96.0,100.0,
638976,96.0,100.0,
639077,96.0,100.0,
639092,96.0,100.0,
639099,96.0,100.0,
639112,96.0,100.0,
639118,96.0,100.0,
639130,96.0,100.0,
639135,96.0,100.0,
639150,96.0,100.0,
639154,96.0,100.0,
639155,96.0,100.0,
639160,96.0,100.0,
639174,96.0,100.0,
639259,96.0,100.0,
639274,96.0,100.0,
639281,96.0,100.0,
639293,96.0,100.0,
639301,96.0,100.0,
639313,96.0,100.0,
639319,96.0,100.0,
639335,96.0,100.0,
639441,96.0,100.0,
639456,96.0,100.0,
639463,96.0,100.0,
639472,96.0,100.0,
639478,96.0,100.0,
639489,96.0,100.0,
639498,96.0,100.0,
639507,96.0,100.0,
639513,96.0,100.0,
639526,96.0,100.0,
639531,96.0,100.0,
639543,96.0,100.0,
639624,96.0,100.0,
639638,96.0,100.0,
639656,96.0,100.0,
639672,96.0,100.0,
639679,96.0,100.0,
639693,96.0,100.0,
639699,96.0,100.0,
639707,96.0,100.0,
639807,96.0,100.0,
639820,96.0,100.0,
639839,96.0,100.0,
639854,96.0,100.0,
639860,96.0,100.0,
639871,96.0,100.0,
639876,96.0,100.0,
639887,96.0,100.0,
642731,96.0,100.0,
642764,96.0,100.0,
642775,96.0,100.0,
642827,96.0,100.0,
642835,96.0,100.0,
642857,96.0,100.0,
642864,96.0,100.0,
642891,96.0,100.0,
642914,96.0,100.0,
642919,96.0,100.0,
642949,96.0,100.0,
642967,96.0,100.0,
643011,96.0,100.0,
643018,96.0,100.0,
643043,96.0,100.0,
643051,96.0,100.0,
643063,96.0,100.0,
643069,96.0,100.0,
643095,96.0,100.0,
643105,96.0,100.0,
643131,96.0,100.0,
643137,96.0,100.0,
643162,96.0,100.0,
643167,96.0,100.0,
643193,96.0,100.0,
643201,96.0,100.0,
643217,96.0,100.0,
643232,96.0,100.0,
643256,96.0,100.0,
643264,96.0,100.0,
643327,96.0,100.0,
643339,96.0,100.0,
643366,96.0,100.0,
643984,96.0,100.0,
644008,96.0,100.0,
644012,96.0,100.0,
644034,96.0,100.0,
644045,96.0,100.0,
644068,96.0,100.0,
644079,96.0,100.0,
644105,96.0,100.0,
644119,96.0,100.0,
644170,96.0,100.0,
644222,96.0,100.0,
644230,96.0,100.0,
644254,96.0,100.0,
644262,96.0,100.0,
644287,96.0,100.0,
644296,96.0,100.0,
644322,96.0,100.0,
644328,96.0,100.0,
644340,96.0,100.0,
644349,96.0,100.0,
644375,96.0,100.0,
645270,96.0,100.0,
645281,96.0,100.0,
645317,96.0,100.0,
645331,96.0,100.0,
645355,96.0,100.0,
645366,96.0,100.0,
645392,96.0,100.0,
645400,96.0,100.0,
645475,96.0,100.0,
645488,96.0,100.0,
645515,96.0,100.0,
645522,96.0,100.0,
645547,96.0,100.0,
645555,96.0,100.0,
645586,96.0,100.0,
645593,96.0,100.0,
645624,96.0,100.0,
645632,96.0,100.0,
645659,96.0,100.0,
645662,96.0,100.0,
645669,96.0,100.0,
645694,96.0,100.0,
645695,96.0,100.0,
645703,96.0,100.0,
645704,96.0,100.0,
645726,96.0,100.0,
645732,96.0,100.0,
645733,96.0,100.0,
645744,96.0,100.0,
645750,96.0,100.0,
645769,96.0,100.0,
645774,96.0,100.0,
645783,96.0,100.0,
645810,96.0,100.0,
645820,96.0,100.0,
645843,96.0,100.0,
645846,96.0,100.0,
645853,96.0,100.0,
645874,96.0,100.0,
645882,96.0,100.0,
645883,96.0,100.0,
645890,96.0,100.0,
645893,96.0,100.0,
645899,96.0,100.0,
645911,96.0,100.0,
645919,96.0,100.0,
645925,96.0,100.0,
645931,96.0,100.0,
645951,96.0,100.0,
645954,96.0,100.0,
645957,96.0,100.0,
645966,96.0,100.0,
645970,96.0,100.0,
645981,96.0,100.0,
646011,96.0,100.0,
646020,96.0,100.0,
646045,96.0,100.0,
646049,96.0,100.0,
646057,96.0,100.0,
646065,96.0,100.0,
646068,96.0,100.0,
646074,96.0,100.0,
646076,96.0,100.0,
646098,96.0,100.0,
646108,96.0,100.0,
646114,96.0,100.0,
646117,96.0,100.0,
646124,96.0,100.0,
646130,96.0,100.0,
646152,96.0,100.0,
646160,96.0,100.0,
646162,96.0,100.0,
646174,96.0,100.0,
646188,96.0,100.0,
646190,96.0,100.0,
646204,96.0,100.0,
646216,96.0,100.0,
646227,96.0,100.0,
646229,96.0,100.0,
646239,96.0,100.0,
646250,96.0,100.0,
646265,96.0,100.0,
646272,96.0,100.0,
646277,96.0,100.0,
646288,96.0,100.0,
646296,96.0,100.0,
646309,96.0,100.0,
646322,96.0,100.0,
646332,96.0,100.0,
646339,96.0,100.0,
646346,96.0,100.0,
646387,96.0,100.0,
646400,96.0,100.0,
646421,96.0,100.0,
646435,96.0,100.0,
646444,96.0,100.0,
646458,96.0,100.0,
646486,96.0,100.0,
646495,96.0,100.0,
646529,96.0,100.0,
646533,96.0,100.0,
646540,96.0,100.0,
646545,96.0,100.0,
646550,96.0,100.0,
646562,96.0,100.0,
646568,96.0,100.0,
646573,96.0,100.0,
646579,96.0,100.0,
646583,96.0,100.0,
646594,96.0,100.0,
646604,96.0,100.0,
646633,96.0,100.0,
646641,96.0,100.0,
646673,96.0,100.0,
646701,96.0,100.0,
646729,96.0,100.0,
646735,96.0,100.0,
646746,96.0,100.0,
646761,96.0,100.0,
646778,96.0,100.0,
646784,96.0,100.0,
646804,96.0,100.0,
646821,96.0,100.0,
646846,96.0,100.0,
646857,96.0,100.0,
646877,96.0,100.0,
646887,96.0,100.0,
646907,96.0,100.0,
646911,96.0,100.0,
646921,96.0,100.0,
646927,96.0,100.0,
646943,96.0,100.0,
646949,96.0,100.0,
646957,96.0,100.0,
646960,96.0,100.0,
646966,96.0,100.0,
646967,96.0,100.0,
646974,96.0,100.0,
646983,96.0,100.0,
647007,96.0,100.0,
647016,96.0,100.0,
647023,96.0,100.0,
647036,96.0,100.0,
647044,96.0,100.0,
647056,96.0,100.0,
647063,96.0,100.0,
647077,96.0,100.0,
647086,96.0,100.0,
647091,96.0,100.0,
647107,96.0,100.0,
647116,96.0,100.0,
647125,96.0,100.0,
647141,96.0,100.0,
647150,96.0,100.0,
647164,96.0,100.0,
647173,96.0,100.0,
647183,96.0,100.0,
647184,96.0,100.0,
647190,96.0,100.0,
647199,96.0,100.0,
647224,96.0,100.0,
647236,96.0,100.0,
647261,96.0,100.0,
647267,96.0,100.0,
647274,96.0,100.0,
647276,96.0,100.0,
647283,96.0,100.0,
647292,96.0,100.0,
647306,96.0,100.0,
647316,96.0,100.0,
647328,96.0,100.0,
647333,96.0,100.0,
647340,96.0,100.0,
647343,96.0,100.0,
647350,96.0,100.0,
647357,96.0,100.0,
647358,96.0,100.0,
647366,96.0,100.0,
647384,96.0,100.0,
647401,96.0,100.0,
647431,96.0,100.0,
647438,96.0,100.0,
647445,96.0,100.0,
647453,96.0,100.0,
647467,96.0,100.0,
647474,96.0,100.0,
647480,96.0,100.0,
647487,96.0,100.0,
647510,96.0,100.0,
647519,96.0,100.0,
647526,96.0,100.0,
647534,96.0,100.0,
647557,96.0,100.0,
647567,96.0,100.0,
647590,96.0,100.0,
647600,96.0,100.0,
647607,96.0,100.0,
647616,96.0,100.0,
647625,96.0,100.0,
647634,96.0,100.0,
647648,96.0,100.0,
647658,96.0,100.0,
647664,96.0,100.0,
647667,96.0,100.0,
647669,96.0,100.0,
647675,96.0,100.0,
647682,96.0,100.0,
647683,96.0,100.0,
647688,96.0,100.0,
647689,96.0,100.0,
647691,96.0,100.0,
647697,96.0,100.0,
647705,96.0,100.0,
647708,96.0,100.0,
647735,96.0,100.0,
647742,96.0,100.0,
647765,96.0,100.0,
647773,96.0,100.0,
647796,96.0,100.0,
647806,96.0,100.0,
647813,96.0,100.0,
647827,96.0,100.0,
647829,96.0,100.0,
647835,96.0,100.0,
647855,96.0,100.0,
647856,96.0,100.0,
647861,96.0,100.0,
647867,96.0,100.0,
647870,96.0,100.0,
647880,96.0,100.0,
647885,96.0,100.0,
647891,96.0,100.0,
647900,96.0,100.0,
647925,96.0,100.0,
647934,96.0,100.0,
647942,96.0,100.0,
647950,96.0,100.0,
647976,96.0,100.0,
647986,96.0,100.0,
648015,96.0,100.0,
648019,96.0,100.0,
648028,96.0,100.0,
648052,96.0,100.0,
648058,96.0,100.0,
648083,96.0,100.0,
648090,96.0,100.0,
648111,96.0,100.0,
648117,96.0,100.0,
648127,96.0,100.0,
648150,96.0,100.0,
648174,96.0,100.0,
648184,96.0,100.0,
648192,96.0,100.0,
648201,96.0,100.0,
648224,96.0,100.0,
648235,96.0,100.0,
648258,96.0,100.0,
648268,96.0,100.0,
648291,96.0,100.0,
648302,96.0,100.0,
648310,96.0,100.0,
648319,96.0,100.0,
648346,96.0,100.0,
648355,96.0,100.0,
648382,96.0,100.0,
648389,96.0,100.0,
648414,96.0,100.0,
648422,96.0,100.0,
648444,96.0,100.0,
648451,96.0,100.0,
648477,96.0,100.0,
648484,96.0,100.0,
648511,96.0,100.0,
648518,96.0,100.0,
648526,96.0,100.0,
648535,96.0,100.0,
648561,96.0,100.0,
648569,96.0,100.0,
648599,96.0,100.0,
648609,96.0,100.0,
648632,96.0,100.0,
648643,96.0,100.0,
648667,96.0,100.0,
648675,96.0,100.0,
648700,96.0,100.0,
648707,96.0,100.0,
648736,96.0,100.0,
648747,96.0,100.0,
648771,96.0,100.0,
648777,96.0,100.0,
648802,96.0,100.0,
648809,96.0,100.0,
648832,96.0,100.0,
648840,96.0,100.0,
648864,96.0,100.0,
648874,96.0,100.0,
648898,96.0,100.0,
648905,96.0,100.0,
648931,96.0,100.0,
648939,96.0,100.0,
648961,96.0,100.0,
648972,96.0,100.0,
648995,96.0,100.0,
649004,96.0,100.0,
649027,96.0,100.0,
649035,96.0,100.0,
649044,96.0,100.0,
649053,96.0,100.0,
649079,96.0,100.0,
649086,96.0,100.0,
649111,96.0,100.0,
649119,96.0,100.0,
649145,96.0,100.0,
649156,96.0,100.0,
649182,96.0,100.0,
649191,96.0,100.0,
649214,96.0,100.0,
649225,96.0,100.0,
649250,96.0,100.0,
649259,96.0,100.0,
649282,96.0,100.0,
649291,96.0,100.0,
649315,96.0,100.0,
649321,96.0,100.0,
649347,96.0,100.0,
649355,96.0,100.0,
649379,96.0,100.0,
649387,96.0,100.0,
649413,96.0,100.0,
649423,96.0,100.0,
649445,96.0,100.0,
649453,96.0,100.0,
649480,96.0,100.0,
649492,96.0,100.0,
649501,96.0,100.0,
649511,96.0,100.0,
649537,96.0,100.0,
649543,96.0,100.0,
649574,96.0,100.0,
649583,96.0,100.0,
649592,96.0,100.0,
649604,96.0,100.0,
649628,96.0,100.0,
649636,96.0,100.0,
649662,96.0,100.0,
649674,96.0,100.0,
649683,96.0,100.0,
649721,96.0,100.0,
649730,96.0,100.0,
649743,96.0,100.0,
649769,96.0,100.0,
649777,96.0,100.0,
649783,96.0,100.0,
649821,96.0,100.0,
649826,96.0,100.0,
649848,96.0,100.0,
649858,96.0,100.0,
649879,96.0,100.0,
649887,96.0,100.0,
649893,96.0,100.0,
649904,96.0,100.0,
649927,96.0,100.0,
649937,96.0,100.0,
649944,96.0,100.0,
649954,96.0,100.0,
649976,96.0,100.0,
649987,96.0,100.0,
650010,96.0,100.0,
650021,96.0,100.0,
650028,96.0,100.0,
650037,96.0,100.0,
650061,96.0,100.0,
650071,96.0,100.0,
650094,96.0,100.0,
650104,96.0,100.0,
650111,96.0,100.0,
650120,96.0,100.0,
650144,96.0,100.0,
650156,96.0,100.0,
650186,96.0,100.0,
650192,96.0,100.0,
650215,96.0,100.0,
650225,96.0,100.0,
650248,96.0,100.0,
650257,96.0,100.0,
650264,96.0,100.0,
650272,96.0,100.0,
650279,96.0,100.0,
650287,96.0,100.0,
650296,96.0,100.0,
650307,96.0,100.0,
650329,96.0,100.0,
650337,96.0,100.0,
650345,96.0,100.0,
650354,96.0,100.0,
650361,96.0,100.0,
650371,96.0,100.0,
650394,96.0,100.0,
650404,96.0,100.0,
650430,96.0,100.0,
650441,96.0,100.0,
650449,96.0,100.0,
650463,96.0,100.0,
650473,96.0,100.0,
650488,96.0,100.0,
650510,96.0,100.0,
650521,96.0,100.0,
650528,96.0,100.0,
650538,96.0,100.0,
650564,96.0,100.0,
650576,96.0,100.0,
650584,96.0,100.0,
650595,96.0,100.0,
650615,96.0,100.0,
650621,96.0,100.0,
650629,96.0,100.0,
650639,96.0,100.0,
650646,96.0,100.0,
650655,96.0,100.0,
650680,96.0,100.0,
650688,96.0,100.0,
650695,96.0,100.0,
650708,96.0,100.0,
650717,96.0,100.0,
650729,96.0,100.0,
650751,96.0,100.0,
650763,96.0,100.0,
650773,96.0,100.0,
650787,96.0,100.0,
650811,96.0,100.0,
650822,96.0,100.0,
650846,96.0,100.0,
650855,96.0,100.0,
650863,96.0,100.0,
650873,96.0,100.0,
650881,96.0,100.0,
650897,96.0,100.0,
650919,96.0,100.0,
650925,96.0,100.0,
650947,96.0,100.0,
650955,96.0,100.0,
654565,96.0,100.0,
654579,96.0,100.0,
654607,96.0,100.0,
654619,96.0,100.0,
654651,96.0,100.0,
654663,96.0,100.0,
654783,96.0,100.0,
654796,96.0,100.0,
654823,96.0,100.0,
654831,96.0,100.0,
654864,96.0,100.0,
654874,96.0,100.0,
654964,96.0,100.0,
654977,96.0,100.0,
655006,96.0,100.0,
655014,96.0,100.0,
655122,96.0,100.0,
655135,96.0,100.0,
655142,96.0,100.0,
655148,96.0,100.0,
655156,96.0,100.0,
655168,96.0,100.0,
655200,96.0,100.0,
655212,96.0,100.0,
655305,96.0,100.0,
655318,96.0,100.0,
655342,96.0,100.0,
655350,96.0,100.0,
655468,96.0,100.0,
655481,96.0,100.0,
655505,96.0,100.0,
655515,96.0,100.0,
655546,96.0,100.0,
655559,96.0,100.0,
655651,96.0,100.0,
655666,96.0,100.0,
655691,96.0,100.0,
655700,96.0,100.0,
655813,96.0,100.0,
655832,96.0,100.0,
655869,96.0,100.0,
655882,96.0,100.0,
656220,96.0,100.0,
656228,96.0,100.0,
656264,96.0,100.0,
656286,96.0,100.0,
656294,96.0,100.0,
656307,96.0,100.0,
656398,96.0,100.0,
656426,96.0,100.0,
656452,96.0,100.0,
656466,96.0,100.0,
656571,96.0,100.0,
656588,96.0,100.0,
656625,96.0,100.0,
656639,96.0,100.0,
656651,96.0,100.0,
656652,96.0,100.0,
656747,96.0,100.0,
656826,96.0,100.0,
656983,96.0,100.0,
656998,96.0,100.0,
657004,96.0,100.0,
657014,96.0,100.0,
657034,96.0,100.0,
657050,96.0,100.0,
657056,96.0,100.0,
657067,96.0,100.0,
657147,96.0,100.0,
657162,96.0,100.0,
657168,96.0,100.0,
657179,96.0,100.0,
657187,96.0,100.0,
657198,96.0,100.0,
657205,96.0,100.0,
657214,96.0,100.0,
657220,96.0,100.0,
657231,96.0,100.0,
657237,96.0,100.0,
657249,96.0,100.0,
657254,96.0,100.0,
657267,96.0,100.0,
657273,96.0,100.0,
657275,96.0,100.0,
657364,96.0,100.0,
657380,96.0,100.0,
657385,96.0,100.0,
657395,96.0,100.0,
657403,96.0,100.0,
657413,96.0,100.0,
657419,96.0,100.0,
657433,96.0,100.0,
657565,96.0,100.0,
657584,96.0,100.0,
657588,96.0,100.0,
657603,96.0,100.0,
657609,96.0,100.0,
657631,96.0,100.0,
657636,96.0,100.0,
657648,96.0,100.0,
657654,96.0,100.0,
657667,96.0,100.0,
657673,96.0,100.0,
657683,96.0,100.0,
657764,96.0,100.0,
657778,96.0,100.0,
657785,96.0,100.0,
657795,96.0,100.0,
657800,96.0,100.0,
657812,96.0,100.0,
657818,96.0,100.0,
657831,96.0,100.0,
657837,96.0,100.0,
657838,96.0,100.0,
657850,96.0,100.0,
657860,96.0,100.0,
657882,96.0,100.0,
657891,96.0,100.0,
657915,96.0,100.0,
657924,96.0,100.0,
657950,96.0,100.0,
657964,96.0,100.0,
657981,96.0,100.0,
657986,96.0,100.0,
657995,96.0,100.0,
658003,96.0,100.0,
658005,96.0,100.0,
658012,96.0,100.0,
658020,96.0,100.0,
658032,96.0,100.0,
658037,96.0,100.0,
658048,96.0,100.0,
658055,96.0,100.0,
658068,96.0,100.0,
658162,96.0,100.0,
658179,96.0,100.0,
658201,96.0,100.0,
658213,96.0,100.0,
658220,96.0,100.0,
658229,96.0,100.0,
658355,96.0,100.0,
658361,96.0,100.0,
658386,96.0,100.0,
658395,96.0,100.0,
658402,96.0,100.0,
658410,96.0,100.0,
658418,96.0,100.0,
658430,96.0,100.0,
658539,96.0,100.0,
658554,96.0,100.0,
658561,96.0,100.0,
658575,96.0,100.0,
658581,96.0,100.0,
658595,96.0,100.0,
658602,96.0,100.0,
658610,96.0,100.0,
658720,96.0,100.0,
658736,96.0,100.0,
658760,96.0,100.0,
658768,96.0,100.0,
658775,96.0,100.0,
658785,96.0,100.0,
658792,96.0,100.0,
658901,96.0,100.0,
658926,96.0,100.0,
658944,96.0,100.0,
658953,96.0,100.0,
658959,96.0,100.0,
658970,96.0,100.0,
658984,96.0,100.0,
658992,96.0,100.0,
658998,96.0,100.0,
659009,96.0,100.0,
659101,96.0,100.0,
659116,96.0,100.0,
659123,96.0,100.0,
659132,96.0,100.0,
659139,96.0,100.0,
659150,96.0,100.0,
659156,96.0,100.0,
659167,96.0,100.0,
659174,96.0,100.0,
659183,96.0,100.0,
659190,96.0,100.0,
659202,96.0,100.0,
659284,96.0,100.0,
659297,96.0,100.0,
659303,96.0,100.0,
659314,96.0,100.0,
659320,96.0,100.0,
659335,96.0,100.0,
659341,96.0,100.0,
659350,96.0,100.0,
659357,96.0,100.0,
659366,96.0,100.0,
659374,96.0,100.0,
659384,96.0,100.0,
659390,96.0,100.0,
659402,96.0,100.0,
659483,96.0,100.0,
659497,96.0,100.0,
659503,96.0,100.0,
659514,96.0,100.0,
659523,96.0,100.0,
659531,96.0,100.0,
659552,96.0,100.0,
659566,96.0,100.0,
659702,96.0,100.0,
659716,96.0,100.0,
659865,96.0,100.0,
659879,96.0,100.0,
659885,96.0,100.0,
659897,96.0,100.0,
659902,96.0,100.0,
659912,96.0,100.0,
659920,96.0,100.0,
659930,96.0,100.0,
659936,96.0,100.0,
659947,96.0,100.0,
659954,96.0,100.0,
659965,96.0,100.0,
660057,96.0,100.0,
660063,96.0,100.0,
660083,96.0,100.0,
660094,96.0,100.0,
660101,96.0,100.0,
660113,96.0,100.0,
660121,96.0,100.0,
660129,96.0,100.0,
660260,96.0,100.0,
660262,96.0,100.0,
660284,96.0,100.0,
660293,96.0,100.0,
660302,96.0,100.0,
660311,96.0,100.0,
660437,96.0,100.0,
660454,96.0,100.0,
660463,96.0,100.0,
660479,96.0,100.0,
660486,96.0,100.0,
660496,96.0,100.0,
660504,96.0,100.0,
660518,96.0,100.0,
660528,96.0,100.0,
660539,96.0,100.0,
660638,96.0,100.0,
660655,96.0,100.0,
660660,96.0,100.0,
660678,96.0,100.0,
660682,96.0,100.0,
660687,96.0,100.0,
660699,96.0,100.0,
660716,96.0,100.0,
660824,96.0,100.0,
660838,96.0,100.0,
660844,96.0,100.0,
660858,96.0,100.0,
660863,96.0,100.0,
660875,96.0,100.0,
660896,96.0,100.0,
660906,96.0,100.0,
660912,96.0,100.0,
660915,96.0,100.0,
661021,96.0,100.0,
661040,96.0,100.0,
661046,96.0,100.0,
661067,96.0,100.0,
661074,96.0,100.0,
661085,96.0,100.0,
661203,96.0,100.0,
661219,96.0,100.0,
661244,96.0,100.0,
661251,96.0,100.0,
661274,96.0,100.0,
661286,96.0,100.0,
661307,96.0,100.0,
661319,96.0,100.0,
661402,96.0,100.0,
661414,96.0,100.0,
661438,96.0,100.0,
661450,96.0,100.0,
661542,96.0,100.0,
661545,96.0,100.0,
661569,96.0,100.0,
661577,96.0,100.0,
661586,96.0,100.0,
661595,96.0,100.0,
661603,96.0,100.0,
661613,96.0,100.0,
661620,96.0,100.0,
661630,96.0,100.0,
661637,96.0,100.0,
661648,96.0,100.0,
661772,96.0,100.0,
661780,96.0,100.0,
661802,96.0,100.0,
661812,96.0,100.0,
661820,96.0,100.0,
661830,96.0,100.0,
661837,96.0,100.0,
661849,96.0,100.0,
661940,96.0,100.0,
661956,96.0,100.0,
661974,96.0,100.0,
661976,96.0,100.0,
661984,96.0,100.0,
661996,96.0,100.0,
662075,96.0,100.0,
662113,96.0,100.0,
662149,96.0,100.0,
662163,96.0,100.0,
662303,96.0,100.0,
662319,96.0,100.0,
662323,96.0,100.0,
662343,96.0,100.0,
662348,96.0,100.0,
662362,96.0,100.0,
662370,96.0,100.0,
662378,96.0,100.0,
662387,96.0,100.0,
662396,96.0,100.0,
662502,96.0,100.0,
662518,96.0,100.0,
662525,96.0,100.0,
662539,96.0,100.0,
662547,96.0,100.0,
662557,96.0,100.0,
662564,96.0,100.0,
662578,96.0,100.0,
662717,96.0,100.0,
662734,96.0,100.0,
662740,96.0,100.0,
662759,96.0,100.0,
662767,96.0,100.0,
662776,96.0,100.0,
662783,96.0,100.0,
662794,96.0,100.0,
662901,96.0,100.0,
662917,96.0,100.0,
662943,96.0,100.0,
663083,96.0,100.0,
663098,96.0,100.0,
663104,96.0,100.0,
663116,96.0,100.0,
663122,96.0,100.0,
663136,96.0,100.0,
663141,96.0,100.0,
663153,96.0,100.0,
663158,96.0,100.0,
663169,96.0,100.0,
663175,96.0,100.0,
663190,96.0,100.0,
663253,96.0,100.0,
663270,96.0,100.0,
663275,96.0,100.0,
663286,96.0,100.0,
663292,96.0,100.0,
663301,96.0,100.0,
663319,96.0,100.0,
663332,96.0,100.0,
663338,96.0,100.0,
663349,96.0,100.0,
663356,96.0,100.0,
663368,96.0,100.0,
663474,96.0,100.0,
663481,96.0,100.0,
663486,96.0,100.0,
663500,96.0,100.0,
663505,96.0,100.0,
663519,96.0,100.0,
663524,96.0,100.0,
663536,96.0,100.0,
663604,96.0,100.0,
663620,96.0,100.0,
663625,96.0,100.0,
663637,96.0,100.0,
663643,96.0,100.0,
663661,96.0,100.0,
663666,96.0,100.0,
663678,96.0,100.0,
663681,96.0,100.0,
663683,96.0,100.0,
663786,96.0,100.0,
663803,96.0,100.0,
663808,96.0,100.0,
663822,96.0,100.0,
663827,96.0,100.0,
663836,96.0,100.0,
663968,96.0,100.0,
663985,96.0,100.0,
663990,96.0,100.0,
664007,96.0,100.0,
664012,96.0,100.0,
664022,96.0,100.0,
664029,96.0,100.0,
664043,96.0,100.0,
664060,96.0,100.0,
664070,96.0,100.0,
664168,96.0,100.0,
664182,96.0,100.0,
664188,96.0,100.0,
664199,96.0,100.0,
664206,96.0,100.0,
664217,96.0,100.0,
664224,96.0,100.0,
664239,96.0,100.0,
664245,96.0,100.0,
664258,96.0,100.0,
664349,96.0,100.0,
664367,96.0,100.0,
664384,96.0,100.0,
664398,96.0,100.0,
664404,96.0,100.0,
664415,96.0,100.0,
664422,96.0,100.0,
664432,96.0,100.0,
664533,96.0,100.0,
664548,96.0,100.0,
664569,96.0,100.0,
664579,96.0,100.0,
664586,96.0,100.0,
664597,96.0,100.0,
664604,96.0,100.0,
664616,96.0,100.0,
664623,96.0,100.0,
