,A2APLCDM5WB4D,AZSSG2REHDX18,AF8GOPFSTWCH8,AD2M4BF7KYVQW,ASL9LVC97FUCZ
421659,45.333333333333336,-100.0,100.0,61.0,
421675,45.666666666666664,-100.0,100.0,61.0,
421685,46.0,-100.0,100.0,61.0,
421692,46.5,-100.0,100.0,61.0,
421708,47.0,-100.0,100.0,61.0,
421725,47.5,-100.0,100.0,61.0,
421741,48.0,-100.0,100.0,61.0,
421742,48.285714285714285,-100.0,100.0,61.0,
421758,48.57142857142857,-100.0,100.0,61.0,
421774,48.857142857142854,-100.0,100.0,61.0,
421791,49.142857142857146,-100.0,100.0,61.0,
421808,49.42857142857143,-100.0,100.0,61.0,
421825,49.714285714285715,-100.0,100.0,61.0,
421841,50.0,-100.0,100.0,61.0,
421858,50.285714285714285,-100.0,100.0,61.0,
421874,50.57142857142857,-100.0,100.0,61.0,
421891,50.857142857142854,-100.0,100.0,61.0,
421908,51.142857142857146,-100.0,100.0,61.0,
421924,51.42857142857143,-100.0,100.0,61.0,
421935,51.714285714285715,-100.0,100.0,61.0,
421941,52.0,-100.0,100.0,61.0,
421952,52.142857142857146,-100.0,100.0,61.0,
421958,52.285714285714285,-100.0,100.0,61.0,
421968,52.42857142857143,-100.0,100.0,61.0,
421974,52.57142857142857,-100.0,100.0,61.0,
421985,52.714285714285715,-100.0,100.0,61.0,
421993,52.857142857142854,-100.0,100.0,61.0,
422001,53.0,-100.0,100.0,61.0,
422002,53.22222222222222,-100.0,100.0,61.0,
422009,53.44444444444444,-100.0,100.0,61.0,
422018,53.666666666666664,-100.0,100.0,61.0,
422025,53.888888888888886,-100.0,100.0,61.0,
422035,54.111111111111114,-100.0,100.0,61.0,
422042,54.333333333333336,-100.0,100.0,61.0,
422052,54.55555555555556,-100.0,100.0,61.0,
422060,54.77777777777778,-100.0,100.0,61.0,
422061,55.0,-100.0,100.0,61.0,
422068,55.333333333333336,-100.0,100.0,61.0,
422076,55.666666666666664,-100.0,100.0,61.0,
422085,56.0,-100.0,100.0,61.0,
422093,56.333333333333336,-100.0,100.0,61.0,
422101,56.666666666666664,-100.0,100.0,61.0,
422104,57.0,-100.0,100.0,61.0,
422105,,-100.0,100.0,61.0,
422109,,-100.0,100.0,61.0,
422118,,-100.0,100.0,61.0,
422127,,-100.0,100.0,61.0,
422135,,-100.0,100.0,61.0,
422141,,-100.0,100.0,61.0,
422151,,-100.0,100.0,61.0,
422160,,-100.0,100.0,61.0,
422168,,-100.0,100.0,61.0,
422176,,-100.0,100.0,61.0,
422185,,-100.0,100.0,61.0,
422202,,-100.0,100.0,61.0,
422210,,-100.0,100.0,61.0,
422218,,-100.0,100.0,61.0,
422225,,-100.0,100.0,61.0,
422235,,-100.0,100.0,61.0,
422242,,-100.0,100.0,61.0,
422252,,-100.0,100.0,61.0,
422268,,-100.0,100.0,61.0,
422275,,-100.0,100.0,61.0,
422285,,-100.0,100.0,61.0,
422293,,-100.0,100.0,61.0,
422302,,-100.0,100.0,61.0,
422308,,-100.0,100.0,61.0,
422319,,-100.0,100.0,61.0,
422326,,-100.0,100.0,61.0,
422335,,-100.0,100.0,61.0,
422352,,-100.0,100.0,61.0,
422358,,-100.0,100.0,61.0,
422369,,-100.0,100.0,61.0,
422384,,-100.0,100.0,61.0,
422385,,-100.0,100.0,61.333333333333336,
422402,,-100.0,100.0,61.666666666666664,
422417,,-100.0,100.0,62.0,
422418,,-100.0,100.0,62.0,
422435,,-100.0,100.0,62.0,
422445,,-100.0,100.0,62.0,
422452,,-100.0,100.0,62.5,
422455,,-100.0,100.0,63.0,
422468,,-100.0,100.0,63.0,
422472,,-100.0,100.0,63.0,
422484,,-100.0,100.0,64.0,
422485,,-100.0,100.0,64.0,
422502,,-100.0,100.0,64.0,
422509,,-100.0,100.0,64.0,
422518,,-100.0,100.0,65.0,
422523,,-100.0,100.0,65.0,
422532,,-100.0,100.0,66.0,
422535,,-100.0,100.0,66.0,
422552,,-100.0,100.0,66.0,
422569,,-100.0,100.0,66.0,
422585,,-100.0,100.0,66.0,
422602,,-100.0,100.0,66.0,
422619,,-100.0,100.0,66.0,
422635,,-100.0,100.0,66.0,
422652,,-100.0,100.0,66.0,
422669,,-100.0,100.0,66.0,
422686,,-100.0,100.0,66.0,
422702,,-100.0,100.0,66.0,
422719,,-100.0,100.0,66.0,
422736,,-100.0,100.0,66.0,
422752,,-100.0,100.0,66.0,
422769,,-100.0,100.0,66.0,
422785,,-100.0,100.0,66.0,
422803,,-100.0,100.0,66.0,
422820,,-100.0,100.0,66.0,
422836,,-100.0,100.0,66.5,
422837,,-100.0,100.0,67.0,
422853,,-100.0,100.0,67.0,
422854,,-100.0,100.0,67.0,
422867,,-100.0,100.0,68.0,
422869,,-100.0,100.0,68.0,
422873,,-100.0,100.0,68.0,
422886,,-100.0,100.0,69.0,
425582,,-100.0,100.0,69.0,
425596,,-100.0,100.0,70.0,
425622,,-100.0,100.0,70.0,
425632,,-100.0,100.0,71.0,
425637,,-100.0,100.0,71.0,
425645,,-100.0,100.0,72.0,
425704,,-100.0,100.0,71.93548387096774,
425720,,-100.0,100.0,71.87096774193549,
425752,,-100.0,100.0,71.80645161290323,
425769,,-100.0,100.0,71.74193548387096,
425786,,-100.0,100.0,71.6774193548387,
425802,,-100.0,100.0,71.61290322580645,
425819,,-100.0,100.0,71.54838709677419,
425840,,-100.0,100.0,71.48387096774194,
425852,,-100.0,100.0,71.41935483870968,
425869,,-100.0,100.0,71.35483870967742,
425885,,-100.0,100.0,71.29032258064517,
425903,,-100.0,100.0,71.2258064516129,
425985,,-100.0,100.0,71.16129032258064,
426006,,-100.0,100.0,71.09677419354838,
426018,,-100.0,100.0,71.03225806451613,
426035,,-100.0,100.0,70.96774193548387,
426051,,-100.0,100.0,70.90322580645162,
426069,,-100.0,100.0,70.83870967741936,
426087,,-100.0,100.0,70.7741935483871,
426101,,-100.0,100.0,70.70967741935483,
426118,,-100.0,100.0,70.64516129032258,
426135,,-100.0,100.0,70.58064516129032,
426155,,-100.0,100.0,70.51612903225806,
426218,,-100.0,100.0,70.45161290322581,
426235,,-100.0,100.0,70.38709677419355,
426251,,-100.0,100.0,70.3225806451613,
426268,,-100.0,100.0,70.25806451612904,
426286,,-100.0,100.0,70.19354838709677,
426301,,-100.0,100.0,70.12903225806451,
426318,,-100.0,100.0,70.06451612903226,
426331,,-100.0,100.0,70.0,
426335,,-100.0,100.0,70.5,
426351,,-100.0,100.0,71.0,
426356,,-100.0,100.0,71.5,
426361,,-100.0,100.0,72.0,
426368,,-100.0,100.0,72.0,
426373,,-100.0,100.0,72.0,
426385,,-100.0,100.0,72.0,
426390,,-100.0,100.0,72.0,
426403,,-100.0,100.0,72.0,
426406,,-100.0,100.0,72.0,
426423,,-100.0,100.0,72.0,
426440,,-100.0,100.0,72.0,
426456,,-100.0,100.0,72.0,
426467,,-100.0,100.0,72.0,
426473,,-100.0,100.0,72.0,
426485,,-100.0,100.0,72.0,
426490,,-100.0,100.0,72.0,
426501,,-100.0,100.0,72.0,
426506,,-100.0,100.0,72.0,
426517,,-100.0,100.0,72.0,
426523,,-100.0,100.0,72.0,
426529,,-100.0,100.0,72.0,
426537,,-100.0,100.0,72.66666666666667,
426551,,-100.0,100.0,73.33333333333333,
426562,,-100.0,100.0,74.0,
426568,,-100.0,100.0,74.0,
426586,,-100.0,100.0,74.5,
426591,,-100.0,100.0,75.0,
426601,,-100.0,100.0,75.0,
426617,,-100.0,100.0,75.0,
426634,,-100.0,100.0,75.0,
426734,,-100.0,100.0,75.0,
426751,,-100.0,100.0,75.0,
426767,,-100.0,100.0,75.0,
426785,,-100.0,100.0,75.0,
426796,,-100.0,100.0,75.0,
426800,,-100.0,100.0,75.5,
426812,,-100.0,100.0,76.0,
426817,,-100.0,100.0,76.0,
426819,,-100.0,100.0,76.66666666666667,
426834,,-100.0,100.0,77.33333333333333,
426845,,-100.0,100.0,78.0,
426850,,-100.0,100.0,78.0,
426867,,-100.0,100.0,78.0,
426990,,-100.0,100.0,78.0,
427008,,-100.0,100.0,78.0,
427024,,-100.0,100.0,78.0,
427040,,-100.0,100.0,78.0,
427057,,-100.0,100.0,78.0,
427074,,-100.0,100.0,78.0,
427080,,-100.0,100.0,78.0,
427090,,-100.0,100.0,78.5,
427097,,-100.0,100.0,79.0,
427102,,-100.0,100.0,79.0,
427107,,-100.0,100.0,79.5,
427113,,-100.0,100.0,80.0,
427120,,-100.0,100.0,80.0,
427124,,-100.0,100.0,80.5,
427131,,-100.0,100.0,81.0,
427136,,-100.0,100.0,81.0,
427140,,-100.0,100.0,81.5,
427147,,-100.0,100.0,82.0,
427157,,-100.0,100.0,82.0,
427174,,-100.0,100.0,82.0,
427190,,-100.0,100.0,82.0,
427207,,-100.0,100.0,82.0,
427224,,-100.0,100.0,82.0,
427241,,-100.0,100.0,82.0,
427257,,-100.0,100.0,82.0,
427274,,-100.0,100.0,82.0,
427290,,-100.0,100.0,82.0,
427307,,-100.0,100.0,82.0,
427324,,-100.0,100.0,82.0,
427341,,-100.0,100.0,82.0,
427357,,-100.0,100.0,82.0,
427374,,-100.0,100.0,82.0,
427391,,-100.0,100.0,82.0,
427407,,-100.0,100.0,82.0,
427424,,-100.0,100.0,82.0,
427441,,-100.0,100.0,82.0,
427457,,-100.0,100.0,82.0,
427474,,-100.0,100.0,82.0,
427491,,-100.0,100.0,82.0,
427507,,-100.0,100.0,82.0,
427524,,-100.0,100.0,82.0,
427541,,-100.0,100.0,82.0,
427557,,-100.0,100.0,82.0,
427574,,-100.0,100.0,82.0,
427591,,-100.0,100.0,82.0,
427608,,-100.0,100.0,82.0,
427624,,-100.0,100.0,82.0,
427641,,-100.0,100.0,82.0,
427657,,-100.0,100.0,82.0,
427674,,-100.0,100.0,82.0,
427691,,-100.0,100.0,82.0,
427704,,-100.0,100.0,82.0,
427708,,-100.0,100.0,82.5,
427719,,-100.0,100.0,83.0,
427725,,-100.0,100.0,83.0,
427737,,-100.0,100.0,83.0,
427741,,-100.0,100.0,83.5,
427753,,-100.0,100.0,84.0,
427758,,-100.0,100.0,84.0,
427775,,-100.0,100.0,84.0,
427791,,-100.0,100.0,84.0,
427808,,-100.0,100.0,84.0,
427825,,-100.0,100.0,84.0,
427841,,-100.0,100.0,84.0,
427858,,-100.0,100.0,84.0,
428104,,-100.0,100.0,84.0,
428122,,-100.0,100.0,85.0,
428139,,-100.0,100.0,85.0,
428151,,-100.0,100.0,86.0,
428621,,-100.0,100.0,86.0,
428641,,-100.0,100.0,87.0,
428663,,-100.0,100.0,87.0,
428671,,-100.0,100.0,88.0,
428697,,-100.0,100.0,88.0,
428712,,-100.0,100.0,89.0,
429410,,-100.0,100.0,89.0,
429424,,-100.0,100.0,90.0,
429459,,-100.0,100.0,90.0,
429473,,-100.0,100.0,91.0,
429480,,-100.0,100.0,91.0,
429493,,-100.0,100.0,92.0,
430046,,-100.0,100.0,92.0,
430064,,-100.0,100.0,92.0,
430079,,-100.0,100.0,92.0,
430095,,-100.0,100.0,92.0,
430107,,-100.0,100.0,92.5,
430111,,-100.0,100.0,93.0,
430112,,-100.0,100.0,93.0,
430125,,-100.0,100.0,93.0,
430129,,-100.0,100.0,93.0,
430130,,-100.0,100.0,93.0,
430142,,-100.0,100.0,93.5,
430143,,-100.0,100.0,94.0,
430145,,-100.0,100.0,94.0,
430148,,-100.0,100.0,94.0,
430159,,-100.0,100.0,94.33333333333333,
430164,,-100.0,100.0,94.66666666666667,
430170,,-100.0,100.0,95.0,
430174,,-100.0,100.0,95.0,
430179,,-100.0,100.0,95.0,
430191,,-100.0,100.0,95.0,
430196,,-100.0,100.0,95.0,
430208,,-100.0,100.0,95.0,
430212,,-100.0,100.0,95.0,
430224,,-100.0,100.0,95.0,
430230,,-100.0,100.0,95.0,
430243,,-100.0,100.0,95.0,
430258,,-100.0,100.0,95.0,
430275,,-100.0,100.0,95.0,
430279,,-100.0,100.0,95.0,
430296,,-100.0,100.0,95.0,
430297,,-100.0,100.0,95.33333333333333,
430312,,-100.0,100.0,95.66666666666667,
430314,,-100.0,100.0,96.0,
430329,,-100.0,100.0,96.0,
430330,,-100.0,100.0,96.0,
430342,,-100.0,100.0,98.0,
430346,,-100.0,100.0,98.0,
430349,,-100.0,100.0,98.0,
430360,,-100.0,100.0,99.0,
430368,,-100.0,100.0,99.0,
430375,,-100.0,100.0,99.0,
430393,,-100.0,100.0,99.0,
430398,,-100.0,100.0,99.0,
430409,,-100.0,100.0,99.0,
430412,,-100.0,100.0,99.0,
430426,,-100.0,100.0,99.0,
430428,,-100.0,100.0,99.0,
430444,,-100.0,100.0,99.0,
430446,,-100.0,100.0,99.0,
430459,,-100.0,100.0,99.0,
430477,,-100.0,100.0,99.0,
430487,,-100.0,100.0,99.0,
430495,,-100.0,100.0,99.5,
430510,,-100.0,100.0,100.0,
430511,,-100.0,100.0,,
430515,,-100.0,100.0,,
430564,,-100.0,100.0,,
430578,,-100.0,100.0,,
430597,,-100.0,100.0,,
430612,,-100.0,100.0,,
430628,,-100.0,100.0,,
430645,,-100.0,100.0,,
430647,,-100.0,100.0,,
430663,,-100.0,100.0,,
430679,,-100.0,100.0,,
430695,,-100.0,100.0,,
430696,,-100.0,100.0,,
430712,,-100.0,100.0,,
430715,,-100.0,100.0,,
430729,,-100.0,100.0,,
430733,,-100.0,100.0,,
430746,,-100.0,100.0,,
430762,,-100.0,100.0,,
430778,,-100.0,100.0,,
430796,,-100.0,100.0,,
430812,,-100.0,100.0,,
430830,,-100.0,100.0,,
430847,,-100.0,100.0,,
430895,,-100.0,100.0,,
430912,,-100.0,100.0,,
430928,,-100.0,100.0,,
430944,,-100.0,100.0,,
430962,,-100.0,100.0,,
430971,,-100.0,100.0,,
430972,59.0,-100.0,100.0,,
430977,59.25,-100.0,100.0,,
430997,59.5,-100.0,100.0,,
431017,59.75,-100.0,100.0,,
431031,60.0,-100.0,100.0,,
431080,61.0,-100.0,100.0,,
431091,62.0,-100.0,100.0,,
431096,62.6,-100.0,100.0,,
431111,63.2,-100.0,100.0,,
431130,63.8,-100.0,100.0,,
431145,64.4,-100.0,100.0,,
431151,65.0,-100.0,100.0,,
431162,65.18181818181819,-100.0,100.0,,
431177,65.36363636363636,-100.0,100.0,,
431178,65.54545454545455,-100.0,100.0,,
431195,65.72727272727273,-100.0,100.0,,
431196,65.9090909090909,-100.0,100.0,,
431212,66.0909090909091,-100.0,100.0,,
431228,66.27272727272727,-100.0,100.0,,
431245,66.45454545454545,-100.0,100.0,,
431262,66.63636363636364,-100.0,100.0,,
431278,66.81818181818181,-100.0,100.0,,
431292,67.0,-100.0,100.0,,
431295,67.2,-100.0,100.0,,
431312,67.4,-100.0,100.0,,
431328,67.6,-100.0,100.0,,
431345,67.8,-100.0,100.0,,
431351,68.0,-100.0,100.0,,
431360,68.4375,-100.0,100.0,,
431362,68.875,-100.0,100.0,,
431378,69.3125,-100.0,100.0,,
431395,69.75,-100.0,100.0,,
431412,70.1875,-100.0,100.0,,
431428,70.625,-100.0,100.0,,
431429,71.0625,-100.0,100.0,,
431445,71.5,-100.0,100.0,,
431462,71.9375,-100.0,100.0,,
431467,72.375,-100.0,100.0,,
431478,72.8125,-100.0,100.0,,
431479,73.25,-100.0,100.0,,
431483,73.6875,-100.0,100.0,,
431495,74.125,-100.0,100.0,,
431499,74.5625,-100.0,100.0,,
431512,75.0,-100.0,100.0,,
431516,75.1,-100.0,100.0,,
431528,75.2,-100.0,100.0,,
431529,75.3,-100.0,100.0,,
431533,75.4,-100.0,100.0,,
431545,75.5,-100.0,100.0,,
431549,75.6,-100.0,100.0,,
431560,75.7,-100.0,100.0,,
431562,75.8,-100.0,100.0,,
431567,75.9,-100.0,100.0,,
431571,76.0,-100.0,100.0,,
431578,76.18181818181819,-100.0,100.0,,
431584,76.36363636363636,-100.0,100.0,,
431592,76.54545454545455,-100.0,100.0,,
431595,76.72727272727273,-100.0,100.0,,
431613,76.9090909090909,-100.0,100.0,,
431626,77.0909090909091,-100.0,100.0,,
431629,77.27272727272727,-100.0,100.0,,
431645,77.45454545454545,-100.0,100.0,,
431659,77.63636363636364,-100.0,100.0,,
431662,77.81818181818181,-100.0,100.0,,
431671,78.0,-100.0,100.0,,
431675,78.16666666666667,-100.0,100.0,,
431679,78.33333333333333,-100.0,100.0,,
431695,78.5,-100.0,100.0,,
431709,78.66666666666667,-100.0,100.0,,
431712,78.83333333333333,-100.0,100.0,,
431714,79.0,-100.0,100.0,,
431726,79.0,-100.0,100.0,,
431729,79.0,-100.0,100.0,,
431745,79.0,-100.0,100.0,,
431759,79.0,-100.0,100.0,,
431762,79.0,-100.0,100.0,,
431771,79.0,-100.0,100.0,,
431779,79.33333333333333,-100.0,100.0,,
431796,79.66666666666667,-100.0,100.0,,
431812,80.0,-100.0,100.0,,
431829,80.5,-100.0,100.0,,
431845,81.0,-100.0,100.0,,
431862,81.5,-100.0,100.0,,
431871,82.0,-100.0,100.0,,
431879,82.25,-100.0,100.0,,
431896,82.5,-100.0,100.0,,
431912,82.75,-100.0,100.0,,
431913,83.0,-100.0,100.0,,
431929,83.25,-100.0,100.0,,
431946,83.5,-100.0,100.0,,
431962,83.75,-100.0,100.0,,
431971,84.0,-100.0,100.0,,
431979,84.6,-100.0,100.0,,
431996,85.2,-100.0,100.0,,
432012,85.8,-100.0,100.0,,
432029,86.4,-100.0,100.0,,
432031,87.0,-100.0,100.0,,
432046,87.66666666666667,-100.0,100.0,,
432062,88.33333333333333,-100.0,100.0,,
432071,89.0,-100.0,100.0,,
432079,89.42857142857143,-100.0,100.0,,
432096,89.85714285714286,-100.0,100.0,,
432112,90.28571428571429,-100.0,100.0,,
432129,90.71428571428571,-100.0,100.0,,
432146,91.14285714285714,-100.0,100.0,,
432163,91.57142857142857,-100.0,100.0,,
432171,92.0,-100.0,100.0,,
432179,92.2,-100.0,100.0,,
432197,92.4,-100.0,100.0,,
432213,92.6,-100.0,100.0,,
432229,92.8,-100.0,100.0,,
432231,93.0,-100.0,100.0,,
432246,93.66666666666667,-100.0,100.0,,
432263,94.33333333333333,-100.0,100.0,,
432271,95.0,-100.0,100.0,,
432280,96.0,-100.0,100.0,,
432327,97.0,-100.0,100.0,,
432492,97.0,-100.0,100.0,,
432551,98.0,-100.0,100.0,,
432613,100.0,-100.0,100.0,,
432614,,-100.0,100.0,,
433780,,-100.0,100.0,,
433798,,-100.0,100.0,,
433815,,-100.0,100.0,,
433831,,-100.0,100.0,,
433847,,-100.0,100.0,,
433865,,-100.0,100.0,,
433880,,-100.0,100.0,,
433898,,-100.0,100.0,,
433914,,-100.0,100.0,,
433930,,-100.0,100.0,,
434081,,-100.0,100.0,,
434098,,-100.0,100.0,,
434115,,-100.0,100.0,,
434132,,-100.0,100.0,,
434146,,-100.0,100.0,,
434148,,-100.0,100.0,,
434163,,-100.0,100.0,,
434165,,-100.0,100.0,,
434179,,-100.0,100.0,,
434182,,-100.0,100.0,,
434196,,-100.0,100.0,,
434198,,-100.0,100.0,,
434212,,-100.0,100.0,,
434215,,-100.0,100.0,,
434229,,-100.0,100.0,,
434231,,-100.0,100.0,,
434248,,-100.0,100.0,,
434265,,-100.0,100.0,,
434282,,-100.0,100.0,,
434299,,-100.0,100.0,,
434315,,-100.0,100.0,,
434333,,-100.0,100.0,,
434348,,-100.0,100.0,,
434365,,-100.0,100.0,,
434382,,-100.0,100.0,,
434398,,-100.0,100.0,,
434415,,-100.0,100.0,,
434432,,-100.0,100.0,,
434448,,-100.0,100.0,,
434465,,-100.0,100.0,,
434482,,-100.0,100.0,,
434498,,-100.0,100.0,,
434515,,-100.0,100.0,,
434532,,-100.0,100.0,,
434548,,-100.0,100.0,,
434565,,-100.0,100.0,,
434582,,-100.0,100.0,,
434599,,-100.0,100.0,,
434615,,-100.0,100.0,,
434632,,-100.0,100.0,,
434649,,-100.0,100.0,,
434665,,-100.0,100.0,,
434682,,-100.0,100.0,,
434699,,-100.0,100.0,,
434715,,-100.0,100.0,,
434733,,-100.0,100.0,,
434749,,-100.0,100.0,,
434765,,-100.0,100.0,,
434782,,-100.0,100.0,,
434799,,-100.0,100.0,,
434815,,-100.0,100.0,,
434832,,-100.0,100.0,,
434849,,-100.0,100.0,,
434866,,-100.0,100.0,,
435613,,-100.0,100.0,,
435614,99.0,-100.0,100.0,,
435671,98.0,-100.0,100.0,,
435718,96.0,-100.0,100.0,,
435761,94.0,-100.0,100.0,,
435783,93.5,-100.0,100.0,,
435800,93.0,-100.0,100.0,,
435817,92.5,-100.0,100.0,,
435818,92.0,-100.0,100.0,,
435834,91.91666666666667,-100.0,100.0,,
435850,91.83333333333333,-100.0,100.0,,
435867,91.75,-100.0,100.0,,
435883,91.66666666666667,-100.0,100.0,,
435900,91.58333333333333,-100.0,100.0,,
435917,91.5,-100.0,100.0,,
435933,91.41666666666667,-100.0,100.0,,
435950,91.33333333333333,-100.0,100.0,,
435967,91.25,-100.0,100.0,,
435984,91.16666666666667,-100.0,100.0,,
436000,91.08333333333333,-100.0,100.0,,
436014,91.0,-100.0,100.0,,
436017,90.83333333333333,-100.0,100.0,,
436033,90.66666666666667,-100.0,100.0,,
436050,90.5,-100.0,100.0,,
436054,90.33333333333333,-100.0,100.0,,
436067,90.16666666666667,-100.0,100.0,,
436071,90.0,-100.0,100.0,,
436076,89.71428571428571,-100.0,100.0,,
436084,89.42857142857143,-100.0,100.0,,
436100,89.14285714285714,-100.0,100.0,,
436103,88.85714285714286,-100.0,100.0,,
436117,88.57142857142857,-100.0,100.0,,
436119,88.28571428571429,-100.0,100.0,,
436131,88.0,-100.0,100.0,,
436134,87.83333333333333,-100.0,100.0,,
436136,87.66666666666667,-100.0,100.0,,
436150,87.5,-100.0,100.0,,
436153,87.33333333333333,-100.0,100.0,,
436167,87.16666666666667,-100.0,100.0,,
436170,87.0,-100.0,100.0,,
436184,86.83333333333333,-100.0,100.0,,
436186,86.66666666666667,-100.0,100.0,,
436200,86.5,-100.0,100.0,,
436203,86.33333333333333,-100.0,100.0,,
436217,86.16666666666667,-100.0,100.0,,
436219,86.0,-100.0,100.0,,
436234,85.83333333333333,-100.0,100.0,,
436236,85.66666666666667,-100.0,100.0,,
436250,85.5,-100.0,100.0,,
436256,85.33333333333333,-100.0,100.0,,
436267,85.16666666666667,-100.0,100.0,,
436284,85.0,-100.0,100.0,,
436300,84.83333333333333,-100.0,100.0,,
436317,84.66666666666667,-100.0,100.0,,
436335,84.5,-100.0,100.0,,
436338,84.33333333333333,-100.0,100.0,,
436350,84.16666666666667,-100.0,100.0,,
436351,84.0,-100.0,100.0,,
436353,83.875,-100.0,100.0,,
436367,83.75,-100.0,100.0,,
436369,83.625,-100.0,100.0,,
436384,83.5,-100.0,100.0,,
436386,83.375,-100.0,100.0,,
436401,83.25,-100.0,100.0,,
436402,83.125,-100.0,100.0,,
436412,83.0,-100.0,100.0,,
436418,83.0,-100.0,100.0,,
436419,83.0,-100.0,100.0,,
436434,83.0,-100.0,100.0,,
436436,83.0,-100.0,100.0,,
436451,83.0,-100.0,100.0,,
436452,83.0,-100.0,100.0,,
436467,83.0,-100.0,100.0,,
436469,83.0,-100.0,100.0,,
436484,83.0,-100.0,100.0,,
436486,83.0,-100.0,100.0,,
436501,83.0,-100.0,100.0,,
436517,83.0,-100.0,100.0,,
436534,83.0,-100.0,100.0,,
436551,83.0,-100.0,100.0,,
436567,83.0,-100.0,100.0,,
436569,83.0,-100.0,100.0,,
436584,83.0,-100.0,100.0,,
436588,83.0,-100.0,100.0,,
436601,83.0,-100.0,100.0,,
436602,83.0,-100.0,100.0,,
436617,83.0,-100.0,100.0,,
436619,83.0,-100.0,100.0,,
436634,83.0,-100.0,100.0,,
436635,83.0,-100.0,100.0,,
436651,83.0,-100.0,100.0,,
436652,83.0,-100.0,100.0,,
436668,83.0,-100.0,100.0,,
436671,83.0,-100.0,100.0,,
436684,83.0,-100.0,100.0,,
436685,83.0,-100.0,100.0,,
436701,83.0,-100.0,100.0,,
436703,83.0,-100.0,100.0,,
436718,83.0,-100.0,100.0,,
436719,83.0,-100.0,100.0,,
436735,83.0,-100.0,100.0,,
436751,83.0,-100.0,100.0,,
436768,83.0,-100.0,100.0,,
436784,83.0,-100.0,100.0,,
436785,83.0,-100.0,100.0,,
436801,83.0,-100.0,100.0,,
436803,83.0,-100.0,100.0,,
436818,83.0,-100.0,100.0,,
436835,83.0,-100.0,100.0,,
436836,83.0,-100.0,100.0,,
436851,83.0,-100.0,100.0,,
436853,83.0,-100.0,100.0,,
436868,83.0,-100.0,100.0,,
436884,83.0,-100.0,100.0,,
436885,83.0,-100.0,100.0,,
436901,83.0,-100.0,100.0,,
436902,83.0,-100.0,100.0,,
436918,83.0,-100.0,100.0,,
436934,83.0,-100.0,100.0,,
436938,83.0,-100.0,100.0,,
436951,83.0,-100.0,100.0,,
436968,83.0,-100.0,100.0,,
436984,83.0,-100.0,100.0,,
437001,83.0,-100.0,100.0,,
437002,83.0,-100.0,100.0,,
437018,83.0,-100.0,100.0,,
437020,83.0,-100.0,100.0,,
437034,83.0,-100.0,100.0,,
437035,83.0,-100.0,100.0,,
437051,83.0,-100.0,100.0,,
437052,83.0,-100.0,100.0,,
437068,83.0,-100.0,100.0,,
437085,83.0,-100.0,100.0,,
437103,83.0,-100.0,100.0,,
437104,83.0,-100.0,100.0,,
437135,83.0,-100.0,100.0,,
437235,83.0,-100.0,100.0,,
437253,83.0,-100.0,100.0,,
437271,83.0,-100.0,100.0,,
437302,83.0,-100.0,100.0,,
437318,83.0,-100.0,100.0,,
437336,83.0,-100.0,100.0,,
437353,83.0,-100.0,100.0,,
437435,83.0,-100.0,100.0,,
437451,83.0,-100.0,100.0,,
437467,83.0,-100.0,100.0,,
437484,83.0,-100.0,100.0,,
437501,83.0,-100.0,100.0,,
437521,83.0,-100.0,100.0,,
437534,83.0,-100.0,100.0,,
437551,83.0,-100.0,100.0,,
437650,83.0,-100.0,100.0,,
437670,83.0,-100.0,100.0,,
437684,83.0,-100.0,100.0,,
437700,83.0,-100.0,100.0,,
437717,83.0,-100.0,100.0,,
437734,83.0,-100.0,100.0,,
437756,83.0,-100.0,100.0,,
437768,83.0,-100.0,100.0,,
437784,83.0,-100.0,100.0,,
437884,83.0,-100.0,100.0,,
437900,83.0,-100.0,100.0,,
437917,83.0,-100.0,100.0,,
437936,83.0,-100.0,100.0,,
437950,83.0,-100.0,100.0,,
437967,83.0,-100.0,100.0,,
437983,83.0,-100.0,100.0,,
438001,83.0,-100.0,100.0,,
438017,83.0,-100.0,100.0,,
438033,83.0,-100.0,100.0,,
438050,83.0,-100.0,100.0,,
438068,83.0,-100.0,100.0,,
438133,83.0,-100.0,100.0,,
438150,83.0,-100.0,100.0,,
438183,83.0,-100.0,100.0,,
438200,83.0,-100.0,100.0,,
438216,83.0,-100.0,100.0,,
438233,83.0,-100.0,100.0,,
438250,83.0,-100.0,100.0,,
438266,83.0,-100.0,100.0,,
438299,83.0,-100.0,100.0,,
438316,83.0,-100.0,100.0,,
438333,83.0,-100.0,100.0,,
438350,83.0,-100.0,100.0,,
438366,83.0,-100.0,100.0,,
438382,83.0,-100.0,100.0,,
438400,83.0,-100.0,100.0,,
438417,83.0,-100.0,100.0,,
438433,83.0,-100.0,100.0,,
438449,83.0,-100.0,100.0,,
438466,83.0,-100.0,100.0,,
438485,83.0,-100.0,100.0,,
438566,83.0,-100.0,100.0,,
438583,83.0,-100.0,100.0,,
438599,83.0,-100.0,100.0,,
438615,83.0,-100.0,100.0,,
438632,83.0,-100.0,100.0,,
438649,83.0,-100.0,100.0,,
438666,83.0,-100.0,100.0,,
438684,83.0,-100.0,100.0,,
438700,83.0,-100.0,100.0,,
438715,83.0,-100.0,100.0,,
