,A1O51ZAYABZYI,ARGR4AJESGHHP,A2IJQ30G1BWGV
110069,-100.0,,-93.0
110100,-100.0,,-93.0
110105,-100.0,,-93.0
110117,-100.0,,-93.0
110150,-100.0,,-93.0
110159,-100.0,,-93.0
110194,-100.0,,-93.0
110208,-100.0,,-93.0
110221,-100.0,,-93.0
110234,-100.0,,-93.0
110235,-100.0,,-93.0
110259,-100.0,,-93.0
110266,-100.0,,-93.0
110272,-100.0,,-93.0
110293,-100.0,,-93.0
110316,-100.0,,-93.0
110332,-100.0,,-93.0
110365,-100.0,,-93.0
110368,-100.0,,-93.0
110377,-100.0,,-93.0
110395,-100.0,,-93.0
110411,-100.0,,-93.0
110425,-100.0,,-93.0
110452,-100.0,,-93.0
110461,-100.0,,-93.0
110464,-100.0,,-93.0
110479,-100.0,,-93.0
110492,-100.0,,-93.0
110528,-100.0,,-93.0
110532,-100.0,,-93.0
110540,-100.0,,-93.0
110566,-100.0,,-93.0
110580,-100.0,,-93.0
110590,-100.0,,-93.0
110628,-100.0,,-93.0
110641,-100.0,,-93.0
110655,-100.0,,-93.0
110663,-100.0,,-93.0
110668,-100.0,,-93.0
110692,-100.0,,-93.0
110694,-100.0,,-93.0
110704,-100.0,,-93.0
110739,-100.0,,-93.0
110750,-100.0,,-93.0
110766,-100.0,,-93.0
110779,-100.0,,-93.0
110813,-100.0,,-93.0
110820,-100.0,,-93.0
110824,-100.0,,-93.0
110862,-100.0,,-93.0
110866,-100.0,,-93.0
110873,-100.0,,-93.0
110895,-100.0,,-93.0
110907,-100.0,,-93.0
110910,-100.0,,-93.0
110948,-100.0,,-93.0
110963,-100.0,,-93.0
111003,-100.0,,-93.0
111021,-100.0,,-93.0
111068,-100.0,,-93.0
111075,-100.0,,-93.0
111079,-100.0,,-93.0
111104,-100.0,,-93.0
111108,-100.0,,-93.0
111142,-100.0,,-93.0
111155,-100.0,,-93.0
111189,-100.0,,-93.0
111199,-100.0,,-93.0
111201,-100.0,,-93.0
111216,-100.0,,-93.0
111230,-100.0,,-93.0
111259,-100.0,,-93.0
111269,-100.0,,-93.0
111284,-100.0,,-93.0
111323,-100.0,,-93.0
111335,-100.0,,-93.0
111355,-100.0,,-93.0
111373,-100.0,,-93.0
111387,-100.0,,-93.0
111401,-100.0,,-93.0
111404,-100.0,,-93.0
111418,-100.0,,-93.0
111432,-100.0,,-93.0
111433,-100.0,,-93.0
111448,-100.0,,-93.0
111463,-100.0,,-93.0
111484,-100.0,,-93.0
111498,-100.0,,-93.0
111499,-100.0,,-93.0
111512,-100.0,,-93.0
111517,-100.0,,-93.0
111525,-100.0,,-93.0
111546,-100.0,,-93.0
111566,-100.0,,-93.0
111605,-100.0,,-93.0
111612,-100.0,,-93.0
111620,-100.0,,-93.0
111659,-100.0,,-93.0
111676,-100.0,,-93.0
111682,-100.0,,-93.0
111690,-100.0,,-93.0
111707,-100.0,,-93.0
111720,-100.0,,-93.0
111726,-100.0,,-93.0
111728,-100.0,,-93.0
111741,-100.0,,-93.0
111762,-100.0,,-93.0
111783,-100.0,,-93.0
111797,-100.0,,-93.0
111819,-100.0,,-93.0
111826,-100.0,,-93.0
111862,-100.0,,-93.0
111878,-100.0,,-93.0
111891,-100.0,,-93.0
111913,-100.0,,-93.0
111926,-100.0,,-93.0
111942,-100.0,,-93.0
111957,-100.0,,-93.0
111959,-100.0,,-93.0
111973,-100.0,,-93.0
111998,-100.0,,-93.0
112016,-100.0,,-93.0
112029,-100.0,,-93.0
112044,-100.0,,-93.0
112058,-100.0,,-93.0
112084,-100.0,,-93.0
112099,-100.0,,-93.0
112135,-100.0,,-93.0
112139,-100.0,,-93.0
112151,-100.0,,-93.0
112176,-100.0,,-93.0
112187,-100.0,,-93.0
112224,-100.0,,-93.0
112229,-100.0,,-93.0
112238,-100.0,,-93.0
112274,-100.0,,-93.0
112276,-100.0,,-93.0
112289,-100.0,,-93.0
112302,-100.0,,-93.0
112316,-100.0,,-93.0
112322,-100.0,,-93.0
112352,-100.0,,-93.0
112360,-100.0,,-93.0
112386,-100.0,,-93.0
112401,-100.0,,-93.0
112403,-100.0,,-93.0
112437,-100.0,,-93.0
112444,-100.0,,-93.0
112452,-100.0,,-93.0
112465,-100.0,,-93.0
112481,-100.0,,-93.0
112521,-100.0,,-93.0
112525,-100.0,,-93.0
112539,-100.0,,-93.0
112552,-100.0,,-93.0
112564,-100.0,,-93.0
112566,-100.0,,-93.0
112596,-100.0,,-93.0
112610,-100.0,,-93.0
112611,-100.0,,-93.0
112646,-100.0,,-93.0
112655,-100.0,,-93.0
112657,-100.0,,-93.0
112699,-100.0,,-93.0
112713,-100.0,,-93.0
112749,-100.0,,-93.0
112763,-100.0,,-93.0
112797,-100.0,,-93.0
112808,-100.0,,-93.0
112810,-100.0,,-93.0
112825,-100.0,,-93.0
112839,-100.0,,-93.0
112855,-100.0,,-93.0
112867,-100.0,,-93.0
112880,-100.0,,-93.0
112915,-100.0,,-93.0
112927,-100.0,,-93.0
112966,-100.0,,-93.0
112985,-100.0,,-93.0
113002,-100.0,,-93.0
113010,-100.0,,-93.0
113023,-100.0,,-93.0
113040,-100.0,,-93.0
113077,-100.0,,-93.0
113092,-100.0,,-93.0
113126,-100.0,,-93.0
113138,-100.0,,-93.0
113173,-100.0,,-93.0
113187,-100.0,,-93.0
113199,-100.0,,-93.0
113212,-100.0,,-93.0
113241,-100.0,,-93.0
113255,-100.0,,-93.0
113289,-100.0,,-93.0
113301,-100.0,,-93.0
113342,-100.0,,-93.0
113354,-100.0,,-93.0
113394,-100.0,,-93.0
113413,-100.0,,-93.0
113441,-100.0,,-93.0
113445,-100.0,,-93.0
113457,-100.0,,-93.0
113475,-100.0,,-93.0
113574,-100.0,,-93.0
113654,-100.0,,-93.0
113742,-100.0,,-93.0
113775,-100.0,,-93.0
113822,-100.0,,-93.0
113882,-100.0,,-93.0
113952,-100.0,,-93.0
114034,-100.0,,-93.0
114089,-100.0,,-93.0
114145,-100.0,,-93.0
114222,-100.0,,-93.0
114246,-100.0,,-93.0
114450,-100.0,,-93.0
114738,-100.0,,-93.0
114782,-100.0,,-93.0
114833,-100.0,,-93.0
114894,-100.0,,-93.0
114934,-100.0,,-93.0
114958,-100.0,,-93.0
115091,-100.0,,-93.0
115120,-100.0,,-93.0
115154,-100.0,,-93.0
115193,-100.0,,-93.0
115230,-100.0,,-93.0
115283,-100.0,,-93.0
117070,-100.0,,-93.0
117105,-100.0,,-93.0
117153,-100.0,,-93.0
117187,-100.0,,-93.0
117226,-100.0,,-93.0
117281,-100.0,,-93.0
117351,-100.0,,-93.0
117392,-100.0,,-93.0
117442,-100.0,,-93.0
117510,-100.0,,-93.0
117562,-100.0,,-93.0
117610,-100.0,,-93.0
117649,-100.0,,-93.0
117675,-100.0,,-93.0
117731,-100.0,,-93.0
117782,-100.0,,-93.0
117906,-100.0,,-93.0
117950,-100.0,,-93.0
117981,-100.0,,-93.0
118063,-100.0,,-93.0
118128,-100.0,,-93.0
118184,-100.0,,-93.0
118222,-100.0,,-93.0
118307,-100.0,,-93.0
118384,-100.0,,-93.0
118440,-100.0,,-93.0
118456,-100.0,,-93.0
118481,-100.0,,-93.0
118490,-100.0,,-93.0
118494,-100.0,,-93.0
118496,-100.0,,-93.0
118508,-100.0,,-93.0
118514,-100.0,,-93.0
118527,-100.0,,-93.0
118529,-100.0,,-93.0
118532,-100.0,,-93.0
118546,-100.0,,-93.0
118551,-100.0,,-93.0
118560,-100.0,,-93.0
118561,-100.0,,-93.0
118571,-100.0,,-93.0
118576,-100.0,,-93.0
118587,-100.0,,-93.0
118592,-100.0,,-93.0
118603,-100.0,,-93.0
118605,-100.0,,-93.0
118611,-100.0,,-93.0
118624,-100.0,,-93.0
118645,-100.0,,-93.0
118654,-100.0,,-93.0
118662,-100.0,,-93.0
118674,-100.0,,-93.0
118680,-100.0,,-93.0
118695,-100.0,,-93.0
118700,-100.0,,-93.0
118717,-100.0,,-93.0
118725,-100.0,,-93.0
118731,-100.0,,-93.0
118741,-100.0,,-93.0
118749,-100.0,,-93.0
118760,-100.0,,-93.0
118767,-100.0,,-93.0
118770,-100.0,,-93.0
118778,-100.0,,-93.0
118784,-100.0,,-93.0
118787,-100.0,,-93.0
118792,-100.0,,-93.0
118803,-100.0,,-93.0
118808,-100.0,,-93.0
118820,-100.0,,-93.0
118824,-100.0,,-93.0
118826,-100.0,,-93.0
118839,-100.0,,-93.0
118845,-100.0,,-93.0
118855,-100.0,,-93.0
118857,-100.0,,-93.0
118863,-100.0,,-93.0
118874,-100.0,,-93.0
118880,-100.0,,-93.0
118891,-100.0,,-93.0
118897,-100.0,,-93.0
118904,-100.0,,-93.0
118908,-100.0,,-93.0
118914,-100.0,,-93.0
118930,-100.0,,-93.0
118936,-100.0,,-93.0
118949,-100.0,,-93.0
118956,-100.0,,-93.0
118969,-100.0,,-93.0
118988,-100.0,,-93.0
118993,-100.0,,-93.0
118995,-100.0,,-93.0
119014,-100.0,,-93.0
119032,-100.0,,-93.0
119033,-100.0,,-93.0
119053,-100.0,,-93.0
119062,-100.0,,-93.0
119068,-100.0,,-93.0
119074,-100.0,,-93.0
119079,-100.0,,-93.0
119100,-100.0,,-93.0
119110,-100.0,,-93.0
119117,-100.0,,-93.0
119125,-100.0,,-93.0
119129,-100.0,,-93.0
119134,-100.0,,-93.0
119145,-100.0,,-93.0
119151,-100.0,,-93.0
119153,-100.0,,-93.0
119161,-100.0,,-93.0
119168,-100.0,,-93.0
119182,-100.0,,-93.0
119187,-100.0,,-93.0
119196,-100.0,,-93.0
119200,-100.0,,-93.0
119210,-100.0,,-93.0
119218,-100.0,,-93.0
119225,-100.0,,-93.0
119237,-100.0,,-93.0
119239,-100.0,,-93.0
119244,-100.0,,-93.0
119258,-100.0,,-93.0
119278,-100.0,,-93.0
119286,-100.0,,-93.0
119292,-100.0,,-93.0
119309,-100.0,,-93.0
119312,-100.0,,-93.0
119321,-100.0,,-93.0
119328,-100.0,,-93.0
119341,-100.0,,-93.0
119346,-100.0,,-93.0
119360,-100.0,,-93.0
119366,-100.0,,-93.0
119375,-100.0,,-93.0
119382,-100.0,,-93.0
119387,-100.0,,-93.0
119405,-100.0,,-93.0
119413,-100.0,,-93.0
119415,-100.0,,-93.0
119422,-100.0,,-93.0
119433,-100.0,,-93.0
119439,-100.0,,-93.0
119450,-100.0,,-93.0
119455,-100.0,,-93.0
119468,-100.0,,-93.0
119475,-100.0,,-93.0
119494,-100.0,,-93.0
119507,-100.0,,-93.0
119521,-100.0,,-93.0
119526,-100.0,,-93.0
119538,-100.0,,-93.0
119544,-100.0,,-93.0
119555,-100.0,,-93.0
119562,-100.0,,-93.0
119571,-100.0,,-93.0
119578,-100.0,,-93.0
119591,-100.0,,-93.0
119598,-100.0,,-93.0
119608,-100.0,,-93.0
119616,-100.0,,-93.0
119626,-100.0,,-93.0
119635,-100.0,,-93.0
119649,-100.0,,-93.0
119657,-100.0,,-93.0
119659,-100.0,,-93.0
119667,-100.0,,-93.0
119691,-100.0,,-93.0
119706,-100.0,,-93.0
119724,-100.0,,-93.0
119735,-100.0,,-93.0
119759,-100.0,,-93.0
119773,-100.0,,-93.0
119775,-100.0,,-93.0
119793,-100.0,,-93.0
119807,-100.0,,-93.0
119813,-100.0,,-93.0
119821,-100.0,,-93.0
119824,-100.0,,-93.0
119829,-100.0,,-93.0
119840,-100.0,,-93.0
119848,-100.0,,-93.0
119855,-100.0,,-93.0
119866,-100.0,,-93.0
119873,-100.0,,-93.0
119890,-100.0,,-93.0
119902,-100.0,,-93.0
119907,-100.0,,-93.0
119923,-100.0,,-93.0
119936,-100.0,,-93.0
119957,-100.0,,-93.0
119965,-100.0,,-93.0
119970,-100.0,,-93.0
119977,-100.0,,-93.0
119987,-100.0,,-93.0
120009,-100.0,,-93.0
120022,-100.0,,-93.0
120032,-100.0,,-93.0
120049,-100.0,,-93.0
120061,-100.0,,-93.0
120062,-100.0,,-93.0
120075,-100.0,,-93.0
120251,-100.0,,-93.0
120298,-100.0,,-93.0
120367,-100.0,,-93.0
120410,-100.0,,-93.0
120437,-100.0,,-93.0
120487,-100.0,,-93.0
120514,-100.0,,-93.0
120577,-100.0,,-93.0
120654,-100.0,,-93.0
120684,-100.0,,-93.0
120733,-100.0,,-93.0
120852,-100.0,,-93.0
120903,-100.0,,-93.0
120974,-100.0,,-93.0
121007,-100.0,,-93.0
121049,-100.0,,-93.0
121146,-100.0,,-93.0
121204,-100.0,,-93.0
121259,-100.0,,-93.0
121315,-100.0,,-93.0
121348,-100.0,,-93.0
121383,-100.0,,-93.0
121429,-100.0,,-93.0
121492,-100.0,,-93.0
121579,-100.0,,-93.0
121629,-100.0,,-93.0
121703,-100.0,,-93.0
121733,-100.0,,-93.0
121829,-100.0,,-93.0
121870,-100.0,,-93.0
121925,-100.0,,-93.0
121957,-100.0,,-93.0
121999,-100.0,,-93.0
122059,-100.0,,-93.0
122120,-100.0,,-93.0
122166,-100.0,,-93.0
122210,-100.0,,-93.0
122239,-100.0,,-93.0
122256,-100.0,,-93.0
122332,-100.0,,-93.0
122373,-100.0,,-93.0
122414,-100.0,,-93.0
122470,-100.0,,-93.0
122528,-100.0,,-93.0
122587,-100.0,,-93.0
122630,-100.0,,-93.0
122662,-100.0,,-93.0
122698,-100.0,,-93.0
122729,-100.0,,-93.0
122783,-100.0,,-93.0
122815,-100.0,,-93.0
122939,-100.0,,-93.0
122963,-100.0,,-93.0
123059,-100.0,,-93.0
123110,-100.0,,-93.0
123154,-100.0,,-93.0
123180,-100.0,,-93.0
123208,-100.0,,-93.0
123233,-100.0,,-93.0
123256,-100.0,,-93.0
123291,-100.0,,-93.0
123363,-100.0,,-93.0
123431,-100.0,,-93.0
123491,-100.0,,-93.0
123551,-100.0,,-93.0
123577,-100.0,,-93.0
123617,-100.0,,-93.0
123644,-100.0,,-93.0
123680,-100.0,,-93.0
123741,-100.0,,-93.0
123797,-100.0,,-93.0
123833,-100.0,,-93.0
123905,-100.0,,-93.0
123949,-100.0,,-93.0
124099,-100.0,,-93.0
124155,-100.0,,-93.0
124253,-100.0,,-93.0
124321,-100.0,,-93.0
124456,-100.0,,-93.0
124497,-100.0,,-93.0
124528,-100.0,,-93.0
124581,-100.0,,-93.0
124603,-100.0,,-93.0
124652,-100.0,,-93.0
124765,-100.0,,-93.0
124839,-100.0,,-93.0
124889,-100.0,,-93.0
124950,-100.0,,-93.0
124993,-100.0,,-93.0
125100,-100.0,,-93.0
125134,-100.0,,-93.0
125188,-100.0,,-93.0
125224,-100.0,,-93.0
125255,-100.0,,-93.0
125294,-100.0,,-93.0
125373,-100.0,,-93.0
125445,-100.0,,-93.0
125491,-100.0,,-93.0
125541,-100.0,,-93.0
125580,-100.0,,-93.0
125620,-100.0,,-93.0
125693,-100.0,,-93.0
125747,-100.0,,-93.0
125787,-100.0,,-93.0
125824,-100.0,,-93.0
125883,-100.0,,-93.0
126035,-100.0,,-93.0
126074,-100.0,,-93.0
126154,-100.0,,-93.0
126197,-100.0,,-93.0
126232,-100.0,,-93.0
126323,-100.0,,-93.0
126361,-100.0,,-93.0
126440,-100.0,,-93.0
132232,-100.0,,-93.0
132239,-100.0,,-92.0
132290,-100.0,,-89.0
132393,-100.0,,-89.0
132414,-100.0,,-88.0
132438,-100.0,,-87.0
132453,-100.0,,-86.0
132476,-100.0,,-84.0
132493,-100.0,,-84.0
132506,-100.0,,-83.0
132631,-100.0,,-83.0
132646,-100.0,,-82.0
132673,-100.0,,-81.0
132719,-100.0,,-81.0
132728,-99.0,,-81.0
132738,-99.0,,-81.0
132757,-99.0,,-80.0
132761,-99.0,,-79.66666666666667
132770,-98.0,,-79.33333333333333
132779,-98.0,,-79.0
132800,-98.0,,-78.0
132808,-98.0,,-78.0
132816,-97.0,,-78.0
132850,-97.0,,-78.0
132862,-95.0,,-78.0
132891,-95.0,,-78.0
132908,-95.0,,-77.0
132928,-95.0,,-76.0
132945,-95.0,,-75.0
132964,-95.0,,-74.0
133064,-95.0,,-74.0
133080,-95.0,,-73.0
133097,-95.0,,-72.0
133115,-95.0,,-71.0
133139,-95.0,,-70.0
133227,-95.0,,-70.0
133266,-95.0,,-69.0
133300,-95.0,,-67.0
133303,-95.0,,-67.0
133324,-95.0,,-66.0
133360,-95.0,,-66.0
133374,-94.0,,-66.0
133409,-94.0,,-66.0
133410,-93.0,,-66.0
133419,-93.0,,-66.0
133435,-93.0,,-65.0
133450,-93.0,,-64.66666666666667
133464,-92.0,,-64.33333333333333
133465,-92.0,,-64.0
133488,-92.0,,-63.0
133501,-92.0,,-62.0
133513,-91.5,,-61.0
133515,-91.0,,-60.5
133522,-91.0,,-60.0
133658,-91.0,,-60.0
133679,-91.0,,-59.0
133713,-91.0,,-58.0
133823,-91.0,,-58.0
133844,-91.0,,-57.0
133877,-91.0,,-56.0
133907,-91.0,,-55.0
133933,-91.0,,-54.0
133960,-91.0,,-54.0
133977,-90.0,,-54.0
134023,-89.8,,-54.0
134040,-89.6,,-53.0
134063,-89.4,,-53.0
134080,-89.2,,-52.0
134081,-89.0,,-51.5
134098,-88.0,,-51.0
134206,-88.0,,-51.0
134229,-88.0,,-50.0
134261,-88.0,,-49.0
134302,-88.0,,-47.0
134388,-88.0,,-47.0
134390,-87.5,,-47.0
134403,-87.0,,-46.5
134410,-87.0,,-46.0
134440,-87.0,,-45.5
134450,-86.5,,-45.0
134454,-86.0,,-44.666666666666664
134463,-86.0,,-44.333333333333336
134464,-85.5,,-44.0
134470,-85.0,,-44.0
134509,-85.0,,-44.0
134517,-84.0,,-44.0
134605,-84.0,,-44.0
134623,-84.0,,-43.0
134664,-84.0,,-42.0
134781,-84.0,,-42.0
134783,-84.0,,-41.666666666666664
134796,-83.0,,-41.333333333333336
134798,-83.0,,-41.0
134807,-83.0,,-40.0
134845,-83.0,,-40.0
134856,-82.0,,-40.0
134872,-82.0,,-40.0
134873,-82.0,,-40.0
134889,-82.0,,-40.0
134897,-82.0,,-40.0
134922,-82.0,,-40.0
134931,-82.0,,-40.0
134959,-82.0,,-40.0
134984,-82.0,,-40.0
134991,-82.0,,-40.0
134996,-82.0,,-40.0
134998,-82.0,,-39.5
135004,-82.0,,-39.0
135005,-82.0,,-38.875
135007,-82.0,,-38.75
135020,-81.0,,-38.625
135029,-81.0,,-38.5
135034,-81.0,,-38.375
135040,-80.5,,-38.25
135046,-80.0,,-38.125
135051,-80.0,,-38.0
135064,-80.0,,-38.0
135075,-80.0,,-38.0
135080,-80.0,,-38.0
135088,-79.0,,-38.0
135097,-79.0,,-38.0
135113,-79.0,,-38.0
135141,-79.0,,-38.0
135151,-79.0,,-38.0
135172,-79.0,,-38.0
135180,-79.0,,-38.0
135197,-79.0,,-38.0
135204,-79.0,,-37.5
135215,-79.0,,-37.0
135217,-79.0,,-36.75
135219,-79.0,,-36.5
135226,-78.66666666666667,,-36.25
135232,-78.33333333333333,,-36.0
135236,-78.0,,-36.0
135238,-78.0,,-36.0
135250,-78.0,,-36.0
135260,-77.5,,-36.0
135265,-77.0,,-36.0
135271,-77.0,,-36.0
135279,-77.0,,-36.0
135291,-77.0,,-36.0
135309,-77.0,,-36.0
135312,-76.0,,-36.0
135315,-76.0,,-36.0
135326,-76.0,,-36.0
135349,-76.0,,-36.0
135352,-75.5,,-36.0
135360,-75.0,,-36.0
135363,-75.0,,-36.0
135376,-75.0,,-36.0
135388,-75.0,,-35.5
135396,-75.0,,-35.0
135398,-75.0,,-34.666666666666664
135419,-75.0,,-34.333333333333336
135420,-75.0,,-34.0
135436,-75.0,,-33.0
135444,-75.0,,-32.666666666666664
135455,-75.0,,-32.333333333333336
135458,-75.0,,-32.0
135480,-75.0,,-32.0
135486,-75.0,,-32.0
135491,-74.5,,-32.0
135501,-74.0,,-32.0
135507,-74.0,,-32.0
135517,-73.0,,-32.0
135524,-73.0,,-32.0
135529,-72.5,,-32.0
135535,-72.0,,-32.0
135541,-72.0,,-32.0
135542,-71.0,,-32.0
135555,-71.0,,-32.0
135562,-71.0,,-32.0
135563,-71.0,,-32.0
135575,-70.0,,-32.0
135584,-70.0,,-32.0
135594,-70.0,,-32.0
135618,-70.0,,-32.0
135619,-70.0,,-32.0
135645,-70.0,,-32.0
135656,-70.0,,-32.0
135686,-70.0,,-32.0
135696,-70.0,,-32.0
135720,-70.0,,-32.0
135736,-69.0,,-32.0
135743,-69.0,,-32.0
135752,-68.0,,-32.0
135758,-67.0,,-32.0
135761,-67.0,,-32.0
135764,-67.0,,-31.75
135765,-67.0,,-31.5
135775,-66.0,,-31.25
135783,-66.0,,-31.0
135788,-65.5,,-30.8
135792,-65.0,,-30.6
135801,-65.0,,-30.4
135810,-64.0,,-30.2
135812,-64.0,,-30.0
135813,-64.0,,-29.75
135817,-64.0,,-29.5
135821,-63.666666666666664,,-29.25
135827,-63.333333333333336,,-29.0
135828,-63.0,,-28.75
135829,-63.0,,-28.5
135843,-63.0,,-28.25
135851,-63.0,,-28.0
135868,-63.0,,-28.0
135880,-63.0,,-28.0
135903,-63.0,,-28.0
135913,-63.0,,-28.0
135945,-63.0,,-28.0
135956,-63.0,,-28.0
135959,-63.0,,-27.5
135976,-63.0,,-27.0
135984,-63.0,,-26.666666666666668
135995,-63.0,,-26.333333333333332
135997,-63.0,,-26.0
136014,-63.0,,-25.0
136021,-63.0,,-24.666666666666668
136033,-63.0,,-24.333333333333332
136042,-63.0,,-24.0
136055,-63.0,,-23.333333333333332
136059,-63.0,,-22.666666666666668
136062,-63.0,,-22.0
136083,-63.0,,-22.0
136092,-63.0,,-22.0
136119,-63.0,,-22.0
136131,-63.0,,-22.0
136154,-63.0,,-22.0
136163,-63.0,,-22.0
136174,-63.0,,-22.0
136188,-63.0,,-22.0
136199,-63.0,,-22.0
136209,-63.0,,-22.0
136236,-63.0,,-22.0
136249,-63.0,,-22.0
136293,-63.0,,-22.0
136301,-63.0,,-22.0
136324,-63.0,,-22.0
136336,-63.0,,-22.0
136343,-63.0,,-22.0
136358,-63.0,,-22.0
136382,-63.0,,-22.0
136391,-63.0,,-22.0
136413,-63.0,,-22.0
136424,-63.0,,-22.0
136953,-63.0,,-22.0
136969,-64.0,,-22.0
136991,-64.0,,-22.0
137000,-65.0,,-22.0
137010,-65.0,,-22.0
137018,-66.0,,-22.0
137023,-66.0,,-22.0
137025,-67.0,,-22.0
137033,-67.0,,-22.0
137043,-68.0,,-22.0
137051,-68.0,,-22.0
137061,-69.0,,-22.0
137188,-69.0,,-22.0
137201,-70.0,,-22.0
137226,-70.0,,-22.0
137235,-71.0,,-22.0
137247,-72.0,,-22.0
137262,-73.0,,-22.0
137270,-73.0,,-22.0
137280,-74.0,,-22.0
137588,-74.0,,-22.0
137600,-75.0,,-22.0
137639,-75.0,,-22.0
137645,-76.0,,-22.0
137657,-76.0,,-22.0
137674,-77.0,,-22.0
137684,-79.0,,-22.0
137694,-79.0,,-22.0
137704,-80.0,,-22.0
137840,-80.0,,-22.0
137853,-81.0,,-22.0
137877,-82.0,,-22.0
137893,-83.0,,-22.0
137902,-83.0,,-22.0
137910,-84.0,,-22.0
137936,-84.0,,-22.0
137945,-85.0,,-22.0
138094,-85.0,,-22.0
138097,-86.0,,-22.0
138128,-86.0,,-22.0
138137,-87.0,,-22.0
138164,-87.0,,-22.0
138170,-88.0,,-22.0
138318,-88.0,,-22.0
138335,-89.0,,-22.0
138370,-89.0,,-22.0
138378,-90.0,,-22.0
138403,-90.0,,-22.0
138414,-91.0,,-22.0
138423,-91.0,,-22.0
138438,-92.0,,-22.0
138654,-92.0,,-22.0
138672,-92.0,,-21.0
138697,-92.0,,-21.0
138707,-92.0,,-20.5
138711,-91.5,,-20.0
138720,-91.0,,-19.5
138729,-91.0,,-19.0
138736,-91.0,,-19.0
138742,-90.0,,-19.0
138761,-90.0,,-18.0
138767,-90.0,,-18.0
138777,-89.0,,-18.0
138804,-89.0,,-18.0
138813,-88.0,,-18.0
138822,-88.0,,-18.0
138832,-87.0,,-18.0
138971,-87.0,,-18.0
138983,-86.0,,-18.0
139008,-86.0,,-18.0
139016,-85.0,,-18.0
139042,-85.0,,-18.0
139049,-84.0,,-18.0
139075,-84.0,,-18.0
139083,-83.0,,-18.0
139219,-83.0,,-18.0
139228,-82.0,,-18.0
139256,-82.0,,-18.0
139265,-81.0,,-18.0
139505,-81.0,,-18.0
139517,-80.0,,-18.0
139545,-80.0,,-18.0
139551,-79.0,,-18.0
139581,-78.0,,-18.0
139592,-77.0,,-18.0
139619,-77.0,,-18.0
139629,-76.0,,-18.0
139721,-76.0,,-18.0
139733,-75.0,,-18.0
139762,-75.0,,-18.0
139772,-74.0,,-18.0
139798,-74.0,,-18.0
139806,-73.0,,-18.0
139818,-73.0,,-18.0
139827,-72.0,,-18.0
139958,-72.0,,-18.0
139967,-71.0,,-18.0
139997,-71.0,,-18.0
140007,-70.0,,-18.0
140019,-70.0,,-18.0
140033,-69.0,,-18.0
140157,-69.0,,-18.0
140168,-68.0,,-18.0
140198,-68.0,,-18.0
140206,-67.0,,-18.0
140255,-66.0,,-18.0
140263,-65.0,,-18.0
140392,-65.0,,-18.0
140405,-64.0,,-18.0
140453,-63.0,,-18.0
140460,-62.0,,-18.0
140626,-62.0,,-18.0
140637,-61.0,,-18.0
140661,-61.0,,-18.0
140667,-60.0,,-18.0
140680,-60.0,,-18.0
140694,-59.0,,-18.0
140827,-59.0,,-18.0
140841,-58.0,,-18.0
140863,-58.0,,-18.0
140867,-57.0,,-18.0
140880,-57.0,,-18.0
140894,-55.0,,-18.0
141078,-55.0,,-18.0
141079,-54.0,,-18.0
141108,-54.0,,-18.0
141118,-53.0,,-18.0
141132,-53.0,,-18.0
141146,-52.0,,-18.0
141174,-52.0,,-18.0
141182,-51.0,,-18.0
141279,-51.0,,-18.0
141290,-50.0,,-18.0
141306,-50.0,,-18.0
141315,-49.0,,-18.0
141341,-49.0,,-18.0
141350,-48.0,,-18.0
141381,-48.0,,-18.0
141394,-47.0,,-18.0
141435,-47.0,,-18.0
141458,-46.0,,-18.0
141580,-46.0,,-18.0
141593,-45.0,,-18.0
141637,-45.0,,-18.0
141651,-44.0,,-18.0
141709,-44.0,,-18.0
141722,-44.0,,-18.0
141750,-44.0,,-18.0
141758,-44.0,,-18.0
141766,-44.0,,-18.0
141770,-43.5,,-18.0
141775,-43.0,,-18.0
141786,-43.0,,-18.0
141795,-43.0,,-18.0
141807,-43.0,,-18.0
141810,-42.5,,-18.0
141819,-42.0,,-18.0
141838,-42.0,,-18.0
141849,-42.0,,-18.0
141882,-42.0,,-18.0
141890,-42.0,,-18.0
141933,-42.0,,-18.0
141944,-42.0,,-18.0
141950,-42.0,,-18.0
141966,-41.0,,-18.0
141979,-41.0,,-18.0
141994,-41.0,,-18.0
142001,-41.0,,-18.0
142009,-40.0,,-18.0
142023,-40.0,,-18.0
142024,-39.666666666666664,,-18.0
142031,-39.333333333333336,,-18.0
142033,-39.0,,-18.0
142045,-39.0,,-18.0
142058,-39.0,,-18.0
142134,-39.0,,-18.0
142144,-39.0,,-18.0
142176,-39.0,,-18.0
142178,-39.0,,-18.0
142188,-38.5,,-18.0
142195,-38.0,,-18.0
142197,-38.0,,-18.0
142209,-38.0,,-18.0
142237,-38.0,,-18.0
142251,-37.666666666666664,,-18.0
142253,-37.333333333333336,,-18.0
142257,-37.0,,-18.0
142271,-37.0,,-18.0
142284,-36.0,,-18.0
142297,-36.0,,-18.0
142305,-36.0,,-18.0
142321,-36.0,,-18.0
142331,-36.0,,-18.0
142337,-36.0,,-18.0
142347,-36.0,,-18.0
142353,-36.0,,-18.0
142364,-36.0,,-18.0
142369,-36.0,,-18.0
142381,-36.0,,-18.0
142382,-35.666666666666664,,-18.0
142389,-35.333333333333336,,-18.0
