,AYTF9Q5TZX4IK,AF50K5H2FJWW0,AF8GOPFSTWCH8
490906,-95.0,-25.0,-99.0
490918,-95.0,-25.0,-99.0
490937,-95.0,-25.0,-99.0
490947,-95.0,-25.0,-99.0
490996,-95.0,-25.0,-99.0
491015,-95.0,-25.0,-99.0
491035,-95.0,-25.0,-99.0
491043,-95.0,-25.0,-99.0
491084,-95.0,-25.0,-99.0
491095,-95.0,-25.0,-99.0
491132,-95.0,-25.0,-99.0
491146,-95.0,-25.0,-99.0
491186,-95.0,-25.0,-99.0
491195,-95.0,-25.0,-99.0
491236,-95.0,-25.0,-99.0
491246,-95.0,-25.0,-99.0
491589,-95.0,-25.0,-99.0
491608,-95.0,-25.0,-99.0
491693,-95.0,-25.0,-99.0
491708,-95.0,-25.0,-99.0
491787,-95.0,-25.0,-99.0
491904,-95.0,-25.0,-99.0
491936,-95.0,-25.0,-99.0
491952,-95.0,-25.0,-99.0
491972,-95.0,-25.0,-99.0
492003,-95.0,-25.0,-99.0
492026,-95.0,-25.0,-99.0
492043,-95.0,-25.0,-99.0
492106,-95.0,-25.0,-99.0
492126,-95.0,-25.0,-99.0
492188,-95.0,-25.0,-99.0
492203,-95.0,-25.0,-99.0
492274,-95.0,-25.0,-99.0
492304,-95.0,-25.0,-99.0
492358,-95.0,-25.0,-99.0
492378,-95.0,-25.0,-99.0
492398,-95.0,-25.0,-99.0
492407,-95.0,-25.0,-99.0
492477,-95.0,-25.0,-99.0
492553,-95.0,-25.0,-99.0
493582,-95.0,-25.0,-99.0
493599,-95.0,-25.0,-99.0
493615,-95.0,-25.0,-99.0
493632,-95.0,-25.0,-99.0
493649,-95.0,-25.0,-99.0
493666,-95.0,-25.0,-99.0
493682,-95.0,-25.0,-99.0
493699,-95.0,-25.0,-99.0
493716,-95.0,-25.0,-99.0
493732,-95.0,-25.0,-99.0
493749,-95.0,-25.0,-99.0
493766,-95.0,-25.0,-99.0
493783,-95.0,-25.0,-99.0
493799,-95.0,-25.0,-99.0
493816,-95.0,-25.0,-99.0
493832,-95.0,-25.0,-99.0
493849,-95.0,-25.0,-99.0
493866,-95.0,-25.0,-99.0
493882,-95.0,-25.0,-99.0
493899,-95.0,-25.0,-99.0
493916,-95.0,-25.0,-99.0
493932,-95.0,-25.0,-99.0
493949,-95.0,-25.0,-99.0
493966,-95.0,-25.0,-99.0
494116,-95.0,-25.0,-99.0
494133,-95.0,-25.0,-99.0
494149,-95.0,-25.0,-99.0
494166,-95.0,-25.0,-99.0
494183,-95.0,-25.0,-99.0
494200,-95.0,-25.0,-99.0
494216,-95.0,-25.0,-99.0
494233,-95.0,-25.0,-99.0
494249,-95.0,-25.0,-99.0
494283,-95.0,-25.0,-99.0
494300,-95.0,-25.0,-99.0
494316,-95.0,-25.0,-99.0
494333,-95.0,-25.0,-99.0
494350,-95.0,-25.0,-99.0
494367,-95.0,-25.0,-99.0
494383,-95.0,-25.0,-99.0
494400,-95.0,-25.0,-99.0
494416,-95.0,-25.0,-99.0
494767,-95.0,-25.0,-99.0
494784,-95.0,-25.0,-99.0
494817,-95.0,-25.0,-99.0
494833,-95.0,-25.0,-99.0
495234,-95.0,-25.0,-99.0
495251,-95.0,-25.0,-99.0
495267,-95.0,-25.0,-99.0
495284,-95.0,-25.0,-99.0
495318,-95.0,-25.0,-99.0
495334,-95.0,-25.0,-99.0
495351,-95.0,-25.0,-99.0
495367,-95.0,-25.0,-99.0
495384,-95.0,-25.0,-99.0
495401,-95.0,-25.0,-99.0
495451,-95.0,-25.0,-99.0
495468,-95.0,-25.0,-99.0
495484,-95.0,-25.0,-99.0
495501,-95.0,-25.0,-99.0
495519,-95.0,-25.0,-99.0
495535,-95.0,-25.0,-99.0
495551,-95.0,-25.0,-99.0
495568,-95.0,-25.0,-99.0
495584,-95.0,-25.0,-99.0
495601,-95.0,-25.0,-99.0
495634,-95.0,-25.0,-99.0
495651,-95.0,-25.0,-99.0
495668,-95.0,-25.0,-99.0
495685,-95.0,-25.0,-99.0
495701,-95.0,-25.0,-99.0
495718,-95.0,-25.0,-99.0
495735,-95.0,-25.0,-99.0
495751,-95.0,-25.0,-99.0
495768,-95.0,-25.0,-99.0
495785,-95.0,-25.0,-99.0
495820,-95.0,-25.0,-99.0
495836,-95.0,-25.0,-99.0
495852,-95.0,-25.0,-99.0
495868,-95.0,-25.0,-99.0
495885,-95.0,-25.0,-99.0
495902,-95.0,-25.0,-99.0
495918,-95.0,-25.0,-99.0
495935,-95.0,-25.0,-99.0
495952,-95.0,-25.0,-99.0
495985,-95.0,-25.0,-99.0
496002,-95.0,-25.0,-99.0
496018,-95.0,-25.0,-99.0
496035,-95.0,-25.0,-99.0
496051,-95.0,-25.0,-99.0
496068,-95.0,-25.0,-99.0
496713,-95.0,-25.0,-99.0
496731,-95.0,-24.0,-99.0
496735,-95.0,-24.0,-99.0
496746,-95.0,-23.0,-99.0
496752,-95.0,-23.0,-99.0
496771,-95.0,-21.0,-99.0
496775,-95.0,-21.0,-99.0
496806,-95.0,-19.0,-99.0
496811,-95.0,-19.0,-99.0
496824,-95.0,-17.0,-99.0
496828,-95.0,-17.0,-99.0
496841,-95.0,-16.0,-99.0
496845,-95.0,-16.0,-99.0
496858,-95.0,-15.0,-99.0
497007,-95.0,-15.0,-99.0
497024,-95.0,-14.0,-99.0
497030,-95.0,-14.0,-99.0
497057,-95.0,-12.0,-99.0
497061,-95.0,-12.0,-99.0
497094,-95.0,-10.0,-99.0
497098,-95.0,-10.0,-99.0
497110,-95.0,-9.0,-99.0
497115,-95.0,-9.0,-99.0
497128,-95.0,-7.0,-99.0
497132,-95.0,-7.0,-99.0
497146,-95.0,-6.0,-99.0
497149,-95.0,-6.0,-99.0
497163,-95.0,-5.0,-99.0
497493,-95.0,-5.0,-99.0
497510,-95.0,-4.0,-99.0
497515,-95.0,-4.0,-99.0
497545,-95.0,-2.0,-99.0
497553,-95.0,-2.0,-99.0
497597,-95.0,1.0,-99.0
497602,-95.0,1.0,-99.0
497614,-95.0,2.0,-99.0
497619,-95.0,2.0,-99.0
497622,-95.0,3.0,-99.0
497833,-95.0,3.0,-99.0
497841,-95.0,4.0,-99.0
497845,-95.0,4.0,-99.0
497873,-95.0,6.0,-99.0
497877,-95.0,6.0,-99.0
497907,-95.0,8.0,-99.0
497911,-95.0,8.0,-99.0
497943,-95.0,10.0,-99.0
497948,-95.0,10.0,-99.0
497959,-95.0,11.0,-99.0
497964,-95.0,11.0,-99.0
497995,-95.0,13.0,-99.0
498157,-95.0,13.0,-99.0
498203,-96.0,13.0,-99.0
498238,-98.0,13.0,-99.0
498285,-100.0,13.0,-99.0
498286,,13.0,-99.0
500924,,13.0,-99.0
500942,,13.0,-99.0
500974,,13.0,-99.0
500991,,13.0,-99.0
501007,,13.0,-99.0
501024,,13.0,-99.0
501040,,13.0,-99.0
501057,,13.0,-99.0
501191,,13.0,-99.0
501208,,13.0,-99.0
501224,,13.0,-99.0
501240,,13.0,-99.0
501257,,13.0,-99.0
501274,,13.0,-99.0
501291,,13.0,-99.0
501691,,13.0,-99.0
501708,,13.0,-99.0
501724,,13.0,-99.0
501741,,13.0,-99.0
501758,,13.0,-99.0
501774,,13.0,-99.0
501791,,13.0,-99.0
501808,,13.0,-99.0
501991,,13.0,-99.0
502008,,13.0,-99.0
502025,,13.0,-99.0
502041,,13.0,-99.0
502058,,13.0,-99.0
502075,,13.0,-99.0
502091,,13.0,-99.0
502108,,13.0,-99.0
502125,,13.0,-99.0
503326,,13.0,-99.0
503343,,13.0,-99.0
503360,,13.0,-99.0
503376,,13.0,-99.0
503393,,13.0,-99.0
503410,,13.0,-99.0
503426,,13.0,-99.0
504427,,13.0,-99.0
504444,,13.0,-99.0
504461,,13.0,-99.0
504478,,13.0,-99.0
504494,,13.0,-99.0
504511,,13.0,-99.0
504527,,13.0,-99.0
511230,,13.0,-99.0
511251,,13.0,-99.0
511377,,13.0,-99.0
511387,,13.0,-99.0
511433,,13.0,-99.0
511453,,13.0,-99.0
511523,,13.0,-99.0
511535,,13.0,-99.0
511592,,13.0,-99.0
511605,,13.0,-99.0
511686,,13.0,-99.0
511705,,13.0,-99.0
511792,,13.0,-99.0
511807,,13.0,-99.0
511964,,13.0,-99.0
512015,,13.0,-99.0
512095,,13.0,-99.0
512132,,13.0,-99.0
512166,,13.0,-99.0
512183,,13.0,-99.0
512217,,13.0,-99.0
512238,,13.0,-99.0
512316,,13.0,-99.0
512333,,13.0,-99.0
512358,,13.0,-99.0
512412,,13.0,-99.0
512447,,13.0,-99.0
512631,,13.0,-99.0
512693,,13.0,-99.0
512783,,13.0,-99.0
512814,,13.0,-99.0
512840,,13.0,-99.0
512853,,13.0,-99.0
512866,,13.0,-99.0
512898,,13.0,-99.0
512907,,13.0,-99.0
512954,,13.0,-99.0
512984,,13.0,-99.0
513035,,13.0,-99.0
513059,,13.0,-99.0
513083,,13.0,-99.0
513097,,13.0,-99.0
513149,,13.0,-99.0
513168,,13.0,-99.0
513207,,13.0,-99.0
513234,,13.0,-99.0
513263,,13.0,-99.0
513276,,13.0,-99.0
513296,,13.0,-99.0
513314,,13.0,-99.0
513346,,13.0,-99.0
513357,,13.0,-99.0
513406,,13.0,-99.0
513426,,13.0,-99.0
513474,,13.0,-99.0
513486,,13.0,-99.0
519965,,13.0,-99.0
519981,,12.0,-99.0
520002,,12.0,-99.0
520015,,11.0,-99.0
520031,,11.0,-99.0
520043,,10.0,-99.0
520068,,10.0,-99.0
520079,,9.0,-99.0
520103,,9.0,-99.0
520117,,8.0,-99.0
520236,,8.0,-99.0
520239,,7.0,-99.0
520265,,7.0,-99.0
520278,,6.0,-99.0
520464,,6.0,-99.0
520481,,5.0,-99.0
520503,,5.0,-99.0
520516,,4.0,-99.0
520542,,4.0,-99.0
520553,,3.0,-99.0
520576,,3.0,-99.0
520591,,2.0,-99.0
520895,,2.0,-99.0
520912,,1.0,-99.0
520938,,1.0,-99.0
520951,,0.0,-99.0
520989,,0.0,-99.0
521004,,-1.0,-99.0
521015,,-1.0,-99.0
521032,,-2.0,-99.0
521059,,-2.0,-99.0
521079,,-3.0,-99.0
526074,,-3.0,-99.0
526093,,-2.0,-99.0
526097,,-2.0,-99.0
526108,,-1.0,-99.0
526112,,-1.0,-99.0
526143,,1.0,-99.0
526149,,1.0,-99.0
526161,,2.0,-99.0
526164,,2.0,-99.0
526178,,4.0,-99.0
526182,,4.0,-99.0
526196,,5.0,-99.0
526200,,5.0,-99.0
526203,,6.0,-99.0
526207,,6.0,-99.0
526220,,7.0,-99.0
526224,,7.0,-99.0
526238,,8.0,-99.0
526241,,8.0,-99.0
526255,,9.0,-99.0
526259,,9.0,-99.0
526273,,10.0,-99.0
526276,,10.0,-99.0
526291,,11.0,-99.0
526295,,11.0,-99.0
526308,,12.0,-99.0
526312,,12.0,-99.0
526325,,14.0,-99.0
526330,,14.0,-99.0
526360,,16.0,-99.0
526364,,16.0,-99.0
526396,,18.0,-99.0
526400,,18.0,-99.0
526413,,19.0,-99.0
526417,,19.0,-99.0
526430,,20.0,-99.0
526437,,21.0,-99.0
526440,,21.0,-99.0
526454,,22.0,-99.0
526460,,22.0,-99.0
526473,,23.0,-99.0
526477,,23.0,-99.0
526491,,24.0,-99.0
526496,,24.0,-99.0
526524,,26.0,-99.0
526528,,26.0,-99.0
526559,,28.0,-99.0
526564,,28.0,-99.0
526577,,29.0,-99.0
526581,,29.0,-99.0
526597,,30.0,-99.0
527880,,30.0,-99.0
527897,,31.0,-99.0
527901,,31.0,-99.0
527912,,32.0,-99.0
527937,,34.0,-99.0
527940,,34.0,-99.0
527955,,35.0,-99.0
527959,,35.0,-99.0
527973,,36.0,-99.0
527977,,36.0,-99.0
527989,,37.0,-99.0
527994,,37.0,-99.0
528007,,38.0,-99.0
528011,,38.0,-99.0
528025,,40.0,-99.0
528029,,40.0,-99.0
528060,,42.0,-99.0
528064,,42.0,-99.0
528078,,43.0,-99.0
528082,,43.0,-99.0
528112,,45.0,-99.0
528118,,45.0,-99.0
528136,,47.0,-99.0
528140,,47.0,-99.0
528154,,48.0,-99.0
528158,,48.0,-99.0
528188,,51.0,-99.0
528192,,51.0,-99.0
528224,,53.0,-99.0
528229,,53.0,-99.0
528241,,54.0,-99.0
528245,,54.0,-99.0
528276,,56.0,-99.0
528283,,56.0,-99.0
528311,,58.0,-99.0
528316,,58.0,-99.0
528329,,60.0,-99.0
528333,,60.0,-99.0
528336,,61.0,-99.0
528340,,61.0,-99.0
528353,,62.0,-99.0
528358,,62.0,-99.0
528388,,64.0,-99.0
528392,,64.0,-99.0
528406,,65.0,-99.0
528410,,65.0,-99.0
528441,,67.0,-99.0
528445,,67.0,-99.0
528476,,70.0,-99.0
528484,,70.0,-99.0
528511,,72.0,-99.0
528515,,72.0,-99.0
528529,,73.0,-99.0
528535,,73.0,-99.0
528564,,75.0,-99.0
528570,,76.0,-99.0
528573,,76.0,-99.0
528588,,77.0,-99.0
528593,,77.0,-99.0
528605,,78.0,-99.0
528609,,78.0,-99.0
528624,,80.0,-99.0
528630,,80.0,-99.0
528657,,82.0,-99.0
528662,,82.0,-99.0
528692,,84.0,-99.0
528697,,84.0,-99.0
528729,,86.0,-99.0
528734,,86.0,-99.0
528762,,87.0,-99.0
528784,,88.0,-99.0
528790,,88.0,-99.0
528807,,89.0,-99.0
529345,,89.0,-99.0
529364,,90.0,-99.0
529385,,90.0,-99.0
529395,,91.0,-99.0
529399,,91.0,-99.0
529413,,92.0,-99.0
529418,,92.0,-99.0
529420,,94.0,-99.0
529425,,94.0,-99.0
529437,,95.0,-99.0
529443,,95.0,-99.0
529455,,96.0,-99.0
529460,,96.0,-99.0
529474,,97.0,-99.0
529478,,97.0,-99.0
529489,,98.0,-99.0
529494,,98.0,-99.0
529508,,99.0,-99.0
529513,,99.0,-99.0
529525,,100.0,-99.0
537471,,100.0,-99.0
537497,,99.0,-99.0
537505,,99.0,-99.0
537526,,98.0,-99.0
537527,,98.0,-99.0
537555,,97.0,-99.0
537561,,97.0,-99.0
537590,,95.0,-99.0
537597,,95.0,-99.0
537612,,94.0,-99.0
537635,,94.0,-99.0
537647,,93.0,-99.0
537669,,93.0,-99.0
537683,,92.0,-99.0
537706,,92.0,-99.0
537717,,91.0,-99.0
537730,,91.0,-99.0
537740,,90.0,-99.0
537765,,90.0,-99.0
537775,,89.0,-99.0
537794,,89.0,-99.0
537808,,88.0,-99.0
537828,,88.0,-99.0
537841,,87.0,-99.0
537847,,87.0,-99.0
537860,,86.0,-99.0
537889,,86.0,-99.0
537901,,85.0,-99.0
537920,,85.0,-99.0
537931,,84.0,-99.0
537949,,84.0,-99.0
537953,,83.0,-99.0
537959,,83.0,-99.0
537971,,82.0,-99.0
537976,,82.0,-99.0
537988,,81.0,-99.0
538010,,81.0,-99.0
538023,,79.0,-99.0
538029,,79.0,-99.0
538040,,78.0,-99.0
538046,,78.0,-99.0
538058,,77.0,-99.0
538063,,77.0,-99.0
538076,,76.0,-99.0
538098,,76.0,-99.0
538110,,75.0,-99.0
538116,,75.0,-99.0
538128,,74.0,-99.0
538149,,74.0,-99.0
538153,,73.0,-99.0
538159,,73.0,-99.0
538172,,72.0,-99.0
538177,,72.0,-99.0
538187,,71.0,-99.0
538194,,71.0,-99.0
538205,,70.0,-99.0
538711,,70.0,-99.0
538728,,69.0,-99.0
538746,,69.0,-99.0
538760,,68.0,-99.0
538767,,68.0,-99.0
538778,,67.0,-99.0
538784,,67.0,-99.0
538797,,66.0,-99.0
538807,,66.0,-99.0
538821,,65.0,-99.0
538848,,65.0,-99.0
538861,,64.0,-99.0
538880,,64.0,-99.0
538893,,63.0,-99.0
538912,,63.0,-99.0
538925,,62.0,-99.0
538931,,62.0,-99.0
538942,,61.0,-99.0
538949,,61.0,-99.0
538960,,60.0,-99.0
538967,,60.0,-99.0
538978,,59.0,-99.0
538984,,59.0,-99.0
538995,,58.0,-99.0
539001,,58.0,-99.0
539002,,57.0,-99.0
539008,,57.0,-99.0
539019,,56.0,-99.0
539026,,56.0,-99.0
539036,,55.0,-99.0
539044,,55.0,-99.0
539054,,54.0,-99.0
539060,,54.0,-99.0
539072,,53.0,-99.0
539095,,53.0,-99.0
539108,,52.0,-99.0
539113,,52.0,-99.0
539124,,51.0,-99.0
539151,,51.0,-99.0
539160,,50.0,-99.0
539184,,50.0,-99.0
539195,,49.0,-99.0
539200,,49.0,-99.0
539211,,48.0,-99.0
539218,,48.0,-99.0
539232,,47.0,-99.0
539243,,47.0,-99.0
539254,,46.0,-99.0
539260,,46.0,-99.0
539272,,45.0,-99.0
539278,,45.0,-99.0
539289,,44.0,-99.0
539295,,44.0,-99.0
539306,,43.0,-99.0
539329,,43.0,-99.0
539341,,42.0,-99.0
539347,,42.0,-99.0
539359,,41.0,-99.0
539365,,41.0,-99.0
539377,,40.0,-99.0
539398,,40.0,-99.0
539411,,39.0,-99.0
539434,,39.0,-99.0
539436,,38.0,-99.0
539441,,38.0,-99.0
539454,,37.0,-99.0
539460,,37.0,-99.0
539472,,36.0,-99.0
539493,,36.0,-99.0
539505,,35.0,-99.0
539512,,35.0,-99.0
539523,,34.0,-99.0
539528,,34.0,-99.0
539541,,33.0,-99.0
539564,,33.0,-99.0
539576,,32.0,-99.0
539604,,32.0,-99.0
539614,,31.0,-99.0
539635,,31.0,-99.0
539649,,30.0,-99.0
539660,,30.0,-99.0
539673,,29.0,-99.0
539693,,29.0,-99.0
539705,,28.0,-99.0
539726,,28.0,-99.0
539741,,27.0,-99.0
539748,,27.0,-99.0
539766,,26.0,-99.0
539785,,26.0,-99.0
539795,,25.0,-99.0
539817,,25.0,-99.0
539828,,24.0,-99.0
539855,,24.0,-99.0
539859,,23.0,-99.0
539887,,23.0,-99.0
539906,,22.0,-99.0
539913,,22.0,-99.0
539926,,21.0,-99.0
539930,,21.0,-99.0
539940,,20.0,-99.0
539944,,20.0,-99.0
539957,,19.0,-99.0
539963,,19.0,-99.0
539974,,18.0,-99.0
539978,,18.0,-99.0
539992,,17.0,-99.0
539996,,17.0,-99.0
540010,,16.0,-99.0
540015,,16.0,-99.0
540028,,15.0,-99.0
540032,,15.0,-99.0
540044,,14.0,-99.0
540049,,14.0,-99.0
540062,,12.0,-99.0
540066,,12.0,-99.0
540079,,11.0,-99.0
540084,,11.0,-99.0
540087,,10.0,-99.0
540091,,10.0,-99.0
540104,,9.0,-99.0
540109,,9.0,-99.0
540121,,8.0,-99.0
540126,,8.0,-99.0
540146,,7.0,-99.0
540160,,7.0,-99.0
540173,,6.0,-99.0
540177,,6.0,-99.0
540191,,5.0,-99.0
540195,,5.0,-99.0
540209,,3.0,-99.0
540214,,3.0,-99.0
540227,,2.0,-99.0
540231,,2.0,-99.0
540243,,1.0,-99.0
540247,,1.0,-99.0
540261,,0.0,-99.0
540265,,0.0,-99.0
540279,,-1.0,-99.0
540283,,-1.0,-99.0
540285,,-2.0,-99.0
540290,,-2.0,-99.0
540304,,-3.0,-99.0
540309,,-3.0,-99.0
540319,,-4.0,-99.0
540325,,-4.0,-99.0
540338,,-5.0,-99.0
540342,,-5.0,-99.0
540356,,-7.0,-99.0
540360,,-7.0,-99.0
540373,,-8.0,-99.0
540377,,-8.0,-99.0
540391,,-9.0,-99.0
540395,,-9.0,-99.0
540409,,-10.0,-99.0
540413,,-10.0,-99.0
540425,,-11.0,-99.0
540430,,-11.0,-99.0
540443,,-12.0,-99.0
540447,,-12.0,-99.0
540461,,-13.0,-99.0
540465,,-13.0,-99.0
540478,,-14.0,-99.0
540482,,-14.0,-99.0
540497,,-15.0,-99.0
540505,,-15.0,-99.0
540509,,-16.0,-99.0
540526,,-16.0,-99.0
540538,,-18.0,-99.0
540542,,-18.0,-99.0
540557,,-19.0,-99.0
540561,,-19.0,-99.0
540572,,-20.0,-99.0
540577,,-20.0,-99.0
540591,,-21.0,-99.0
540595,,-21.0,-99.0
540607,,-22.0,-99.0
540613,,-22.0,-99.0
540624,,-23.0,-99.0
540628,,-23.0,-99.0
540642,,-24.0,-99.0
540647,,-24.0,-99.0
540660,,-26.0,-99.0
540665,,-26.0,-99.0
540677,,-27.0,-99.0
540682,,-27.0,-99.0
540694,,-28.0,-99.0
540700,,-28.0,-99.0
540713,,-29.0,-99.0
540720,,-30.0,-99.0
540722,,-30.0,-99.0
540737,,-31.0,-99.0
540741,,-31.0,-99.0
540755,,-32.0,-99.0
540759,,-32.0,-99.0
540772,,-33.0,-99.0
540776,,-33.0,-99.0
540789,,-34.0,-99.0
540794,,-34.0,-99.0
540807,,-36.0,-99.0
540811,,-36.0,-99.0
540824,,-37.0,-99.0
540828,,-37.0,-99.0
540842,,-38.0,-99.0
540846,,-38.0,-99.0
540860,,-39.0,-99.0
540864,,-39.0,-99.0
540877,,-40.0,-99.0
540882,,-40.0,-99.0
540894,,-41.0,-99.0
540900,,-41.0,-99.0
540912,,-42.0,-99.0
540920,,-42.0,-99.0
540936,,-43.0,-99.0
540940,,-43.0,-99.0
540954,,-45.0,-99.0
540959,,-45.0,-99.0
540988,,-47.0,-99.0
541009,,-47.0,-99.0
541050,,-50.0,-99.0
541071,,-50.0,-99.0
541095,,-52.0,-99.0
541117,,-52.0,-99.0
541129,,-54.0,-99.0
541134,,-54.0,-99.0
541137,,-55.0,-99.0
541141,,-55.0,-99.0
541153,,-56.0,-99.0
541159,,-56.0,-99.0
541172,,-57.0,-99.0
541192,,-57.0,-99.0
541205,,-58.0,-99.0
541211,,-58.0,-99.0
541223,,-59.0,-99.0
541228,,-59.0,-99.0
541241,,-60.0,-99.0
541246,,-60.0,-99.0
541258,,-62.0,-99.0
541264,,-62.0,-99.0
541277,,-63.0,-99.0
541297,,-63.0,-99.0
541311,,-64.0,-99.0
541316,,-64.0,-99.0
541328,,-65.0,-99.0
541333,,-65.0,-99.0
541346,,-66.0,-99.0
541351,,-66.0,-99.0
541363,,-67.0,-99.0
541369,,-68.0,-99.0
541372,,-68.0,-99.0
541390,,-69.0,-99.0
541395,,-69.0,-99.0
541405,,-70.0,-99.0
541410,,-70.0,-99.0
541422,,-71.0,-99.0
541427,,-71.0,-99.0
541439,,-72.0,-99.0
541445,,-72.0,-99.0
541458,,-73.0,-99.0
541464,,-73.0,-99.0
541475,,-74.0,-99.0
541481,,-74.0,-99.0
541495,,-75.0,-99.0
541500,,-75.0,-99.0
541511,,-76.0,-99.0
541516,,-76.0,-99.0
541526,,-77.0,-99.0
541532,,-77.0,-99.0
541545,,-79.0,-99.0
541549,,-79.0,-99.0
541563,,-80.0,-99.0
541567,,-80.0,-99.0
541569,,-81.0,-99.0
541573,,-81.0,-99.0
541587,,-82.0,-99.0
541591,,-82.0,-99.0
541605,,-83.0,-99.0
541609,,-83.0,-99.0
541621,,-84.0,-99.0
541649,,-84.0,-99.0
541659,,-85.0,-99.0
541664,,-85.0,-99.0
541675,,-86.0,-99.0
541679,,-86.0,-99.0
541692,,-87.0,-99.0
541696,,-87.0,-99.0
541710,,-89.0,-99.0
541714,,-89.0,-99.0
541726,,-90.0,-99.0
572877,,-90.0,-99.0
572912,,-88.0,-99.0
572921,,-88.0,-99.0
572936,,-86.0,-99.0
572940,,-86.0,-99.0
572969,,-84.0,-99.0
572976,,-84.0,-99.0
572987,,-82.0,-99.0
572992,,-82.0,-99.0
573004,,-81.0,-99.0
573009,,-81.0,-99.0
573040,,-79.0,-99.0
573045,,-79.0,-99.0
573074,,-77.0,-99.0
573080,,-77.0,-99.0
573092,,-76.0,-99.0
573097,,-76.0,-99.0
573127,,-74.0,-99.0
573132,,-74.0,-99.0
573135,,-73.0,-99.0
573140,,-73.0,-99.0
573169,,-71.0,-99.0
573174,,-71.0,-99.0
573187,,-70.0,-99.0
573192,,-70.0,-99.0
573203,,-69.0,-99.0
573210,,-69.0,-99.0
573222,,-68.0,-99.0
573228,,-68.0,-99.0
573239,,-67.0,-99.0
573246,,-67.0,-99.0
573255,,-66.0,-99.0
573262,,-66.0,-99.0
573273,,-65.0,-99.0
573279,,-65.0,-99.0
573292,,-63.0,-99.0
573298,,-63.0,-99.0
573309,,-62.0,-99.0
573315,,-62.0,-99.0
573327,,-61.0,-99.0
573333,,-61.0,-99.0
573344,,-60.0,-99.0
573367,,-60.0,-99.0
573369,,-59.0,-99.0
573400,,-59.0,-99.0
573412,,-58.0,-99.0
573431,,-58.0,-99.0
573444,,-57.0,-99.0
573467,,-57.0,-99.0
573478,,-56.0,-99.0
573501,,-56.0,-99.0
573514,,-55.0,-99.0
573540,,-55.0,-99.0
573558,,-54.0,-99.0
573566,,-54.0,-99.0
573611,,-51.0,-99.0
575568,,-51.0,-99.0
575584,,-51.0,-99.0
575586,,-51.0,-99.0
575601,,-51.0,-99.0
575607,,-51.0,-99.0
575617,,-51.0,-99.0
575619,,-51.0,-99.0
575634,,-51.0,-99.0
575636,,-51.0,-99.0
575650,,-51.0,-99.0
575653,,-51.0,-99.0
575667,,-51.0,-99.0
575669,,-51.0,-99.0
575684,,-51.0,-99.0
575802,,-51.0,-99.0
575818,,-51.0,-99.0
575820,,-51.0,-99.0
575835,,-51.0,-99.0
575837,,-51.0,-99.0
575851,,-51.0,-99.0
575854,,-51.0,-99.0
575868,,-51.0,-99.0
575870,,-51.0,-99.0
575885,,-51.0,-99.0
576020,,-51.0,-99.0
576035,,-51.0,-99.0
576037,,-51.0,-99.0
576052,,-51.0,-99.0
576054,,-51.0,-99.0
576069,,-51.0,-99.0
576070,,-51.0,-99.0
576085,,-51.0,-99.0
576087,,-51.0,-99.0
576102,,-51.0,-99.0
576856,,-51.0,-99.0
576871,,-51.0,-99.0
576874,,-51.0,-99.0
576888,,-51.0,-99.0
576890,,-51.0,-99.0
576905,,-51.0,-99.0
576907,,-51.0,-99.0
576922,,-51.0,-99.0
577090,,-51.0,-99.0
577106,,-51.0,-99.0
577110,,-51.0,-99.0
577122,,-51.0,-99.0
577126,,-51.0,-99.0
577139,,-51.0,-99.0
577142,,-51.0,-99.0
577156,,-51.0,-99.0
577290,,-51.0,-99.0
577306,,-51.0,-99.0
577309,,-51.0,-99.0
577323,,-51.0,-99.0
577325,,-51.0,-99.0
577339,,-51.0,-99.0
577343,,-51.0,-99.0
577356,,-51.0,-99.0
577359,,-51.0,-99.0
577373,,-51.0,-99.0
577376,,-51.0,-99.0
577390,,-51.0,-99.0
577393,,-51.0,-99.0
577406,,-51.0,-99.0
577508,,-51.0,-99.0
577523,,-51.0,-99.0
582355,,-51.0,-99.0
582371,,-50.0,-99.0
582394,,-50.0,-99.0
582404,,-49.0,-99.0
582430,,-49.0,-99.0
582440,,-48.0,-99.0
582461,,-48.0,-99.0
582475,,-47.0,-99.0
582481,,-47.0,-99.0
582494,,-46.0,-99.0
582517,,-46.0,-99.0
582529,,-45.0,-99.0
582539,,-45.0,-99.0
582553,,-44.0,-99.0
582574,,-44.0,-99.0
582587,,-43.0,-99.0
582610,,-43.0,-99.0
582621,,-42.0,-99.0
582644,,-42.0,-99.0
582656,,-41.0,-99.0
582895,,-41.0,-99.0
582909,,-40.0,-99.0
582930,,-40.0,-99.0
582943,,-39.0,-99.0
582955,,-39.0,-99.0
582968,,-38.0,-99.0
582974,,-38.0,-99.0
582985,,-37.0,-99.0
583310,,-37.0,-99.0
583326,,-36.0,-99.0
583348,,-36.0,-99.0
583360,,-35.0,-99.0
583382,,-35.0,-99.0
583385,,-34.0,-99.0
583408,,-34.0,-99.0
583421,,-33.0,-99.0
583428,,-33.0,-99.0
583440,,-32.0,-99.0
583465,,-32.0,-99.0
583477,,-31.0,-99.0
583821,,-31.0,-99.0
583838,,-30.0,-99.0
583861,,-30.0,-99.0
583878,,-29.0,-99.0
583902,,-29.0,-99.0
583913,,-28.0,-99.0
583920,,-28.0,-99.0
583933,,-27.0,-99.0
