,AYZH634E8OS41,AZSSG2REHDX18,A1XY2JMPVJCF4
206109,22.0,-8.0,-54.0
206116,22.5,-8.0,-54.0
206129,23.0,-8.0,-54.0
206132,23.666666666666668,-8.0,-54.0
206149,24.333333333333332,-8.0,-54.0
206163,25.0,-8.0,-54.0
206166,25.5,-8.0,-54.0
206197,26.0,-8.0,-54.0
206212,26.0,-8.0,-54.0
206240,27.0,-8.0,-54.0
206241,,-8.0,-54.0
206583,,-8.0,-54.0
206600,,-8.0,-54.0
206616,,-8.0,-54.0
206633,,-8.0,-54.0
206650,,-8.0,-54.0
206666,,-8.0,-54.0
206683,,-8.0,-54.0
206700,,-8.0,-54.0
206717,,-8.0,-54.0
206850,,-8.0,-54.0
206867,,-8.0,-54.0
206883,,-8.0,-54.0
206900,,-8.0,-54.0
206916,,-8.0,-54.0
206933,,-8.0,-54.0
206951,,-8.0,-54.0
206968,,-8.0,-54.0
206983,,-8.0,-54.0
207000,,-8.0,-54.0
207017,,-8.0,-54.0
207033,,-8.0,-54.0
207050,,-8.0,-54.0
207067,,-8.0,-54.0
207084,,-8.0,-54.0
207100,,-8.0,-54.0
207117,,-8.0,-54.0
207134,,-8.0,-54.0
207150,,-8.0,-54.0
207167,,-8.0,-54.0
207184,,-8.0,-54.0
207200,,-8.0,-54.0
207217,,-8.0,-54.0
207234,,-8.0,-54.0
207250,,-8.0,-54.0
207267,,-8.0,-54.0
207284,,-8.0,-54.0
207300,,-8.0,-54.0
207317,,-8.0,-54.0
207334,,-8.0,-54.0
207350,,-8.0,-54.0
207367,,-8.0,-54.0
207384,,-8.0,-54.0
207400,,-8.0,-54.0
207417,,-8.0,-54.0
207434,,-8.0,-54.0
207451,,-8.0,-54.0
207467,,-8.0,-54.0
207484,,-8.0,-54.0
207501,,-8.0,-54.0
207517,,-8.0,-54.0
207534,,-8.0,-54.0
207551,,-8.0,-54.0
207567,,-8.0,-54.0
207584,,-8.0,-54.0
207601,,-8.0,-54.0
207617,,-8.0,-54.0
207634,,-8.0,-54.0
207651,,-8.0,-54.0
207667,,-8.0,-54.0
207685,,-8.0,-54.0
207702,,-8.0,-54.0
207718,,-8.0,-54.0
207734,,-8.0,-54.0
207751,,-8.0,-54.0
207768,,-8.0,-54.0
207784,,-8.0,-54.0
207801,,-8.0,-54.0
207817,,-8.0,-54.0
207835,,-8.0,-54.0
207853,,-8.0,-54.0
207868,,-8.0,-54.0
207884,,-8.0,-54.0
207901,,-8.0,-54.0
207918,,-8.0,-54.0
207934,,-8.0,-54.0
207951,,-8.0,-54.0
207969,,-8.0,-54.0
207985,,-8.0,-54.0
208001,,-8.0,-54.0
208018,,-8.0,-54.0
208035,,-8.0,-54.0
208051,,-8.0,-54.0
208068,,-8.0,-54.0
208085,,-8.0,-54.0
208102,,-8.0,-54.0
208118,,-8.0,-54.0
208135,,-8.0,-54.0
208151,,-8.0,-54.0
208168,,-8.0,-54.0
208185,,-8.0,-54.0
208201,,-8.0,-54.0
208218,,-8.0,-54.0
208235,,-8.0,-54.0
208252,,-8.0,-54.0
208268,,-8.0,-54.0
208285,,-8.0,-54.0
208302,,-8.0,-54.0
208318,,-8.0,-54.0
208335,,-8.0,-54.0
208351,,-8.0,-54.0
208368,,-8.0,-54.0
208385,,-8.0,-54.0
208402,,-8.0,-54.0
208418,,-8.0,-54.0
208435,,-8.0,-54.0
208452,,-8.0,-54.0
208468,,-8.0,-54.0
208485,,-8.0,-54.0
208502,,-8.0,-54.0
208519,,-8.0,-54.0
208535,,-8.0,-54.0
208552,,-8.0,-54.0
208568,,-8.0,-54.0
208585,,-8.0,-54.0
208602,,-8.0,-54.0
208605,,-8.0,-54.0
208618,,-8.0,-54.0
208635,,-8.0,-54.0
208636,,-8.0,-54.0
208639,,-8.0,-54.0
208652,,-8.0,-54.0
208669,,-8.0,-54.0
208672,,-8.0,-54.0
208685,,-8.0,-54.0
208700,,-8.0,-54.0
208703,,-8.0,-54.0
208719,,-8.0,-54.0
208734,,-8.0,-54.0
208736,,-8.0,-54.0
208737,,-8.0,-54.0
208752,,-8.0,-54.0
208766,,-8.0,-54.0
208769,,-8.0,-54.0
208785,,-8.0,-54.0
208788,,-8.0,-54.0
208792,,-8.0,-54.0
208803,,-8.0,-54.0
208819,,-8.0,-54.0
208820,,-8.0,-54.0
208826,,-8.0,-54.0
208835,,-8.0,-54.0
208852,,-8.0,-54.0
208853,,-8.0,-54.0
208856,,-8.0,-54.0
208869,,-8.0,-54.0
208885,,-8.0,-54.0
208902,,-8.0,-54.0
208919,,-8.0,-54.0
208924,,-8.0,-54.0
208936,,-8.0,-54.0
208952,,-8.0,-54.0
208969,,-8.0,-54.0
208986,,-8.0,-54.0
209002,,-8.0,-54.0
209019,,-8.0,-54.0
209036,,-8.0,-54.0
209052,,-8.0,-54.0
209069,,-8.0,-54.0
209086,,-8.0,-54.0
209102,,-8.0,-54.0
209119,,-8.0,-54.0
209136,,-8.0,-54.0
209152,,-8.0,-54.0
209169,,-8.0,-54.0
209186,,-8.0,-54.0
209202,,-8.0,-54.0
209219,,-8.0,-54.0
209236,,-8.0,-54.0
209253,,-8.0,-54.0
209269,,-8.0,-54.0
209270,,-8.0,-54.0
209286,,-8.0,-54.0
209288,,-8.0,-54.0
209303,,-8.0,-54.0
209304,,-8.0,-54.0
209319,,-8.0,-54.0
209320,,-8.0,-54.0
209336,,-8.0,-54.0
209337,,-8.0,-54.0
209352,,-8.0,-54.0
209354,,-8.0,-54.0
209369,,-8.0,-54.0
209370,,-8.0,-54.0
209387,,-8.0,-54.0
209404,,-8.0,-54.0
209421,,-8.0,-54.0
209437,,-8.0,-54.0
209454,,-8.0,-54.0
209471,,-8.0,-54.0
209637,,-8.0,-54.0
209655,,-8.0,-54.0
209671,,-8.0,-54.0
209687,,-8.0,-54.0
209704,,-8.0,-54.0
209721,,-8.0,-54.0
209738,,-8.0,-54.0
209754,,-8.0,-54.0
209771,,-8.0,-54.0
209788,,-8.0,-54.0
209804,,-8.0,-54.0
209821,,-8.0,-54.0
209838,,-8.0,-54.0
209854,,-8.0,-54.0
209871,,-8.0,-54.0
209888,,-8.0,-54.0
209904,,-8.0,-54.0
209921,,-8.0,-54.0
209938,,-8.0,-54.0
209955,,-8.0,-54.0
209971,,-8.0,-54.0
209973,,-8.0,-54.0
209974,,-8.0,-54.0
209988,,-8.0,-54.0
210004,,-8.0,-54.0
210009,,-8.0,-54.0
210021,,-8.0,-54.0
210038,,-8.0,-54.0
210054,,-8.0,-54.0
210061,,-8.0,-54.0
210071,,-8.0,-54.0
210088,,-8.0,-54.0
210096,,-8.0,-54.0
210105,,-8.0,-54.0
210121,,-8.0,-54.0
210138,,-8.0,-54.0
210148,,-8.0,-54.0
210155,,-8.0,-54.0
210171,,-8.0,-54.0
210183,,-8.0,-54.0
210188,,-8.0,-54.0
210205,,-8.0,-54.0
210218,,-8.0,-54.0
210221,,-8.0,-54.0
210270,,-8.0,-54.0
210286,,-8.0,-54.0
210287,31.0,-8.0,-54.0
210305,30.5,-8.0,-54.0
210337,30.0,-8.0,-54.0
210357,30.0,-8.0,-54.0
210370,30.0,-8.0,-54.0
210380,29.0,-8.0,-54.0
210388,28.761904761904763,-8.0,-54.0
210392,28.523809523809526,-8.0,-54.0
210406,28.285714285714285,-8.0,-54.0
210422,28.047619047619047,-8.0,-54.0
210427,27.80952380952381,-8.0,-54.0
210438,27.571428571428573,-8.0,-54.0
210455,27.333333333333332,-8.0,-54.0
210472,27.095238095238095,-8.0,-54.0
210479,26.857142857142858,-8.0,-54.0
210481,26.61904761904762,-8.0,-54.0
210488,26.38095238095238,-8.0,-54.0
210505,26.142857142857142,-8.0,-54.0
210514,25.904761904761905,-8.0,-54.0
210522,25.666666666666668,-8.0,-54.0
210528,25.42857142857143,-8.0,-54.0
210538,25.19047619047619,-8.0,-54.0
210555,24.952380952380953,-8.0,-54.0
210566,24.714285714285715,-8.0,-54.0
210572,24.476190476190474,-8.0,-54.0
210574,24.238095238095237,-8.0,-54.0
210584,24.0,-8.0,-54.0
210588,23.833333333333332,-8.0,-54.0
210601,23.666666666666668,-8.0,-54.0
210605,23.5,-8.0,-54.0
210609,23.333333333333332,-8.0,-54.0
210622,23.166666666666668,-8.0,-54.0
210626,23.0,-8.0,-54.0
210638,22.333333333333332,-8.0,-54.0
210653,21.666666666666668,-8.0,-54.0
210654,21.0,-8.0,-54.0
210655,20.333333333333332,-8.0,-54.0
210672,19.666666666666668,-8.0,-54.0
210674,19.0,-8.0,-54.0
210688,18.333333333333332,-8.0,-54.0
210689,17.666666666666668,-8.0,-54.0
210700,17.0,-8.0,-54.0
210705,16.6,-8.0,-54.0
210722,16.2,-8.0,-54.0
210723,15.8,-8.0,-54.0
210739,15.4,-8.0,-54.0
210749,15.0,-8.0,-54.0
210755,15.0,-8.0,-54.0
210772,15.0,-8.0,-54.0
210775,15.0,-8.0,-54.0
210789,15.0,-8.0,-54.0
210805,15.0,-8.0,-54.0
210810,15.0,-8.0,-54.0
210822,15.0,-8.0,-54.0
210839,15.0,-8.0,-54.0
210862,15.0,-8.0,-54.0
210888,15.0,-8.0,-54.0
210897,15.0,-8.0,-54.0
210905,15.0,-8.0,-54.0
210921,15.0,-8.0,-54.0
210932,15.0,-8.0,-54.0
210938,15.0,-8.0,-54.0
210954,15.0,-8.0,-54.0
210956,15.0,-8.0,-54.0
210971,15.0,-8.0,-54.0
210973,15.0,-8.0,-54.0
210984,15.0,-8.0,-54.0
210989,15.0,-8.0,-54.0
210990,15.0,-8.0,-54.0
211005,14.666666666666666,-8.0,-54.0
211006,14.333333333333334,-8.0,-54.0
211013,14.0,-8.0,-54.0
211019,13.833333333333334,-8.0,-54.0
211021,13.666666666666666,-8.0,-54.0
211022,13.5,-8.0,-54.0
211038,13.333333333333334,-8.0,-54.0
211039,13.166666666666666,-8.0,-54.0
211045,13.0,-8.0,-54.0
211053,12.0,-8.0,-54.0
211055,11.666666666666666,-8.0,-54.0
211056,11.333333333333334,-8.0,-54.0
211071,11.0,-8.0,-54.0
211072,10.5,-8.0,-54.0
211073,10.0,-8.0,-54.0
211089,9.5,-8.0,-54.0
211096,9.0,-8.0,-54.0
211105,9.0,-8.0,-54.0
211106,9.0,-8.0,-54.0
211108,9.0,-8.0,-54.0
211122,9.0,-8.0,-54.0
211138,9.0,-8.0,-54.0
211139,9.0,-8.0,-54.0
211155,9.0,-8.0,-54.0
211172,9.0,-8.0,-54.0
211189,9.0,-8.0,-54.0
211190,9.0,-8.0,-54.0
211205,9.0,-8.0,-54.0
211222,9.0,-8.0,-54.0
211238,9.0,-8.0,-54.0
211255,9.0,-8.0,-54.0
211272,9.0,-8.0,-54.0
211288,9.0,-8.0,-54.0
211305,9.0,-8.0,-54.0
211321,9.0,-8.0,-54.0
211339,9.0,-8.0,-54.0
211355,9.0,-8.0,-54.0
211357,9.0,-8.0,-54.0
211372,9.0,-8.0,-54.0
211373,9.0,-8.0,-54.0
211388,9.0,-8.0,-54.0
211389,9.0,-8.0,-54.0
211405,9.0,-8.0,-54.0
211406,9.0,-8.0,-54.0
211422,9.0,-8.0,-54.0
211423,9.0,-8.0,-54.0
211438,9.0,-8.0,-54.0
211439,9.0,-8.0,-54.0
211456,9.0,-8.0,-54.0
211472,8.75,-8.0,-54.0
211473,8.5,-8.0,-54.0
211489,8.25,-8.0,-54.0
211491,8.0,-8.0,-54.0
211505,7.8,-8.0,-54.0
211506,7.6,-8.0,-54.0
211522,7.4,-8.0,-54.0
211523,7.2,-8.0,-54.0
211530,7.0,-8.0,-54.0
211538,6.333333333333333,-8.0,-54.0
211555,5.666666666666667,-8.0,-54.0
211557,5.0,-8.0,-54.0
211572,5.0,-8.0,-54.0
211588,5.0,-8.0,-54.0
211605,5.0,-8.0,-54.0
211622,5.0,-8.0,-54.0
211639,5.0,-8.0,-54.0
211655,5.0,-8.0,-54.0
211672,5.0,-8.0,-54.0
211689,5.0,-8.0,-54.0
211705,5.0,-8.0,-54.0
211715,5.0,-8.0,-54.0
211722,5.0,-8.0,-54.0
211739,5.0,-8.0,-54.0
211750,5.0,-8.0,-54.0
211755,5.0,-8.0,-54.0
211772,5.0,-8.0,-54.0
211785,5.0,-8.0,-54.0
211789,5.0,-8.0,-54.0
211790,5.0,-8.0,-54.0
211805,5.0,-8.0,-54.0
211808,5.0,-8.0,-54.0
211814,5.0,-8.0,-54.0
211822,4.666666666666667,-8.0,-54.0
211823,4.333333333333333,-8.0,-54.0
211833,4.0,-8.0,-54.0
211837,3.8333333333333335,-8.0,-54.0
211839,3.6666666666666665,-8.0,-54.0
211840,3.5,-8.0,-54.0
211855,3.3333333333333335,-8.0,-54.0
211856,3.166666666666667,-8.0,-54.0
211860,3.0,-8.0,-54.0
211872,2.7777777777777777,-8.0,-54.0
211873,2.5555555555555554,-8.0,-54.0
211889,2.3333333333333335,-8.0,-54.0
211890,2.111111111111111,-8.0,-54.0
211905,1.8888888888888888,-8.0,-54.0
211907,1.6666666666666667,-8.0,-54.0
211922,1.4444444444444446,-8.0,-54.0
211923,1.2222222222222223,-8.0,-54.0
211936,1.0,-8.0,-54.0
211939,1.5,-8.0,-54.0
211955,2.0,-8.0,-54.0
211959,2.5,-8.0,-54.0
211967,3.0,-8.0,-54.0
211972,3.6666666666666665,-8.0,-54.0
211989,4.333333333333333,-8.0,-54.0
211994,5.0,-8.0,-54.0
212005,5.666666666666667,-8.0,-54.0
212022,6.333333333333333,-8.0,-54.0
212028,7.0,-8.0,-54.0
212039,7.333333333333333,-8.0,-54.0
212040,7.666666666666667,-8.0,-54.0
212046,8.0,-8.0,-54.0
212056,8.333333333333334,-8.0,-54.0
212058,8.666666666666666,-8.0,-54.0
212061,9.0,-8.0,-54.0
212072,9.333333333333334,-8.0,-54.0
212073,9.666666666666666,-8.0,-54.0
212081,10.0,-8.0,-54.0
212089,10.333333333333334,-8.0,-54.0
212090,10.666666666666666,-8.0,-54.0
212094,11.0,-8.0,-54.0
212106,11.333333333333334,-8.0,-54.0
212107,11.666666666666666,-8.0,-54.0
212116,12.0,-8.0,-54.0
212122,12.333333333333334,-8.0,-54.0
212123,12.666666666666666,-8.0,-54.0
212126,13.0,-8.0,-54.0
212139,13.4,-8.0,-54.0
212140,13.8,-8.0,-54.0
212156,14.2,-8.0,-54.0
212157,14.6,-8.0,-54.0
212158,15.0,-8.0,-54.0
212168,15.666666666666666,-8.0,-54.0
212173,16.333333333333332,-8.0,-54.0
212174,17.0,-8.0,-54.0
212189,17.5,-8.0,-54.0
212203,18.0,-8.0,-54.0
212206,18.0,-8.0,-54.0
212222,18.0,-8.0,-54.0
212239,18.0,-8.0,-54.0
212255,18.0,-8.0,-54.0
212256,18.0,-8.0,-54.0
212273,18.0,-8.0,-54.0
212289,18.0,-8.0,-54.0
212290,18.0,-8.0,-54.0
212306,18.0,-8.0,-54.0
212307,18.0,-8.0,-54.0
212322,18.0,-8.0,-54.0
212325,18.0,-8.0,-54.0
212339,18.0,-8.0,-54.0
212340,18.0,-8.0,-54.0
212356,18.0,-8.0,-54.0
212357,18.0,-8.0,-54.0
212373,18.0,-8.0,-54.0
212374,18.0,-8.0,-54.0
212377,18.0,-8.0,-54.0
212389,18.0,-8.0,-54.0
212390,18.0,-8.0,-54.0
212406,18.166666666666668,-8.0,-54.0
212407,18.333333333333332,-8.0,-54.0
212412,18.5,-8.0,-54.0
212423,18.666666666666668,-8.0,-54.0
212424,18.833333333333332,-8.0,-54.0
212434,19.0,-8.0,-54.0
212440,19.5,-8.0,-54.0
212447,20.0,-8.0,-54.0
212456,20.8,-8.0,-54.0
212458,21.6,-8.0,-54.0
212464,22.4,-8.0,-54.0
212473,23.2,-8.0,-54.0
212479,24.0,-8.0,-54.0
212489,24.666666666666668,-8.0,-54.0
212499,25.333333333333332,-8.0,-54.0
212502,26.0,-8.0,-54.0
212506,27.0,-8.0,-54.0
212521,28.0,-8.0,-54.0
212523,28.5,-8.0,-54.0
212524,29.0,-8.0,-54.0
212534,29.5,-8.0,-54.0
212535,30.0,-8.0,-54.0
212540,30.0,-8.0,-54.0
212556,30.0,-8.0,-54.0
212573,30.0,-8.0,-54.0
212586,30.0,-8.0,-54.0
212590,30.0,-8.0,-54.0
212606,30.0,-8.0,-54.0
212621,30.0,-8.0,-54.0
212623,30.0,-8.0,-54.0
212640,30.0,-8.0,-54.0
212656,30.0,-8.0,-54.0
212673,30.0,-8.0,-54.0
212690,30.0,-8.0,-54.0
212706,30.0,-8.0,-54.0
212708,30.0,-8.0,-54.0
212723,30.0,-8.0,-54.0
212740,30.0,-8.0,-54.0
212743,30.0,-8.0,-54.0
212756,30.0,-8.0,-54.0
212773,30.0,-8.0,-54.0
212790,30.0,-8.0,-54.0
212795,30.0,-8.0,-54.0
212814,30.0,-8.0,-54.0
212830,30.0,-8.0,-54.0
212833,30.0,-8.0,-54.0
212840,30.333333333333332,-8.0,-54.0
212856,30.666666666666668,-8.0,-54.0
212857,31.0,-8.0,-54.0
212865,32.0,-8.0,-54.0
212873,32.666666666666664,-8.0,-54.0
212890,33.333333333333336,-8.0,-54.0
212898,34.0,-8.0,-54.0
212904,36.0,-8.0,-54.0
212906,36.5,-8.0,-54.0
212920,37.0,-8.0,-54.0
212923,37.5,-8.0,-54.0
212939,38.0,-8.0,-54.0
212940,38.25,-8.0,-54.0
212941,38.5,-8.0,-54.0
212944,38.75,-8.0,-54.0
212952,39.0,-8.0,-54.0
212957,39.333333333333336,-8.0,-54.0
212973,39.666666666666664,-8.0,-54.0
212974,40.0,-8.0,-54.0
212977,40.333333333333336,-8.0,-54.0
212990,40.666666666666664,-8.0,-54.0
212992,41.0,-8.0,-54.0
213005,41.0,-8.0,-54.0
213007,41.0,-8.0,-54.0
213023,41.0,-8.0,-54.0
213040,41.0,-8.0,-54.0
213057,41.0,-8.0,-54.0
213073,41.0,-8.0,-54.0
213090,41.0,-8.0,-54.0
213107,41.0,-8.0,-54.0
213123,41.0,-8.0,-54.0
213140,41.0,-8.0,-54.0
213157,41.0,-8.0,-54.0
213173,41.0,-8.0,-54.0
213190,41.0,-8.0,-54.0
213207,41.0,-8.0,-54.0
213223,41.0,-8.0,-54.0
213240,41.0,-8.0,-54.0
213257,41.0,-8.0,-54.0
213264,41.0,-8.0,-54.0
213274,41.333333333333336,-8.0,-54.0
213290,41.666666666666664,-8.0,-54.0
213293,42.0,-8.0,-54.0
213307,43.0,-8.0,-54.0
213319,44.0,-8.0,-54.0
213324,45.0,-8.0,-54.0
213327,46.0,-8.0,-54.0
213340,46.666666666666664,-8.0,-54.0
213357,47.333333333333336,-8.0,-54.0
213365,48.0,-8.0,-54.0
213374,48.0,-8.0,-54.0
213390,48.0,-8.0,-54.0
213408,48.0,-8.0,-54.0
213424,48.0,-8.0,-54.0
213440,48.0,-8.0,-54.0
213457,48.0,-8.0,-54.0
213474,48.0,-8.0,-54.0
213490,48.0,-8.0,-54.0
213507,48.0,-8.0,-54.0
213524,48.0,-8.0,-54.0
213541,48.0,-8.0,-54.0
213557,48.0,-8.0,-54.0
213574,48.0,-8.0,-54.0
213590,48.0,-8.0,-54.0
213608,48.0,-8.0,-54.0
213625,48.0,-8.0,-54.0
213641,48.0,-8.0,-54.0
213658,48.0,-8.0,-54.0
213674,48.0,-8.0,-54.0
213691,48.0,-8.0,-54.0
213707,48.0,-8.0,-54.0
213724,48.0,-8.0,-54.0
213735,48.0,-8.0,-54.0
213741,48.666666666666664,-8.0,-54.0
213758,49.333333333333336,-8.0,-54.0
213765,50.0,-8.0,-54.0
213774,50.333333333333336,-8.0,-54.0
213791,50.666666666666664,-8.0,-54.0
213795,51.0,-8.0,-54.0
213808,52.0,-8.0,-54.0
213809,53.0,-8.0,-54.0
213824,53.0,-8.0,-54.0
213831,53.0,-8.0,-54.0
213841,53.0,-8.0,-54.0
213858,53.0,-8.0,-54.0
213863,53.0,-8.0,-54.0
213867,53.0,-8.0,-54.0
213875,53.0,-8.0,-54.0
213891,53.0,-8.0,-54.0
213908,53.0,-8.0,-54.0
213924,53.0,-8.0,-54.0
213926,53.0,-8.0,-54.0
213929,53.0,-8.0,-54.0
213941,53.0,-8.0,-54.0
213958,53.0,-8.0,-54.0
213974,53.0,-8.0,-54.0
213991,53.0,-8.0,-54.0
213999,53.0,-8.0,-54.0
214008,53.0,-8.0,-54.0
214024,53.0,-8.0,-54.0
214041,53.0,-8.0,-54.0
214049,53.0,-8.0,-54.0
214058,53.0,-8.0,-54.0
214075,53.0,-8.0,-54.0
214091,53.0,-8.0,-54.0
214108,53.0,-8.0,-54.0
214125,53.0,-8.0,-54.0
214141,53.0,-8.0,-54.0
214152,53.0,-8.0,-54.0
214158,53.0,-8.0,-54.0
214175,53.0,-8.0,-54.0
214191,53.0,-8.0,-54.0
214208,53.0,-8.0,-54.0
214210,53.0,-8.0,-54.0
214213,53.0,-8.0,-54.0
214225,53.0,-8.0,-54.0
214240,53.0,-8.0,-54.0
214241,53.0,-8.0,-54.0
214244,53.0,-8.0,-54.0
214258,53.0,-8.0,-54.0
214272,53.0,-8.0,-54.0
214275,53.0,-8.0,-54.0
214291,53.0,-8.0,-54.0
214308,53.0,-8.0,-54.0
214325,53.0,-8.0,-54.0
214341,53.0,-8.0,-54.0
214358,53.0,-8.0,-54.0
214375,53.0,-8.0,-54.0
214392,53.0,-8.0,-54.0
214408,53.0,-8.0,-54.0
214425,53.0,-8.0,-54.0
214441,53.0,-8.0,-54.0
214458,53.0,-8.0,-54.0
214475,53.0,-8.0,-54.0
214476,53.0,-8.0,-54.0
214491,53.0,-8.0,-54.0
214494,53.0,-8.0,-54.0
214508,53.0,-8.0,-54.0
214509,53.0,-8.0,-54.0
214525,53.0,-8.0,-54.0
214526,53.0,-8.0,-54.0
214542,53.0,-8.0,-54.0
214543,53.0,-8.0,-54.0
214559,53.0,-8.0,-54.0
214560,53.0,-8.0,-54.0
214575,53.0,-8.0,-54.0
214576,53.0,-8.0,-54.0
214592,53.0,-8.0,-54.0
214593,53.0,-8.0,-54.0
214609,53.0,-8.0,-54.0
214625,53.0,-8.0,-54.0
214626,53.0,-8.0,-54.0
214642,53.0,-8.0,-54.0
214643,53.0,-8.0,-54.0
214659,53.0,-8.0,-54.0
214660,53.0,-8.0,-54.0
214675,53.0,-8.0,-54.0
214676,53.0,-8.0,-54.0
214692,53.0,-8.0,-54.0
214693,53.0,-8.0,-54.0
214708,53.0,-8.0,-54.0
214710,53.0,-8.0,-54.0
214725,53.0,-8.0,-54.0
214726,53.0,-8.0,-54.0
214742,53.0,-8.0,-54.0
214743,53.0,-8.0,-54.0
214759,53.0,-8.0,-54.0
214760,53.0,-8.0,-54.0
214775,53.0,-8.0,-54.0
214776,53.0,-8.0,-54.0
214792,53.0,-8.0,-54.0
214793,53.0,-8.0,-54.0
214810,53.0,-8.0,-54.0
214826,53.0,-8.0,-54.0
214843,53.0,-8.0,-54.0
214860,53.0,-8.0,-54.0
214876,53.0,-8.0,-54.0
214893,53.0,-8.0,-54.0
214911,53.0,-8.0,-54.0
215076,53.0,-8.0,-54.0
215092,53.0,-8.0,-54.0
215109,53.0,-8.0,-54.0
215126,53.0,-8.0,-54.0
215142,53.0,-8.0,-54.0
215159,53.0,-8.0,-54.0
215176,53.0,-8.0,-54.0
215192,53.0,-8.0,-54.0
215209,53.0,-8.0,-54.0
215226,53.0,-8.0,-54.0
215243,53.0,-8.0,-54.0
215259,53.0,-8.0,-54.0
215276,53.0,-8.0,-54.0
215292,53.0,-8.0,-54.0
215309,53.0,-8.0,-54.0
215326,53.0,-8.0,-54.0
215343,53.0,-8.0,-54.0
215359,53.0,-8.0,-54.0
215376,53.0,-8.0,-54.0
215393,53.0,-8.0,-54.0
215409,53.0,-8.0,-54.0
215426,53.0,-8.0,-54.0
215443,53.0,-8.0,-54.0
215460,53.0,-8.0,-54.0
215476,53.0,-8.0,-54.0
215493,53.0,-8.0,-54.0
215510,53.0,-8.0,-54.0
215543,53.0,-8.0,-54.0
215560,53.0,-8.0,-54.0
215576,53.0,-8.0,-54.0
215593,53.0,-8.0,-54.0
215610,53.0,-8.0,-54.0
215626,53.0,-8.0,-54.0
215644,53.0,-8.0,-54.0
215660,53.0,-8.0,-54.0
215676,53.0,-8.0,-54.0
215693,53.0,-8.0,-54.0
215710,53.0,-8.0,-54.0
215726,53.0,-8.0,-54.0
215743,53.0,-8.0,-54.0
215760,53.0,-8.0,-54.0
216076,53.0,-8.0,-54.0
216086,53.6,-8.0,-54.0
216119,54.2,-8.0,-54.0
216122,54.8,-8.0,-54.0
216138,55.4,-8.0,-54.0
216140,56.0,-8.0,-54.0
216143,56.5,-8.0,-54.0
216156,57.0,-8.0,-54.0
216173,57.333333333333336,-8.0,-54.0
216176,57.666666666666664,-8.0,-54.0
216185,58.0,-8.0,-54.0
216204,61.0,-8.0,-54.0
216205,61.333333333333336,-8.0,-54.0
216207,61.666666666666664,-8.0,-54.0
216227,62.0,-8.0,-54.0
216236,63.0,-8.0,-54.0
216240,64.0,-8.0,-54.0
216244,65.0,-8.0,-54.0
216269,65.0,-8.0,-54.0
216422,65.0,-8.0,-54.0
216444,65.0,-8.0,-54.0
216447,65.0,-8.0,-54.0
216475,65.0,-8.0,-54.0
216478,65.0,-8.0,-54.0
216509,65.0,-8.0,-54.0
216512,65.0,-8.0,-54.0
216541,65.0,-8.0,-54.0
216546,65.0,-8.0,-54.0
216575,65.0,-8.0,-54.0
216579,65.0,-8.0,-54.0
216607,65.0,-8.0,-54.0
217011,65.0,-8.0,-54.0
217028,65.0,-8.0,-54.0
217044,65.0,-8.0,-54.0
217061,65.0,-8.0,-54.0
217078,65.0,-8.0,-54.0
217095,65.0,-8.0,-54.0
217111,65.0,-8.0,-54.0
217128,65.0,-8.0,-54.0
217145,65.0,-8.0,-54.0
217161,65.0,-8.0,-54.0
217178,65.0,-8.0,-54.0
217195,65.0,-8.0,-54.0
217211,65.0,-8.0,-54.0
217228,65.0,-8.0,-54.0
217245,65.0,-8.0,-54.0
217261,65.0,-8.0,-54.0
217278,65.0,-8.0,-54.0
217295,65.0,-8.0,-54.0
217311,65.0,-8.0,-54.0
217328,65.0,-8.0,-54.0
217345,65.0,-8.0,-54.0
217361,65.0,-8.0,-54.0
217378,65.0,-8.0,-54.0
217395,65.0,-8.0,-54.0
217412,65.0,-8.0,-54.0
217428,65.0,-8.0,-54.0
217445,65.0,-8.0,-54.0
217462,65.0,-8.0,-54.0
217478,65.0,-8.0,-54.0
217495,65.0,-8.0,-54.0
217512,65.0,-8.0,-54.0
217528,65.0,-8.0,-54.0
217545,65.0,-8.0,-54.0
217562,65.0,-8.0,-54.0
217578,65.0,-8.0,-54.0
217595,65.0,-8.0,-54.0
217612,65.0,-8.0,-54.0
217628,65.0,-8.0,-54.0
217646,65.0,-8.0,-54.0
217662,65.0,-8.0,-54.0
217679,65.0,-8.0,-54.0
217695,65.0,-8.0,-54.0
217712,65.0,-8.0,-54.0
217728,65.0,-8.0,-54.0
217745,65.0,-8.0,-54.0
217762,65.0,-8.0,-54.0
217779,65.0,-8.0,-54.0
217795,65.0,-8.0,-54.0
217812,65.0,-8.0,-54.0
217829,65.0,-8.0,-54.0
217845,65.0,-8.0,-54.0
217862,65.0,-8.0,-54.0
217879,65.0,-8.0,-54.0
217896,65.0,-8.0,-54.0
217912,65.0,-8.0,-54.0
217929,65.0,-8.0,-54.0
217945,65.0,-8.0,-54.0
217962,65.0,-8.0,-54.0
217979,65.0,-8.0,-54.0
217996,65.0,-8.0,-54.0
218012,65.0,-8.0,-54.0
218029,65.0,-8.0,-54.0
218046,65.0,-8.0,-54.0
218062,65.0,-8.0,-54.0
218079,65.0,-8.0,-54.0
218096,65.0,-8.0,-54.0
218112,65.0,-8.0,-54.0
