,AHLS6AZ1VTNH7,A3UTSRN8QLKWE,A21V0SPZ59EEA
466516,-95.0,-50.0,16.666666666666668
466527,-95.0,-50.0,16.333333333333332
466531,-95.0,-49.5,16.0
466532,-95.0,-49.0,16.0
466536,-95.0,-49.0,16.0
466544,-95.0,-49.0,15.5
466547,-95.0,-48.5,15.0
466551,-95.0,-48.0,15.0
466555,-95.0,-48.0,15.0
466563,-95.0,-48.0,14.5
466565,-95.0,-47.5,14.0
466568,-95.0,-47.0,14.0
466572,-95.0,-47.0,14.0
466579,-95.0,-47.0,13.5
466584,-95.0,-46.5,13.0
466588,-95.0,-46.0,13.0
466590,-95.0,-46.0,13.0
466598,-95.0,-46.0,12.5
466601,-95.0,-45.5,12.0
466603,-95.0,-45.0,12.0
466608,-95.0,-44.0,12.0
466609,-95.0,-44.0,12.0
466617,-95.0,-44.0,11.5
466620,-95.0,-43.5,11.0
466625,-95.0,-43.0,11.0
466638,-95.0,-43.0,11.0
466644,-95.0,-42.0,11.0
466655,-95.0,-42.0,11.0
466662,-95.0,-41.0,11.0
466673,-95.0,-41.0,11.0
466680,-95.0,-40.0,11.0
466692,-95.0,-40.0,11.0
466697,-95.0,-39.0,11.0
466714,-95.0,-39.0,11.0
466720,-95.0,-39.0,10.5
466731,-95.0,-38.5,10.0
466734,-95.0,-38.0,10.0
466747,-95.0,-38.0,10.0
466751,-95.0,-37.5,10.0
466756,-95.0,-37.0,9.5
466762,-95.0,-37.0,9.0
466768,-95.0,-37.0,9.0
466771,-95.0,-36.5,9.0
466773,-95.0,-36.0,8.5
466781,-95.0,-36.0,8.0
466784,-95.0,-36.0,8.0
466788,-95.0,-35.5,8.0
466790,-95.0,-35.0,7.5
466799,-95.0,-35.0,7.0
466801,-95.0,-35.0,7.0
466802,-95.0,-34.0,7.0
466808,-95.0,-34.0,7.0
466812,-95.0,-34.0,6.5
466816,-95.0,-33.0,6.0
466823,-95.0,-32.0,6.0
466833,-95.0,-32.0,6.0
466843,-95.0,-31.0,6.0
466855,-95.0,-31.0,6.0
466863,-95.0,-30.0,6.0
466873,-95.0,-30.0,6.0
466882,-95.0,-29.0,6.0
466892,-95.0,-29.0,6.0
466897,-95.0,-28.0,6.0
466910,-95.0,-28.0,6.0
466924,-95.0,-27.5,6.0
466925,-95.0,-27.0,5.5
466930,-95.0,-27.0,5.0
466936,-95.0,-27.0,5.0
466937,-95.0,-27.0,4.666666666666667
466946,-95.0,-26.0,4.333333333333333
466947,-95.0,-26.0,4.0
466953,-95.0,-26.0,4.0
466955,-95.0,-26.0,3.5
466962,-95.0,-25.0,3.0
466963,-95.0,-24.0,3.0
466970,-95.0,-24.0,3.0
466975,-95.0,-24.0,2.5
466980,-95.0,-23.5,2.0
466982,-95.0,-23.0,2.0
466988,-95.0,-23.0,2.0
466995,-95.0,-23.0,1.5
467000,-95.0,-22.5,1.0
467002,-95.0,-22.0,1.0
467014,-95.0,-22.0,1.0
467019,-95.0,-21.0,1.0
467029,-95.0,-20.0,1.0
467040,-95.0,-19.0,1.0
467066,-95.0,-19.0,1.0
467075,-95.0,-18.0,1.0
467086,-95.0,-18.0,1.0
467094,-95.0,-17.0,1.0
467107,-95.0,-17.0,1.0
467112,-95.0,-16.0,1.0
467123,-95.0,-16.0,1.0
467124,-95.0,-15.666666666666666,1.0
467130,-95.0,-15.333333333333334,0.0
467131,-95.0,-15.0,0.0
467136,-95.0,-15.0,0.0
467142,-95.0,-15.0,-0.5
467145,-95.0,-14.5,-1.0
467151,-95.0,-14.0,-1.0
467153,-95.0,-14.0,-1.0
467165,-95.0,-14.0,-2.0
467176,-95.0,-14.0,-2.0
467182,-95.0,-13.0,-2.0
467186,-95.0,-13.0,-2.0
467195,-95.0,-13.0,-2.5
467198,-95.0,-12.5,-3.0
467199,-95.0,-12.0,-3.0
467204,-95.0,-12.0,-3.0
467210,-95.0,-12.0,-3.5
467215,-95.0,-11.5,-4.0
467216,-95.0,-11.0,-4.0
467227,-95.0,-10.0,-4.0
467240,-95.0,-9.0,-4.0
467252,-95.0,-9.0,-4.0
467258,-95.0,-8.0,-4.0
467270,-95.0,-8.0,-4.0
467275,-95.0,-7.0,-4.0
467288,-95.0,-7.0,-4.0
467298,-95.0,-6.0,-4.0
467310,-95.0,-6.0,-4.0
467318,-95.0,-5.0,-4.0
467323,-95.0,-5.0,-4.0
467330,-95.0,-5.0,-4.5
467342,-95.0,-4.5,-5.0
467345,-95.0,-4.0,-5.0
467354,-95.0,-4.0,-5.0
467358,-95.0,-4.0,-5.5
467361,-95.0,-3.5,-6.0
467366,-95.0,-3.0,-6.0
467368,-95.0,-3.0,-6.0
467379,-95.0,-3.0,-7.0
467387,-95.0,-2.5,-7.0
467389,-95.0,-2.0,-7.5
467398,-95.0,-2.0,-8.0
467400,-95.0,-2.0,-8.0
467406,-95.0,-1.5,-8.0
467409,-95.0,-1.0,-8.5
467417,-95.0,-1.0,-9.0
467421,-95.0,-1.0,-9.0
467432,-95.0,1.0,-9.0
467446,-95.0,1.0,-9.0
467451,-95.0,2.0,-9.0
467456,-95.0,2.0,-9.0
467457,-95.0,3.0,-9.0
467467,-95.0,3.0,-9.0
467476,-95.0,4.0,-9.0
467487,-95.0,4.0,-9.0
467496,-95.0,5.0,-9.0
467507,-95.0,5.0,-9.0
467515,-95.0,6.0,-9.0
467523,-95.0,6.0,-9.0
467526,-95.0,6.0,-9.333333333333334
467531,-95.0,7.0,-9.666666666666666
467539,-95.0,7.0,-10.0
467544,-95.0,7.0,-10.0
467545,-95.0,7.5,-10.0
467552,-95.0,8.0,-10.5
467555,-95.0,8.0,-11.0
467564,-95.0,8.0,-12.0
467565,-95.0,8.0,-12.0
467570,-95.0,8.5,-12.0
467572,-95.0,9.0,-12.5
467581,-95.0,9.0,-13.0
467584,-95.0,9.0,-13.0
467587,-95.0,9.666666666666666,-13.0
467597,-95.0,10.333333333333334,-14.0
467598,-95.0,11.0,-14.0
467611,-95.0,11.0,-14.0
467617,-95.0,12.0,-14.0
467629,-95.0,12.0,-14.0
467636,-95.0,13.0,-14.0
467649,-95.0,13.0,-14.0
467656,-95.0,14.0,-14.0
467670,-95.0,14.0,-14.0
467685,-95.0,15.0,-14.0
467706,-95.0,15.0,-14.0
467710,-95.0,15.0,-14.5
467720,-95.0,15.5,-15.0
467726,-95.0,16.0,-15.0
467727,-95.0,16.0,-15.0
467736,-95.0,16.0,-16.0
467743,-95.0,16.0,-16.0
467754,-95.0,16.0,-17.0
467762,-95.0,16.0,-17.0
467772,-95.0,16.0,-18.0
467778,-95.0,16.0,-18.0
467783,-95.0,16.0,-18.5
467784,-95.0,16.25,-19.0
467786,-95.0,16.5,-19.0
467796,-95.0,16.75,-20.0
467797,-95.0,17.0,-20.0
467806,-95.0,17.0,-20.0
467832,-95.0,18.0,-20.0
467840,-95.0,18.0,-20.0
467851,-95.0,19.0,-20.0
467869,-95.0,19.0,-20.0
467882,-95.0,21.0,-20.0
467885,-95.0,21.0,-20.0
467887,-95.0,21.5,-20.0
467891,-95.0,22.0,-20.333333333333332
467901,-95.0,22.0,-20.666666666666668
467903,-95.0,22.5,-21.0
467907,-95.0,23.0,-21.0
467920,-95.0,23.0,-21.0
467926,-95.0,24.0,-21.0
467928,-95.0,24.0,-21.0
467935,-95.0,24.0,-22.0
467942,-95.0,24.5,-22.0
467943,-95.0,25.0,-22.333333333333332
467951,-95.0,25.0,-22.666666666666668
467953,-95.0,25.5,-23.0
467960,-95.0,26.0,-23.0
467970,-95.0,26.0,-24.0
467973,-95.0,26.0,-24.0
467979,-95.0,27.0,-24.0
467988,-95.0,27.0,-25.0
467990,-95.0,27.0,-25.0
467996,-95.0,29.0,-25.0
468006,-95.0,29.0,-25.0
468014,-95.0,30.0,-25.0
468024,-95.0,30.0,-25.0
468033,-95.0,31.0,-25.0
468041,-95.0,31.0,-25.0
468048,-95.0,32.0,-25.0
468056,-95.0,32.0,-25.0
468067,-95.0,33.0,-25.0
468069,-95.0,33.0,-25.0
468076,-95.0,33.0,-25.333333333333332
468082,-95.0,34.0,-25.666666666666668
468083,-95.0,34.5,-26.0
468089,-95.0,35.0,-26.0
468092,-95.0,35.0,-26.0
468095,-95.0,35.0,-26.5
468100,-95.0,35.5,-27.0
468107,-95.0,36.0,-27.0
468108,-95.0,36.0,-27.0
468117,-95.0,36.0,-28.0
468124,-95.0,37.0,-28.0
468137,-95.0,37.0,-28.0
468140,-95.0,37.5,-28.0
468143,-95.0,38.0,-28.333333333333332
468152,-95.0,38.0,-28.666666666666668
468153,-95.0,38.666666666666664,-29.0
468160,-95.0,39.333333333333336,-29.0
468163,-95.0,40.0,-29.5
468169,-95.0,40.0,-30.0
468171,-95.0,40.0,-30.0
468176,-95.0,41.0,-30.0
468190,-95.0,41.0,-30.0
468199,-95.0,42.0,-30.0
468209,-95.0,42.0,-30.0
468216,-95.0,43.0,-30.0
468224,-95.0,43.0,-30.0
468234,-95.0,44.0,-30.0
468243,-95.0,44.0,-30.0
468251,-95.0,45.0,-30.0
468260,-95.0,45.0,-30.0
468268,-95.0,46.0,-30.0
468278,-95.0,46.0,-30.5
468282,-95.0,46.5,-31.0
468287,-95.0,47.0,-31.0
468290,-95.0,47.0,-31.0
468297,-95.0,47.0,-31.5
468298,-95.0,47.5,-32.0
468305,-95.0,48.0,-32.0
468307,-95.0,48.5,-32.0
468310,-95.0,49.0,-32.5
468317,-95.0,49.0,-33.0
468319,-95.0,49.0,-33.0
468324,-95.0,49.5,-33.0
468325,-95.0,50.0,-33.5
468334,-95.0,50.0,-34.0
468341,-95.0,51.0,-34.0
468342,-95.0,51.0,-34.0
468350,-95.0,51.0,-34.5
468351,-95.0,51.5,-35.0
468359,-95.0,52.0,-35.0
468360,-95.0,52.0,-35.0
468369,-95.0,52.0,-36.0
468370,-95.0,52.0,-36.0
468376,-95.0,53.0,-36.0
468389,-95.0,53.0,-36.0
468395,-95.0,54.0,-36.0
468404,-95.0,54.0,-36.0
468413,-95.0,55.0,-36.0
468422,-95.0,55.0,-36.0
468429,-95.0,56.0,-36.0
468441,-95.0,56.0,-36.0
468447,-95.0,57.0,-36.0
468458,-95.0,57.0,-36.0
468465,-95.0,58.0,-36.0
468468,-95.0,58.0,-36.0
468476,-95.0,58.0,-36.5
468482,-95.0,59.0,-37.0
468489,-95.0,59.0,-37.0
468493,-95.0,59.0,-37.5
468498,-95.0,59.5,-38.0
468499,-95.0,60.0,-38.0
468507,-95.0,60.5,-38.0
468508,-95.0,61.0,-38.5
468516,-95.0,61.333333333333336,-39.0
468523,-95.0,61.666666666666664,-39.0
468525,-95.0,62.0,-39.5
468533,-95.0,62.0,-40.0
468534,-95.0,62.0,-40.0
468540,-95.0,63.0,-40.0
468550,-95.0,63.0,-40.0
468558,-95.0,64.0,-40.0
468569,-95.0,64.0,-40.0
468579,-95.0,65.0,-40.0
468590,-95.0,65.0,-40.0
468596,-95.0,66.0,-40.0
468604,-95.0,66.0,-40.0
468614,-95.0,67.0,-40.0
468625,-95.0,67.0,-40.0
468635,-95.0,68.0,-40.0
468638,-95.0,68.0,-40.0
468643,-95.0,68.0,-40.5
468647,-95.0,68.5,-41.0
468649,-95.0,69.0,-41.0
468660,-95.0,69.0,-41.0
468666,-95.0,70.0,-41.0
468670,-95.0,70.0,-41.0
468676,-95.0,70.0,-41.5
468680,-95.0,70.5,-42.0
468683,-95.0,71.0,-42.0
468688,-95.0,71.0,-42.0
468693,-95.0,71.0,-42.5
468698,-95.0,71.5,-43.0
468703,-95.0,72.0,-43.0
468712,-95.0,72.0,-43.0
468720,-95.0,73.0,-43.0
468730,-95.0,73.0,-43.0
468736,-95.0,74.0,-43.0
468740,-95.0,75.0,-43.0
468748,-95.0,75.0,-43.0
468759,-95.0,76.0,-43.0
468770,-95.0,76.0,-43.0
468781,-95.0,77.0,-43.0
468789,-95.0,77.0,-43.0
468795,-95.0,78.0,-43.0
468805,-95.0,78.0,-43.0
468810,-95.0,79.0,-43.0
468820,-95.0,79.0,-43.0
468830,-95.0,80.0,-43.0
468842,-95.0,80.0,-43.0
468848,-95.0,80.5,-44.0
468850,-95.0,81.0,-44.0
468861,-95.0,81.0,-44.0
468868,-95.0,82.0,-44.0
468870,-95.0,82.0,-44.0
468879,-95.0,82.0,-44.5
468880,-95.0,82.5,-45.0
468884,-95.0,83.0,-45.0
468910,-95.0,83.0,-45.0
468914,-95.0,85.0,-45.0
468925,-95.0,85.0,-45.0
468932,-95.0,86.0,-45.0
468939,-95.0,86.0,-45.0
468948,-95.0,87.0,-45.0
468959,-95.0,87.0,-45.0
468979,-95.0,88.0,-45.0
468988,-95.0,88.0,-45.0
468990,-95.0,88.5,-45.0
468997,-95.0,89.0,-45.5
469006,-95.0,89.0,-46.0
469007,-95.0,89.0,-46.0
469013,-95.0,90.0,-46.0
469024,-95.0,90.0,-46.0
469026,-95.0,91.0,-46.0
469030,-95.0,92.0,-47.0
469037,-95.0,92.0,-48.0
469046,-95.0,92.0,-48.0
469054,-95.0,92.0,-49.0
469062,-95.0,93.0,-49.07692307692308
469072,-95.0,93.0,-49.15384615384615
469082,-95.0,94.0,-49.23076923076923
469091,-95.0,94.0,-49.30769230769231
469105,-95.0,95.0,-49.38461538461539
469118,-95.0,95.0,-49.46153846153846
469125,-95.0,96.0,-49.53846153846154
469135,-95.0,96.0,-49.61538461538461
469142,-95.0,97.0,-49.69230769230769
469153,-95.0,97.0,-49.76923076923077
469156,-95.0,98.0,-49.84615384615385
469166,-95.0,98.0,-49.92307692307692
469171,-95.0,98.5,-50.0
469173,-95.0,99.0,-50.333333333333336
469184,-95.0,99.0,-50.666666666666664
469188,-95.0,99.33333333333333,-51.0
469208,-95.0,99.66666666666667,-51.0
469212,-95.0,100.0,-51.5
469218,-95.0,100.0,-52.0
469225,-95.0,100.0,-52.0
469236,-95.0,100.0,-53.0
469244,-95.0,100.0,-53.0
469254,-95.0,100.0,-54.0
469353,-95.0,100.0,-54.0
469369,-95.0,100.0,-55.0
469391,-95.0,100.0,-55.0
469399,-95.0,100.0,-56.0
469410,-95.0,100.0,-56.0
469419,-95.0,100.0,-57.0
469535,-95.0,100.0,-57.0
469550,-95.5,100.0,-58.0
469559,-96.0,100.0,-58.0
469564,-96.0,100.0,-58.0
469573,-96.33333333333333,100.0,-58.0
469582,-96.66666666666667,100.0,-59.0
469584,-97.0,100.0,-59.0
469589,-97.0,100.0,-59.0
469591,-97.66666666666667,100.0,-59.0
469600,-98.33333333333333,100.0,-60.0
469609,-99.0,100.0,-60.0
469617,-99.0,100.0,-60.0
469633,-100.0,100.0,-60.0
469716,-100.0,100.0,-60.0
469733,-100.0,100.0,-61.0
469768,-100.0,100.0,-61.0
469782,-100.0,100.0,-62.0
469909,-100.0,100.0,-62.0
469913,-100.0,100.0,-63.0
469934,-100.0,100.0,-63.0
469945,-100.0,100.0,-65.0
469968,-100.0,100.0,-65.0
469981,-100.0,100.0,-66.0
470090,-100.0,100.0,-66.0
470105,-100.0,100.0,-67.0
470118,-100.0,100.0,-67.0
470128,-100.0,100.0,-68.0
470154,-100.0,100.0,-68.0
470167,-100.0,100.0,-69.0
470290,-100.0,100.0,-69.0
470305,-100.0,100.0,-70.0
470330,-100.0,100.0,-70.0
470337,-100.0,100.0,-71.0
470347,-100.0,100.0,-72.0
470362,-100.0,100.0,-73.0
470474,-100.0,100.0,-73.0
470487,-100.0,100.0,-74.0
470512,-100.0,100.0,-74.0
470519,-100.0,100.0,-75.0
470526,-100.0,100.0,-75.0
470537,-100.0,100.0,-76.0
470635,-100.0,100.0,-76.0
470651,-100.0,100.0,-77.0
470674,-100.0,100.0,-77.0
470683,-100.0,100.0,-78.0
470692,-100.0,100.0,-78.0
470701,-100.0,100.0,-79.0
470835,-100.0,100.0,-79.0
470850,-100.0,100.0,-80.0
470982,-100.0,100.0,-80.0
470997,-100.0,100.0,-81.0
471021,-100.0,100.0,-81.0
471029,-100.0,100.0,-82.0
471056,-100.0,100.0,-82.0
471067,-100.0,100.0,-83.0
471191,-100.0,100.0,-83.0
471196,-100.0,100.0,-84.0
471221,-100.0,100.0,-84.0
471228,-100.0,100.0,-85.0
471369,-100.0,100.0,-85.0
471388,-100.0,100.0,-86.0
471402,-100.0,100.0,-86.0
471411,-100.0,100.0,-87.0
471436,-100.0,100.0,-87.0
471446,-100.0,100.0,-88.0
471555,-100.0,100.0,-88.0
471571,-100.0,100.0,-89.0
471595,-100.0,100.0,-89.0
471602,-100.0,100.0,-90.0
471611,-100.0,100.0,-90.0
471621,-100.0,100.0,-91.0
471634,-100.0,100.0,-91.0
471645,-100.0,100.0,-92.0
471773,-100.0,100.0,-92.0
471787,-100.0,100.0,-93.0
471814,-100.0,100.0,-93.0
471826,-100.0,100.0,-94.0
471841,-100.0,100.0,-94.0
471850,-100.0,100.0,-95.0
471973,-100.0,100.0,-95.0
471986,-100.0,100.0,-96.0
472012,-100.0,100.0,-96.0
472019,-100.0,100.0,-97.0
472154,-100.0,100.0,-98.0
472173,-100.0,100.0,-99.0
472213,-100.0,100.0,-99.0
472223,-100.0,100.0,-100.0
472649,-100.0,100.0,-100.0
472664,-100.0,99.0,-100.0
472702,-100.0,99.0,-100.0
472708,-100.0,98.0,-100.0
472758,-100.0,98.0,-100.0
472777,-100.0,96.0,-100.0
472793,-100.0,96.0,-100.0
472804,-100.0,95.0,-100.0
472817,-100.0,95.0,-100.0
472836,-100.0,94.0,-100.0
472845,-100.0,94.0,-100.0
472856,-100.0,93.0,-100.0
472865,-100.0,93.0,-100.0
472881,-100.0,92.0,-100.0
472895,-100.0,92.0,-100.0
472905,-100.0,91.0,-100.0
472914,-100.0,91.0,-100.0
472919,-100.0,90.0,-100.0
472928,-100.0,90.0,-100.0
472936,-100.0,89.0,-100.0
472945,-100.0,89.0,-100.0
472952,-100.0,88.0,-100.0
472963,-100.0,88.0,-100.0
472969,-100.0,87.0,-100.0
472978,-100.0,87.0,-100.0
472985,-100.0,86.0,-100.0
472995,-100.0,86.0,-100.0
473000,-100.0,85.0,-100.0
473007,-100.0,84.0,-100.0
473017,-100.0,84.0,-100.0
473025,-100.0,83.0,-100.0
473034,-100.0,83.0,-100.0
473046,-100.0,82.0,-100.0
473054,-100.0,82.0,-100.0
473061,-100.0,80.0,-100.0
473070,-100.0,80.0,-100.0
473076,-100.0,79.0,-100.0
473084,-100.0,79.0,-100.0
473093,-100.0,78.0,-100.0
473105,-100.0,78.0,-100.0
473112,-100.0,77.0,-100.0
473123,-100.0,77.0,-100.0
473129,-100.0,76.0,-100.0
473137,-100.0,76.0,-100.0
473149,-100.0,75.0,-100.0
473159,-100.0,75.0,-100.0
473166,-100.0,74.0,-100.0
473173,-100.0,74.0,-100.0
473181,-100.0,73.0,-100.0
473196,-100.0,73.0,-100.0
473205,-100.0,72.0,-100.0
473222,-100.0,72.0,-100.0
473232,-100.0,71.0,-100.0
473242,-100.0,71.0,-100.0
473251,-100.0,70.0,-100.0
473258,-100.0,70.0,-100.0
473267,-100.0,69.0,-100.0
473275,-100.0,69.0,-100.0
473286,-100.0,68.0,-100.0
473296,-100.0,68.0,-100.0
473306,-100.0,67.0,-100.0
473314,-100.0,67.0,-100.0
473322,-100.0,66.0,-100.0
473333,-100.0,66.0,-100.0
473346,-100.0,65.0,-100.0
473355,-100.0,65.0,-100.0
473364,-100.0,64.0,-100.0
473374,-100.0,64.0,-100.0
473381,-100.0,62.0,-100.0
473393,-100.0,62.0,-100.0
473399,-100.0,61.0,-100.0
473408,-100.0,61.0,-100.0
473419,-100.0,60.0,-100.0
473429,-100.0,59.0,-100.0
473440,-100.0,58.0,-100.0
473451,-100.0,58.0,-100.0
473457,-100.0,57.0,-100.0
473467,-100.0,57.0,-100.0
473477,-100.0,56.0,-100.0
473488,-100.0,56.0,-100.0
473494,-100.0,55.0,-100.0
473504,-100.0,55.0,-100.0
473512,-100.0,54.0,-100.0
473525,-100.0,54.0,-100.0
473531,-100.0,53.0,-100.0
473541,-100.0,53.0,-100.0
473546,-100.0,52.0,-100.0
473559,-100.0,52.0,-100.0
473565,-100.0,51.0,-100.0
473575,-100.0,51.0,-100.0
473581,-100.0,50.0,-100.0
473591,-100.0,50.0,-100.0
473597,-100.0,49.0,-100.0
473606,-100.0,49.0,-100.0
473617,-100.0,48.0,-100.0
473627,-100.0,48.0,-100.0
473632,-100.0,47.0,-100.0
473640,-100.0,46.0,-100.0
473649,-100.0,46.0,-100.0
473657,-100.0,45.0,-100.0
473665,-100.0,45.0,-100.0
473676,-100.0,43.0,-100.0
473685,-100.0,43.0,-100.0
473693,-100.0,42.0,-100.0
473702,-100.0,42.0,-100.0
473710,-100.0,41.0,-100.0
473717,-100.0,41.0,-100.0
473728,-100.0,40.0,-100.0
473739,-100.0,40.0,-100.0
473745,-100.0,39.0,-100.0
473756,-100.0,39.0,-100.0
473762,-100.0,38.0,-100.0
473773,-100.0,38.0,-100.0
473788,-100.0,37.0,-100.0
473798,-100.0,37.0,-100.0
473806,-100.0,36.0,-100.0
473816,-100.0,36.0,-100.0
473822,-100.0,35.0,-100.0
473832,-100.0,35.0,-100.0
473838,-100.0,34.0,-100.0
473847,-100.0,34.0,-100.0
473854,-100.0,33.0,-100.0
473858,-100.0,32.0,-100.0
473865,-100.0,32.0,-100.0
473874,-100.0,31.0,-100.0
473883,-100.0,31.0,-100.0
473892,-100.0,30.0,-100.0
473906,-100.0,30.0,-100.0
473915,-100.0,29.0,-100.0
473925,-100.0,29.0,-100.0
473934,-100.0,28.0,-100.0
473948,-100.0,28.0,-100.0
473952,-100.0,27.0,-100.0
473964,-100.0,27.0,-100.0
473970,-100.0,26.0,-100.0
473980,-100.0,26.0,-100.0
473986,-100.0,25.0,-100.0
473997,-100.0,25.0,-100.0
474002,-100.0,24.0,-100.0
474012,-100.0,24.0,-100.0
474020,-100.0,23.0,-100.0
474029,-100.0,23.0,-100.0
474034,-100.0,22.0,-100.0
474045,-100.0,22.0,-100.0
474055,-100.0,21.0,-100.0
474058,-100.0,20.0,-100.0
474066,-100.0,20.0,-100.0
474073,-100.0,19.0,-100.0
474084,-100.0,19.0,-100.0
474090,-100.0,18.0,-100.0
474103,-100.0,18.0,-100.0
474110,-100.0,17.0,-100.0
474121,-100.0,17.0,-100.0
474129,-100.0,16.0,-100.0
474141,-100.0,16.0,-100.0
474150,-100.0,15.0,-100.0
474161,-100.0,15.0,-100.0
474167,-100.0,14.0,-100.0
474178,-100.0,14.0,-100.0
474186,-100.0,13.0,-100.0
474195,-100.0,13.0,-100.0
474203,-100.0,12.0,-100.0
474213,-100.0,12.0,-100.0
474222,-100.0,11.0,-100.0
474232,-100.0,11.0,-100.0
474239,-100.0,10.0,-100.0
474250,-100.0,10.0,-100.0
474255,-100.0,9.0,-100.0
474266,-100.0,9.0,-100.0
474272,-100.0,8.0,-100.0
474281,-100.0,7.0,-100.0
474289,-100.0,6.0,-100.0
474300,-100.0,6.0,-100.0
474308,-100.0,5.0,-100.0
474319,-100.0,5.0,-100.0
474329,-100.0,4.0,-100.0
474340,-100.0,4.0,-100.0
474350,-100.0,3.0,-100.0
474361,-100.0,3.0,-100.0
474366,-100.0,2.0,-100.0
474376,-100.0,2.0,-100.0
474385,-100.0,1.0,-100.0
474395,-100.0,1.0,-100.0
474404,-100.0,0.0,-100.0
474414,-100.0,0.0,-100.0
474419,-100.0,-1.0,-100.0
474430,-100.0,-1.0,-100.0
474437,-100.0,-2.0,-100.0
474448,-100.0,-2.0,-100.0
474453,-100.0,-3.0,-100.0
474463,-100.0,-3.0,-100.0
474471,-100.0,-4.0,-100.0
474480,-100.0,-5.0,-100.0
474488,-100.0,-6.0,-100.0
474499,-100.0,-6.0,-100.0
474507,-100.0,-7.0,-100.0
474519,-100.0,-7.0,-100.0
474526,-100.0,-8.0,-100.0
474536,-100.0,-8.0,-100.0
474543,-100.0,-9.0,-100.0
474552,-100.0,-9.0,-100.0
474562,-100.0,-10.0,-100.0
474577,-100.0,-10.0,-100.0
474587,-100.0,-11.0,-100.0
474596,-100.0,-11.0,-100.0
474602,-100.0,-12.0,-100.0
474613,-100.0,-12.0,-100.0
474618,-100.0,-13.0,-100.0
474630,-100.0,-13.0,-100.0
474638,-100.0,-14.0,-100.0
474648,-100.0,-14.0,-100.0
474653,-100.0,-15.0,-100.0
474663,-100.0,-15.0,-100.0
474670,-100.0,-16.0,-100.0
474680,-100.0,-16.0,-100.0
474686,-100.0,-17.0,-100.0
474707,-100.0,-17.0,-100.0
474712,-100.0,-18.0,-100.0
474723,-100.0,-18.0,-100.0
474729,-100.0,-19.0,-100.0
474739,-100.0,-19.0,-100.0
474746,-100.0,-20.0,-100.0
474757,-100.0,-20.0,-100.0
474765,-100.0,-21.0,-100.0
474775,-100.0,-21.0,-100.0
474783,-100.0,-22.0,-100.0
474795,-100.0,-22.0,-100.0
474802,-100.0,-23.0,-100.0
474812,-100.0,-23.0,-100.0
474819,-100.0,-24.0,-100.0
474830,-100.0,-24.0,-100.0
474836,-100.0,-25.0,-100.0
474846,-100.0,-25.0,-100.0
474854,-100.0,-26.0,-100.0
474865,-100.0,-26.0,-100.0
474871,-100.0,-27.0,-100.0
474882,-100.0,-27.0,-100.0
474887,-100.0,-28.0,-100.0
474898,-100.0,-28.0,-100.0
474906,-100.0,-29.0,-100.0
474912,-100.0,-29.0,-100.0
474916,-100.0,-30.0,-100.0
474928,-100.0,-30.0,-100.0
474935,-100.0,-31.0,-100.0
474946,-100.0,-31.0,-100.0
474958,-100.0,-32.0,-100.0
474969,-100.0,-32.0,-100.0
474977,-100.0,-33.0,-100.0
474989,-100.0,-33.0,-100.0
474994,-100.0,-34.0,-100.0
475031,-100.0,-34.0,-100.0
475040,-100.0,-35.0,-100.0
475051,-100.0,-35.0,-100.0
475068,-100.0,-37.0,-100.0
475122,-100.0,-37.0,-100.0
475132,-100.0,-38.0,-100.0
475170,-100.0,-38.0,-100.0
475178,-100.0,-39.0,-100.0
475207,-100.0,-39.0,-100.0
475218,-100.0,-40.0,-100.0
475227,-100.0,-40.0,-100.0
475240,-100.0,-41.0,-100.0
475288,-100.0,-41.0,-100.0
475307,-100.0,-42.0,-100.0
475316,-100.0,-42.0,-100.0
475327,-100.0,-43.0,-100.0
475347,-100.0,-43.0,-100.0
475358,-100.0,-44.0,-100.0
475372,-100.0,-44.0,-100.0
475381,-100.0,-45.0,-100.0
475400,-100.0,-45.0,-100.0
475409,-100.0,-46.0,-100.0
475418,-100.0,-46.0,-100.0
475430,-100.0,-47.0,-100.0
475439,-100.0,-47.0,-100.0
475444,-100.0,-48.0,-100.0
475460,-100.0,-48.0,-100.0
475470,-100.0,-49.0,-100.0
475479,-100.0,-49.0,-100.0
475497,-100.0,-50.0,-100.0
475507,-100.0,-50.0,-100.0
475521,-100.0,-51.0,-100.0
475583,-100.0,-51.0,-100.0
475592,-100.0,-52.0,-100.0
475642,-100.0,-52.0,-100.0
475653,-100.0,-53.0,-100.0
475671,-100.0,-53.0,-100.0
475680,-100.0,-54.0,-100.0
475720,-100.0,-54.0,-100.0
475734,-100.0,-55.0,-100.0
475746,-100.0,-55.0,-100.0
475754,-100.0,-57.0,-100.0
475764,-100.0,-57.0,-100.0
475766,-100.0,-58.0,-100.0
475777,-100.0,-58.0,-100.0
475786,-100.0,-59.0,-100.0
475801,-100.0,-59.0,-100.0
475813,-100.0,-60.0,-100.0
475825,-100.0,-60.0,-100.0
475837,-100.0,-61.0,-100.0
475849,-100.0,-61.0,-100.0
475865,-100.0,-62.0,-100.0
475881,-100.0,-62.0,-100.0
475892,-100.0,-63.0,-100.0
475904,-100.0,-63.0,-100.0
475914,-100.0,-64.0,-100.0
475926,-100.0,-64.0,-100.0
475933,-100.0,-65.0,-100.0
475943,-100.0,-65.0,-100.0
