,AF50K5H2FJWW0,A4WBW7FVQASZE,AQ3KPKZ6UIYPF
159420,-65.0,-100.0,-100.0
159423,-65.0,-100.0,-100.0
159437,-65.0,-100.0,-100.0
159443,-65.0,-100.0,-100.0
159444,-65.0,-100.0,-100.0
159446,-65.0,-100.0,-100.0
159453,-65.0,-100.0,-100.0
159475,-65.0,-100.0,-100.0
159482,-65.0,-100.0,-100.0
159517,-65.0,-100.0,-100.0
159519,-65.0,-100.0,-100.0
159522,-65.0,-100.0,-100.0
159526,-65.0,-100.0,-100.0
159537,-65.0,-100.0,-100.0
159541,-65.0,-100.0,-100.0
159560,-65.0,-100.0,-100.0
159567,-65.0,-100.0,-100.0
159570,-65.0,-100.0,-100.0
159585,-65.0,-100.0,-100.0
159592,-65.0,-100.0,-100.0
159617,-65.0,-100.0,-100.0
159620,-65.0,-100.0,-100.0
159635,-65.0,-100.0,-100.0
159637,-65.0,-100.0,-100.0
159655,-65.0,-100.0,-100.0
159666,-65.0,-100.0,-100.0
159680,-65.0,-100.0,-100.0
159689,-65.0,-100.0,-100.0
159702,-65.0,-100.0,-100.0
159708,-65.0,-100.0,-100.0
159712,-65.0,-100.0,-100.0
159720,-65.0,-100.0,-100.0
159724,-65.0,-100.0,-100.0
159731,-65.0,-100.0,-100.0
159748,-65.0,-100.0,-100.0
159754,-65.0,-100.0,-100.0
159756,-65.0,-100.0,-100.0
159762,-65.0,-100.0,-100.0
159766,-65.0,-100.0,-100.0
159775,-65.0,-100.0,-100.0
159784,-65.0,-100.0,-100.0
159804,-65.0,-100.0,-100.0
159823,-65.0,-100.0,-100.0
159829,-65.0,-100.0,-100.0
159840,-65.0,-100.0,-100.0
159849,-65.0,-100.0,-100.0
159852,-65.0,-100.0,-100.0
159859,-65.0,-100.0,-100.0
159866,-65.0,-100.0,-100.0
159870,-65.0,-100.0,-100.0
159883,-65.0,-100.0,-100.0
159890,-65.0,-100.0,-100.0
159906,-65.0,-100.0,-100.0
159910,-65.0,-100.0,-100.0
159928,-65.0,-100.0,-100.0
159939,-65.0,-100.0,-100.0
159946,-65.0,-100.0,-100.0
159971,-65.0,-100.0,-100.0
159977,-65.0,-100.0,-100.0
159981,-65.0,-100.0,-100.0
159993,-65.0,-100.0,-100.0
160015,-65.0,-100.0,-100.0
160018,-65.0,-100.0,-100.0
160019,-65.0,-100.0,-100.0
160029,-65.0,-100.0,-100.0
160038,-65.0,-100.0,-100.0
160041,-65.0,-100.0,-100.0
160047,-65.0,-100.0,-100.0
160049,-65.0,-100.0,-100.0
160061,-65.0,-100.0,-100.0
160068,-65.0,-100.0,-100.0
160070,-65.0,-100.0,-100.0
160080,-65.0,-100.0,-100.0
160092,-65.0,-100.0,-100.0
160096,-65.0,-100.0,-100.0
160104,-65.0,-100.0,-100.0
160114,-65.0,-100.0,-100.0
160120,-65.0,-100.0,-100.0
160140,-65.0,-100.0,-100.0
160149,-65.0,-100.0,-100.0
160153,-65.0,-100.0,-100.0
160167,-65.0,-100.0,-100.0
160176,-65.0,-100.0,-100.0
160184,-65.0,-100.0,-100.0
160195,-65.0,-100.0,-100.0
160200,-65.0,-100.0,-100.0
160207,-65.0,-100.0,-100.0
160211,-65.0,-100.0,-100.0
160217,-65.0,-100.0,-100.0
160221,-65.0,-100.0,-100.0
160225,-65.0,-100.0,-100.0
160233,-65.0,-100.0,-100.0
160242,-65.0,-100.0,-100.0
160245,-65.0,-100.0,-100.0
160255,-65.0,-100.0,-100.0
160279,-65.0,-100.0,-100.0
160285,-65.0,-100.0,-100.0
160320,-65.0,-100.0,-100.0
160332,-65.0,-100.0,-100.0
160339,-65.0,-100.0,-100.0
160348,-65.0,-100.0,-100.0
160354,-65.0,-100.0,-100.0
160359,-65.0,-100.0,-100.0
160365,-65.0,-100.0,-100.0
160372,-65.0,-100.0,-100.0
160376,-65.0,-100.0,-100.0
160381,-65.0,-100.0,-100.0
160387,-65.0,-100.0,-100.0
160432,-65.0,-100.0,-100.0
160439,-65.0,-100.0,-100.0
160447,-65.0,-100.0,-100.0
160458,-65.0,-100.0,-100.0
160461,-65.0,-100.0,-100.0
160474,-65.0,-100.0,-100.0
160486,-65.0,-100.0,-100.0
160508,-65.0,-100.0,-100.0
160513,-65.0,-100.0,-100.0
160525,-65.0,-100.0,-100.0
160530,-65.0,-100.0,-100.0
160533,-65.0,-100.0,-100.0
160550,-65.0,-100.0,-100.0
160551,-65.0,-100.0,-100.0
160555,-65.0,-100.0,-100.0
160566,-65.0,-100.0,-100.0
160573,-65.0,-100.0,-100.0
160587,-65.0,-100.0,-100.0
160592,-65.0,-100.0,-100.0
160593,-65.0,-100.0,-100.0
160605,-65.0,-100.0,-100.0
160609,-65.0,-100.0,-100.0
160625,-65.0,-100.0,-100.0
160633,-65.0,-100.0,-100.0
160649,-65.0,-100.0,-100.0
160654,-65.0,-100.0,-100.0
160658,-65.0,-100.0,-100.0
160682,-65.0,-100.0,-100.0
160689,-65.0,-100.0,-100.0
160701,-65.0,-100.0,-100.0
160704,-65.0,-100.0,-100.0
160706,-65.0,-100.0,-100.0
160724,-65.0,-100.0,-100.0
160726,-65.0,-100.0,-100.0
160730,-65.0,-100.0,-100.0
160742,-65.0,-100.0,-100.0
160746,-65.0,-100.0,-100.0
160757,-65.0,-100.0,-100.0
160766,-65.0,-100.0,-100.0
160774,-65.0,-100.0,-100.0
160815,-65.0,-100.0,-100.0
160820,-65.0,-100.0,-100.0
160823,-65.0,-100.0,-100.0
160829,-65.0,-100.0,-100.0
160833,-65.0,-100.0,-100.0
160847,-65.0,-100.0,-100.0
160851,-65.0,-100.0,-100.0
160862,-65.0,-100.0,-100.0
160870,-65.0,-100.0,-100.0
160888,-65.0,-100.0,-100.0
160894,-65.0,-100.0,-100.0
160908,-65.0,-100.0,-100.0
160912,-65.0,-100.0,-100.0
160933,-65.0,-100.0,-100.0
160938,-65.0,-100.0,-100.0
160946,-65.0,-100.0,-100.0
160949,-65.0,-100.0,-100.0
160955,-65.0,-100.0,-100.0
160965,-65.0,-100.0,-100.0
160968,-65.0,-100.0,-100.0
160973,-65.0,-100.0,-100.0
160978,-65.0,-100.0,-100.0
160986,-65.0,-100.0,-100.0
160996,-65.0,-100.0,-100.0
161001,-65.0,-100.0,-100.0
161002,-65.0,-100.0,-100.0
161014,-65.0,-100.0,-100.0
161015,-65.0,-100.0,-100.0
161068,-65.0,-100.0,-100.0
161087,-65.0,-100.0,-100.0
161141,-65.0,-100.0,-100.0
161229,-65.0,-100.0,-100.0
161391,-65.0,-100.0,-100.0
161459,-65.0,-100.0,-100.0
161538,-65.0,-100.0,-100.0
161627,-65.0,-100.0,-100.0
161638,-65.0,-100.0,-100.0
161680,-65.0,-100.0,-100.0
161718,-65.0,-100.0,-100.0
161824,-65.0,-100.0,-100.0
161899,-65.0,-100.0,-100.0
161917,-65.0,-100.0,-100.0
161975,-65.0,-100.0,-100.0
161996,-65.0,-100.0,-100.0
162077,-65.0,-100.0,-100.0
162112,-65.0,-100.0,-100.0
162127,-65.0,-100.0,-100.0
162158,-65.0,-100.0,-100.0
162243,-65.0,-100.0,-100.0
162274,-65.0,-100.0,-100.0
162314,-65.0,-100.0,-100.0
162344,-65.0,-100.0,-100.0
162357,-65.0,-100.0,-100.0
162415,-65.0,-100.0,-100.0
162435,-65.0,-100.0,-100.0
162473,-65.0,-100.0,-100.0
162659,-65.0,-100.0,-100.0
162685,-65.0,-100.0,-100.0
162728,-65.0,-100.0,-100.0
162751,-65.0,-100.0,-100.0
162781,-65.0,-100.0,-100.0
162804,-65.0,-100.0,-100.0
162822,-65.0,-100.0,-100.0
162892,-65.0,-100.0,-100.0
162983,-65.0,-100.0,-100.0
163007,-65.0,-100.0,-100.0
163071,-65.0,-100.0,-100.0
163099,-65.0,-100.0,-100.0
163197,-65.0,-100.0,-100.0
163209,-65.0,-100.0,-100.0
163269,-65.0,-100.0,-100.0
163337,-65.0,-100.0,-100.0
163356,-65.0,-100.0,-100.0
163385,-65.0,-100.0,-100.0
163403,-65.0,-100.0,-100.0
163469,-65.0,-100.0,-100.0
163513,-65.0,-100.0,-100.0
163567,-65.0,-100.0,-100.0
163600,-65.0,-100.0,-100.0
163624,-65.0,-100.0,-100.0
163657,-65.0,-100.0,-100.0
163710,-65.0,-100.0,-100.0
163846,-65.0,-100.0,-100.0
163884,-65.0,-100.0,-100.0
163925,-65.0,-100.0,-100.0
163980,-65.0,-100.0,-100.0
164020,-65.0,-100.0,-100.0
164104,-65.0,-100.0,-100.0
164122,-65.0,-100.0,-100.0
164168,-65.0,-100.0,-100.0
164209,-65.0,-100.0,-100.0
164229,-65.0,-100.0,-100.0
164291,-65.0,-100.0,-100.0
164323,-65.0,-100.0,-100.0
164402,-65.0,-100.0,-100.0
164429,-65.0,-100.0,-100.0
164447,-65.0,-100.0,-100.0
164473,-65.0,-100.0,-100.0
164506,-65.0,-100.0,-100.0
164538,-65.0,-100.0,-100.0
164589,-65.0,-100.0,-100.0
164604,-65.0,-100.0,-100.0
164653,-65.0,-100.0,-100.0
164679,-65.0,-100.0,-100.0
164720,-65.0,-100.0,-100.0
164735,-65.0,-100.0,-100.0
164736,-65.0,-100.0,-100.0
164737,-65.0,-100.0,-100.0
164746,-65.0,-100.0,-100.0
164756,-65.0,-100.0,-100.0
164766,-65.0,-100.0,-100.0
164777,-65.0,-100.0,-100.0
164782,-65.0,-100.0,-100.0
164798,-65.0,-100.0,-100.0
164803,-65.0,-100.0,-100.0
164837,-65.0,-100.0,-100.0
164848,-65.0,-100.0,-100.0
164860,-65.0,-100.0,-100.0
164916,-65.0,-100.0,-100.0
164934,-65.0,-100.0,-100.0
164994,-65.0,-100.0,-100.0
165022,-65.0,-100.0,-100.0
165228,-65.0,-100.0,-100.0
165260,-65.0,-100.0,-100.0
165391,-65.0,-100.0,-100.0
165414,-65.0,-100.0,-100.0
165447,-65.0,-100.0,-100.0
165453,-65.0,-100.0,-100.0
165457,-65.0,-100.0,-100.0
165472,-65.0,-100.0,-100.0
165478,-65.0,-100.0,-100.0
165499,-65.0,-100.0,-100.0
165502,-65.0,-100.0,-100.0
165507,-65.0,-100.0,-100.0
165510,-65.0,-100.0,-100.0
165515,-65.0,-100.0,-100.0
165522,-65.0,-100.0,-100.0
165550,-65.0,-100.0,-100.0
165558,-65.0,-100.0,-100.0
165568,-65.0,-100.0,-100.0
165575,-65.0,-100.0,-100.0
165578,-65.0,-100.0,-100.0
165586,-65.0,-100.0,-100.0
165590,-65.0,-100.0,-100.0
165596,-65.0,-100.0,-100.0
165612,-65.0,-100.0,-100.0
165625,-65.0,-100.0,-100.0
165678,-65.0,-100.0,-100.0
165694,-65.0,-100.0,-100.0
165707,-65.0,-100.0,-100.0
165712,-65.0,-100.0,-100.0
165725,-65.0,-100.0,-100.0
165727,-65.0,-100.0,-100.0
165731,-65.0,-100.0,-100.0
165741,-65.0,-100.0,-100.0
165745,-65.0,-100.0,-100.0
165756,-65.0,-100.0,-100.0
165762,-65.0,-100.0,-100.0
165766,-65.0,-100.0,-100.0
165779,-65.0,-100.0,-100.0
165785,-65.0,-100.0,-100.0
165786,-65.0,-100.0,-100.0
165800,-65.0,-100.0,-100.0
165807,-65.0,-100.0,-100.0
165808,-65.0,-100.0,-100.0
165825,-65.0,-100.0,-100.0
165832,-65.0,-100.0,-100.0
165840,-65.0,-100.0,-100.0
165850,-65.0,-100.0,-100.0
165856,-65.0,-100.0,-100.0
165870,-65.0,-100.0,-100.0
165894,-65.0,-100.0,-100.0
165902,-65.0,-100.0,-100.0
165906,-65.0,-100.0,-100.0
165926,-65.0,-100.0,-100.0
165932,-65.0,-100.0,-100.0
165938,-65.0,-100.0,-100.0
165967,-65.0,-100.0,-100.0
165970,-65.0,-100.0,-100.0
165975,-65.0,-100.0,-100.0
165980,-65.0,-100.0,-100.0
165994,-65.0,-100.0,-100.0
165999,-65.0,-100.0,-100.0
166009,-65.0,-100.0,-100.0
166015,-65.0,-100.0,-100.0
166033,-65.0,-100.0,-100.0
166040,-65.0,-100.0,-100.0
166049,-65.0,-100.0,-100.0
166067,-65.0,-100.0,-100.0
166080,-65.0,-100.0,-100.0
166090,-65.0,-100.0,-100.0
166093,-65.0,-100.0,-100.0
166099,-65.0,-100.0,-100.0
166104,-65.0,-100.0,-100.0
166118,-65.0,-100.0,-100.0
166122,-65.0,-100.0,-100.0
166130,-65.0,-100.0,-100.0
166147,-65.0,-100.0,-100.0
166149,-65.0,-100.0,-100.0
166158,-65.0,-100.0,-100.0
166184,-65.0,-100.0,-100.0
166200,-65.0,-100.0,-100.0
166227,-65.0,-100.0,-100.0
166230,-65.0,-100.0,-100.0
166238,-65.0,-100.0,-100.0
166243,-65.0,-100.0,-100.0
166249,-65.0,-100.0,-100.0
166260,-65.0,-100.0,-100.0
166271,-65.0,-100.0,-100.0
166274,-65.0,-100.0,-100.0
166298,-65.0,-100.0,-100.0
166317,-65.0,-100.0,-100.0
166320,-65.0,-100.0,-100.0
166338,-65.0,-100.0,-100.0
166344,-65.0,-100.0,-100.0
166355,-65.0,-100.0,-100.0
166363,-65.0,-100.0,-100.0
166378,-65.0,-100.0,-100.0
166384,-65.0,-100.0,-100.0
166391,-65.0,-100.0,-100.0
166396,-65.0,-100.0,-100.0
166399,-65.0,-100.0,-100.0
166409,-65.0,-100.0,-100.0
166423,-65.0,-100.0,-100.0
166427,-65.0,-100.0,-100.0
166442,-65.0,-100.0,-100.0
166449,-65.0,-100.0,-100.0
166460,-65.0,-100.0,-100.0
166465,-65.0,-100.0,-100.0
166468,-65.0,-100.0,-100.0
166473,-65.0,-100.0,-100.0
166483,-65.0,-100.0,-100.0
166490,-65.0,-100.0,-100.0
166502,-65.0,-100.0,-100.0
166505,-65.0,-100.0,-100.0
166515,-65.0,-100.0,-100.0
166522,-65.0,-100.0,-100.0
166542,-65.0,-100.0,-100.0
166549,-65.0,-100.0,-100.0
166557,-65.0,-100.0,-100.0
166561,-65.0,-100.0,-100.0
166568,-65.0,-100.0,-100.0
166585,-65.0,-100.0,-100.0
166593,-65.0,-100.0,-100.0
166594,-65.0,-100.0,-100.0
166600,-65.0,-100.0,-100.0
166626,-65.0,-100.0,-100.0
166628,-65.0,-100.0,-100.0
166634,-65.0,-100.0,-100.0
166641,-65.0,-100.0,-100.0
166646,-65.0,-100.0,-100.0
166654,-65.0,-100.0,-100.0
166684,-65.0,-100.0,-100.0
166692,-65.0,-100.0,-100.0
166697,-65.0,-100.0,-100.0
166700,-65.0,-100.0,-100.0
166721,-65.0,-100.0,-100.0
166724,-65.0,-100.0,-100.0
166729,-65.0,-100.0,-100.0
166733,-65.0,-100.0,-100.0
166744,-65.0,-100.0,-100.0
166771,-65.0,-100.0,-100.0
166778,-65.0,-100.0,-100.0
166812,-65.0,-100.0,-100.0
166815,-65.0,-100.0,-100.0
166817,-65.0,-100.0,-100.0
166820,-65.0,-100.0,-100.0
166826,-65.0,-100.0,-100.0
166831,-65.0,-100.0,-100.0
166835,-65.0,-100.0,-100.0
166840,-65.0,-100.0,-100.0
166867,-65.0,-100.0,-100.0
166876,-65.0,-100.0,-100.0
166898,-65.0,-100.0,-100.0
166900,-65.0,-100.0,-100.0
166909,-65.0,-100.0,-100.0
166913,-65.0,-100.0,-100.0
166923,-65.0,-100.0,-100.0
166931,-65.0,-100.0,-100.0
166939,-65.0,-100.0,-100.0
166958,-65.0,-100.0,-100.0
166960,-65.0,-100.0,-100.0
166961,-65.0,-100.0,-100.0
166975,-65.0,-100.0,-100.0
166982,-65.0,-100.0,-100.0
166987,-65.0,-100.0,-100.0
166991,-65.0,-100.0,-100.0
167008,-65.0,-100.0,-100.0
167011,-65.0,-100.0,-100.0
167023,-65.0,-100.0,-100.0
167031,-65.0,-100.0,-100.0
167038,-65.0,-100.0,-100.0
167047,-65.0,-100.0,-100.0
167056,-65.0,-100.0,-100.0
167083,-65.0,-100.0,-100.0
167113,-65.0,-100.0,-100.0
167120,-65.0,-100.0,-100.0
167123,-65.0,-100.0,-100.0
167129,-65.0,-100.0,-100.0
167143,-65.0,-100.0,-100.0
167150,-65.0,-100.0,-100.0
167159,-65.0,-100.0,-100.0
167163,-65.0,-100.0,-100.0
167180,-65.0,-100.0,-100.0
167185,-65.0,-100.0,-100.0
167189,-65.0,-100.0,-100.0
167195,-65.0,-100.0,-100.0
167222,-65.0,-100.0,-100.0
167229,-65.0,-100.0,-100.0
167260,-65.0,-100.0,-100.0
167264,-65.0,-100.0,-100.0
167266,-65.0,-100.0,-100.0
167281,-65.0,-100.0,-100.0
167284,-65.0,-100.0,-100.0
167298,-65.0,-100.0,-100.0
167302,-65.0,-100.0,-100.0
167305,-65.0,-100.0,-100.0
167330,-65.0,-100.0,-100.0
167333,-65.0,-100.0,-100.0
167360,-65.0,-100.0,-100.0
167364,-65.0,-100.0,-100.0
167365,-65.0,-100.0,-100.0
167372,-65.0,-100.0,-100.0
167375,-65.0,-100.0,-100.0
167382,-65.0,-100.0,-100.0
167391,-65.0,-100.0,-100.0
167392,-65.0,-100.0,-100.0
167398,-65.0,-100.0,-100.0
167405,-65.0,-100.0,-100.0
167413,-65.0,-100.0,-100.0
167429,-65.0,-100.0,-100.0
167431,-65.0,-100.0,-100.0
167439,-65.0,-100.0,-100.0
167452,-65.0,-100.0,-100.0
167458,-65.0,-100.0,-100.0
167462,-65.0,-100.0,-100.0
167472,-65.0,-100.0,-100.0
167474,-65.0,-100.0,-100.0
167479,-65.0,-100.0,-100.0
167495,-65.0,-100.0,-100.0
167499,-65.0,-100.0,-100.0
167504,-65.0,-100.0,-100.0
167517,-65.0,-100.0,-100.0
167520,-65.0,-100.0,-100.0
167530,-65.0,-100.0,-100.0
167558,-65.0,-100.0,-100.0
167561,-65.0,-100.0,-100.0
167564,-65.0,-100.0,-100.0
167581,-65.0,-100.0,-100.0
167600,-65.0,-100.0,-100.0
167601,-65.0,-100.0,-100.0
167668,-65.0,-100.0,-100.0
167684,-65.0,-100.0,-100.0
167721,-65.0,-100.0,-100.0
167752,-65.0,-100.0,-100.0
167828,-65.0,-100.0,-100.0
167860,-65.0,-100.0,-100.0
167939,-65.0,-100.0,-100.0
167976,-65.0,-100.0,-100.0
168028,-65.0,-100.0,-100.0
168044,-65.0,-100.0,-100.0
168128,-65.0,-100.0,-100.0
168157,-65.0,-100.0,-100.0
168215,-65.0,-100.0,-100.0
168265,-65.0,-100.0,-100.0
168316,-65.0,-100.0,-100.0
168332,-65.0,-100.0,-100.0
168419,-65.0,-100.0,-100.0
168447,-65.0,-100.0,-100.0
168501,-65.0,-100.0,-100.0
168536,-65.0,-100.0,-100.0
168585,-65.0,-100.0,-100.0
168613,-65.0,-100.0,-100.0
168636,-65.0,-100.0,-100.0
168664,-65.0,-100.0,-100.0
168741,-65.0,-100.0,-100.0
168769,-65.0,-100.0,-100.0
168785,-65.0,-100.0,-100.0
168819,-65.0,-100.0,-100.0
168878,-65.0,-100.0,-100.0
168893,-65.0,-100.0,-100.0
168958,-65.0,-100.0,-100.0
168994,-65.0,-100.0,-100.0
169055,-65.0,-100.0,-100.0
169083,-65.0,-100.0,-100.0
169177,-65.0,-100.0,-100.0
169203,-65.0,-100.0,-100.0
169256,-65.0,-100.0,-100.0
169289,-65.0,-100.0,-100.0
169300,-65.0,-100.0,-100.0
169336,-65.0,-100.0,-100.0
169376,-65.0,-100.0,-100.0
169394,-65.0,-100.0,-100.0
169455,-65.0,-100.0,-100.0
169496,-65.0,-100.0,-100.0
169546,-65.0,-100.0,-100.0
169666,-65.0,-100.0,-100.0
169679,-65.0,-100.0,-100.0
169715,-65.0,-100.0,-100.0
169805,-65.0,-100.0,-100.0
169857,-65.0,-100.0,-100.0
169940,-65.0,-100.0,-100.0
169971,-65.0,-100.0,-100.0
170072,-65.0,-100.0,-100.0
170106,-65.0,-100.0,-100.0
170159,-65.0,-100.0,-100.0
170185,-65.0,-100.0,-100.0
170271,-65.0,-100.0,-100.0
170302,-65.0,-100.0,-100.0
170444,-65.0,-100.0,-100.0
170583,-65.0,-100.0,-100.0
170669,-65.0,-100.0,-100.0
170719,-65.0,-100.0,-100.0
170783,-65.0,-100.0,-100.0
170803,-65.0,-100.0,-100.0
170828,-65.0,-100.0,-100.0
170875,-65.0,-100.0,-100.0
170886,-65.0,-100.0,-100.0
170919,-65.0,-100.0,-100.0
171014,-65.0,-100.0,-100.0
171058,-65.0,-100.0,-100.0
171071,-65.0,-100.0,-100.0
171097,-65.0,-100.0,-100.0
171189,-65.0,-100.0,-100.0
171273,-65.0,-100.0,-100.0
171290,-65.0,-100.0,-100.0
171353,-65.0,-100.0,-100.0
171462,-65.0,-100.0,-100.0
171492,-65.0,-100.0,-100.0
171508,-65.0,-100.0,-100.0
171517,-65.0,-100.0,-100.0
171594,-65.0,-100.0,-100.0
171628,-65.0,-100.0,-100.0
171656,-65.0,-100.0,-100.0
171730,-65.0,-100.0,-100.0
171738,-65.0,-100.0,-100.0
171779,-65.0,-100.0,-100.0
171793,-65.0,-100.0,-100.0
171827,-65.0,-100.0,-100.0
171890,-65.0,-100.0,-100.0
171942,-65.0,-100.0,-100.0
171947,-65.0,-100.0,-100.0
172004,-65.0,-100.0,-100.0
172137,-65.0,-100.0,-100.0
172164,-65.0,-100.0,-100.0
172237,-65.0,-100.0,-100.0
172262,-65.0,-100.0,-100.0
172328,-65.0,-100.0,-100.0
172349,-65.0,-100.0,-100.0
172447,-65.0,-100.0,-100.0
172496,-65.0,-100.0,-100.0
172681,-65.0,-100.0,-100.0
172724,-65.0,-100.0,-100.0
172781,-65.0,-100.0,-100.0
172809,-65.0,-100.0,-100.0
172965,-65.0,-100.0,-100.0
173097,-65.0,-100.0,-100.0
173186,-65.0,-100.0,-100.0
173231,-65.0,-100.0,-100.0
173289,-65.0,-100.0,-100.0
173363,-65.0,-100.0,-100.0
173397,-65.0,-100.0,-100.0
173473,-65.0,-100.0,-100.0
173592,-65.0,-100.0,-100.0
173651,-65.0,-100.0,-100.0
173688,-65.0,-100.0,-100.0
173739,-65.0,-100.0,-100.0
173858,-65.0,-100.0,-100.0
173913,-65.0,-100.0,-100.0
174008,-65.0,-100.0,-100.0
174058,-65.0,-100.0,-100.0
174082,-65.0,-100.0,-100.0
174110,-65.0,-100.0,-100.0
174123,-65.0,-100.0,-100.0
174153,-65.0,-100.0,-100.0
174244,-65.0,-100.0,-100.0
174296,-65.0,-100.0,-100.0
174369,-65.0,-100.0,-100.0
174439,-65.0,-100.0,-100.0
174515,-65.0,-100.0,-100.0
174571,-65.0,-100.0,-100.0
174617,-65.0,-100.0,-100.0
174644,-65.0,-100.0,-100.0
174724,-65.0,-100.0,-100.0
174753,-65.0,-100.0,-100.0
174788,-65.0,-100.0,-100.0
174843,-65.0,-100.0,-100.0
174913,-65.0,-100.0,-100.0
174972,-65.0,-100.0,-100.0
174992,-65.0,-100.0,-100.0
174993,-65.0,-100.0,-100.0
175018,-65.0,-100.0,-100.0
175023,-65.0,-100.0,-100.0
175054,-65.0,-100.0,-100.0
175072,-65.0,-100.0,-100.0
175084,-65.0,-100.0,-100.0
175091,-65.0,-100.0,-100.0
175105,-65.0,-100.0,-100.0
175125,-65.0,-100.0,-100.0
175134,-65.0,-100.0,-100.0
175141,-65.0,-100.0,-100.0
175157,-65.0,-100.0,-100.0
175165,-65.0,-100.0,-100.0
175174,-65.0,-100.0,-100.0
175212,-65.0,-100.0,-100.0
175240,-65.0,-100.0,-100.0
175245,-65.0,-100.0,-100.0
175254,-65.0,-100.0,-100.0
175262,-65.0,-100.0,-100.0
175269,-65.0,-100.0,-100.0
175275,-65.0,-100.0,-100.0
175296,-65.0,-100.0,-100.0
175316,-65.0,-100.0,-100.0
175320,-65.0,-100.0,-100.0
175323,-65.0,-100.0,-100.0
175327,-65.0,-100.0,-100.0
175340,-65.0,-100.0,-100.0
175357,-65.0,-100.0,-100.0
175364,-65.0,-100.0,-100.0
175383,-65.0,-100.0,-100.0
175385,-65.0,-100.0,-100.0
175409,-65.0,-100.0,-100.0
175414,-65.0,-100.0,-100.0
175423,-65.0,-100.0,-100.0
175429,-65.0,-100.0,-100.0
175467,-65.0,-100.0,-100.0
175500,-65.0,-100.0,-100.0
175520,-65.0,-100.0,-100.0
175522,-65.0,-100.0,-100.0
175527,-65.0,-100.0,-100.0
175541,-65.0,-100.0,-100.0
175547,-65.0,-100.0,-100.0
175555,-65.0,-100.0,-100.0
175566,-65.0,-100.0,-100.0
175608,-65.0,-100.0,-100.0
175649,-65.0,-100.0,-100.0
175739,-65.0,-100.0,-100.0
175776,-65.0,-100.0,-100.0
175791,-65.0,-100.0,-100.0
175869,-65.0,-100.0,-100.0
175894,-65.0,-100.0,-100.0
175935,-65.0,-100.0,-100.0
176009,-65.0,-100.0,-100.0
176051,-65.0,-100.0,-100.0
176116,-65.0,-100.0,-100.0
176143,-65.0,-100.0,-100.0
176207,-65.0,-100.0,-100.0
176260,-65.0,-100.0,-100.0
176340,-65.0,-100.0,-100.0
176345,-65.0,-100.0,-100.0
176352,-65.0,-100.0,-100.0
176365,-65.0,-100.0,-100.0
176367,-65.0,-100.0,-100.0
176462,-65.0,-100.0,-100.0
176568,-65.0,-100.0,-100.0
176603,-65.0,-100.0,-100.0
176604,-65.0,-100.0,-100.0
176629,-65.0,-100.0,-100.0
176633,-65.0,-100.0,-100.0
176651,-65.0,-100.0,-100.0
176673,-65.0,-100.0,-100.0
176717,-65.0,-100.0,-100.0
176731,-65.0,-100.0,-100.0
176740,-65.0,-100.0,-100.0
176750,-65.0,-100.0,-100.0
176753,-65.0,-100.0,-100.0
176756,-65.0,-100.0,-100.0
176770,-65.0,-100.0,-100.0
176833,-65.0,-100.0,-100.0
176885,-65.0,-100.0,-100.0
176886,-65.0,-100.0,-100.0
176889,-65.0,-100.0,-100.0
176896,-65.0,-100.0,-100.0
176899,-65.0,-100.0,-100.0
176907,-65.0,-100.0,-100.0
176937,-65.0,-100.0,-100.0
177009,-65.0,-100.0,-100.0
177038,-65.0,-100.0,-100.0
177047,-65.0,-100.0,-100.0
177069,-65.0,-100.0,-100.0
177071,-65.0,-100.0,-100.0
177078,-65.0,-100.0,-100.0
177084,-65.0,-100.0,-100.0
177095,-65.0,-100.0,-100.0
177104,-65.0,-100.0,-100.0
177120,-65.0,-100.0,-100.0
177169,-65.0,-100.0,-100.0
177188,-65.0,-100.0,-100.0
177213,-65.0,-100.0,-100.0
177218,-65.0,-100.0,-100.0
177224,-65.0,-100.0,-100.0
177236,-65.0,-100.0,-100.0
177241,-65.0,-100.0,-100.0
177285,-65.0,-100.0,-100.0
177303,-65.0,-100.0,-100.0
177329,-65.0,-100.0,-100.0
177335,-65.0,-100.0,-100.0
177353,-65.0,-100.0,-100.0
177372,-65.0,-100.0,-100.0
177389,-65.0,-100.0,-100.0
177434,-65.0,-100.0,-100.0
177444,-65.0,-100.0,-100.0
177450,-65.0,-100.0,-100.0
177461,-65.0,-100.0,-100.0
177467,-65.0,-100.0,-100.0
177484,-65.0,-100.0,-100.0
177488,-65.0,-100.0,-100.0
177515,-65.0,-100.0,-100.0
177543,-65.0,-100.0,-100.0
177581,-65.0,-100.0,-100.0
177592,-65.0,-100.0,-100.0
177596,-65.0,-100.0,-100.0
177606,-65.0,-100.0,-100.0
177612,-65.0,-100.0,-100.0
177626,-65.0,-100.0,-100.0
177657,-65.0,-100.0,-100.0
177697,-65.0,-100.0,-100.0
177712,-65.0,-100.0,-100.0
177716,-65.0,-100.0,-100.0
177734,-65.0,-100.0,-100.0
177749,-65.0,-100.0,-100.0
177835,-65.0,-100.0,-100.0
177865,-65.0,-100.0,-100.0
177885,-65.0,-100.0,-100.0
177890,-65.0,-100.0,-100.0
177894,-65.0,-100.0,-100.0
177908,-65.0,-100.0,-100.0
